項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,358,-,-,55,-,50,-,51,-,51,-,50,-,49,-,52,-
0,0,0,0,0,世帯人員,3.4,-,-,3.06,-,3.13,-,3.21,-,3.42,-,3.67,-,3.81,-,3.47,-
0,0,0,0,0,有業人員,1.64,-,-,1.37,-,1.64,-,1.55,-,1.64,-,1.7,-,1.87,-,1.74,-
0,0,0,0,0,世帯主平均年齢,48.6,-,-,53.6,-,49.6,-,46.7,-,47.2,-,48.1,-,47.8,-,47.5,-
1,0,0,0,0,受取,1084011,-,1,432686,-,770993,-,882842,-,1207934,-,1205754,-,1348306,-,1724146,-
1,1,0,0,0,実収入,527544,100,1.6,115395,100,307974,100,433642,100,501799,100,602799,100,703205,100,1017474,100
1,2,0,0,0,経常収入,513396,97.3,-0.4,102555,88.9,303983,98.7,406167,93.7,493632,98.4,589527,97.8,699845,99.5,987810,97.1
1,3,0,0,0,勤め先収入,500808,94.9,-1.2,87864,76.1,293370,95.3,393552,90.8,475567,94.8,573212,95.1,692238,98.4,979542,96.3
1,4,0,0,0,世帯主収入,445255,84.4,2.7,83266,72.2,276770,89.9,364914,84.2,439745,87.6,517248,85.8,601577,85.5,824456,81
1,6,0,0,0,うち男,414564,78.6,-1.4,61841,53.6,232761,75.6,345958,79.8,404313,80.6,517248,85.8,584247,83.1,747960,73.5
1,5,0,0,0,定期収入,427374,81,3.5,82653,71.6,274466,89.1,359924,83,436032,86.9,504746,83.7,595928,84.7,730454,71.8
1,5,0,0,0,臨時収入,5757,1.1,3.7,613,0.5,2303,0.7,4990,1.2,3713,0.7,9419,1.6,5649,0.8,13437,1.3
1,5,0,0,0,賞与,12124,2.3,-19.3,-,-,-,-,-,-,-,-,3083,0.5,-,-,80565,7.9
1,4,0,0,0,世帯主の配偶者の収入,50497,9.6,-23,4598,4,9696,3.1,26128,6,35822,7.1,51976,8.6,90661,12.9,133526,13.1
1,6,0,0,0,うち女,46950,8.9,-24.9,4598,4,9696,3.1,26128,6,26439,5.3,51976,8.6,90661,12.9,118323,11.6
1,4,0,0,0,他の世帯員収入,5056,1,-35.9,-,-,6905,2.2,2510,0.6,-,-,3987,0.7,-,-,21561,2.1
1,3,0,0,0,事業・内職収入,5839,1.1,36.3,9146,7.9,4689,1.5,4768,1.1,14770,2.9,2578,0.4,3923,0.6,1118,0.1
1,4,0,0,0,家賃収入,2879,0.5,5.9,8429,7.3,4333,1.4,3627,0.8,-,-,-,-,3923,0.6,-,-
1,4,0,0,0,他の事業収入,2328,0.4,50.9,-,-,-,-,1141,0.3,11419,2.3,2578,0.4,-,-,1118,0.1
1,4,0,0,0,内職収入,631,0.1,...,717,0.6,355,0.1,-,-,3350,0.7,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,6749,1.3,54.9,5546,4.8,5925,1.9,7847,1.8,3295,0.7,13737,2.3,3683,0.5,7150,0.7
1,4,0,0,0,財産収入,1189,0.2,9,-,-,3338,1.1,678,0.2,141,0,-,-,-,-,4054,0.4
1,4,0,0,0,社会保障給付,4506,0.9,56.5,2084,1.8,2329,0.8,4034,0.9,3154,0.6,13151,2.2,3683,0.5,3095,0.3
1,5,0,0,0,公的年金給付,275,0.1,-6.1,1963,1.7,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,4232,0.8,63.6,121,0.1,2329,0.8,4034,0.9,3154,0.6,13151,2.2,3683,0.5,3095,0.3
1,4,0,0,0,仕送り金,1054,0.2,171.6,3462,3,257,0.1,3136,0.7,-,-,585,0.1,-,-,-,-
1,2,0,0,0,特別収入,14148,2.7,278.2,12839,11.1,3990,1.3,27474,6.3,8167,1.6,13272,2.2,3360,0.5,29664,2.9
1,3,0,0,0,受贈金,6681,1.3,156.6,27,0,2842,0.9,21386,4.9,3279,0.7,5586,0.9,933,0.1,12455,1.2
1,3,0,0,0,他の特別収入,7467,1.4,557.3,12813,11.1,1148,0.4,6088,1.4,4888,1,7686,1.3,2427,0.3,17209,1.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),476356,-,6.2,251193,-,382159,-,365193,-,611677,-,525021,-,559983,-,634513,-
1,2,0,0,0,預貯金引出,387791,-,6.6,213729,-,318813,-,308527,-,529143,-,407655,-,460005,-,473527,-
1,2,0,0,0,保険金,4882,-,3.6,-,-,9051,-,5614,-,-,-,-,-,4754,-,14465,-
1,3,0,0,0,個人・企業年金保険金,1711,-,-47.1,-,-,9051,-,2796,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,3171,-,114.7,-,-,-,-,2818,-,-,-,-,-,4754,-,14465,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,867,-,50,47,-,1979,-,294,-,588,-,2314,-,829,-,-,-
1,2,0,0,0,一括払購入借入金,82469,-,3.7,37417,-,52025,-,50440,-,81778,-,113819,-,94395,-,146115,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,347,-,...,-,-,291,-,317,-,168,-,1233,-,-,-,405,-
1,1,0,0,0,繰入金,80111,-,-23.8,66099,-,80861,-,84007,-,94458,-,77934,-,85118,-,72159,-
2,0,0,0,0,支払,1084011,-,1,432686,-,770993,-,882842,-,1207934,-,1205754,-,1348306,-,1724146,-
2,1,0,0,0,実支出,484574,-,0.3,242948,-,365679,-,409228,-,550156,-,538576,-,604557,-,676122,-
2,2,0,0,0,生計支出,385473,-,2.7,234546,-,329814,-,328583,-,454154,-,431357,-,461365,-,455987,-
2,3,0,0,0,消費支出,385473,100,2.7,234546,100,329814,100,328583,100,454154,100,431357,100,461365,100,455987,100
2,4,1,0,0,食料,89750,23.3,-0.1,71684,30.6,81542,24.7,86815,26.4,92825,20.4,93287,21.6,95964,20.8,105705,23.2
2,5,1,1,0,穀類,7102,1.8,-0.6,5893,2.5,7254,2.2,7455,2.3,6903,1.5,7326,1.7,7596,1.6,7266,1.6
2,6,1,1,1,米類,1899,0.5,-6.9,1278,0.5,2046,0.6,1981,0.6,1902,0.4,2091,0.5,2054,0.4,1929,0.4
2,6,1,1,2,パン,3372,0.9,6.1,3020,1.3,3329,1,3467,1.1,3318,0.7,3223,0.7,3596,0.8,3643,0.8
2,6,1,1,3,麺類,1389,0.4,-5.7,1265,0.5,1573,0.5,1456,0.4,1208,0.3,1451,0.3,1421,0.3,1342,0.3
2,6,1,1,4,他の穀類,442,0.1,-3.1,329,0.1,305,0.1,551,0.2,475,0.1,562,0.1,526,0.1,351,0.1
2,5,1,2,0,魚介類,5415,1.4,-10.3,5198,2.2,5104,1.5,5691,1.7,4451,1,5052,1.2,6046,1.3,6359,1.4
2,6,1,2,1,生鮮魚介,3271,0.8,-11.3,3212,1.4,3031,0.9,3299,1,2792,0.6,3011,0.7,3724,0.8,3827,0.8
2,6,1,2,2,塩干魚介,930,0.2,-11.7,958,0.4,874,0.3,1203,0.4,566,0.1,754,0.2,1093,0.2,1064,0.2
