項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,342,-,-,52,-,47,-,51,-,48,-,48,-,47,-,49,-
0,0,世帯人員,3.32,-,-,3.19,-,2.81,-,3.22,-,3.67,-,3.51,-,3.4,-,3.44,-
0,0,有業人員,1.63,-,-,1.79,-,1.45,-,1.51,-,1.53,-,1.55,-,1.92,-,1.68,-
0,0,世帯主平均年齢,49.7,-,-,56.3,-,54.2,-,47.4,-,44.3,-,48,-,49.2,-,48.7,-
0,0,消費支出,369276,-,6.5,271795,-,302756,-,277460,-,367734,-,350954,-,528941,-,482837,-
0,0,公共的料金,92796,25.1,1.9,91665,33.7,85738,28.3,79224,28.6,98424,26.8,81325,23.2,100611,19,112103,23.2
1,0,公共料金等,59050,16,4.5,53334,19.6,47997,15.9,47511,17.1,61673,16.8,55384,15.8,80685,15.3,66616,13.8
1,1,米,1719,0.5,3.2,1845,0.7,1424,0.5,1673,0.6,1766,0.5,1428,0.4,1835,0.3,2053,0.4
1,1,食塩,42,0,-28.8,28,0,82,0,32,0,11,0,85,0,37,0,22,0
1,1,学校給食,1461,0.4,5.9,1742,0.6,409,0.1,816,0.3,2693,0.7,1930,0.5,1175,0.2,1464,0.3
1,1,公営家賃,692,0.2,-47.7,195,0.1,3036,1,1630,0.6,-,-,-,-,-,-,-,-
1,1,電気代,7845,2.1,12.7,6666,2.5,6251,2.1,8110,2.9,7610,2.1,6790,1.9,9424,1.8,10005,2.1
1,1,都市ガス,3924,1.1,12.3,3106,1.1,3379,1.1,3596,1.3,4428,1.2,4090,1.2,4531,0.9,4330,0.9
1,1,上下水道料,5083,1.4,11.1,5421,2,5274,1.7,2981,1.1,4378,1.2,5706,1.6,6268,1.2,5547,1.1
1,1,医科診療代,2668,0.7,-24.1,3715,1.4,2235,0.7,2070,0.7,3345,0.9,1683,0.5,3766,0.7,1881,0.4
1,1,歯科診療代,4080,1.1,131.8,3245,1.2,1508,0.5,2756,1,432,0.1,5275,1.5,13298,2.5,2112,0.4
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,507,0.1,-52.6,3512,1.3,-,-,5,0,-,-,35,0,-,-,-,-
1,1,鉄道運賃,6022,1.6,114.1,6477,2.4,6128,2,5364,1.9,8003,2.2,3081,0.9,6384,1.2,6696,1.4
1,1,鉄道通学定期代,1090,0.3,34.9,178,0.1,350,0.1,-,-,497,0.1,1269,0.4,2090,0.4,3198,0.7
1,1,鉄道通勤定期代,2297,0.6,-49.7,1618,0.6,272,0.1,2698,1,3792,1,3735,1.1,671,0.1,3265,0.7
1,1,バス代,549,0.1,-0.2,325,0.1,258,0.1,531,0.2,679,0.2,318,0.1,571,0.1,1146,0.2
1,1,バス通学定期代,181,0,-51.9,-,-,350,0.1,-,-,60,0,102,0,663,0.1,92,0
1,1,バス通勤定期代,252,0.1,-58,-,-,988,0.3,24,0,-,-,-,-,46,0,695,0.1
1,1,タクシー代,622,0.2,-33,350,0.1,1283,0.4,309,0.1,290,0.1,187,0.1,981,0.2,948,0.2
1,1,航空運賃,825,0.2,-43.5,-,-,-,-,-,-,597,0.2,1156,0.3,3570,0.7,466,0.1
1,1,郵便料,160,0,-1.2,280,0.1,66,0,98,0,192,0.1,161,0,105,0,218,0
1,1,固定電話通信料,1521,0.4,-3.4,1334,0.5,942,0.3,1209,0.4,1692,0.5,1423,0.4,2357,0.4,1684,0.3
1,1,移動電話通信料,12681,3.4,2.7,9530,3.5,9346,3.1,10086,3.6,13961,3.8,12555,3.6,17630,3.3,15595,3.2
1,1,ＮＨＫ放送受信料,826,0.2,7.6,1146,0.4,583,0.2,774,0.3,670,0.2,304,0.1,1037,0.2,1256,0.3
1,1,ケーブルテレビ放送受信料,1172,0.3,19.8,846,0.3,1245,0.4,707,0.3,980,0.3,1128,0.3,1589,0.3,1696,0.4
1,1,他の放送受信料,151,0,109.7,-,-,243,0.1,35,0,-,-,232,0.1,229,0,316,0.1
1,1,国公立小学校,192,0.1,-63.1,16,0,99,0,179,0.1,530,0.1,34,0,254,0,228,0
1,1,国公立中学校,750,0.2,6.8,270,0.1,434,0.1,-,-,2473,0.7,189,0.1,1254,0.2,640,0.1
1,1,国公立高校,427,0.1,-41,460,0.2,-,-,-,-,875,0.2,1262,0.4,-,-,396,0.1
1,1,国公立大学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,1312,0.4,69.5,1031,0.4,1810,0.6,1831,0.7,1719,0.5,1226,0.3,919,0.2,670,0.1
2,0,準公共料金等,33747,9.1,-2.3,38331,14.1,37741,12.5,31713,11.4,36752,10,25941,7.4,19926,3.8,45487,9.4
2,1,牛乳,1337,0.4,-2.2,1015,0.4,1408,0.5,1082,0.4,956,0.3,1854,0.5,1388,0.3,1648,0.3
2,1,灯油,13,0,116.7,90,0,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,321,0.1,-17.1,450,0.2,547,0.2,735,0.3,-,-,-,-,162,0,349,0.1
2,1,理髪料,497,0.1,15.9,249,0.1,456,0.2,357,0.1,526,0.1,701,0.2,146,0,1030,0.2
2,1,パーマネント代,94,0,-47.5,333,0.1,-,-,120,0,-,-,204,0.1,-,-,-,-
2,1,洗濯代,818,0.2,-23.6,492,0.2,251,0.1,955,0.3,971,0.3,1046,0.3,998,0.2,1005,0.2
2,1,新聞,2142,0.6,-7,2249,0.8,1896,0.6,1892,0.7,1702,0.5,2398,0.7,2432,0.5,2420,0.5
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,12,0,-99.6,-,-,-,-,-,-,83,0,-,-,-,-,-,-
2,1,私立高校,4495,1.2,117.6,-,-,5109,1.7,2853,1,6296,1.7,-,-,2558,0.5,14399,3
2,1,私立大学,4162,1.1,...,22829,8.4,5432,1.8,-,-,98,0,584,0.2,252,0,-,-
2,1,幼児教育費用,3747,1,2.6,2073,0.8,1688,0.6,4336,1.6,8396,2.3,6254,1.8,2893,0.5,677,0.1
2,1,民営家賃,15823,4.3,-14.4,7206,2.7,20955,6.9,19382,7,17059,4.6,12900,3.7,9099,1.7,23960,5
2,1,地代,286,0.1,-34.9,1344,0.5,-,-,-,-,665,0.2,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年7月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
