項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,341,-,-,49,-,46,-,53,-,49,-,45,-,48,-,51,-
0,0,0,0,0,世帯人員,3.3,-,-,3.17,-,2.64,-,3.36,-,3.48,-,3.5,-,3.22,-,3.73,-
0,0,0,0,0,有業人員,1.69,-,-,1.63,-,1.47,-,1.72,-,1.56,-,1.73,-,1.77,-,1.96,-
0,0,0,0,0,世帯主平均年齢,49.8,-,-,56.5,-,53,-,48.6,-,45.6,-,46.8,-,47.1,-,51.4,-
1,0,0,0,0,受取,1034021,-,-4.7,490174,-,762171,-,897811,-,999474,-,983599,-,1248142,-,1845231,-
1,1,0,0,0,実収入,523671,100,-4.1,108276,100,336048,100,411480,100,481928,100,538820,100,653077,100,1127478,100
1,2,0,0,0,経常収入,519936,99.3,-4.1,108025,99.8,329491,98,408237,99.2,476903,99,533789,99.1,650069,99.5,1124398,99.7
1,3,0,0,0,勤め先収入,482682,92.2,-3.7,56970,52.6,240220,71.5,353794,86,441260,91.6,526284,97.7,644220,98.6,1106528,98.1
1,4,0,0,0,世帯主収入,422554,80.7,-0.3,52132,48.1,227079,67.6,334057,81.2,426775,88.6,468805,87,547074,83.8,894190,79.3
1,6,0,0,0,うち男,396541,75.7,-1.2,31202,28.8,171854,51.1,310878,75.6,408700,84.8,455371,84.5,541108,82.9,848553,75.3
1,5,0,0,0,定期収入,398645,76.1,-2.1,52132,48.1,226233,67.3,332611,80.8,426602,88.5,460019,85.4,540286,82.7,746266,66.2
1,5,0,0,0,臨時収入,2637,0.5,-17.6,-,-,846,0.3,1445,0.4,172,0,849,0.2,2594,0.4,12430,1.1
1,5,0,0,0,賞与,21272,4.1,57.7,-,-,-,-,-,-,-,-,7938,1.5,4194,0.6,135493,12
1,4,0,0,0,世帯主の配偶者の収入,54139,10.3,-22,4838,4.5,9663,2.9,16162,3.9,14485,3,56796,10.5,92834,14.2,182729,16.2
1,6,0,0,0,うち女,52569,10,-20.3,4838,4.5,9663,2.9,16162,3.9,14485,3,56796,10.5,92834,14.2,171837,15.2
1,4,0,0,0,他の世帯員収入,5989,1.1,-25.9,-,-,3478,1,3575,0.9,-,-,683,0.1,4312,0.7,29609,2.6
1,3,0,0,0,事業・内職収入,3090,0.6,-33,4366,4,4753,1.4,2702,0.7,3625,0.8,1890,0.4,4388,0.7,-,-
1,4,0,0,0,家賃収入,1500,0.3,-52.1,1302,1.2,3545,1.1,1983,0.5,-,-,-,-,3725,0.6,-,-
1,4,0,0,0,他の事業収入,1126,0.2,15,3064,2.8,1208,0.4,719,0.2,2934,0.6,-,-,-,-,-,-
1,4,0,0,0,内職収入,464,0.1,-7,-,-,-,-,-,-,691,0.1,1890,0.4,662,0.1,-,-
1,3,0,0,0,他の経常収入,34164,6.5,-5.8,46689,43.1,84518,25.2,51741,12.6,32019,6.6,5614,1,1461,0.2,17870,1.6
1,4,0,0,0,財産収入,1010,0.2,-47.5,-,-,6442,1.9,0,0,-,-,-,-,543,0.1,222,0
1,4,0,0,0,社会保障給付,32539,6.2,-5,46689,43.1,74612,22.2,51741,12.6,32019,6.6,5614,1,-,-,17647,1.6
1,5,0,0,0,公的年金給付,30706,5.9,2.7,46689,43.1,74612,22.2,51198,12.4,25430,5.3,-,-,-,-,17564,1.6
1,5,0,0,0,他の社会保障給付,1833,0.4,-58.1,-,-,-,-,544,0.1,6588,1.4,5614,1,-,-,84,0
1,4,0,0,0,仕送り金,615,0.1,575.8,-,-,3464,1,-,-,-,-,-,-,919,0.1,-,-
1,2,0,0,0,特別収入,3735,0.7,-5.6,250,0.2,6557,2,3244,0.8,5025,1,5032,0.9,3009,0.5,3080,0.3
1,3,0,0,0,受贈金,2059,0.4,-25.3,-,-,472,0.1,1892,0.5,3791,0.8,4233,0.8,1875,0.3,2104,0.2
1,3,0,0,0,他の特別収入,1676,0.3,39.4,250,0.2,6085,1.8,1351,0.3,1233,0.3,798,0.1,1133,0.2,976,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),431133,-,2.2,274988,-,333705,-,395299,-,453904,-,396603,-,503119,-,656914,-
1,2,0,0,0,預貯金引出,338430,-,-2.7,205632,-,271996,-,317709,-,356270,-,335190,-,359747,-,519410,-
1,2,0,0,0,保険金,5211,-,-34.5,8191,-,12378,-,12359,-,-,-,-,-,-,-,3524,-
1,3,0,0,0,個人・企業年金保険金,5211,-,-34.5,8191,-,12378,-,12359,-,-,-,-,-,-,-,3524,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,154,-,...,1085,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,5633,-,...,6,-,-,-,380,-,36716,-,619,-,1906,-,3,-
1,2,0,0,0,一括払購入借入金,81355,-,23.9,60075,-,49331,-,63349,-,59997,-,60794,-,141465,-,133977,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,350,-,14.4,-,-,-,-,1501,-,920,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,79217,-,-32,106910,-,92417,-,91033,-,63641,-,48175,-,91946,-,60839,-
2,0,0,0,0,支払,1034021,-,-4.7,490174,-,762171,-,897811,-,999474,-,983599,-,1248142,-,1845231,-
2,1,0,0,0,実支出,448304,-,-0.8,273036,-,361242,-,381495,-,405690,-,424698,-,539865,-,748589,-
2,2,0,0,0,生計支出,348138,-,0.7,263226,-,322884,-,328689,-,328406,-,320642,-,399680,-,472098,-
2,3,0,0,0,消費支出,348138,100,0.7,263226,100,322884,100,328689,100,328406,100,320642,100,399680,100,472098,100
2,4,1,0,0,食料,88607,25.5,-0.2,81733,31.1,78121,24.2,82530,25.1,86550,26.4,79053,24.7,95269,23.8,116691,24.7
2,5,1,1,0,穀類,6225,1.8,-4.9,6036,2.3,5263,1.6,6153,1.9,6017,1.8,5796,1.8,6972,1.7,7315,1.5
2,6,1,1,1,米類,1753,0.5,-14.7,1580,0.6,1593,0.5,1736,0.5,1492,0.5,1828,0.6,2202,0.6,1836,0.4
2,6,1,1,2,パン,2734,0.8,-2.5,2615,1,2362,0.7,2689,0.8,2888,0.9,2413,0.8,2839,0.7,3319,0.7
2,6,1,1,3,麺類,1380,0.4,3.6,1490,0.6,1076,0.3,1429,0.4,1168,0.4,1339,0.4,1506,0.4,1639,0.3
2,6,1,1,4,他の穀類,359,0.1,1.1,351,0.1,233,0.1,298,0.1,469,0.1,215,0.1,426,0.1,520,0.1
2,5,1,2,0,魚介類,4418,1.3,-5.5,4604,1.7,4411,1.4,4668,1.4,4276,1.3,3924,1.2,3919,1,5111,1.1
2,6,1,2,1,生鮮魚介,2551,0.7,-1.7,2619,1,2768,0.9,2669,0.8,2223,0.7,2476,0.8,2233,0.6,2867,0.6
2,6,1,2,2,塩干魚介,860,0.2,-4.3,1017,0.4,600,0.2,861,0.3,962,0.3,744,0.2,825,0.2,1006,0.2
2,6,1,2,3,魚肉練製品,349,0.1,-11.6,444,0.2,363,0.1,339,0.1,349,0.1,251,0.1,315,0.1,383,0.1
2,6,1,2,4,他の魚介加工品,658,0.2,-16.3,523,0.2,680,0.2,799,0.2,743,0.2,453,0.1,546,0.1,856,0.2
2,5,1,3,0,肉類,7373,2.1,0.7,7313,2.8,5380,1.7,7327,2.2,6911,2.1,6476,2,7164,1.8,10968,2.3
2,6,1,3,1,生鮮肉,5829,1.7,1.4,5667,2.2,4215,1.3,5812,1.8,5488,1.7,4934,1.5,5692,1.4,8929,1.9
2,6,1,3,2,加工肉,1545,0.4,-1.7,1645,0.6,1164,0.4,1515,0.5,1423,0.4,1542,0.5,1472,0.4,2039,0.4
2,5,1,4,0,乳卵類,3844,1.1,-8.1,3693,1.4,3403,1.1,3328,1,4386,1.3,2825,0.9,3736,0.9,5531,1.2
2,6,1,4,1,牛乳,1229,0.4,-7.4,1121,0.4,1245,0.4,1106,0.3,1076,0.3,1045,0.3,1158,0.3,1847,0.4
2,6,1,4,2,乳製品,1877,0.5,-11,1663,0.6,1490,0.5,1584,0.5,2562,0.8,1180,0.4,1864,0.5,2794,0.6
2,6,1,4,3,卵,738,0.2,-1.1,909,0.3,668,0.2,638,0.2,748,0.2,599,0.2,714,0.2,890,0.2
2,5,1,5,0,野菜・海藻,8574,2.5,-1.9,9264,3.5,7932,2.5,8255,2.5,8576,2.6,6962,2.2,7709,1.9,11291,2.4
2,6,1,5,1,生鮮野菜,6120,1.8,-2.3,6314,2.4,5890,1.8,5790,1.8,6237,1.9,4919,1.5,5325,1.3,8353,1.8
2,6,1,5,2,乾物・海藻,568,0.2,-6.6,785,0.3,404,0.1,514,0.2,439,0.1,489,0.2,580,0.1,763,0.2
2,6,1,5,3,大豆加工品,949,0.3,-2.1,1086,0.4,858,0.3,999,0.3,938,0.3,720,0.2,967,0.2,1073,0.2
2,6,1,5,4,他の野菜・海藻加工品,936,0.3,4.8,1080,0.4,781,0.2,952,0.3,962,0.3,834,0.3,838,0.2,1101,0.2
2,5,1,6,0,果物,2588,0.7,-13.8,3386,1.3,2528,0.8,2447,0.7,2112,0.6,1859,0.6,1871,0.5,3907,0.8
2,6,1,6,1,生鮮果物,2338,0.7,-14.8,3210,1.2,2385,0.7,2093,0.6,1819,0.6,1742,0.5,1599,0.4,3516,0.7
2,6,1,6,2,果物加工品,250,0.1,-2.3,175,0.1,143,0,354,0.1,292,0.1,116,0,272,0.1,391,0.1
2,5,1,7,0,油脂・調味料,3264,0.9,3.8,3688,1.4,2190,0.7,3270,1,3297,1,3198,1,3368,0.8,3812,0.8
2,6,1,7,1,油脂,379,0.1,18.8,404,0.2,367,0.1,351,0.1,402,0.1,331,0.1,398,0.1,400,0.1
2,6,1,7,2,調味料,2885,0.8,2.1,3284,1.2,1823,0.6,2919,0.9,2895,0.9,2866,0.9,2971,0.7,3412,0.7
2,5,1,8,0,菓子類,6114,1.8,-5,5960,2.3,4700,1.5,6755,2.1,6495,2,5143,1.6,6453,1.6,7242,1.5
2,5,1,9,0,調理食品,10515,3,-3.1,9142,3.5,9731,3,10092,3.1,11637,3.5,10349,3.2,10834,2.7,11807,2.5
2,6,1,9,1,主食的調理食品,4970,1.4,3.3,4321,1.6,5165,1.6,4581,1.4,5594,1.7,4966,1.5,4953,1.2,5224,1.1
2,6,1,9,2,他の調理食品,5545,1.6,-8.1,4821,1.8,4566,1.4,5511,1.7,6043,1.8,5382,1.7,5881,1.5,6584,1.4
