項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,357,-,-,53,-,48,-,54,-,50,-,46,-,48,-,58,-
0,0,0,0,0,世帯人員,3.33,-,-,3.16,-,3.08,-,3.37,-,3.25,-,3.53,-,3.34,-,3.6,-
0,0,0,0,0,有業人員,1.64,-,-,1.79,-,1.58,-,1.56,-,1.62,-,1.66,-,1.61,-,1.68,-
0,0,0,0,0,世帯主平均年齢,49.3,-,-,54.8,-,52.9,-,46,-,49.1,-,48.1,-,47.1,-,47,-
1,0,0,0,0,受取,1261517,-,-9.3,490435,-,774905,-,778760,-,1031634,-,1207638,-,1753574,-,2771019,-
1,1,0,0,0,実収入,759098,100,-12.7,120669,100,365744,100,420026,100,534067,100,656648,100,1054626,100,2141184,100
1,2,0,0,0,経常収入,756143,99.6,-12.9,119557,99.1,360785,98.6,418376,99.6,529424,99.1,655691,99.9,1052806,99.8,2135680,99.7
1,3,0,0,0,勤め先収入,707191,93.2,-13.4,61312,50.8,253419,69.3,375308,89.4,483751,90.6,631206,96.1,1013394,96.1,2110575,98.6
1,4,0,0,0,世帯主収入,631579,83.2,-8.4,57591,47.7,241353,66,354428,84.4,442331,82.8,546061,83.2,885996,84,1874152,87.5
1,6,0,0,0,うち男,588726,77.6,-10.7,42622,35.3,206003,56.3,330888,78.8,437146,81.9,515259,78.5,803467,76.2,1767408,82.5
