項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,922,-,1426,-,1259,-,1638,-,1494,-,1309,-,1085,-,867,-
0,0,0,0,0,調査世帯数,362,-,33,-,56,-,49,-,56,-,54,-,47,-,36,-,31,-
0,0,0,0,0,世帯人員,3.34,-,3.38,-,3.56,-,3.9,-,3.54,-,3.64,-,2.96,-,2.73,-,2.56,-
0,0,0,0,0,有業人員,1.64,-,1.44,-,1.44,-,1.59,-,1.55,-,1.86,-,1.73,-,1.85,-,1.66,-
0,0,0,0,0,世帯主平均年齢,49.1,-,31.1,-,37,-,42,-,47.1,-,52.1,-,57.1,-,62.2,-,69.1,-
1,0,0,0,0,受取,1004029,-,838212,-,876040,-,912995,-,1212910,-,1124093,-,1065632,-,1024929,-,802110,-
1,1,0,0,0,実収入,457636,100,482573,100,395243,100,460391,100,522128,100,552266,100,504241,100,377270,100,274854,100
1,2,0,0,0,経常収入,454243,99.3,473004,98,391672,99.1,455008,98.8,519623,99.5,550422,99.7,502311,99.6,375358,99.5,272807,99.3
1,3,0,0,0,勤め先収入,447236,97.7,461519,95.6,381454,96.5,447691,97.2,513407,98.3,541160,98,500649,99.3,369115,97.8,269658,98.1
1,4,0,0,0,世帯主収入,392660,85.8,380137,78.8,337314,85.3,377775,82.1,461967,88.5,474261,85.9,450627,89.4,325277,86.2,243707,88.7
1,6,0,0,0,うち男,365947,80,349120,72.3,300603,76.1,365250,79.3,446230,85.5,460689,83.4,379313,75.2,298021,79,242078,88.1
1,5,0,0,0,定期収入,388792,85,367878,76.2,333594,84.4,376015,81.7,461152,88.3,471525,85.4,446952,88.6,319533,84.7,239789,87.2
1,5,0,0,0,臨時収入,3519,0.8,11239,2.3,3720,0.9,1760,0.4,814,0.2,2736,0.5,3675,0.7,3387,0.9,3918,1.4
1,5,0,0,0,賞与,350,0.1,1020,0.2,-,-,-,-,-,-,-,-,-,-,2357,0.6,-,-
1,4,0,0,0,世帯主の配偶者の収入,50841,11.1,81382,16.9,42366,10.7,69916,15.2,51441,9.9,61194,11.1,48039,9.5,25417,6.7,21660,7.9
1,6,0,0,0,うち女,47137,10.3,65232,13.5,26834,6.8,69916,15.2,51441,9.9,61194,11.1,48039,9.5,25417,6.7,21660,7.9
1,4,0,0,0,他の世帯員収入,3735,0.8,-,-,1774,0.4,-,-,-,-,5705,1,1983,0.4,18422,4.9,4291,1.6
1,3,0,0,0,事業・内職収入,2306,0.5,1796,0.4,-,-,690,0.1,3985,0.8,4547,0.8,1285,0.3,2585,0.7,3149,1.1
1,4,0,0,0,家賃収入,1336,0.3,-,-,-,-,247,0.1,1412,0.3,4547,0.8,1285,0.3,2082,0.6,-,-
1,4,0,0,0,他の事業収入,582,0.1,-,-,-,-,-,-,2573,0.5,-,-,-,-,-,-,1846,0.7
1,4,0,0,0,内職収入,389,0.1,1796,0.4,-,-,443,0.1,-,-,-,-,-,-,503,0.1,1303,0.5
1,3,0,0,0,他の経常収入,4700,1,9689,2,10218,2.6,6627,1.4,2230,0.4,4715,0.9,377,0.1,3658,1,-,-
1,4,0,0,0,財産収入,150,0,-,-,7,0,-,-,-,-,10,0,377,0.1,909,0.2,-,-
1,4,0,0,0,社会保障給付,3479,0.8,9167,1.9,5599,1.4,6627,1.4,-,-,4705,0.9,-,-,2749,0.7,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3479,0.8,9167,1.9,5599,1.4,6627,1.4,-,-,4705,0.9,-,-,2749,0.7,-,-
1,4,0,0,0,仕送り金,1071,0.2,522,0.1,4612,1.2,-,-,2230,0.4,-,-,-,-,-,-,-,-
