項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1873,-,6930,-,410,-,93,-,787,-,4312,-
0,0,0,0,0,調査世帯数,361,-,68,-,251,-,13,-,3,-,29,-,160,-
0,0,0,0,0,世帯人員,3.4,-,2,-,3.79,-,2.41,-,3.2,-,3.74,-,3.38,-
0,0,0,0,0,有業人員,1.64,-,1.54,-,1.67,-,1.64,-,1,-,1.69,-,2.14,-
0,0,0,0,0,世帯主平均年齢,48.8,-,57.1,-,45.8,-,53,-,46,-,53.7,-,47.1,-
1,0,0,0,0,受取,1083008,-,1026377,-,1132545,-,944124,-,847048,-,853998,-,1239691,-
1,1,0,0,0,実収入,531854,100,503524,100,558476,100,469080,100,565715,100,397592,100,601876,100
1,2,0,0,0,経常収入,526991,99.1,501686,99.6,552476,98.9,468769,99.9,565318,99.9,393167,98.9,595469,98.9
1,3,0,0,0,勤め先収入,480301,90.3,408320,81.1,519319,93,414279,88.3,436906,77.2,342476,86.1,564609,93.8
1,4,0,0,0,世帯主収入,421246,79.2,333966,66.3,461176,82.6,392734,83.7,436906,77.2,292269,73.5,435679,72.4
1,6,0,0,0,うち男,398074,74.8,327966,65.1,454981,81.5,117736,25.1,-,-,209900,52.8,424114,70.5
1,5,0,0,0,定期収入,418356,78.7,332633,66.1,457872,82,389570,83,436906,77.2,289461,72.8,431825,71.7
1,5,0,0,0,臨時収入,2890,0.5,1332,0.3,3304,0.6,3164,0.7,-,-,2809,0.7,3854,0.6
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,53825,10.1,74354,14.8,55214,9.9,-,-,-,-,20777,5.2,124821,20.7
1,6,0,0,0,うち女,50807,9.6,66716,13.2,52923,9.5,-,-,-,-,20777,5.2,117821,19.6
1,4,0,0,0,他の世帯員収入,5230,1,-,-,2929,0.5,21545,4.6,-,-,29429,7.4,4110,0.7
1,3,0,0,0,事業・内職収入,5148,1,7368,1.5,3910,0.7,12024,2.6,-,-,7185,1.8,5102,0.8
1,4,0,0,0,家賃収入,2612,0.5,6261,1.2,1261,0.2,-,-,-,-,7185,1.8,2099,0.3
1,4,0,0,0,他の事業収入,1775,0.3,-,-,1850,0.3,12024,2.6,-,-,-,-,2974,0.5
1,4,0,0,0,内職収入,761,0.1,1107,0.2,798,0.1,-,-,-,-,-,-,29,0
1,3,0,0,0,他の経常収入,41542,7.8,85998,17.1,29248,5.2,42465,9.1,128412,22.7,43507,10.9,25758,4.3
1,4,0,0,0,財産収入,13,0,37,0,8,0,-,-,-,-,-,-,29,0
1,4,0,0,0,社会保障給付,41164,7.7,85017,16.9,28968,5.2,42465,9.1,128412,22.7,43507,10.9,25205,4.2
1,5,0,0,0,公的年金給付,22216,4.2,84274,16.7,4087,0.7,13265,2.8,-,-,38797,9.8,9348,1.6
1,5,0,0,0,他の社会保障給付,18948,3.6,742,0.1,24881,4.5,29201,6.2,128412,22.7,4709,1.2,15858,2.6
1,4,0,0,0,仕送り金,365,0.1,944,0.2,271,0,-,-,-,-,-,-,523,0.1
1,2,0,0,0,特別収入,4863,0.9,1838,0.4,6000,1.1,311,0.1,398,0.1,4424,1.1,6407,1.1
1,3,0,0,0,受贈金,3696,0.7,269,0.1,4776,0.9,70,0,-,-,4237,1.1,5775,1
1,3,0,0,0,他の特別収入,1167,0.2,1569,0.3,1224,0.2,241,0.1,398,0.1,188,0,632,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),467447,-,423013,-,501349,-,259921,-,92595,-,382785,-,551446,-
1,2,0,0,0,預貯金引出,388794,-,340577,-,419303,-,188137,-,33514,-,339422,-,452233,-
1,2,0,0,0,保険金,3412,-,13601,-,424,-,-,-,-,-,7242,-,1322,-
1,3,0,0,0,個人・企業年金保険金,3221,-,13601,-,149,-,-,-,-,-,7242,-,1322,-
1,3,0,0,0,他の保険金,191,-,-,-,275,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,10227,-,-,-,14389,-,-,-,-,-,3246,-,23123,-
1,2,0,0,0,一括払購入借入金,64695,-,68654,-,66916,-,71784,-,59081,-,32026,-,74104,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,320,-,181,-,316,-,-,-,-,-,849,-,664,-
1,1,0,0,0,繰入金,83708,-,99841,-,72720,-,215124,-,188738,-,73622,-,86369,-
2,0,0,0,0,支払,1083008,-,1026377,-,1132545,-,944124,-,847048,-,853998,-,1239691,-
2,1,0,0,0,実支出,458674,-,394718,-,492300,-,341366,-,290718,-,375925,-,516492,-
2,2,0,0,0,生計支出,364527,-,322939,-,389981,-,262995,-,198030,-,292268,-,416758,-
2,3,0,0,0,消費支出,364527,100,322939,100,389981,100,262995,100,198030,100,292268,100,416758,100
2,4,1,0,0,食料,81646,22.4,74335,23,84212,21.6,74917,28.5,83603,42.2,79952,27.4,84119,20.2
2,5,1,1,0,穀類,6554,1.8,4585,1.4,7036,1.8,5681,2.2,2970,1.5,7445,2.5,6529,1.6
2,6,1,1,1,米類,1772,0.5,966,0.3,1982,0.5,1248,0.5,-,-,2110,0.7,1693,0.4
2,6,1,1,2,パン,3023,0.8,2340,0.7,3121,0.8,3528,1.3,2032,1,3525,1.2,3110,0.7
2,6,1,1,3,麺類,1253,0.3,969,0.3,1342,0.3,604,0.2,640,0.3,1475,0.5,1247,0.3
2,6,1,1,4,他の穀類,507,0.1,310,0.1,592,0.2,300,0.1,298,0.2,335,0.1,479,0.1
2,5,1,2,0,魚介類,5134,1.4,4808,1.5,5209,1.3,4745,1.8,7544,3.8,5458,1.9,4828,1.2
2,6,1,2,1,生鮮魚介,3107,0.9,2914,0.9,3126,0.8,2909,1.1,4864,2.5,3504,1.2,2960,0.7
2,6,1,2,2,塩干魚介,908,0.2,764,0.2,982,0.3,491,0.2,1328,0.7,816,0.3,853,0.2
2,6,1,2,3,魚肉練製品,419,0.1,499,0.2,407,0.1,98,0,383,0.2,498,0.2,349,0.1
2,6,1,2,4,他の魚介加工品,700,0.2,630,0.2,693,0.2,1247,0.5,968,0.5,639,0.2,666,0.2
2,5,1,3,0,肉類,7497,2.1,4361,1.4,8392,2.2,6164,2.3,9335,4.7,7778,2.7,7184,1.7
2,6,1,3,1,生鮮肉,6129,1.7,3429,1.1,6907,1.8,4915,1.9,6529,3.3,6341,2.2,5862,1.4
2,6,1,3,2,加工肉,1368,0.4,932,0.3,1485,0.4,1249,0.5,2806,1.4,1436,0.5,1322,0.3
2,5,1,4,0,乳卵類,4151,1.1,3387,1,4445,1.1,3411,1.3,2209,1.1,3764,1.3,4009,1
2,6,1,4,1,牛乳,1260,0.3,986,0.3,1348,0.3,837,0.3,99,0,1353,0.5,1201,0.3
2,6,1,4,2,乳製品,2123,0.6,1882,0.6,2239,0.6,2231,0.8,1493,0.8,1617,0.6,2089,0.5
2,6,1,4,3,卵,769,0.2,518,0.2,859,0.2,343,0.1,617,0.3,795,0.3,719,0.2
2,5,1,5,0,野菜・海藻,8685,2.4,7784,2.4,9224,2.4,6549,2.5,9771,4.9,7188,2.5,8459,2
2,6,1,5,1,生鮮野菜,6191,1.7,5284,1.6,6687,1.7,5128,1.9,8562,4.3,4542,1.6,6064,1.5
2,6,1,5,2,乾物・海藻,546,0.1,401,0.1,601,0.2,345,0.1,331,0.2,503,0.2,483,0.1
2,6,1,5,3,大豆加工品,992,0.3,1025,0.3,1034,0.3,529,0.2,545,0.3,777,0.3,958,0.2
2,6,1,5,4,他の野菜・海藻加工品,956,0.3,1074,0.3,902,0.2,546,0.2,332,0.2,1367,0.5,954,0.2
2,5,1,6,0,果物,3202,0.9,3087,1,3128,0.8,3137,1.2,3660,1.8,4168,1.4,2754,0.7
2,6,1,6,1,生鮮果物,2856,0.8,2846,0.9,2751,0.7,2787,1.1,3627,1.8,3832,1.3,2432,0.6
2,6,1,6,2,果物加工品,347,0.1,241,0.1,376,0.1,350,0.1,33,0,337,0.1,323,0.1
2,5,1,7,0,油脂・調味料,3360,0.9,2424,0.8,3612,0.9,2646,1,3768,1.9,3741,1.3,3234,0.8
2,6,1,7,1,油脂,335,0.1,265,0.1,359,0.1,176,0.1,384,0.2,369,0.1,334,0.1
2,6,1,7,2,調味料,3025,0.8,2159,0.7,3253,0.8,2469,0.9,3384,1.7,3372,1.2,2900,0.7
2,5,1,8,0,菓子類,7043,1.9,5095,1.6,7541,1.9,6089,2.3,3961,2,7789,2.7,7392,1.8
2,5,1,9,0,調理食品,10765,3,9730,3,10654,2.7,10689,4.1,12933,6.5,14241,4.9,11793,2.8
2,6,1,9,1,主食的調理食品,4744,1.3,5156,1.6,4503,1.2,4482,1.7,2381,1.2,6024,2.1,5429,1.3
2,6,1,9,2,他の調理食品,6021,1.7,4574,1.4,6151,1.6,6208,2.4,10553,5.3,8217,2.8,6364,1.5
2,5,1,10,0,飲料,4054,1.1,3793,1.2,4091,1,4787,1.8,2154,1.1,3969,1.4,4217,1
2,6,1,10,1,茶類,906,0.2,633,0.2,896,0.2,1302,0.5,386,0.2,1434,0.5,864,0.2
2,6,1,10,2,コーヒー・ココア,885,0.2,1280,0.4,798,0.2,745,0.3,781,0.4,783,0.3,1042,0.3
2,6,1,10,3,他の飲料,2263,0.6,1880,0.6,2397,0.6,2740,1,987,0.5,1753,0.6,2312,0.6
2,5,1,11,0,酒類,2470,0.7,2508,0.8,2305,0.6,2778,1.1,7482,3.8,3674,1.3,2378,0.6
2,5,1,12,0,外食,18730,5.1,22774,7.1,18574,4.8,18242,6.9,17816,9,10735,3.7,21344,5.1
2,6,1,12,1,一般外食,17128,4.7,22774,7.1,16322,4.2,18242,6.9,17816,9,10202,3.5,19960,4.8
2,6,1,12,2,学校給食,1602,0.4,-,-,2252,0.6,-,-,-,-,532,0.2,1383,0.3
2,4,2,0,0,住居,31128,8.5,45217,14,27299,7,28207,10.7,635,0.3,32830,11.2,34624,8.3
2,5,2,1,0,家賃地代,23416,6.4,27976,8.7,21563,5.5,17473,6.6,-,-,31975,10.9,26973,6.5
2,5,2,2,0,設備修繕・維持,7712,2.1,17241,5.3,5737,1.5,10734,4.1,635,0.3,855,0.3,7651,1.8
2,6,2,2,1,設備材料,302,0.1,138,0,380,0.1,144,0.1,635,0.3,84,0,278,0.1
2,6,2,2,2,工事その他のサービス,7410,2,17103,5.3,5357,1.4,10590,4,-,-,772,0.3,7373,1.8
2,4,3,0,0,光熱・水道,25796,7.1,19907,6.2,26495,6.8,22866,8.7,15339,7.7,35177,12,24654,5.9
2,5,3,1,0,電気代,11026,3,8174,2.5,11323,2.9,9681,3.7,10185,5.1,15899,5.4,10746,2.6
2,5,3,2,0,ガス代,8048,2.2,6840,2.1,8261,2.1,6614,2.5,-,-,9793,3.4,7954,1.9
2,5,3,3,0,他の光熱,336,0.1,474,0.1,255,0.1,782,0.3,-,-,492,0.2,331,0.1
2,5,3,4,0,上下水道料,6386,1.8,4419,1.4,6657,1.7,5789,2.2,5154,2.6,8993,3.1,5623,1.3
2,4,4,0,0,家具・家事用品,10446,2.9,13174,4.1,10370,2.7,6590,2.5,7992,4,6628,2.3,11329,2.7
2,5,4,1,0,家庭用耐久財,3018,0.8,6977,2.2,2329,0.6,1406,0.5,6183,3.1,499,0.2,3166,0.8
2,6,4,1,1,家事用耐久財,2039,0.6,4785,1.5,1636,0.4,-,-,-,-,117,0,2224,0.5
2,6,4,1,2,冷暖房用器具,457,0.1,1829,0.6,81,0,1406,0.5,6183,3.1,-,-,-,-
2,6,4,1,3,一般家具,522,0.1,363,0.1,612,0.2,-,-,-,-,381,0.1,942,0.2
2,5,4,2,0,室内装備・装飾品,769,0.2,1037,0.3,713,0.2,-,-,-,-,1030,0.4,833,0.2
2,5,4,3,0,寝具類,1056,0.3,1434,0.4,1094,0.3,-,-,-,-,366,0.1,1320,0.3
2,5,4,4,0,家事雑貨,2135,0.6,1245,0.4,2409,0.6,2887,1.1,344,0.2,1448,0.5,2205,0.5
2,5,4,5,0,家事用消耗品,2907,0.8,2085,0.6,3150,0.8,2141,0.8,1466,0.7,3125,1.1,2932,0.7
2,5,4,6,0,家事サービス,561,0.2,397,0.1,674,0.2,156,0.1,-,-,161,0.1,873,0.2
2,4,5,0,0,被服及び履物,12808,3.5,9563,3,14146,3.6,11410,4.3,11833,6,9482,3.2,15307,3.7
2,5,5,1,0,和服,26,0,-,-,-,-,-,-,-,-,330,0.1,-,-
2,5,5,2,0,洋服,6637,1.8,3471,1.1,7828,2,2972,1.1,994,0.5,5594,1.9,8041,1.9
2,6,5,2,1,男子用洋服,2437,0.7,621,0.2,2996,0.8,1602,0.6,-,-,2272,0.8,3298,0.8
2,6,5,2,2,婦人用洋服,3364,0.9,2850,0.9,3668,0.9,1058,0.4,687,0.3,3114,1.1,3858,0.9
2,6,5,2,3,子供用洋服,836,0.2,-,-,1164,0.3,312,0.1,307,0.2,209,0.1,884,0.2
2,5,5,3,0,シャツ・セーター類,1722,0.5,1803,0.6,1689,0.4,4094,1.6,-,-,583,0.2,1361,0.3
2,6,5,3,1,男子用シャツ・セーター類,615,0.2,1158,0.4,508,0.1,1030,0.4,-,-,46,0,546,0.1
2,6,5,3,2,婦人用シャツ・セーター類,899,0.2,645,0.2,895,0.2,2821,1.1,-,-,537,0.2,635,0.2
2,6,5,3,3,子供用シャツ・セーター類,208,0.1,-,-,286,0.1,243,0.1,-,-,-,-,181,0
2,5,5,4,0,下着類,726,0.2,626,0.2,676,0.2,1650,0.6,6143,3.1,917,0.3,728,0.2
2,6,5,4,1,男子用下着類,202,0.1,373,0.1,136,0,91,0,401,0.2,429,0.1,205,0
2,6,5,4,2,婦人用下着類,396,0.1,253,0.1,393,0.1,1260,0.5,5540,2.8,302,0.1,372,0.1
2,6,5,4,3,子供用下着類,129,0,-,-,147,0,298,0.1,201,0.1,186,0.1,151,0
2,5,5,5,0,生地・糸類,131,0,91,0,158,0,-,-,-,-,52,0,153,0
2,5,5,6,0,他の被服,1123,0.3,1505,0.5,1091,0.3,488,0.2,1866,0.9,825,0.3,1529,0.4
2,5,5,7,0,履物類,1660,0.5,858,0.3,1923,0.5,2013,0.8,2627,1.3,1070,0.4,2395,0.6
2,5,5,8,0,被服関連サービス,784,0.2,1207,0.4,781,0.2,194,0.1,203,0.1,111,0,1100,0.3
2,4,6,0,0,保健医療,13663,3.7,13932,4.3,13539,3.5,7959,3,3519,1.8,17085,5.8,12895,3.1
2,5,6,1,0,医薬品,2220,0.6,2579,0.8,1976,0.5,1808,0.7,2642,1.3,3733,1.3,1897,0.5
2,5,6,2,0,健康保持用摂取品,1162,0.3,1898,0.6,999,0.3,1478,0.6,496,0.3,680,0.2,1065,0.3
2,5,6,3,0,保健医療用品・器具,3076,0.8,1809,0.6,3569,0.9,1741,0.7,381,0.2,2447,0.8,2901,0.7
2,5,6,4,0,保健医療サービス,7205,2,7647,2.4,6995,1.8,2932,1.1,-,-,10225,3.5,7031,1.7
2,4,7,0,0,交通・通信,47455,13,46413,14.4,49928,12.8,46009,17.5,35092,17.7,28912,9.9,66533,16
2,5,7,1,0,交通,7140,2,11577,3.6,5726,1.5,11818,4.5,27079,13.7,6591,2.3,7971,1.9
2,5,7,2,0,自動車等関係費,26024,7.1,25364,7.9,28357,7.3,24442,9.3,2325,1.2,7874,2.7,43122,10.3
2,6,7,2,1,自動車等購入,13360,3.7,11135,3.4,16269,4.2,-,-,-,-,-,-,30982,7.4
2,6,7,2,2,自転車購入,539,0.1,-,-,777,0.2,-,-,-,-,-,-,572,0.1
2,6,7,2,3,自動車等維持,12125,3.3,14229,4.4,11311,2.9,24442,9.3,2325,1.2,7874,2.7,11568,2.8
2,5,7,3,0,通信,14292,3.9,9472,2.9,15845,4.1,9749,3.7,5687,2.9,14448,4.9,15440,3.7
2,4,8,0,0,教育,52877,14.5,-,-,75368,19.3,3526,1.3,15507,7.8,6404,2.2,78648,18.9
2,5,8,1,0,授業料等,42922,11.8,-,-,61379,15.7,2392,0.9,10517,5.3,3681,1.3,62741,15.1
2,5,8,2,0,教科書・学習参考教材,187,0.1,-,-,270,0.1,-,-,-,-,-,-,274,0.1
2,5,8,3,0,補習教育,9769,2.7,-,-,13720,3.5,1135,0.4,4990,2.5,2723,0.9,15632,3.8
2,4,9,0,0,教養娯楽,33332,9.1,39353,12.2,33018,8.5,19652,7.5,6789,3.4,28893,9.9,34670,8.3
2,5,9,1,0,教養娯楽用耐久財,3466,1,5382,1.7,3530,0.9,98,0,-,-,102,0,2174,0.5
2,5,9,2,0,教養娯楽用品,6261,1.7,6049,1.9,6448,1.7,1941,0.7,1284,0.6,7361,2.5,6541,1.6
2,5,9,3,0,書籍・他の印刷物,3974,1.1,4737,1.5,3697,0.9,4911,1.9,4340,2.2,4110,1.4,3679,0.9
2,5,9,4,0,教養娯楽サービス,19631,5.4,23185,7.2,19343,5,12702,4.8,1165,0.6,17320,5.9,22277,5.3
2,6,9,4,1,宿泊料,1896,0.5,3372,1,1496,0.4,-,-,-,-,2896,1,2201,0.5
2,6,9,4,2,パック旅行費,1497,0.4,5690,1.8,508,0.1,-,-,-,-,1004,0.3,2290,0.5
2,6,9,4,3,月謝類,5767,1.6,1957,0.6,7557,1.9,995,0.4,-,-,1556,0.5,6886,1.7
2,6,9,4,4,他の教養娯楽サービス,10472,2.9,12166,3.8,9783,2.5,11707,4.5,1165,0.6,11865,4.1,10900,2.6
2,4,10,0,0,その他の消費支出,55376,15.2,61045,18.9,55605,14.3,41860,15.9,17721,8.9,46904,16,53980,13
2,5,10,1,0,諸雑費,29771,8.2,30089,9.3,31471,8.1,22271,8.5,15555,7.9,17952,6.1,27218,6.5
2,6,10,1,1,理美容サービス,3641,1,4929,1.5,3144,0.8,6045,2.3,1193,0.6,3702,1.3,3215,0.8
2,6,10,1,2,理美容用品,5109,1.4,6499,2,4755,1.2,5181,2,11593,5.9,4884,1.7,5080,1.2
2,6,10,1,3,身の回り用品,1379,0.4,876,0.3,1609,0.4,519,0.2,-,-,1004,0.3,1734,0.4
2,6,10,1,4,たばこ,863,0.2,1197,0.4,684,0.2,1004,0.4,-,-,1569,0.5,1114,0.3
2,6,10,1,5,他の諸雑費,18778,5.2,16590,5.1,21278,5.5,9522,3.6,2770,1.4,6793,2.3,16075,3.9
2,5,10,2,0,こづかい,11504,3.2,11155,3.5,12986,3.3,1899,0.7,398,0.2,4287,1.5,13210,3.2
2,5,10,3,0,交際費,12485,3.4,19545,6.1,10190,2.6,14074,5.4,1768,0.9,15063,5.2,12400,3
2,6,10,3,1,食料,3339,0.9,6251,1.9,1978,0.5,6280,2.4,1511,0.8,6862,2.3,2697,0.6
2,6,10,3,2,家具・家事用品,357,0.1,728,0.2,275,0.1,-,-,-,-,382,0.1,460,0.1
2,6,10,3,3,被服及び履物,693,0.2,2311,0.7,357,0.1,-,-,-,-,162,0.1,291,0.1
2,6,10,3,4,教養娯楽,524,0.1,1307,0.4,313,0.1,-,-,-,-,796,0.3,711,0.2
2,6,10,3,5,他の物品サービス,492,0.1,818,0.3,323,0.1,2451,0.9,257,0.1,176,0.1,456,0.1
2,6,10,3,6,贈与金,2974,0.8,4755,1.5,2364,0.6,1174,0.4,-,-,5047,1.7,3248,0.8
2,6,10,3,7,他の交際費,4106,1.1,3374,1,4580,1.2,4170,1.6,-,-,1638,0.6,4537,1.1
2,5,10,4,0,仕送り金,1617,0.4,255,0.1,959,0.2,3616,1.4,-,-,9603,3.3,1152,0.3
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,58253,16,538,0.2,81663,20.9,5306,2,23225,11.7,17068,5.8,83611,20.1
2,3,0,0,0,（再掲）教養娯楽関係費,35692,9.8,48572,15,33676,8.6,20498,7.8,6516,3.3,30708,10.5,36808,8.8
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,4591,1.3,5011,1.6,3323,0.9,4790,1.8,-,-,14650,5,4400,1.1
2,3,0,0,0,（再掲）経常消費支出,242188,66.4,227939,70.6,246620,63.2,225511,85.7,174624,88.2,245767,84.1,250825,60.2
2,3,0,0,0,（再掲）情報通信関係費,19640,5.4,15718,4.9,20710,5.3,15742,6,5173,2.6,21584,7.4,20756,5
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,315448,86.5,261576,81,343090,88,229998,87.5,197394,99.7,244789,83.8,346752,83.2
2,2,0,0,0,その他の実支出,94148,-,71778,-,102319,-,78371,-,92688,-,83657,-,99734,-
2,3,0,0,0,直接税,41778,-,27153,-,45920,-,35492,-,55300,-,43379,-,41222,-
2,4,0,0,0,勤労所得税,13901,-,8739,-,16188,-,10764,-,26515,-,7681,-,14542,-
2,4,0,0,0,個人住民税,23248,-,14196,-,25593,-,18418,-,28785,-,26662,-,23211,-
2,4,0,0,0,他の税,4629,-,4218,-,4140,-,6311,-,-,-,9036,-,3469,-
2,3,0,0,0,社会保険料,52370,-,44625,-,56398,-,42879,-,37388,-,40278,-,58512,-
2,4,0,0,0,公的年金保険料,31838,-,23795,-,35157,-,26333,-,22409,-,24630,-,36144,-
2,4,0,0,0,健康保険料,17246,-,17044,-,17964,-,13545,-,11937,-,13330,-,18873,-
2,4,0,0,0,介護保険料,2016,-,2973,-,1846,-,1660,-,1658,-,1414,-,2171,-
2,4,0,0,0,他の社会保険料,1270,-,814,-,1430,-,1342,-,1384,-,904,-,1324,-
2,3,0,0,0,その他,0,-,-,-,1,-,-,-,-,-,-,-,-,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),547334,-,549924,-,571140,-,372208,-,496750,-,422798,-,647933,-
2,2,0,0,0,預貯金,416605,-,429294,-,428776,-,337914,-,487804,-,320245,-,484575,-
2,2,0,0,0,保険料,24935,-,15276,-,27779,-,31791,-,8945,-,19305,-,22142,-
2,3,0,0,0,個人・企業年金保険料,3599,-,2133,-,4446,-,904,-,-,-,1040,-,4398,-
2,3,0,0,0,他の保険料,21335,-,13143,-,23334,-,30887,-,8945,-,18265,-,17744,-
2,2,0,0,0,有価証券購入,1035,-,576,-,1338,-,-,-,-,-,-,-,1470,-
2,2,0,0,0,土地家屋借金返済,44211,-,63947,-,44593,-,1770,-,-,-,15980,-,68799,-
2,2,0,0,0,他の借金返済,544,-,815,-,565,-,-,-,-,-,-,-,914,-
2,2,0,0,0,分割払購入借入金返済,4006,-,777,-,4986,-,-,-,-,-,5151,-,5728,-
2,2,0,0,0,一括払購入借入金返済,55131,-,38639,-,62013,-,733,-,-,-,62117,-,63227,-
