項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4686,-,2266,-,2194,-,854,-
0,0,0,0,0,調査世帯数,733,-,343,-,167,-,162,-,61,-
0,0,0,0,0,世帯人員,2.94,-,2,-,3,-,4,-,5.24,-
0,0,0,0,0,有業人員,1.23,-,0.77,-,1.5,-,1.66,-,1.9,-
0,0,0,0,0,世帯主平均年齢,60.4,-,68.5,-,58,-,49.4,-,50.9,-
2,2,0,0,0,生計支出,331018,-,272790,-,408677,-,354803,-,383310,-
2,3,0,0,0,消費支出,331018,100,272790,100,408677,100,354803,100,383310,100
2,4,1,0,0,食料,84972,25.7,74487,27.3,87696,21.5,97806,27.6,102301,26.7
2,5,1,1,0,穀類,6087,1.8,4814,1.8,6306,1.5,7738,2.2,8247,2.2
2,6,1,1,1,米類,1756,0.5,1345,0.5,1841,0.5,2277,0.6,2446,0.6
2,6,1,1,2,パン,2656,0.8,2172,0.8,2835,0.7,3170,0.9,3514,0.9
2,6,1,1,3,麺類,1341,0.4,1041,0.4,1298,0.3,1852,0.5,1785,0.5
2,6,1,1,4,他の穀類,334,0.1,255,0.1,332,0.1,439,0.1,502,0.1
2,5,1,2,0,魚介類,5542,1.7,5430,2,5763,1.4,5286,1.5,6221,1.6
2,6,1,2,1,生鮮魚介,3309,1,3111,1.1,3623,0.9,3189,0.9,3864,1
2,6,1,2,2,塩干魚介,1004,0.3,1001,0.4,1039,0.3,944,0.3,1079,0.3
2,6,1,2,3,魚肉練製品,469,0.1,502,0.2,407,0.1,430,0.1,551,0.1
2,6,1,2,4,他の魚介加工品,760,0.2,816,0.3,694,0.2,723,0.2,727,0.2
2,5,1,3,0,肉類,7454,2.3,5794,2.1,7890,1.9,9097,2.6,11186,2.9
