区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,730,-,-,100,-,110,-,109,-,103,-,105,-,101,-,102,-
0,0,世帯人員,2.97,-,-,2.6,-,2.72,-,2.81,-,3.03,-,3.25,-,3.06,-,3.3,-
0,0,有業人員,1.29,-,-,1.1,-,1.08,-,1.17,-,1.31,-,1.5,-,1.36,-,1.48,-
0,0,世帯主平均年齢,59.6,-,-,62.6,-,63.6,-,61.3,-,58.7,-,56.2,-,58.5,-,56,-
0,0,消費支出,289378,100,1.7,88424,100,148930,100,190239,100,226255,100,276074,100,346369,100,748117,100
1,0,商品,149260,51.6,1.5,71102,80.4,102879,69.1,116670,61.3,129619,57.3,155624,56.4,179403,51.8,289025,38.6
1,1,耐久財,16232,5.6,68.5,332,0.4,1851,1.2,2251,1.2,5655,2.5,6494,2.4,13421,3.9,83521,11.2
1,2,半耐久財,20816,7.2,-3.7,4113,4.7,7955,5.3,12069,6.3,15568,6.9,23462,8.5,30049,8.7,52389,7
1,3,非耐久財,112212,38.8,-3.1,66657,75.4,93074,62.5,102350,53.8,108396,47.9,125667,45.5,135933,39.2,153115,20.5
1,0,サービス,140118,48.4,2,17322,19.6,46052,30.9,73569,38.7,96636,42.7,120450,43.6,166966,48.2,459092,61.4
2,0,食料,82139,28.4,-3.7,46593,52.7,63970,43,70095,36.8,79058,34.9,87951,31.9,108073,31.2,119006,15.9
2,3,非耐久財,65929,22.8,-3.4,42525,48.1,55218,37.1,60490,31.8,63720,28.2,71682,26,81594,23.6,86128,11.5
2,4,サービス,16210,5.6,-5.2,4068,4.6,8752,5.9,9605,5,15338,6.8,16269,5.9,26479,7.6,32878,4.4
2,0,住居,23812,8.2,1.3,722,0.8,1958,1.3,10835,5.7,14316,6.3,30118,10.9,33468,9.7,75128,10
2,1,耐久財,1766,0.6,-27.1,-,-,-,-,88,0,-,-,95,0,2907,0.8,9259,1.2
2,2,半耐久財,259,0.1,-29.6,53,0.1,92,0.1,119,0.1,161,0.1,377,0.1,266,0.1,739,0.1
2,4,サービス,21788,7.5,5.1,669,0.8,1865,1.3,10628,5.6,14155,6.3,29646,10.7,30294,8.7,65130,8.7
2,0,光熱・水道（非耐久財）,26620,9.2,-3.5,15196,17.2,23604,15.8,25356,13.3,26590,11.8,32692,11.8,29108,8.4,33715,4.5
2,0,家具・家事用品,9881,3.4,24.5,2824,3.2,5606,3.8,5424,2.9,8823,3.9,7208,2.6,10825,3.1,28413,3.8
2,1,耐久財,3939,1.4,65.4,141,0.2,1441,1,1248,0.7,3072,1.4,1504,0.5,3688,1.1,16457,2.2
2,2,半耐久財,2941,1,17.9,1131,1.3,1919,1.3,1930,1,3063,1.4,2789,1,3813,1.1,5932,0.8
2,3,非耐久財,2394,0.8,-3.2,1475,1.7,1796,1.2,2091,1.1,2461,1.1,2276,0.8,3074,0.9,3579,0.5
2,4,サービス,607,0.2,2.5,76,0.1,450,0.3,155,0.1,227,0.1,638,0.2,250,0.1,2446,0.3
2,0,被服及び履物,11832,4.1,5.4,2266,2.6,3860,2.6,7133,3.7,9052,4,13844,5,17602,5.1,29010,3.9
2,2,半耐久財,11149,3.9,4.1,2108,2.4,3719,2.5,6841,3.6,8570,3.8,13382,4.8,17081,4.9,26286,3.5
2,4,サービス,683,0.2,30.8,158,0.2,141,0.1,292,0.2,482,0.2,462,0.2,521,0.2,2723,0.4
2,0,保健医療,16551,5.7,16.2,5451,6.2,6416,4.3,10536,5.5,12240,5.4,15426,5.6,18446,5.3,47279,6.3
2,1,耐久財,972,0.3,125,49,0.1,15,0,345,0.2,335,0.1,1931,0.7,1769,0.5,2353,0.3
2,2,半耐久財,654,0.2,-44.5,284,0.3,196,0.1,116,0.1,21,0,403,0.1,107,0,3451,0.5
2,3,非耐久財,5063,1.7,2.7,2638,3,2950,2,4291,2.3,3996,1.8,6333,2.3,7624,2.2,7598,1
2,4,サービス,9861,3.4,28.1,2480,2.8,3255,2.2,5784,3,7888,3.5,6759,2.4,8946,2.6,33876,4.5
2,0,交通・通信,33693,11.6,17.7,5812,6.6,14659,9.8,19366,10.2,21602,9.5,27212,9.9,41370,11.9,105661,14.1
2,1,耐久財,7003,2.4,177.9,-,-,16,0,20,0,1040,0.5,572,0.2,1139,0.3,46188,6.2
2,2,半耐久財,945,0.3,23.9,44,0,261,0.2,256,0.1,285,0.1,561,0.2,1469,0.4,3736,0.5
2,3,非耐久財,1486,0.5,4.5,398,0.5,1238,0.8,1466,0.8,1848,0.8,1349,0.5,1745,0.5,2354,0.3
2,4,サービス,24258,8.4,1.4,5370,6.1,13143,8.8,17624,9.3,18429,8.1,24730,9,37017,10.7,53383,7.1
2,0,教育,26620,9.2,-4.9,72,0.1,1525,1,3334,1.8,5634,2.5,7555,2.7,13128,3.8,154931,20.7
2,3,非耐久財,98,0,-13.3,-,-,24,0,41,0,74,0,106,0,99,0,339,0
2,4,サービス,26522,9.2,-4.9,72,0.1,1501,1,3293,1.7,5560,2.5,7450,2.7,13029,3.8,154591,20.7
2,0,教養娯楽,30108,10.4,-12.5,5472,6.2,15818,10.6,20480,10.8,26776,11.8,29957,10.9,47566,13.7,64534,8.6
2,1,耐久財,2262,0.8,46.1,120,0.1,147,0.1,300,0.2,1027,0.5,2007,0.7,3687,1.1,8529,1.1
2,2,半耐久財,3195,1.1,-15.1,243,0.3,1198,0.8,1977,1,2226,1,4135,1.5,5647,1.6,6923,0.9
2,3,非耐久財,5681,2,-11.9,2724,3.1,4951,3.3,4723,2.5,5572,2.5,6040,2.2,7053,2,8680,1.2
2,4,サービス,18970,6.6,-16.2,2384,2.7,9523,6.4,13481,7.1,17951,7.9,17775,6.4,31179,9,40402,5.4
2,0,諸雑費,28122,9.7,19.3,4015,4.5,11515,7.7,17680,9.3,22164,9.8,24111,8.7,26781,7.7,90440,12.1
2,1,耐久財,291,0.1,-11.8,21,0,231,0.2,250,0.1,181,0.1,385,0.1,230,0.1,735,0.1
2,2,半耐久財,1672,0.6,-28.6,250,0.3,569,0.4,831,0.4,1241,0.5,1816,0.7,1666,0.5,5322,0.7
2,3,非耐久財,4941,1.7,8.2,1700,1.9,3293,2.2,3892,2,4136,1.8,5189,1.9,5636,1.6,10720,1.4
2,4,サービス,21218,7.3,29.9,2044,2.3,7422,5,12707,6.7,16606,7.3,16722,6.1,19250,5.6,73663,9.8
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
