項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,975,-,1097,-,1366,-,1421,-,1676,-,1441,-,1167,-,856,-
0,0,0,0,0,調査世帯数,342,-,34,-,42,-,48,-,47,-,57,-,48,-,38,-,28,-
0,0,0,0,0,世帯人員,3.32,-,3.14,-,3.91,-,3.76,-,3.67,-,3.37,-,3.11,-,2.78,-,2.48,-
0,0,0,0,0,有業人員,1.63,-,1.38,-,1.34,-,1.49,-,1.63,-,1.71,-,1.85,-,1.95,-,1.59,-
0,0,0,0,0,世帯主平均年齢,49.7,-,30.9,-,37.1,-,42.2,-,47.2,-,52.4,-,57.1,-,61.9,-,69.2,-
1,0,0,0,0,受取,1163117,-,986129,-,1100764,-,1185440,-,1363628,-,1336870,-,1240978,-,1061054,-,744189,-
1,1,0,0,0,実収入,611050,100,563887,100,578553,100,658055,100,714114,100,797622,100,666619,100,366462,100,335054,100
1,2,0,0,0,経常収入,608603,99.6,556729,98.7,578089,99.9,656975,99.8,712876,99.8,794704,99.6,663870,99.6,362750,99,334401,99.8
1,3,0,0,0,勤め先収入,600871,98.3,548824,97.3,578089,99.9,647269,98.4,702817,98.4,793189,99.4,647247,97.1,350564,95.7,332840,99.3
1,4,0,0,0,世帯主収入,539881,88.4,472050,83.7,557815,96.4,575762,87.5,613270,85.9,719797,90.2,595984,89.4,290260,79.2,308811,92.2
1,6,0,0,0,うち男,506201,82.8,448547,79.5,526289,91,541844,82.3,590893,82.7,703375,88.2,495702,74.4,271157,74,300825,89.8
1,5,0,0,0,定期収入,407683,66.7,370341,65.7,361519,62.5,444876,67.6,515425,72.2,471150,59.1,451161,67.7,280482,76.5,247212,73.8
1,5,0,0,0,臨時収入,4308,0.7,4610,0.8,6135,1.1,5505,0.8,7500,1.1,1016,0.1,4487,0.7,4237,1.2,650,0.2
1,5,0,0,0,賞与,127890,20.9,97099,17.2,190161,32.9,125382,19.1,90344,12.7,247631,31,140336,21.1,5541,1.5,60949,18.2
1,4,0,0,0,世帯主の配偶者の収入,54643,8.9,76774,13.6,20273,3.5,71506,10.9,89547,12.5,71867,9,24904,3.7,42972,11.7,20873,6.2
1,6,0,0,0,うち女,53070,8.7,60644,10.8,20273,3.5,71506,10.9,89547,12.5,71867,9,24904,3.7,42972,11.7,20873,6.2
