項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,362,-,-,54,-,49,-,55,-,52,-,48,-,49,-,55,-
0,0,0,0,0,世帯人員,3.34,-,-,3.13,-,2.95,-,3.17,-,3.55,-,3.53,-,3.49,-,3.54,-
0,0,0,0,0,有業人員,1.64,-,-,1.71,-,1.44,-,1.56,-,1.52,-,1.67,-,1.73,-,1.87,-
0,0,0,0,0,世帯主平均年齢,49.1,-,-,54.4,-,52.3,-,47.1,-,46.1,-,46.6,-,47.7,-,49.9,-
1,0,0,0,0,受取,1004029,-,-5.3,403648,-,965249,-,758054,-,978846,-,1092139,-,1281679,-,1533901,-
1,1,0,0,0,実収入,457636,100,-10.3,54186,100,266947,100,366867,100,470763,100,541204,100,624936,100,868775,100
1,2,0,0,0,経常収入,454243,99.3,-10.5,53798,99.3,263043,98.5,360126,98.2,466333,99.1,538146,99.4,623195,99.7,865334,99.6
1,3,0,0,0,勤め先収入,447236,97.7,-10,52058,96.1,248249,93,357041,97.3,453275,96.3,528977,97.7,622976,99.7,858539,98.8
1,4,0,0,0,世帯主収入,392660,85.8,-6,45972,84.8,241346,90.4,325940,88.8,427274,90.8,460815,85.1,541850,86.7,697683,80.3
1,6,0,0,0,うち男,365947,80,-8,35642,65.8,206349,77.3,288492,78.6,410394,87.2,427229,78.9,541850,86.7,644820,74.2
1,5,0,0,0,定期収入,388792,85,-5.9,45972,84.8,235373,88.2,324296,88.4,425111,90.3,453562,83.8,533523,85.4,696052,80.1
1,5,0,0,0,臨時収入,3519,0.8,-1.7,-,-,4192,1.6,1643,0.4,2163,0.5,7252,1.3,7664,1.2,1631,0.2
1,5,0,0,0,賞与,350,0.1,-61.2,-,-,1781,0.7,-,-,-,-,-,-,664,0.1,-,-
1,4,0,0,0,世帯主の配偶者の収入,50841,11.1,-26.5,6085,11.2,4057,1.5,28121,7.7,26001,5.5,66421,12.3,81126,13,142487,16.4
1,6,0,0,0,うち女,47137,10.3,-28.7,6085,11.2,4057,1.5,28121,7.7,26001,5.5,57121,10.6,81126,13,126174,14.5
1,4,0,0,0,他の世帯員収入,3735,0.8,-63.3,-,-,2845,1.1,2981,0.8,-,-,1741,0.3,-,-,18369,2.1
1,3,0,0,0,事業・内職収入,2306,0.5,-65.8,1740,3.2,6685,2.5,2747,0.7,392,0.1,4294,0.8,219,0,-,-
1,4,0,0,0,家賃収入,1336,0.3,-65.9,937,1.7,6305,2.4,1624,0.4,-,-,252,0,219,0,-,-
1,4,0,0,0,他の事業収入,582,0.1,-77.5,-,-,-,-,1123,0.3,-,-,2903,0.5,-,-,-,-
1,4,0,0,0,内職収入,389,0.1,64.1,803,1.5,380,0.1,-,-,392,0.1,1140,0.2,-,-,-,-
1,3,0,0,0,他の経常収入,4700,1,21.3,-,-,8109,3,338,0.1,12665,2.7,4874,0.9,-,-,6795,0.8
1,4,0,0,0,財産収入,150,0,-73.5,-,-,687,0.3,-,-,-,-,347,0.1,-,-,10,0
1,4,0,0,0,社会保障給付,3479,0.8,8.1,-,-,4878,1.8,-,-,12665,2.7,-,-,-,-,6785,0.8
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3479,0.8,8.1,-,-,4878,1.8,-,-,12665,2.7,-,-,-,-,6785,0.8
1,4,0,0,0,仕送り金,1071,0.2,...,-,-,2544,1,338,0.1,-,-,4527,0.8,-,-,-,-
1,2,0,0,0,特別収入,3393,0.7,33.5,388,0.7,3904,1.5,6741,1.8,4431,0.9,3058,0.6,1741,0.3,3441,0.4
1,3,0,0,0,受贈金,1382,0.3,-3.3,134,0.2,640,0.2,5089,1.4,643,0.1,1132,0.2,478,0.1,1543,0.2
1,3,0,0,0,他の特別収入,2011,0.4,80.8,254,0.5,3264,1.2,1653,0.5,3787,0.8,1926,0.4,1264,0.2,1899,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),472374,-,2.3,263117,-,617103,-,309998,-,458618,-,468090,-,579438,-,605264,-
1,2,0,0,0,預貯金引出,394608,-,4,217927,-,561636,-,267508,-,388834,-,385108,-,469552,-,467672,-
1,2,0,0,0,保険金,4702,-,-44.2,3150,-,7856,-,-,-,-,-,-,-,-,-,21712,-
1,3,0,0,0,個人・企業年金保険金,4702,-,-2.4,3150,-,7856,-,-,-,-,-,-,-,-,-,21712,-
1,3,0,0,0,他の保険金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1308,-,50.3,115,-,2800,-,-,-,1443,-,1975,-,2147,-,647,-
1,2,0,0,0,一括払購入借入金,71388,-,-0.7,41924,-,44811,-,41773,-,67944,-,80389,-,107738,-,114408,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,367,-,-51.3,-,-,-,-,718,-,397,-,617,-,-,-,824,-
1,1,0,0,0,繰入金,74020,-,-15.8,86345,-,81199,-,81188,-,49464,-,82846,-,77305,-,59862,-
2,0,0,0,0,支払,1004029,-,-5.3,403648,-,965249,-,758054,-,978846,-,1092139,-,1281679,-,1533901,-
2,1,0,0,0,実支出,478396,-,0.6,242325,-,617031,-,344456,-,456857,-,475857,-,563571,-,642831,-
2,2,0,0,0,生計支出,379706,-,7.3,221071,-,573008,-,285384,-,356671,-,362138,-,425364,-,430582,-
2,3,0,0,0,消費支出,379706,100,7.3,221071,100,573008,100,285384,100,356671,100,362138,100,425364,100,430582,100
2,4,1,0,0,食料,91258,24,-1.2,73765,33.4,86358,15.1,80082,28.1,88235,24.7,94955,26.2,98451,23.1,116410,27
2,5,1,1,0,穀類,6845,1.8,-4.3,5942,2.7,6430,1.1,6776,2.4,6813,1.9,6616,1.8,7672,1.8,7652,1.8
2,6,1,1,1,米類,1798,0.5,-12.4,1547,0.7,1525,0.3,1865,0.7,1690,0.5,1847,0.5,2133,0.5,1977,0.5
2,6,1,1,2,パン,3219,0.8,3.7,2619,1.2,3300,0.6,3160,1.1,3187,0.9,3035,0.8,3523,0.8,3698,0.9
2,6,1,1,3,麺類,1437,0.4,-3.7,1312,0.6,1310,0.2,1423,0.5,1523,0.4,1282,0.4,1588,0.4,1624,0.4
2,6,1,1,4,他の穀類,390,0.1,-22.8,464,0.2,295,0.1,329,0.1,413,0.1,452,0.1,428,0.1,353,0.1
2,5,1,2,0,魚介類,5180,1.4,-7.3,4709,2.1,4793,0.8,4492,1.6,5899,1.7,5001,1.4,5720,1.3,5648,1.3
2,6,1,2,1,生鮮魚介,2961,0.8,-12.8,2675,1.2,2930,0.5,2591,0.9,3223,0.9,2578,0.7,3563,0.8,3168,0.7
2,6,1,2,2,塩干魚介,932,0.2,-7,893,0.4,811,0.1,744,0.3,1160,0.3,960,0.3,1009,0.2,949,0.2
2,6,1,2,3,魚肉練製品,453,0.1,-3.2,394,0.2,407,0.1,434,0.2,457,0.1,722,0.2,333,0.1,419,0.1
2,6,1,2,4,他の魚介加工品,835,0.2,15.7,747,0.3,645,0.1,723,0.3,1059,0.3,741,0.2,814,0.2,1111,0.3
2,5,1,3,0,肉類,8321,2.2,1.7,7248,3.3,7835,1.4,7120,2.5,8690,2.4,6884,1.9,9532,2.2,10926,2.5
2,6,1,3,1,生鮮肉,6596,1.7,2.3,5728,2.6,6420,1.1,5501,1.9,7076,2,5261,1.5,7458,1.8,8720,2
2,6,1,3,2,加工肉,1725,0.5,-0.5,1521,0.7,1415,0.2,1619,0.6,1614,0.5,1624,0.4,2074,0.5,2206,0.5
2,5,1,4,0,乳卵類,4216,1.1,-4.6,3478,1.6,4472,0.8,3975,1.4,4069,1.1,4025,1.1,4376,1,5100,1.2
2,6,1,4,1,牛乳,1320,0.3,-3.2,1084,0.5,1721,0.3,1036,0.4,1215,0.3,1227,0.3,1270,0.3,1681,0.4
2,6,1,4,2,乳製品,2114,0.6,-7.3,1688,0.8,1983,0.3,2269,0.8,2079,0.6,1922,0.5,2318,0.5,2537,0.6
2,6,1,4,3,卵,781,0.2,0.5,705,0.3,768,0.1,670,0.2,776,0.2,876,0.2,787,0.2,883,0.2
2,5,1,5,0,野菜・海藻,9258,2.4,-3.7,8937,4,9213,1.6,8027,2.8,10228,2.9,8111,2.2,10040,2.4,10265,2.4
2,6,1,5,1,生鮮野菜,6492,1.7,-6.2,6242,2.8,6363,1.1,5546,1.9,7250,2,5737,1.6,7018,1.6,7292,1.7
2,6,1,5,2,乾物・海藻,676,0.2,1.2,799,0.4,741,0.1,484,0.2,712,0.2,632,0.2,653,0.2,712,0.2
2,6,1,5,3,大豆加工品,1093,0.3,6.9,995,0.5,1147,0.2,1032,0.4,1102,0.3,872,0.2,1233,0.3,1271,0.3
2,6,1,5,4,他の野菜・海藻加工品,997,0.3,-0.1,900,0.4,963,0.2,965,0.3,1163,0.3,869,0.2,1136,0.3,989,0.2
2,5,1,6,0,果物,2627,0.7,-9.2,2707,1.2,2234,0.4,2565,0.9,2772,0.8,2279,0.6,2836,0.7,3001,0.7
2,6,1,6,1,生鮮果物,2283,0.6,-11.9,2479,1.1,1944,0.3,2237,0.8,2440,0.7,2093,0.6,2448,0.6,2348,0.5
2,6,1,6,2,果物加工品,344,0.1,14.3,228,0.1,290,0.1,328,0.1,332,0.1,186,0.1,388,0.1,653,0.2
2,5,1,7,0,油脂・調味料,3554,0.9,1.5,3153,1.4,3276,0.6,2820,1,4019,1.1,3251,0.9,3794,0.9,4560,1.1
2,6,1,7,1,油脂,387,0.1,-5.4,396,0.2,583,0.1,259,0.1,321,0.1,252,0.1,505,0.1,396,0.1
2,6,1,7,2,調味料,3167,0.8,2.5,2757,1.2,2693,0.5,2562,0.9,3698,1,2999,0.8,3289,0.8,4164,1
2,5,1,8,0,菓子類,6674,1.8,-0.4,5808,2.6,6093,1.1,6132,2.1,6733,1.9,5986,1.7,7458,1.8,8497,2
2,5,1,9,0,調理食品,11087,2.9,-1.7,10030,4.5,8026,1.4,10033,3.5,11561,3.2,13316,3.7,11042,2.6,13536,3.1
2,6,1,9,1,主食的調理食品,4725,1.2,-9.4,3898,1.8,3678,0.6,4649,1.6,4606,1.3,5378,1.5,4773,1.1,6060,1.4
2,6,1,9,2,他の調理食品,6362,1.7,4.9,6133,2.8,4348,0.8,5383,1.9,6956,2,7938,2.2,6269,1.5,7476,1.7
2,5,1,10,0,飲料,5457,1.4,-1.3,3642,1.6,5075,0.9,6125,2.1,5447,1.5,6126,1.7,6871,1.6,4894,1.1
2,6,1,10,1,茶類,1222,0.3,-3.1,985,0.4,1237,0.2,1622,0.6,1106,0.3,1285,0.4,1028,0.2,1282,0.3
2,6,1,10,2,コーヒー・ココア,1024,0.3,-5.4,743,0.3,927,0.2,1407,0.5,831,0.2,1038,0.3,1224,0.3,994,0.2
2,6,1,10,3,他の飲料,3212,0.8,0.9,1914,0.9,2911,0.5,3096,1.1,3509,1,3802,1,4619,1.1,2618,0.6
2,5,1,11,0,酒類,4123,1.1,11.3,3657,1.7,3271,0.6,3575,1.3,3807,1.1,5303,1.5,4966,1.2,4259,1
2,5,1,12,0,外食,23916,6.3,0.4,14454,6.5,25639,4.5,18441,6.5,18197,5.1,28058,7.7,24145,5.7,38073,8.8
2,6,1,12,1,一般外食,21815,5.7,-0.1,12557,5.7,24563,4.3,16576,5.8,15950,4.5,24522,6.8,22135,5.2,36018,8.4
2,6,1,12,2,学校給食,2101,0.6,6.3,1896,0.9,1076,0.2,1865,0.7,2247,0.6,3535,1,2011,0.5,2055,0.5
