項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1109,-,939,-,1229,-,1361,-,1866,-,1476,-,1166,-,853,-
0,0,0,0,0,調査世帯数,341,-,38,-,36,-,45,-,46,-,62,-,48,-,39,-,27,-
0,0,0,0,0,世帯人員,3.3,-,3.09,-,3.94,-,3.68,-,3.49,-,3.4,-,3.33,-,2.82,-,2.44,-
0,0,0,0,0,有業人員,1.69,-,1.44,-,1.33,-,1.55,-,1.64,-,1.8,-,1.99,-,1.92,-,1.64,-
0,0,0,0,0,世帯主平均年齢,49.8,-,31.2,-,37.1,-,42.1,-,47.2,-,52.4,-,56.9,-,61.7,-,69.2,-
1,0,0,0,0,受取,1034021,-,922604,-,849220,-,1032309,-,1236565,-,1050760,-,1027934,-,1065114,-,992904,-
1,1,0,0,0,実収入,523671,100,495845,100,395819,100,530775,100,688543,100,519479,100,507272,100,449874,100,565606,100
1,2,0,0,0,経常収入,519936,99.3,487510,98.3,392951,99.3,521759,98.3,687960,99.9,516899,99.5,503533,99.3,448405,99.7,563867,99.7
1,3,0,0,0,勤め先収入,482682,92.2,471855,95.2,392951,99.3,511933,96.5,672551,97.7,507404,97.7,489810,96.6,380554,84.6,323651,57.2
1,4,0,0,0,世帯主収入,422554,80.7,378768,76.4,360424,91.1,459686,86.6,596304,86.6,434015,83.5,440325,86.8,338966,75.3,275606,48.7
1,6,0,0,0,うち男,396541,75.7,357137,72,313446,79.2,447080,84.2,572946,83.2,413505,79.6,380925,75.1,324763,72.2,272974,48.3
1,5,0,0,0,定期収入,398645,76.1,373138,75.3,359862,90.9,459629,86.6,477459,69.3,428909,82.6,432749,85.3,296649,65.9,275155,48.6
1,5,0,0,0,臨時収入,2637,0.5,2157,0.4,562,0.1,57,0,5952,0.9,5106,1,3541,0.7,117,0,451,0.1
1,5,0,0,0,賞与,21272,4.1,3474,0.7,-,-,-,-,112893,16.4,-,-,4035,0.8,42200,9.4,-,-
1,4,0,0,0,世帯主の配偶者の収入,54139,10.3,93087,18.8,29095,7.4,52248,9.8,76247,11.1,70330,13.5,41538,8.2,21813,4.8,29099,5.1
1,6,0,0,0,うち女,52569,10,78927,15.9,29095,7.4,52248,9.8,76247,11.1,70330,13.5,41538,8.2,21813,4.8,29099,5.1
1,4,0,0,0,他の世帯員収入,5989,1.1,-,-,3432,0.9,-,-,-,-,3059,0.6,7947,1.6,19775,4.4,18945,3.3
1,3,0,0,0,事業・内職収入,3090,0.6,7214,1.5,-,-,5530,1,2131,0.3,2333,0.4,2322,0.5,3654,0.8,1354,0.2
1,4,0,0,0,家賃収入,1500,0.3,4769,1,-,-,-,-,2131,0.3,-,-,1656,0.3,2752,0.6,1354,0.2
1,4,0,0,0,他の事業収入,1126,0.2,-,-,-,-,4765,0.9,-,-,2333,0.4,-,-,902,0.2,-,-
1,4,0,0,0,内職収入,464,0.1,2446,0.5,-,-,765,0.1,-,-,-,-,666,0.1,-,-,-,-
1,3,0,0,0,他の経常収入,34164,6.5,8440,1.7,-,-,4296,0.8,13278,1.9,7162,1.4,11401,2.2,64197,14.3,238862,42.2
1,4,0,0,0,財産収入,1010,0.2,0,0,-,-,-,-,0,0,413,0.1,5348,1.1,959,0.2,376,0.1
1,4,0,0,0,社会保障給付,32539,6.2,8440,1.7,-,-,4296,0.8,9490,1.4,6749,1.3,6053,1.2,62387,13.9,238486,42.2
1,5,0,0,0,公的年金給付,30706,5.9,-,-,-,-,-,-,9490,1.4,5262,1,5972,1.2,62243,13.8,237751,42
1,5,0,0,0,他の社会保障給付,1833,0.4,8440,1.7,-,-,4296,0.8,-,-,1487,0.3,82,0,144,0,735,0.1
1,4,0,0,0,仕送り金,615,0.1,-,-,-,-,-,-,3788,0.6,-,-,-,-,851,0.2,-,-
1,2,0,0,0,特別収入,3735,0.7,8335,1.7,2868,0.7,9017,1.7,583,0.1,2580,0.5,3739,0.7,1469,0.3,1739,0.3
1,3,0,0,0,受贈金,2059,0.4,7596,1.5,2206,0.6,6774,1.3,-,-,434,0.1,183,0,586,0.1,-,-
1,3,0,0,0,他の特別収入,1676,0.3,740,0.1,661,0.2,2242,0.4,583,0.1,2145,0.4,3557,0.7,884,0.2,1739,0.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),431133,-,378481,-,385184,-,417319,-,493626,-,429788,-,445106,-,515761,-,333445,-
1,2,0,0,0,預貯金引出,338430,-,263275,-,291601,-,332893,-,382181,-,359034,-,384803,-,387233,-,233871,-
1,2,0,0,0,保険金,5211,-,-,-,-,-,-,-,-,-,-,-,-,-,27431,-,23575,-
1,3,0,0,0,個人・企業年金保険金,5211,-,-,-,-,-,-,-,-,-,-,-,-,-,27431,-,23575,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1806,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,5633,-,45281,-,2074,-,723,-,1952,-,4,-,35,-,-,-,651,-
1,2,0,0,0,一括払購入借入金,81355,-,69925,-,91509,-,82864,-,109493,-,70750,-,60081,-,101097,-,70969,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,350,-,-,-,-,-,839,-,-,-,-,-,187,-,-,-,2573,-
1,1,0,0,0,繰入金,79217,-,48278,-,68217,-,84215,-,54397,-,101493,-,75556,-,99479,-,93853,-
2,0,0,0,0,支払,1034021,-,922604,-,849220,-,1032309,-,1236565,-,1050760,-,1027934,-,1065114,-,992904,-
2,1,0,0,0,実支出,448304,-,417560,-,387348,-,439921,-,538115,-,433501,-,456905,-,491930,-,381997,-
2,2,0,0,0,生計支出,348138,-,334318,-,317543,-,333138,-,398660,-,333893,-,350153,-,399574,-,298133,-
2,3,0,0,0,消費支出,348138,100,334318,100,317543,100,333138,100,398660,100,333893,100,350153,100,399574,100,298133,100
2,4,1,0,0,食料,88607,25.5,73500,22,77575,24.4,87244,26.2,94079,23.6,90884,27.2,97642,27.9,99066,24.8,78712,26.4
2,5,1,1,0,穀類,6225,1.8,4405,1.3,6048,1.9,5855,1.8,6195,1.6,7091,2.1,6807,1.9,6587,1.6,5973,2
2,6,1,1,1,米類,1753,0.5,816,0.2,1491,0.5,1581,0.5,1330,0.3,2204,0.7,1869,0.5,2401,0.6,2108,0.7
2,6,1,1,2,パン,2734,0.8,2118,0.6,2554,0.8,2699,0.8,2894,0.7,3027,0.9,3222,0.9,2429,0.6,2453,0.8
2,6,1,1,3,麺類,1380,0.4,949,0.3,1582,0.5,1279,0.4,1598,0.4,1487,0.4,1426,0.4,1389,0.3,1183,0.4
2,6,1,1,4,他の穀類,359,0.1,522,0.2,421,0.1,296,0.1,372,0.1,373,0.1,289,0.1,369,0.1,228,0.1
2,5,1,2,0,魚介類,4418,1.3,2237,0.7,3097,1,3728,1.1,3447,0.9,4469,1.3,5687,1.6,6315,1.6,6351,2.1
2,6,1,2,1,生鮮魚介,2551,0.7,1319,0.4,1713,0.5,2213,0.7,2154,0.5,2782,0.8,3246,0.9,3109,0.8,3730,1.3
2,6,1,2,2,塩干魚介,860,0.2,378,0.1,566,0.2,693,0.2,606,0.2,801,0.2,1130,0.3,1653,0.4,1038,0.3
2,6,1,2,3,魚肉練製品,349,0.1,150,0,308,0.1,326,0.1,327,0.1,294,0.1,455,0.1,479,0.1,482,0.2
2,6,1,2,4,他の魚介加工品,658,0.2,389,0.1,510,0.2,497,0.1,360,0.1,593,0.2,856,0.2,1074,0.3,1102,0.4
2,5,1,3,0,肉類,7373,2.1,4524,1.4,5734,1.8,7009,2.1,7439,1.9,7979,2.4,9630,2.8,7352,1.8,8100,2.7
2,6,1,3,1,生鮮肉,5829,1.7,3534,1.1,4383,1.4,5441,1.6,6044,1.5,6503,1.9,7711,2.2,5523,1.4,6305,2.1
2,6,1,3,2,加工肉,1545,0.4,990,0.3,1351,0.4,1568,0.5,1395,0.3,1476,0.4,1919,0.5,1829,0.5,1796,0.6
2,5,1,4,0,乳卵類,3844,1.1,3107,0.9,3774,1.2,3651,1.1,3874,1,3978,1.2,3710,1.1,4802,1.2,3739,1.3
2,6,1,4,1,牛乳,1229,0.4,938,0.3,1226,0.4,1420,0.4,1349,0.3,1133,0.3,1051,0.3,1369,0.3,1468,0.5
2,6,1,4,2,乳製品,1877,0.5,1754,0.5,1837,0.6,1652,0.5,1827,0.5,2025,0.6,1901,0.5,2414,0.6,1391,0.5
2,6,1,4,3,卵,738,0.2,414,0.1,711,0.2,579,0.2,698,0.2,820,0.2,758,0.2,1020,0.3,880,0.3
2,5,1,5,0,野菜・海藻,8574,2.5,5181,1.5,5790,1.8,7933,2.4,8235,2.1,8435,2.5,9233,2.6,12597,3.2,11173,3.7
2,6,1,5,1,生鮮野菜,6120,1.8,3735,1.1,4026,1.3,5736,1.7,5922,1.5,6204,1.9,6530,1.9,8771,2.2,7880,2.6
