項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3008,-,2784,-,3055,-,1153,-
0,0,0,0,0,調査世帯数,338,-,95,-,99,-,103,-,41,-
0,0,0,0,0,世帯人員,3.27,-,2,-,3,-,4,-,5.31,-
0,0,0,0,0,有業人員,1.71,-,1.49,-,1.73,-,1.77,-,2.05,-
0,0,0,0,0,世帯主平均年齢,50.4,-,54.3,-,50.6,-,46.9,-,48.7,-
1,0,0,0,0,受取,999856,-,883491,-,944872,-,1120267,-,1117053,-
1,1,0,0,0,実収入,498432,100,424673,100,505878,100,554740,100,523644,100
1,2,0,0,0,経常収入,496452,99.6,422760,99.5,502845,99.4,553073,99.7,523202,99.9
1,3,0,0,0,勤め先収入,489332,98.2,410371,96.6,499396,98.7,548227,98.8,514932,98.3
1,4,0,0,0,世帯主収入,418334,83.9,345141,81.3,440538,87.1,461900,83.3,440202,84.1
1,6,0,0,0,うち男,399728,80.2,297134,70,427224,84.5,460391,83,440202,84.1
1,5,0,0,0,定期収入,398740,80,340461,80.2,393783,77.8,445002,80.2,440131,84.1
1,5,0,0,0,臨時収入,5577,1.1,4680,1.1,8584,1.7,5798,1,71,0
1,5,0,0,0,賞与,14017,2.8,-,-,38171,7.5,11099,2,-,-
1,4,0,0,0,世帯主の配偶者の収入,64085,12.9,62905,14.8,41953,8.3,84694,15.3,65991,12.6
1,6,0,0,0,うち女,63357,12.7,60483,14.2,41953,8.3,84694,15.3,65991,12.6
1,4,0,0,0,他の世帯員収入,6913,1.4,2325,0.5,16906,3.3,1633,0.3,8739,1.7
1,3,0,0,0,事業・内職収入,3585,0.7,8491,2,1368,0.3,2128,0.4,-,-
1,4,0,0,0,家賃収入,2075,0.4,5916,1.4,-,-,968,0.2,-,-
1,4,0,0,0,他の事業収入,1051,0.2,2548,0.6,1024,0.2,-,-,-,-
1,4,0,0,0,内職収入,458,0.1,27,0,344,0.1,1160,0.2,-,-
1,3,0,0,0,他の経常収入,3536,0.7,3898,0.9,2081,0.4,2717,0.5,8270,1.6
1,4,0,0,0,財産収入,1269,0.3,1851,0.4,280,0.1,2075,0.4,-,-
1,4,0,0,0,社会保障給付,1855,0.4,1149,0.3,1801,0.4,177,0,8270,1.6
1,5,0,0,0,公的年金給付,346,0.1,1149,0.3,-,-,-,-,-,-
