項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2217,-,6347,-,550,-,157,-,886,-,4745,-
0,0,0,0,0,調査世帯数,339,-,69,-,222,-,18,-,5,-,30,-,162,-
0,0,0,0,0,世帯人員,3.26,-,2,-,3.68,-,2.29,-,2.13,-,4,-,3.44,-
0,0,0,0,0,有業人員,1.74,-,1.45,-,1.82,-,1.64,-,1,-,2,-,2.27,-
0,0,0,0,0,世帯主平均年齢,50.4,-,56.7,-,47.8,-,53.3,-,37.5,-,51.9,-,48.8,-
1,0,0,0,0,受取,1599441,-,1459019,-,1726117,-,979526,-,642993,-,1428360,-,1810891,-
1,1,0,0,0,実収入,989211,100,929763,100,1061805,100,576578,100,378984,100,874202,100,1114649,100
1,2,0,0,0,経常収入,969230,98,919529,98.9,1034448,97.4,575241,99.8,378860,100,871102,99.6,1087539,97.6
1,3,0,0,0,勤め先収入,929555,94,831734,89.5,1015635,95.7,512464,88.9,259538,68.5,816722,93.4,1065953,95.6
1,4,0,0,0,世帯主収入,802173,81.1,686047,73.8,887649,83.6,510640,88.6,259538,68.5,661466,75.7,805445,72.3
1,6,0,0,0,うち男,757610,76.6,686047,73.8,883811,83.2,24926,4.3,-,-,487667,55.8,795361,71.4
1,5,0,0,0,定期収入,421080,42.6,390365,42,462090,43.5,250957,43.5,169274,44.7,309794,35.4,411586,36.9
1,5,0,0,0,臨時収入,4880,0.5,984,0.1,7072,0.7,1689,0.3,2557,0.7,907,0.1,6056,0.5
1,5,0,0,0,賞与,376213,38,294698,31.7,418487,39.4,257994,44.7,87708,23.1,350765,40.1,387803,34.8
1,4,0,0,0,世帯主の配偶者の収入,120265,12.2,145686,15.7,120492,11.3,-,-,-,-,129742,14.8,253430,22.7
1,6,0,0,0,うち女,119545,12.1,145686,15.7,120492,11.3,-,-,-,-,121608,13.9,251912,22.6
1,4,0,0,0,他の世帯員収入,7117,0.7,-,-,7494,0.7,1824,0.3,-,-,25514,2.9,7078,0.6
1,3,0,0,0,事業・内職収入,4381,0.4,1934,0.2,4480,0.4,20153,3.5,-,-,-,-,5913,0.5
1,4,0,0,0,家賃収入,3176,0.3,1934,0.2,3510,0.3,9446,1.6,-,-,-,-,4615,0.4
1,4,0,0,0,他の事業収入,1205,0.1,-,-,970,0.1,10707,1.9,-,-,-,-,1297,0.1
1,4,0,0,0,内職収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,35294,3.6,85861,9.2,14333,1.3,42624,7.4,119322,31.5,54380,6.2,15673,1.4
1,4,0,0,0,財産収入,324,0,451,0,279,0,-,-,-,-,526,0.1,219,0
1,4,0,0,0,社会保障給付,34630,3.5,85410,9.2,13849,1.3,38813,6.7,105970,28,53854,6.2,15179,1.4
1,5,0,0,0,公的年金給付,31670,3.2,83289,9,12862,1.2,8569,1.5,-,-,51603,5.9,15144,1.4
1,5,0,0,0,他の社会保障給付,2960,0.3,2121,0.2,987,0.1,30244,5.2,105970,28,2250,0.3,36,0
1,4,0,0,0,仕送り金,340,0,-,-,205,0,3811,0.7,13352,3.5,-,-,274,0
1,2,0,0,0,特別収入,19981,2,10234,1.1,27357,2.6,1336,0.2,124,0,3100,0.4,27110,2.4
1,3,0,0,0,受贈金,2581,0.3,3210,0.3,2771,0.3,708,0.1,-,-,812,0.1,4693,0.4
1,3,0,0,0,他の特別収入,17400,1.8,7025,0.8,24586,2.3,628,0.1,124,0,2288,0.3,22417,2
1,1,0,0,0,実収入以外の受取(繰入金を除く),523342,-,444464,-,579051,-,299112,-,181853,-,460888,-,601841,-
1,2,0,0,0,預貯金引出,419364,-,366488,-,462892,-,242803,-,153031,-,349505,-,473382,-
1,2,0,0,0,保険金,9853,-,7256,-,7414,-,-,-,-,-,39953,-,9268,-
1,3,0,0,0,個人・企業年金保険金,9853,-,7256,-,7414,-,-,-,-,-,39953,-,9268,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
