区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,740,-,-,104,-,105,-,113,-,104,-,106,-,106,-,102,-
0,0,世帯人員,2.95,-,-,2.5,-,2.73,-,2.82,-,2.86,-,3.24,-,3.34,-,3.21,-
0,0,有業人員,1.27,-,-,0.98,-,1.08,-,1.21,-,1.42,-,1.38,-,1.53,-,1.31,-
0,0,世帯主平均年齢,59.7,-,-,65,-,64.1,-,61,-,56.7,-,55.5,-,57.4,-,58.2,-
0,0,消費支出,315588,100,7.3,111330,100,160719,100,205599,100,249119,100,306568,100,385642,100,785772,100
1,0,商品,170638,54.1,9.8,81292,73,102431,63.7,118687,57.7,143202,57.5,166278,54.2,202597,52.5,378012,48.1
1,1,耐久財,26124,8.3,134.3,863,0.8,1763,1.1,3901,1.9,5591,2.2,4175,1.4,25463,6.6,140053,17.8
1,2,半耐久財,26662,8.4,-7.5,8265,7.4,10865,6.8,14664,7.1,22598,9.1,30926,10.1,37783,9.8,61207,7.8
1,3,非耐久財,117852,37.3,2.1,72164,64.8,89803,55.9,100123,48.7,115013,46.2,131178,42.8,139351,36.1,176753,22.5
1,0,サービス,144950,45.9,4.5,30038,27,58288,36.3,86912,42.3,105918,42.5,140289,45.8,183044,47.5,407760,51.9
2,0,食料,94843,30.1,1.3,57416,51.6,69313,43.1,78968,38.4,90093,36.2,105765,34.5,114349,29.7,147504,18.8
2,3,非耐久財,73172,23.2,1,49174,44.2,57799,36,62543,30.4,70431,28.3,81585,26.6,88023,22.8,102366,13
2,4,サービス,21671,6.9,2.2,8242,7.4,11513,7.2,16425,8,19662,7.9,24180,7.9,26326,6.8,45138,5.7
2,0,住居,27813,8.8,17.4,1947,1.7,7568,4.7,13814,6.7,18641,7.5,13616,4.4,32538,8.4,105778,13.5
2,1,耐久財,1612,0.5,-35.8,-,-,-,-,246,0.1,13,0,-,-,480,0.1,10470,1.3
2,2,半耐久財,308,0.1,-41.7,343,0.3,331,0.2,118,0.1,102,0,226,0.1,471,0.1,562,0.1
2,4,サービス,25893,8.2,25.4,1604,1.4,7237,4.5,13450,6.5,18526,7.4,13389,4.4,31587,8.2,94746,12.1
2,0,光熱・水道（非耐久財）,20514,6.5,0.6,11394,10.2,17190,10.7,19883,9.7,21742,8.7,21775,7.1,23184,6,28334,3.6
2,0,家具・家事用品,12792,4.1,8.8,2764,2.5,6890,4.3,6299,3.1,10540,4.2,9424,3.1,19717,5.1,33656,4.3
2,1,耐久財,5536,1.8,46.8,72,0.1,1322,0.8,1201,0.6,3176,1.3,1333,0.4,10451,2.7,21012,2.7
2,2,半耐久財,3526,1.1,4.3,700,0.6,2701,1.7,2272,1.1,3643,1.5,3898,1.3,4399,1.1,7023,0.9
2,3,非耐久財,3155,1,-3.5,1836,1.6,2457,1.5,2642,1.3,3130,1.3,3648,1.2,3994,1,4363,0.6
2,4,サービス,575,0.2,-57,155,0.1,410,0.3,184,0.1,591,0.2,545,0.2,872,0.2,1259,0.2
2,0,被服及び履物,15933,5,-16,5581,5,5434,3.4,8212,4,14069,5.6,20387,6.7,23071,6,34607,4.4
2,2,半耐久財,14498,4.6,-15.7,5019,4.5,4812,3,7336,3.6,12432,5,19057,6.2,20932,5.4,31751,4
2,4,サービス,1435,0.5,-18.8,562,0.5,622,0.4,876,0.4,1637,0.7,1330,0.4,2139,0.6,2856,0.4
2,0,保健医療,15457,4.9,22,4256,3.8,7168,4.5,9740,4.7,13916,5.6,20069,6.5,20799,5.4,32108,4.1
2,1,耐久財,812,0.3,-8.8,250,0.2,118,0.1,508,0.2,863,0.3,1105,0.4,1996,0.5,837,0.1
2,2,半耐久財,286,0.1,34.9,33,0,82,0.1,204,0.1,176,0.1,200,0.1,318,0.1,984,0.1
2,3,非耐久財,5335,1.7,11.1,1843,1.7,3436,2.1,3562,1.7,5906,2.4,7473,2.4,5777,1.5,9310,1.2
2,4,サービス,9024,2.9,33.4,2129,1.9,3532,2.2,5466,2.7,6971,2.8,11290,3.7,12707,3.3,20977,2.7
2,0,交通・通信,48527,15.4,55.3,8799,7.9,17222,10.7,22235,10.8,27727,11.1,41231,13.4,46146,12,175246,22.3
2,1,耐久財,14899,4.7,666,301,0.3,100,0.1,360,0.2,338,0.1,403,0.1,3041,0.8,99033,12.6
2,2,半耐久財,1670,0.5,155,312,0.3,19,0,735,0.4,589,0.2,1666,0.5,1308,0.3,7023,0.9
2,3,非耐久財,2079,0.7,14.5,868,0.8,902,0.6,2082,1,1932,0.8,2442,0.8,3025,0.8,3291,0.4
2,4,サービス,29879,9.5,11.4,7318,6.6,16201,10.1,19058,9.3,24868,10,36720,12,38772,10.1,65899,8.4
2,0,教育,13375,4.2,-22.8,663,0.6,1835,1.1,5130,2.5,5995,2.4,8993,2.9,15436,4,55203,7
2,3,非耐久財,167,0.1,-12.6,-,-,10,0,36,0,51,0,17,0,303,0.1,744,0.1
2,4,サービス,13208,4.2,-22.9,663,0.6,1825,1.1,5094,2.5,5943,2.4,8976,2.9,15134,3.9,54459,6.9
2,0,教養娯楽,41246,13.1,7.6,11530,10.4,16337,10.2,22677,11,24865,10,36044,11.8,56201,14.6,120344,15.3
2,1,耐久財,2731,0.9,63.3,171,0.2,199,0.1,1509,0.7,599,0.2,971,0.3,9073,2.4,6538,0.8
2,2,半耐久財,3888,1.2,-0.2,1383,1.2,2438,1.5,1778,0.9,3064,1.2,3900,1.3,6597,1.7,8004,1
