項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8178,-,1408,-,122,-,293,-
0,0,0,0,0,調査世帯数,730,-,609,-,89,-,13,-,19,-
0,0,0,0,0,世帯人員,2.93,-,2.9,-,3,-,2.62,-,3.53,-
0,0,0,0,0,有業人員,1.28,-,1.26,-,1.42,-,1.15,-,1.28,-
0,0,0,0,0,世帯主平均年齢,59.4,-,62.2,-,46.4,-,60.5,-,41.5,-
2,2,0,0,0,生計支出,336347,-,329540,-,377318,-,296020,-,346301,-
2,3,0,0,0,消費支出,336347,100,329540,100,377318,100,296020,100,346301,100
2,4,1,0,0,食料,80864,24,82096,24.9,73804,19.6,69869,23.6,84972,24.5
2,5,1,1,0,穀類,5931,1.8,5999,1.8,5574,1.5,5256,1.8,6018,1.7
2,6,1,1,1,米類,1436,0.4,1527,0.5,1003,0.3,1092,0.4,1107,0.3
2,6,1,1,2,パン,2734,0.8,2722,0.8,2782,0.7,2259,0.8,3046,0.9
2,6,1,1,3,麺類,1260,0.4,1262,0.4,1215,0.3,1191,0.4,1437,0.4
2,6,1,1,4,他の穀類,501,0.1,488,0.1,574,0.2,714,0.2,429,0.1
2,5,1,2,0,魚介類,6325,1.9,6851,2.1,3924,1,5096,1.7,3675,1.1
2,6,1,2,1,生鮮魚介,3800,1.1,4174,1.3,2099,0.6,3280,1.1,1742,0.5
2,6,1,2,2,塩干魚介,1120,0.3,1201,0.4,741,0.2,711,0.2,838,0.2
2,6,1,2,3,魚肉練製品,556,0.2,586,0.2,424,0.1,398,0.1,424,0.1
2,6,1,2,4,他の魚介加工品,849,0.3,890,0.3,660,0.2,706,0.2,671,0.2
2,5,1,3,0,肉類,7553,2.2,7857,2.4,5657,1.5,5542,1.9,9016,2.6
2,6,1,3,1,生鮮肉,6392,1.9,6691,2,4605,1.2,4401,1.5,7450,2.2
2,6,1,3,2,加工肉,1161,0.3,1165,0.4,1052,0.3,1141,0.4,1567,0.5
2,5,1,4,0,乳卵類,4131,1.2,4256,1.3,3423,0.9,2978,1,4531,1.3
2,6,1,4,1,牛乳,1314,0.4,1396,0.4,935,0.2,576,0.2,1157,0.3
2,6,1,4,2,乳製品,2082,0.6,2111,0.6,1855,0.5,1659,0.6,2532,0.7
2,6,1,4,3,卵,736,0.2,749,0.2,633,0.2,743,0.3,842,0.2
2,5,1,5,0,野菜・海藻,9869,2.9,10407,3.2,7024,1.9,9357,3.2,8744,2.5
2,6,1,5,1,生鮮野菜,6898,2.1,7266,2.2,5028,1.3,6460,2.2,5791,1.7
2,6,1,5,2,乾物・海藻,712,0.2,751,0.2,487,0.1,760,0.3,673,0.2
2,6,1,5,3,大豆加工品,1116,0.3,1171,0.4,772,0.2,1196,0.4,1215,0.4
2,6,1,5,4,他の野菜・海藻加工品,1143,0.3,1219,0.4,736,0.2,942,0.3,1065,0.3
2,5,1,6,0,果物,3581,1.1,3883,1.2,2075,0.5,2076,0.7,3011,0.9
2,6,1,6,1,生鮮果物,3184,0.9,3455,1,1865,0.5,1820,0.6,2523,0.7
2,6,1,6,2,果物加工品,396,0.1,427,0.1,210,0.1,255,0.1,488,0.1
2,5,1,7,0,油脂・調味料,3546,1.1,3617,1.1,3036,0.8,3392,1.1,4058,1.2
2,6,1,7,1,油脂,364,0.1,373,0.1,296,0.1,324,0.1,463,0.1
2,6,1,7,2,調味料,3181,0.9,3244,1,2741,0.7,3068,1,3596,1
2,5,1,8,0,菓子類,5890,1.8,5800,1.8,6172,1.6,4427,1.5,7663,2.2
2,5,1,9,0,調理食品,10580,3.1,10898,3.3,9604,2.5,6894,2.3,7940,2.3
2,6,1,9,1,主食的調理食品,4459,1.3,4492,1.4,4647,1.2,3177,1.1,3174,0.9
2,6,1,9,2,他の調理食品,6121,1.8,6406,1.9,4956,1.3,3717,1.3,4767,1.4
2,5,1,10,0,飲料,4287,1.3,4182,1.3,4970,1.3,3446,1.2,4302,1.2
2,6,1,10,1,茶類,1056,0.3,1072,0.3,1054,0.3,598,0.2,786,0.2
2,6,1,10,2,コーヒー・ココア,1009,0.3,965,0.3,1231,0.3,774,0.3,1297,0.4
2,6,1,10,3,他の飲料,2222,0.7,2144,0.7,2685,0.7,2074,0.7,2219,0.6
2,5,1,11,0,酒類,2793,0.8,2835,0.9,2735,0.7,1039,0.4,2638,0.8
2,5,1,12,0,外食,16378,4.9,15511,4.7,19611,5.2,20366,6.9,23374,6.7
2,6,1,12,1,一般外食,15494,4.6,14777,4.5,18251,4.8,20366,6.9,20248,5.8
2,6,1,12,2,学校給食,884,0.3,734,0.2,1361,0.4,-,-,3126,0.9
2,4,2,0,0,住居,21154,6.3,8408,2.6,85650,22.7,78214,26.4,43364,12.5
2,5,2,1,0,家賃地代,16660,5,2992,0.9,85225,22.6,78086,26.4,43249,12.5
2,5,2,2,0,設備修繕・維持,4493,1.3,5415,1.6,425,0.1,127,0,115,0
2,6,2,2,1,設備材料,2452,0.7,2966,0.9,153,0,114,0,115,0
2,6,2,2,2,工事その他のサービス,2041,0.6,2449,0.7,272,0.1,14,0,-,-
2,4,3,0,0,光熱・水道,24561,7.3,26407,8,16597,4.4,18628,6.3,13775,4
2,5,3,1,0,電気代,10562,3.1,11383,3.5,7293,1.9,5727,1.9,5344,1.5
2,5,3,2,0,ガス代,7807,2.3,8335,2.5,5167,1.4,7320,2.5,5972,1.7
2,5,3,3,0,他の光熱,875,0.3,970,0.3,452,0.1,24,0,606,0.2
2,5,3,4,0,上下水道料,5317,1.6,5719,1.7,3684,1,5558,1.9,1853,0.5
2,4,4,0,0,家具・家事用品,18721,5.6,15122,4.6,42938,11.4,2879,1,9437,2.7
2,5,4,1,0,家庭用耐久財,6427,1.9,2549,0.8,30765,8.2,-,-,432,0.1
2,6,4,1,1,家事用耐久財,1617,0.5,1680,0.5,1727,0.5,-,-,-,-
2,6,4,1,2,冷暖房用器具,236,0.1,240,0.1,277,0.1,-,-,-,-
2,6,4,1,3,一般家具,4575,1.4,628,0.2,28760,7.6,-,-,432,0.1
2,5,4,2,0,室内装備・装飾品,5587,1.7,6455,2,2141,0.6,-,-,248,0.1
2,5,4,3,0,寝具類,1012,0.3,643,0.2,3329,0.9,-,-,595,0.2
2,5,4,4,0,家事雑貨,2672,0.8,2498,0.8,3577,0.9,1374,0.5,3721,1.1
2,5,4,5,0,家事用消耗品,2409,0.7,2358,0.7,2376,0.6,1436,0.5,4426,1.3
2,5,4,6,0,家事サービス,614,0.2,620,0.2,750,0.2,69,0,15,0
2,4,5,0,0,被服及び履物,16597,4.9,17175,5.2,12540,3.3,16759,5.7,19878,5.7
2,5,5,1,0,和服,39,0,48,0,-,-,-,-,-,-
2,5,5,2,0,洋服,7644,2.3,7929,2.4,6149,1.6,8147,2.8,6666,1.9
2,6,5,2,1,男子用洋服,2460,0.7,2707,0.8,1113,0.3,245,0.1,2960,0.9
2,6,5,2,2,婦人用洋服,4347,1.3,4459,1.4,4058,1.1,7486,2.5,1293,0.4
2,6,5,2,3,子供用洋服,837,0.2,763,0.2,979,0.3,415,0.1,2413,0.7
2,5,5,3,0,シャツ・セーター類,2836,0.8,3017,0.9,1814,0.5,3100,1,2579,0.7
2,6,5,3,1,男子用シャツ・セーター類,1032,0.3,1186,0.4,204,0.1,148,0,1097,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1590,0.5,1664,0.5,1200,0.3,2952,1,855,0.2
2,6,5,3,3,子供用シャツ・セーター類,213,0.1,168,0.1,410,0.1,-,-,627,0.2
2,5,5,4,0,下着類,1222,0.4,1340,0.4,645,0.2,419,0.1,1017,0.3
2,6,5,4,1,男子用下着類,459,0.1,538,0.2,79,0,120,0,240,0.1
2,6,5,4,2,婦人用下着類,679,0.2,736,0.2,422,0.1,299,0.1,469,0.1
2,6,5,4,3,子供用下着類,84,0,66,0,144,0,-,-,308,0.1
2,5,5,5,0,生地・糸類,154,0,160,0,125,0,40,0,167,0
2,5,5,6,0,他の被服,1274,0.4,1318,0.4,1040,0.3,898,0.3,1323,0.4
2,5,5,7,0,履物類,2187,0.7,1989,0.6,2158,0.6,3935,1.3,7117,2.1
2,5,5,8,0,被服関連サービス,1240,0.4,1372,0.4,610,0.2,220,0.1,1010,0.3
2,4,6,0,0,保健医療,13683,4.1,14124,4.3,11672,3.1,10412,3.5,12373,3.6
2,5,6,1,0,医薬品,2416,0.7,2638,0.8,1452,0.4,1674,0.6,1142,0.3
