項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,737,-,-,99,-,110,-,109,-,106,-,102,-,104,-,107,-
0,0,0,0,0,世帯人員,2.97,-,-,2.58,-,2.69,-,2.83,-,3.13,-,3.23,-,3.14,-,3.15,-
0,0,0,0,0,有業人員,1.3,-,-,1.12,-,0.97,-,1.21,-,1.41,-,1.51,-,1.49,-,1.41,-
0,0,0,0,0,世帯主平均年齢,59.7,-,-,63.8,-,65,-,61.6,-,57,-,54.9,-,57.4,-,57.9,-
2,2,0,0,0,生計支出,332693,-,-1.2,101713,-,164542,-,219544,-,279338,-,336714,-,425646,-,795308,-
2,3,0,0,0,消費支出,332693,100,-1.2,101713,100,164542,100,219544,100,279338,100,336714,100,425646,100,795308,100
2,4,1,0,0,食料,85039,25.6,-1.9,49790,49,67013,40.7,75837,34.5,80347,28.8,90731,26.9,104881,24.6,126050,15.8
2,5,1,1,0,穀類,6584,2,-3.3,4456,4.4,5916,3.6,6333,2.9,6281,2.2,7399,2.2,7448,1.7,8225,1
2,6,1,1,1,米類,1848,0.6,-7.9,931,0.9,1904,1.2,2006,0.9,1750,0.6,2060,0.6,1809,0.4,2463,0.3
2,6,1,1,2,パン,3024,0.9,0.7,2170,2.1,2440,1.5,2610,1.2,3044,1.1,3415,1,3552,0.8,3921,0.5
2,6,1,1,3,麺類,1283,0.4,-9.1,1113,1.1,1192,0.7,1238,0.6,1071,0.4,1350,0.4,1596,0.4,1421,0.2
2,6,1,1,4,他の穀類,429,0.1,10.3,242,0.2,380,0.2,479,0.2,416,0.1,573,0.2,491,0.1,420,0.1
2,5,1,2,0,魚介類,6684,2,-7.8,4399,4.3,6542,4,6679,3,6723,2.4,6570,2,7915,1.9,7927,1
2,6,1,2,1,生鮮魚介,4007,1.2,-8.7,2417,2.4,3732,2.3,4055,1.8,4011,1.4,3904,1.2,5094,1.2,4815,0.6
2,6,1,2,2,塩干魚介,1211,0.4,-6.6,925,0.9,1339,0.8,1228,0.6,1219,0.4,1165,0.3,1218,0.3,1379,0.2
2,6,1,2,3,魚肉練製品,565,0.2,-3.6,436,0.4,638,0.4,593,0.3,573,0.2,544,0.2,584,0.1,584,0.1
2,6,1,2,4,他の魚介加工品,901,0.3,-8,620,0.6,832,0.5,803,0.4,920,0.3,958,0.3,1019,0.2,1149,0.1
2,5,1,3,0,肉類,7566,2.3,1.2,4730,4.7,6350,3.9,7762,3.5,7195,2.6,7914,2.4,9200,2.2,9772,1.2
2,6,1,3,1,生鮮肉,6189,1.9,2.8,3822,3.8,5214,3.2,6485,3,5834,2.1,6306,1.9,7515,1.8,8113,1
2,6,1,3,2,加工肉,1377,0.4,-5.2,907,0.9,1137,0.7,1277,0.6,1361,0.5,1608,0.5,1685,0.4,1659,0.2
2,5,1,4,0,乳卵類,4249,1.3,-2.9,2989,2.9,3578,2.2,4555,2.1,4223,1.5,4885,1.5,4488,1.1,5013,0.6
2,6,1,4,1,牛乳,1377,0.4,2.1,1118,1.1,1207,0.7,1534,0.7,1423,0.5,1584,0.5,1316,0.3,1456,0.2
2,6,1,4,2,乳製品,2082,0.6,-6.2,1304,1.3,1721,1,2130,1,2039,0.7,2410,0.7,2336,0.5,2622,0.3
2,6,1,4,3,卵,790,0.2,-2.2,568,0.6,649,0.4,891,0.4,761,0.3,891,0.3,835,0.2,935,0.1
