項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7821,-,1642,-,219,-,318,-
0,0,0,0,0,調査世帯数,338,-,267,-,52,-,8,-,11,-
0,0,0,0,0,世帯人員,3.27,-,3.31,-,3.05,-,3.1,-,3.63,-
0,0,0,0,0,有業人員,1.71,-,1.75,-,1.63,-,1.46,-,1.13,-
0,0,0,0,0,世帯主平均年齢,50.4,-,52.2,-,42.7,-,48.2,-,45.3,-
1,0,0,0,0,受取,999856,-,1031436,-,878517,-,615945,-,1114362,-
1,1,0,0,0,実収入,498432,100,509723,100,475659,100,244177,100,513464,100
1,2,0,0,0,経常収入,496452,99.6,507502,99.6,474530,99.8,243507,99.7,512132,99.7
1,3,0,0,0,勤め先収入,489332,98.2,500944,98.3,462406,97.2,243507,99.7,512132,99.7
1,4,0,0,0,世帯主収入,418334,83.9,430347,84.4,372641,78.3,231856,95,487363,94.9
1,6,0,0,0,うち男,399728,80.2,413902,81.2,344704,72.5,179071,73.3,487363,94.9
1,5,0,0,0,定期収入,398740,80,406105,79.7,368780,77.5,231828,94.9,487363,94.9
1,5,0,0,0,臨時収入,5577,1.1,6319,1.2,3862,0.8,28,0,-,-
1,5,0,0,0,賞与,14017,2.8,17923,3.5,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,64085,12.9,62314,12.2,88670,18.6,-,-,24769,4.8
1,6,0,0,0,うち女,63357,12.7,62314,12.2,84235,17.7,-,-,24769,4.8
1,4,0,0,0,他の世帯員収入,6913,1.4,8283,1.6,1094,0.2,11651,4.8,-,-
1,3,0,0,0,事業・内職収入,3585,0.7,3024,0.6,7428,1.6,-,-,-,-
1,4,0,0,0,家賃収入,2075,0.4,1093,0.2,7428,1.6,-,-,-,-
1,4,0,0,0,他の事業収入,1051,0.2,1344,0.3,-,-,-,-,-,-
1,4,0,0,0,内職収入,458,0.1,586,0.1,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,3536,0.7,3535,0.7,4696,1,-,-,-,-
1,4,0,0,0,財産収入,1269,0.3,1622,0.3,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,1855,0.4,1731,0.3,3052,0.6,-,-,-,-
1,5,0,0,0,公的年金給付,346,0.1,442,0.1,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1509,0.3,1289,0.3,3052,0.6,-,-,-,-
1,4,0,0,0,仕送り金,412,0.1,182,0,1644,0.3,-,-,-,-
1,2,0,0,0,特別収入,1980,0.4,2221,0.4,1129,0.2,670,0.3,1332,0.3
1,3,0,0,0,受贈金,761,0.2,905,0.2,259,0.1,462,0.2,-,-
1,3,0,0,0,他の特別収入,1219,0.2,1316,0.3,871,0.2,208,0.1,1332,0.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),423678,-,444731,-,328634,-,211416,-,543064,-
1,2,0,0,0,預貯金引出,343462,-,358111,-,277579,-,192096,-,427772,-
1,2,0,0,0,保険金,1226,-,1567,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,752,-,961,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,474,-,606,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,330,-,422,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1167,-,880,-,2916,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,77430,-,83670,-,48139,-,19320,-,115292,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,64,-,81,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,77746,-,76982,-,74224,-,160352,-,57833,-
2,0,0,0,0,支払,999856,-,1031436,-,878517,-,615945,-,1114362,-
2,1,0,0,0,実支出,430755,-,438378,-,406101,-,268829,-,482160,-
2,2,0,0,0,生計支出,336129,-,339402,-,324664,-,242888,-,379101,-
2,3,0,0,0,消費支出,336129,100,339402,100,324664,100,242888,100,379101,100
2,4,1,0,0,食料,84592,25.2,86077,25.4,78221,24.1,64997,26.8,94481,24.9
2,5,1,1,0,穀類,6674,2,6842,2,5710,1.8,6509,2.7,7623,2
2,6,1,1,1,米類,2223,0.7,2301,0.7,1855,0.6,1546,0.6,2681,0.7
2,6,1,1,2,パン,2761,0.8,2807,0.8,2363,0.7,3335,1.4,3290,0.9
2,6,1,1,3,麺類,1244,0.4,1251,0.4,1186,0.4,1444,0.6,1242,0.3
2,6,1,1,4,他の穀類,446,0.1,484,0.1,307,0.1,184,0.1,410,0.1
2,5,1,2,0,魚介類,4983,1.5,5455,1.6,2953,0.9,3451,1.4,4899,1.3
2,6,1,2,1,生鮮魚介,2861,0.9,3149,0.9,1683,0.5,1712,0.7,2658,0.7
2,6,1,2,2,塩干魚介,959,0.3,1071,0.3,500,0.2,531,0.2,860,0.2
2,6,1,2,3,魚肉練製品,455,0.1,474,0.1,333,0.1,377,0.2,659,0.2
2,6,1,2,4,他の魚介加工品,708,0.2,761,0.2,438,0.1,831,0.3,722,0.2
2,5,1,3,0,肉類,7834,2.3,8490,2.5,5316,1.6,4879,2,6749,1.8
2,6,1,3,1,生鮮肉,6279,1.9,6850,2,4106,1.3,3830,1.6,5165,1.4
2,6,1,3,2,加工肉,1554,0.5,1640,0.5,1210,0.4,1049,0.4,1584,0.4
2,5,1,4,0,乳卵類,4133,1.2,4308,1.3,3231,1,3978,1.6,4605,1.2
2,6,1,4,1,牛乳,1365,0.4,1442,0.4,996,0.3,1502,0.6,1269,0.3
2,6,1,4,2,乳製品,2056,0.6,2121,0.6,1726,0.5,1930,0.8,2258,0.6
2,6,1,4,3,卵,712,0.2,744,0.2,509,0.2,546,0.2,1077,0.3
2,5,1,5,0,野菜・海藻,9232,2.7,9820,2.9,6415,2,5482,2.3,11911,3.1
2,6,1,5,1,生鮮野菜,6614,2,7066,2.1,4526,1.4,3789,1.6,8228,2.2
2,6,1,5,2,乾物・海藻,662,0.2,718,0.2,386,0.1,399,0.2,902,0.2
2,6,1,5,3,大豆加工品,1019,0.3,1053,0.3,799,0.2,557,0.2,1655,0.4
2,6,1,5,4,他の野菜・海藻加工品,937,0.3,983,0.3,704,0.2,737,0.3,1126,0.3
2,5,1,6,0,果物,2579,0.8,2769,0.8,1595,0.5,2874,1.2,2771,0.7
2,6,1,6,1,生鮮果物,2359,0.7,2518,0.7,1507,0.5,2874,1.2,2480,0.7
2,6,1,6,2,果物加工品,220,0.1,251,0.1,88,0,-,-,291,0.1
2,5,1,7,0,油脂・調味料,3448,1,3651,1.1,2517,0.8,2460,1,3962,1
2,6,1,7,1,油脂,380,0.1,415,0.1,213,0.1,255,0.1,468,0.1
2,6,1,7,2,調味料,3068,0.9,3235,1,2304,0.7,2205,0.9,3494,0.9
2,5,1,8,0,菓子類,5984,1.8,5988,1.8,5588,1.7,7243,3,7063,1.9
2,5,1,9,0,調理食品,10509,3.1,10448,3.1,11709,3.6,9741,4,6348,1.7
2,6,1,9,1,主食的調理食品,4679,1.4,4565,1.3,5542,1.7,4777,2,2945,0.8
2,6,1,9,2,他の調理食品,5831,1.7,5883,1.7,6168,1.9,4964,2,3403,0.9
2,5,1,10,0,飲料,5209,1.5,5153,1.5,5208,1.6,5518,2.3,6377,1.7
2,6,1,10,1,茶類,1270,0.4,1285,0.4,1265,0.4,1523,0.6,778,0.2
2,6,1,10,2,コーヒー・ココア,1009,0.3,1002,0.3,931,0.3,1132,0.5,1496,0.4
2,6,1,10,3,他の飲料,2930,0.9,2867,0.8,3012,0.9,2864,1.2,4103,1.1
2,5,1,11,0,酒類,3629,1.1,3901,1.1,2287,0.7,2225,0.9,4837,1.3
2,5,1,12,0,外食,20377,6.1,19252,5.7,25690,7.9,10637,4.4,27336,7.2
2,6,1,12,1,一般外食,19173,5.7,18201,5.4,23754,7.3,10637,4.4,25310,6.7
2,6,1,12,2,学校給食,1204,0.4,1050,0.3,1936,0.6,-,-,2026,0.5
2,4,2,0,0,住居,19789,5.9,3255,1,91583,28.2,37267,15.3,43595,11.5
