項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,338,-,-,48,-,48,-,49,-,48,-,48,-,48,-,49,-
0,0,世帯人員,3.27,-,-,3.03,-,2.9,-,3.08,-,3.5,-,3.26,-,3.42,-,3.68,-
0,0,有業人員,1.71,-,-,1.6,-,1.57,-,1.65,-,1.7,-,1.56,-,1.85,-,2.01,-
0,0,世帯主平均年齢,50.4,-,-,58,-,52,-,49.2,-,46.7,-,47.7,-,48.8,-,50.2,-
0,0,消費支出,336129,-,-1.6,231788,-,235688,-,293687,-,312489,-,329573,-,352955,-,592106,-
0,0,公共的料金,104197,31,-9.6,73757,31.8,70810,30,84781,28.9,117041,37.5,90740,27.5,129657,36.7,161864,27.3
1,0,公共料金等,59577,17.7,-1.2,52802,22.8,53789,22.8,54362,18.5,47664,15.3,63362,19.2,58878,16.7,85679,14.5
1,1,米,2355,0.7,21.8,1788,0.8,1862,0.8,3597,1.2,1708,0.5,2861,0.9,1943,0.6,2705,0.5
1,1,食塩,40,0,21.2,11,0,29,0,37,0,35,0,47,0,29,0,90,0
1,1,学校給食,1204,0.4,-25.3,1151,0.5,670,0.3,934,0.3,1593,0.5,1616,0.5,1447,0.4,1010,0.2
1,1,公営家賃,797,0.2,-37.6,-,-,2415,1,3191,1.1,-,-,-,-,-,-,-,-
1,1,電気代,9782,2.9,16.1,9457,4.1,8582,3.6,9934,3.4,9298,3,9097,2.8,10263,2.9,11811,2
1,1,都市ガス,3367,1,16.6,3525,1.5,2875,1.2,3034,1,3337,1.1,3342,1,3437,1,4003,0.7
1,1,上下水道料,4858,1.4,1.7,5036,2.2,6191,2.6,4055,1.4,3163,1,5420,1.6,4947,1.4,5199,0.9
1,1,医科診療代,2917,0.9,-55.5,3688,1.6,2965,1.3,2534,0.9,2106,0.7,4231,1.3,3439,1,1464,0.2
1,1,歯科診療代,1526,0.5,25.8,813,0.4,4212,1.8,1055,0.4,1457,0.5,1088,0.3,1248,0.4,858,0.1
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1232,0.4,85.8,7473,3.2,-,-,1155,0.4,-,-,-,-,-,-,-,-
1,1,鉄道運賃,4326,1.3,29.4,2367,1,6461,2.7,1584,0.5,1936,0.6,9572,2.9,1540,0.4,6713,1.1
1,1,鉄道通学定期代,1277,0.4,-9,181,0.1,-,-,-,-,266,0.1,-,-,4357,1.2,4138,0.7
1,1,鉄道通勤定期代,5235,1.6,24.1,1794,0.8,1635,0.7,4184,1.4,4513,1.4,7335,2.2,5768,1.6,11264,1.9
