項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,536,-,436,-,880,-,822,-,934,-,903,-,1165,-,4324,-,2315,-
0,0,0,0,0,調査世帯数,723,-,38,-,34,-,65,-,57,-,67,-,60,-,83,-,319,-,171,-
0,0,0,0,0,世帯人員,2.93,-,2.99,-,4.06,-,3.66,-,3.62,-,3.52,-,3.33,-,2.79,-,2.37,-,2.22,-
0,0,0,0,0,有業人員,1.26,-,1.52,-,1.36,-,1.5,-,1.68,-,1.78,-,2.03,-,1.6,-,0.73,-,0.54,-
0,0,0,0,0,世帯主平均年齢,60.7,-,30.9,-,37.1,-,42.1,-,47.3,-,52.3,-,56.8,-,61.9,-,75.4,-,80.6,-
2,2,0,0,0,生計支出,320489,-,300317,-,357828,-,307709,-,404799,-,376121,-,326809,-,374952,-,277785,-,200290,-
2,3,0,0,0,消費支出,320489,100,300317,100,357828,100,307709,100,404799,100,376121,100,326809,100,374952,100,277785,100,200290,100
2,4,1,0,0,食料,83515,26.1,78201,26,79151,22.1,81625,26.5,94729,23.4,81985,21.8,95966,29.4,101683,27.1,75702,27.3,66577,33.2
2,5,1,1,0,穀類,6473,2,5083,1.7,6600,1.8,5378,1.7,6693,1.7,6861,1.8,7572,2.3,7457,2,6235,2.2,5385,2.7
2,6,1,1,1,米類,2164,0.7,1350,0.4,2051,0.6,1722,0.6,1705,0.4,2191,0.6,2658,0.8,2535,0.7,2243,0.8,1858,0.9
2,6,1,1,2,パン,2670,0.8,2236,0.7,2858,0.8,2159,0.7,3092,0.8,3079,0.8,2907,0.9,2991,0.8,2505,0.9,2286,1.1
2,6,1,1,3,麺類,1239,0.4,1043,0.3,1308,0.4,1126,0.4,1368,0.3,1222,0.3,1446,0.4,1404,0.4,1170,0.4,976,0.5
2,6,1,1,4,他の穀類,400,0.1,454,0.2,382,0.1,370,0.1,528,0.1,370,0.1,561,0.2,527,0.1,316,0.1,265,0.1
2,5,1,2,0,魚介類,6140,1.9,2495,0.8,4226,1.2,4421,1.4,4896,1.2,4825,1.3,6384,2,7708,2.1,7183,2.6,6742,3.4
2,6,1,2,1,生鮮魚介,3635,1.1,1418,0.5,2450,0.7,2914,0.9,2872,0.7,2916,0.8,3834,1.2,4501,1.2,4201,1.5,3906,2
2,6,1,2,2,塩干魚介,1152,0.4,394,0.1,736,0.2,727,0.2,834,0.2,938,0.2,1128,0.3,1405,0.4,1418,0.5,1340,0.7
2,6,1,2,3,魚肉練製品,520,0.2,131,0,460,0.1,337,0.1,373,0.1,376,0.1,461,0.1,770,0.2,615,0.2,661,0.3
2,6,1,2,4,他の魚介加工品,834,0.3,552,0.2,580,0.2,443,0.1,818,0.2,594,0.2,960,0.3,1031,0.3,948,0.3,835,0.4
2,5,1,3,0,肉類,7564,2.4,4978,1.7,7745,2.2,7371,2.4,9143,2.3,8851,2.4,9476,2.9,8480,2.3,6681,2.4,5567,2.8
2,6,1,3,1,生鮮肉,6049,1.9,3976,1.3,6028,1.7,5618,1.8,7721,1.9,7372,2,7448,2.3,6814,1.8,5295,1.9,4374,2.2
2,6,1,3,2,加工肉,1514,0.5,1002,0.3,1716,0.5,1753,0.6,1422,0.4,1479,0.4,2028,0.6,1666,0.4,1386,0.5,1193,0.6
2,5,1,4,0,乳卵類,4337,1.4,3728,1.2,4882,1.4,4001,1.3,4604,1.1,4044,1.1,3942,1.2,5000,1.3,4343,1.6,4046,2
2,6,1,4,1,牛乳,1502,0.5,1339,0.4,1707,0.5,1651,0.5,1457,0.4,1084,0.3,1225,0.4,1729,0.5,1567,0.6,1580,0.8
2,6,1,4,2,乳製品,2056,0.6,1943,0.6,2430,0.7,1732,0.6,2267,0.6,2142,0.6,1935,0.6,2393,0.6,1973,0.7,1715,0.9
2,6,1,4,3,卵,779,0.2,446,0.1,745,0.2,619,0.2,880,0.2,818,0.2,782,0.2,877,0.2,802,0.3,751,0.4
2,5,1,5,0,野菜・海藻,10484,3.3,6256,2.1,7173,2,8169,2.7,9742,2.4,9605,2.6,11462,3.5,11691,3.1,11615,4.2,11398,5.7
2,6,1,5,1,生鮮野菜,7402,2.3,4565,1.5,4890,1.4,5973,1.9,7158,1.8,6886,1.8,8237,2.5,8176,2.2,8073,2.9,7822,3.9
