項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8311,-,1280,-,224,-,185,-
0,0,0,0,0,調査世帯数,722,-,607,-,83,-,19,-,13,-
0,0,0,0,0,世帯人員,2.93,-,2.9,-,3.04,-,2.42,-,3.89,-
0,0,0,0,0,有業人員,1.28,-,1.25,-,1.48,-,0.96,-,1.55,-
0,0,0,0,0,世帯主平均年齢,61,-,62.9,-,49.4,-,60,-,53.4,-
2,2,0,0,0,生計支出,320871,-,317874,-,352449,-,253578,-,318297,-
2,3,0,0,0,消費支出,320871,100,317874,100,352449,100,253578,100,318297,100
2,4,1,0,0,食料,82143,25.6,83230,26.2,79412,22.5,60783,24,78040,24.5
2,5,1,1,0,穀類,6236,1.9,6345,2,5923,1.7,4814,1.9,5205,1.6
2,6,1,1,1,米類,1945,0.6,1979,0.6,1860,0.5,1519,0.6,1516,0.5
2,6,1,1,2,パン,2655,0.8,2751,0.9,2318,0.7,1732,0.7,1779,0.6
2,6,1,1,3,麺類,1266,0.4,1248,0.4,1353,0.4,1226,0.5,1510,0.5
2,6,1,1,4,他の穀類,370,0.1,367,0.1,392,0.1,337,0.1,399,0.1
2,5,1,2,0,魚介類,6053,1.9,6473,2,3784,1.1,4581,1.8,4686,1.5
2,6,1,2,1,生鮮魚介,3579,1.1,3864,1.2,2028,0.6,2529,1,2774,0.9
2,6,1,2,2,塩干魚介,1075,0.3,1126,0.4,824,0.2,684,0.3,1007,0.3
2,6,1,2,3,魚肉練製品,568,0.2,598,0.2,380,0.1,525,0.2,565,0.2
2,6,1,2,4,他の魚介加工品,831,0.3,884,0.3,552,0.2,843,0.3,341,0.1
2,5,1,3,0,肉類,7909,2.5,8143,2.6,6619,1.9,6411,2.5,8142,2.6
2,6,1,3,1,生鮮肉,6398,2,6570,2.1,5392,1.5,5567,2.2,6687,2.1
2,6,1,3,2,加工肉,1510,0.5,1573,0.5,1227,0.3,844,0.3,1454,0.5
2,5,1,4,0,乳卵類,4262,1.3,4340,1.4,3731,1.1,3699,1.5,5085,1.6
2,6,1,4,1,牛乳,1492,0.5,1549,0.5,1247,0.4,1038,0.4,1199,0.4
2,6,1,4,2,乳製品,1942,0.6,1940,0.6,1797,0.5,1964,0.8,3033,1
2,6,1,4,3,卵,827,0.3,852,0.3,688,0.2,697,0.3,853,0.3
2,5,1,5,0,野菜・海藻,10146,3.2,10541,3.3,8058,2.3,8031,3.2,9409,3
2,6,1,5,1,生鮮野菜,7095,2.2,7381,2.3,5658,1.6,5445,2.1,6197,1.9
2,6,1,5,2,乾物・海藻,733,0.2,762,0.2,569,0.2,597,0.2,718,0.2
2,6,1,5,3,大豆加工品,1127,0.4,1163,0.4,956,0.3,717,0.3,1196,0.4
2,6,1,5,4,他の野菜・海藻加工品,1191,0.4,1235,0.4,875,0.2,1273,0.5,1297,0.4
2,5,1,6,0,果物,3460,1.1,3616,1.1,2691,0.8,2848,1.1,2498,0.8
2,6,1,6,1,生鮮果物,3151,1,3289,1,2509,0.7,2502,1,2167,0.7
2,6,1,6,2,果物加工品,309,0.1,327,0.1,182,0.1,346,0.1,331,0.1
2,5,1,7,0,油脂・調味料,3713,1.2,3744,1.2,3643,1,3016,1.2,3626,1.1
2,6,1,7,1,油脂,406,0.1,421,0.1,352,0.1,236,0.1,308,0.1
2,6,1,7,2,調味料,3307,1,3324,1,3291,0.9,2781,1.1,3318,1
2,5,1,8,0,菓子類,5582,1.7,5652,1.8,5037,1.4,5632,2.2,6104,1.9
2,5,1,9,0,調理食品,11522,3.6,11536,3.6,11868,3.4,9057,3.6,11458,3.6
