項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,358,-,-,55,-,50,-,51,-,51,-,50,-,49,-,52,-
0,0,世帯人員,3.4,-,-,3.06,-,3.13,-,3.21,-,3.42,-,3.67,-,3.81,-,3.47,-
0,0,有業人員,1.64,-,-,1.37,-,1.64,-,1.55,-,1.64,-,1.7,-,1.87,-,1.74,-
0,0,世帯主平均年齢,48.6,-,-,53.6,-,49.6,-,46.7,-,47.2,-,48.1,-,47.8,-,47.5,-
0,0,消費支出,385473,-,2.7,234546,-,329814,-,328583,-,454154,-,431357,-,461365,-,455987,-
0,0,公共的料金,97732,25.4,-19.6,56040,23.9,95535,29,79655,24.2,94439,20.8,126396,29.3,107219,23.2,123750,27.1
1,0,公共料金等,64328,16.7,-6.1,45858,19.6,53951,16.4,52962,16.1,63810,14.1,93636,21.7,77990,16.9,62054,13.6
1,1,米,1906,0.5,-6.9,1278,0.5,2090,0.6,1981,0.6,1902,0.4,2091,0.5,2054,0.4,1929,0.4
1,1,食塩,22,0,-46.3,16,0,21,0,8,0,32,0,23,0,36,0,19,0
1,1,学校給食,744,0.2,14.6,755,0.3,557,0.2,791,0.2,1048,0.2,815,0.2,798,0.2,450,0.1
1,1,公営家賃,1080,0.3,-55.6,1818,0.8,681,0.2,-,-,-,-,1750,0.4,1676,0.4,1655,0.4
1,1,電気代,10495,2.7,-7.4,8813,3.8,8966,2.7,9010,2.7,12379,2.7,13212,3.1,11200,2.4,9884,2.2
1,1,都市ガス,7561,2,-4.2,6084,2.6,7178,2.2,7090,2.2,9460,2.1,8541,2,8380,1.8,6199,1.4
1,1,上下水道料,5242,1.4,-6,5133,2.2,5013,1.5,3592,1.1,4735,1,7258,1.7,5390,1.2,5573,1.2
1,1,医科診療代,2325,0.6,-32.8,1199,0.5,2492,0.8,1784,0.5,3453,0.8,1639,0.4,1597,0.3,4050,0.9
1,1,歯科診療代,3269,0.8,180.1,2894,1.2,1709,0.5,2897,0.9,1055,0.2,8848,2.1,2604,0.6,2884,0.6
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,465,0.1,307.9,-,-,-,-,-,-,-,-,-,-,-,-,3207,0.7
1,1,鉄道運賃,4766,1.2,-0.5,1595,0.7,5345,1.6,3433,1,4808,1.1,11597,2.7,2876,0.6,3625,0.8
1,1,鉄道通学定期代,550,0.1,-34.3,1705,0.7,-,-,-,-,-,-,-,-,1880,0.4,321,0.1
1,1,鉄道通勤定期代,3475,0.9,-28.9,399,0.2,1584,0.5,1879,0.6,2991,0.7,7658,1.8,6203,1.3,3603,0.8
1,1,バス代,537,0.1,2.9,31,0,282,0.1,606,0.2,638,0.1,973,0.2,885,0.2,343,0.1
1,1,バス通学定期代,353,0.1,260.2,213,0.1,-,-,78,0,225,0,-,-,1103,0.2,857,0.2
1,1,バス通勤定期代,128,0,-73.1,-,-,248,0.1,30,0,-,-,267,0.1,354,0.1,-,-
1,1,タクシー代,714,0.2,1.3,789,0.3,783,0.2,876,0.3,1287,0.3,393,0.1,310,0.1,557,0.1
1,1,航空運賃,961,0.2,-21,-,-,1214,0.4,115,0,401,0.1,4518,1,-,-,448,0.1
1,1,郵便料,184,0,28.7,117,0,117,0,159,0,230,0.1,148,0,217,0,297,0.1
1,1,固定電話通信料,1666,0.4,-9.1,1952,0.8,742,0.2,1454,0.4,1243,0.3,2214,0.5,2184,0.5,1898,0.4
1,1,移動電話通信料,13079,3.4,4.9,8442,3.6,12365,3.7,14150,4.3,13262,2.9,15302,3.5,16548,3.6,11462,2.5
1,1,ＮＨＫ放送受信料,1045,0.3,8,1487,0.6,414,0.1,362,0.1,1407,0.3,627,0.1,2617,0.6,446,0.1
1,1,ケーブルテレビ放送受信料,1080,0.3,-4.2,544,0.2,1035,0.3,918,0.3,1117,0.2,1583,0.4,1210,0.3,1143,0.3
1,1,他の放送受信料,166,0,10.7,98,0,93,0,275,0.1,307,0.1,162,0,117,0,111,0
1,1,国公立小学校,198,0.1,-6.2,92,0,20,0,24,0,119,0,373,0.1,331,0.1,423,0.1
1,1,国公立中学校,169,0,85.7,158,0.1,159,0,85,0,16,0,172,0,599,0.1,-,-
1,1,国公立高校,1226,0.3,47.5,140,0.1,-,-,-,-,147,0,1694,0.4,6066,1.3,604,0.1
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,924,0.2,-25.5,105,0,843,0.3,1366,0.4,1548,0.3,1779,0.4,755,0.2,65,0
2,0,準公共料金等,33403,8.7,-37,10182,4.3,41584,12.6,26693,8.1,30629,6.7,32760,7.6,29230,6.3,61696,13.5
2,1,牛乳,1210,0.3,-4.6,1564,0.7,921,0.3,1024,0.3,1166,0.3,1222,0.3,1312,0.3,1274,0.3
2,1,灯油,225,0.1,-8.9,295,0.1,135,0,347,0.1,268,0.1,133,0,236,0.1,167,0
2,1,プロパンガス,514,0.1,17.9,1145,0.5,557,0.2,685,0.2,123,0,502,0.1,33,0,560,0.1
2,1,理髪料,293,0.1,-15.1,145,0.1,438,0.1,221,0.1,219,0,176,0,310,0.1,535,0.1
2,1,パーマネント代,180,0,-61.6,234,0.1,367,0.1,208,0.1,208,0,-,-,245,0.1,-,-
2,1,洗濯代,770,0.2,-45.2,606,0.3,722,0.2,478,0.1,1355,0.3,632,0.1,700,0.2,891,0.2
2,1,新聞,2095,0.5,-5.5,2273,1,2401,0.7,1288,0.4,1514,0.3,2163,0.5,2961,0.6,2076,0.5
