項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8274,-,1354,-,196,-,176,-
0,0,0,0,0,調査世帯数,723,-,605,-,88,-,17,-,13,-
0,0,0,0,0,世帯人員,2.93,-,2.92,-,2.95,-,2.72,-,3.89,-
0,0,0,0,0,有業人員,1.26,-,1.24,-,1.45,-,1.09,-,1.26,-
0,0,0,0,0,世帯主平均年齢,60.7,-,62.9,-,49.1,-,59.2,-,48.3,-
2,2,0,0,0,生計支出,320489,-,322293,-,308735,-,241014,-,414592,-
2,3,0,0,0,消費支出,320489,100,322293,100,308735,100,241014,100,414592,100
2,4,1,0,0,食料,83515,26.1,84746,26.3,77300,25,67685,28.1,91086,22
2,5,1,1,0,穀類,6473,2,6567,2,5876,1.9,5810,2.4,7361,1.8
2,6,1,1,1,米類,2164,0.7,2190,0.7,2023,0.7,1809,0.8,2396,0.6
2,6,1,1,2,パン,2670,0.8,2716,0.8,2320,0.8,2512,1,3373,0.8
2,6,1,1,3,麺類,1239,0.4,1248,0.4,1183,0.4,1210,0.5,1246,0.3
2,6,1,1,4,他の穀類,400,0.1,413,0.1,349,0.1,278,0.1,345,0.1
2,5,1,2,0,魚介類,6140,1.9,6637,2.1,3440,1.1,4852,2,4982,1.2
2,6,1,2,1,生鮮魚介,3635,1.1,3945,1.2,2010,0.7,2684,1.1,2625,0.6
2,6,1,2,2,塩干魚介,1152,0.4,1262,0.4,549,0.2,727,0.3,1081,0.3
2,6,1,2,3,魚肉練製品,520,0.2,546,0.2,352,0.1,509,0.2,591,0.1
2,6,1,2,4,他の魚介加工品,834,0.3,884,0.3,530,0.2,932,0.4,684,0.2
2,5,1,3,0,肉類,7564,2.4,7943,2.5,5606,1.8,6102,2.5,6439,1.6
2,6,1,3,1,生鮮肉,6049,1.9,6393,2,4253,1.4,4914,2,4966,1.2
2,6,1,3,2,加工肉,1514,0.5,1549,0.5,1353,0.4,1189,0.5,1473,0.4
2,5,1,4,0,乳卵類,4337,1.4,4478,1.4,3533,1.1,3704,1.5,4596,1.1
2,6,1,4,1,牛乳,1502,0.5,1566,0.5,1179,0.4,1162,0.5,1378,0.3
2,6,1,4,2,乳製品,2056,0.6,2108,0.7,1746,0.6,1904,0.8,2153,0.5
2,6,1,4,3,卵,779,0.2,805,0.2,607,0.2,638,0.3,1065,0.3
2,5,1,5,0,野菜・海藻,10484,3.3,10968,3.4,7752,2.5,7799,3.2,11745,2.8
2,6,1,5,1,生鮮野菜,7402,2.3,7723,2.4,5658,1.8,5213,2.2,8167,2
2,6,1,5,2,乾物・海藻,801,0.2,859,0.3,419,0.1,785,0.3,1026,0.2
2,6,1,5,3,大豆加工品,1128,0.4,1172,0.4,867,0.3,733,0.3,1507,0.4
2,6,1,5,4,他の野菜・海藻加工品,1154,0.4,1214,0.4,809,0.3,1069,0.4,1044,0.3
2,5,1,6,0,果物,3415,1.1,3618,1.1,2203,0.7,3296,1.4,3296,0.8
2,6,1,6,1,生鮮果物,3126,1,3308,1,2021,0.7,3140,1.3,3051,0.7
2,6,1,6,2,果物加工品,289,0.1,311,0.1,181,0.1,156,0.1,246,0.1
2,5,1,7,0,油脂・調味料,3575,1.1,3690,1.1,2900,0.9,3093,1.3,3873,0.9
2,6,1,7,1,油脂,415,0.1,445,0.1,242,0.1,388,0.2,394,0.1
2,6,1,7,2,調味料,3159,1,3245,1,2658,0.9,2705,1.1,3479,0.8
2,5,1,8,0,菓子類,5581,1.7,5566,1.7,5516,1.8,5515,2.3,6892,1.7
2,5,1,9,0,調理食品,10800,3.4,10771,3.3,11785,3.8,9230,3.8,6287,1.5
2,6,1,9,1,主食的調理食品,4602,1.4,4582,1.4,5046,1.6,3975,1.6,2850,0.7
2,6,1,9,2,他の調理食品,6197,1.9,6190,1.9,6739,2.2,5255,2.2,3436,0.8
2,5,1,10,0,飲料,4708,1.5,4652,1.4,4901,1.6,4791,2,5769,1.4
2,6,1,10,1,茶類,1204,0.4,1200,0.4,1291,0.4,1196,0.5,723,0.2
2,6,1,10,2,コーヒー・ココア,973,0.3,971,0.3,929,0.3,1087,0.5,1303,0.3
2,6,1,10,3,他の飲料,2531,0.8,2482,0.8,2680,0.9,2509,1,3743,0.9
2,5,1,11,0,酒類,3566,1.1,3712,1.2,2546,0.8,3769,1.6,4335,1
2,5,1,12,0,外食,16872,5.3,16142,5,21242,6.9,9724,4,25513,6.2
2,6,1,12,1,一般外食,16162,5,15567,4.8,19733,6.4,9724,4,23807,5.7
2,6,1,12,2,学校給食,710,0.2,575,0.2,1509,0.5,-,-,1707,0.4
2,4,2,0,0,住居,31206,9.7,21553,6.7,88928,28.8,34490,14.3,37255,9
2,5,2,1,0,家賃地代,13926,4.3,778,0.2,88808,28.8,31795,13.2,36037,8.7
