項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8377,-,1283,-,171,-,168,-
0,0,0,0,0,調査世帯数,712,-,599,-,86,-,16,-,11,-
0,0,0,0,0,世帯人員,2.9,-,2.9,-,2.82,-,2.56,-,3.89,-
0,0,0,0,0,有業人員,1.31,-,1.28,-,1.5,-,0.95,-,1.61,-
0,0,0,0,0,世帯主平均年齢,60.8,-,62.6,-,50.1,-,61.1,-,54.4,-
2,2,0,0,0,生計支出,360867,-,360001,-,362004,-,237792,-,520424,-
2,3,0,0,0,消費支出,360867,100,360001,100,362004,100,237792,100,520424,100
2,4,1,0,0,食料,104727,29,107177,29.8,93255,25.8,80739,34,94711,18.2
2,5,1,1,0,穀類,7734,2.1,7928,2.2,7020,1.9,5374,2.3,5928,1.1
2,6,1,1,1,米類,1847,0.5,1922,0.5,1466,0.4,1391,0.6,1459,0.3
2,6,1,1,2,パン,2960,0.8,2979,0.8,3095,0.9,1778,0.7,2148,0.4
2,6,1,1,3,麺類,1587,0.4,1609,0.4,1529,0.4,966,0.4,1530,0.3
2,6,1,1,4,他の穀類,1341,0.4,1417,0.4,930,0.3,1239,0.5,790,0.2
2,5,1,2,0,魚介類,10580,2.9,11397,3.2,5782,1.6,11039,4.6,6034,1.2
2,6,1,2,1,生鮮魚介,5573,1.5,6078,1.7,2795,0.8,3892,1.6,3295,0.6
2,6,1,2,2,塩干魚介,1549,0.4,1636,0.5,994,0.3,2372,1,595,0.1
2,6,1,2,3,魚肉練製品,1678,0.5,1814,0.5,906,0.3,1640,0.7,814,0.2
2,6,1,2,4,他の魚介加工品,1780,0.5,1868,0.5,1087,0.3,3135,1.3,1329,0.3
2,5,1,3,0,肉類,9756,2.7,10200,2.8,7408,2,6932,2.9,8392,1.6
2,6,1,3,1,生鮮肉,8139,2.3,8547,2.4,6016,1.7,5254,2.2,6971,1.3
2,6,1,3,2,加工肉,1617,0.4,1654,0.5,1392,0.4,1678,0.7,1422,0.3
2,5,1,4,0,乳卵類,4621,1.3,4675,1.3,4226,1.2,3193,1.3,6384,1.2
2,6,1,4,1,牛乳,1428,0.4,1509,0.4,1034,0.3,806,0.3,1035,0.2
2,6,1,4,2,乳製品,2348,0.7,2295,0.6,2519,0.7,1809,0.8,4219,0.8
2,6,1,4,3,卵,845,0.2,871,0.2,673,0.2,578,0.2,1130,0.2
2,5,1,5,0,野菜・海藻,12236,3.4,12841,3.6,8947,2.5,9427,4,10046,1.9
2,6,1,5,1,生鮮野菜,8296,2.3,8666,2.4,6345,1.8,6092,2.6,7038,1.4
2,6,1,5,2,乾物・海藻,1197,0.3,1294,0.4,713,0.2,830,0.3,453,0.1
2,6,1,5,3,大豆加工品,1186,0.3,1234,0.3,945,0.3,1001,0.4,797,0.2
2,6,1,5,4,他の野菜・海藻加工品,1557,0.4,1648,0.5,945,0.3,1504,0.6,1757,0.3
2,5,1,6,0,果物,3847,1.1,4027,1.1,2988,0.8,3038,1.3,2262,0.4
2,6,1,6,1,生鮮果物,3327,0.9,3450,1,2736,0.8,2845,1.2,2248,0.4
2,6,1,6,2,果物加工品,520,0.1,577,0.2,253,0.1,193,0.1,14,0
2,5,1,7,0,油脂・調味料,4384,1.2,4453,1.2,4177,1.2,3111,1.3,3822,0.7
2,6,1,7,1,油脂,440,0.1,438,0.1,509,0.1,261,0.1,190,0
2,6,1,7,2,調味料,3944,1.1,4015,1.1,3668,1,2849,1.2,3632,0.7
2,5,1,8,0,菓子類,7379,2,7411,2.1,7215,2,6003,2.5,8434,1.6
2,5,1,9,0,調理食品,16015,4.4,16293,4.5,14105,3.9,15026,6.3,17745,3.4
2,6,1,9,1,主食的調理食品,5382,1.5,5379,1.5,5500,1.5,5287,2.2,4768,0.9
2,6,1,9,2,他の調理食品,10632,2.9,10914,3,8605,2.4,9739,4.1,12977,2.5
2,5,1,10,0,飲料,4645,1.3,4686,1.3,4492,1.2,3679,1.5,4727,0.9
2,6,1,10,1,茶類,1196,0.3,1212,0.3,1146,0.3,1063,0.4,898,0.2
