項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,570,-,517,-,800,-,854,-,1001,-,963,-,1095,-,4199,-,2220,-
0,0,0,0,0,調査世帯数,724,-,41,-,41,-,58,-,60,-,69,-,65,-,79,-,311,-,165,-
0,0,0,0,0,世帯人員,2.95,-,3.1,-,4.11,-,3.7,-,3.6,-,3.49,-,3.3,-,2.76,-,2.36,-,2.21,-
0,0,0,0,0,有業人員,1.26,-,1.47,-,1.37,-,1.47,-,1.57,-,1.83,-,1.99,-,1.55,-,0.74,-,0.5,-
0,0,0,0,0,世帯主平均年齢,60.3,-,31.2,-,37.1,-,42.1,-,47.2,-,52.5,-,56.8,-,61.9,-,75.4,-,80.7,-
2,2,0,0,0,生計支出,320556,-,340531,-,336029,-,344840,-,385689,-,347099,-,397804,-,393080,-,255102,-,198676,-
2,3,0,0,0,消費支出,320556,100,340531,100,336029,100,344840,100,385689,100,347099,100,397804,100,393080,100,255102,100,198676,100
2,4,1,0,0,食料,87048,27.2,75336,22.1,79372,23.6,89373,25.9,96392,25,91316,26.3,104276,26.2,102683,26.1,78193,30.7,66896,33.7
2,5,1,1,0,穀類,6167,1.9,4433,1.3,6007,1.8,5793,1.7,7000,1.8,6921,2,6849,1.7,6878,1.7,5803,2.3,5191,2.6
2,6,1,1,1,米類,1770,0.6,863,0.3,1510,0.4,1599,0.5,1765,0.5,2101,0.6,1826,0.5,2120,0.5,1775,0.7,1609,0.8
2,6,1,1,2,パン,2627,0.8,2116,0.6,2567,0.8,2469,0.7,2933,0.8,2982,0.9,3283,0.8,2610,0.7,2440,1,2202,1.1
2,6,1,1,3,麺類,1365,0.4,960,0.3,1561,0.5,1271,0.4,1735,0.4,1457,0.4,1364,0.3,1724,0.4,1222,0.5,1086,0.5
2,6,1,1,4,他の穀類,406,0.1,494,0.1,370,0.1,454,0.1,566,0.1,381,0.1,377,0.1,422,0.1,366,0.1,294,0.1
2,5,1,2,0,魚介類,5767,1.8,2203,0.6,3279,1,3975,1.2,3743,1,4526,1.3,6031,1.5,7058,1.8,7210,2.8,6228,3.1
2,6,1,2,1,生鮮魚介,3401,1.1,1308,0.4,1807,0.5,2429,0.7,2281,0.6,2888,0.8,3623,0.9,3961,1,4219,1.7,3557,1.8
2,6,1,2,2,塩干魚介,1069,0.3,366,0.1,549,0.2,740,0.2,664,0.2,746,0.2,1105,0.3,1478,0.4,1337,0.5,1205,0.6
2,6,1,2,3,魚肉練製品,445,0.1,150,0,467,0.1,297,0.1,329,0.1,298,0.1,479,0.1,511,0.1,543,0.2,589,0.3
2,6,1,2,4,他の魚介加工品,852,0.3,380,0.1,456,0.1,509,0.1,470,0.1,594,0.2,824,0.2,1108,0.3,1110,0.4,877,0.4
2,5,1,3,0,肉類,7407,2.3,4533,1.3,6396,1.9,7461,2.2,8050,2.1,8412,2.4,10130,2.5,8335,2.1,6675,2.6,5310,2.7
2,6,1,3,1,生鮮肉,5853,1.8,3508,1,5117,1.5,5911,1.7,6478,1.7,6789,2,8168,2.1,6655,1.7,5160,2,4049,2
2,6,1,3,2,加工肉,1554,0.5,1025,0.3,1279,0.4,1549,0.4,1572,0.4,1622,0.5,1962,0.5,1681,0.4,1515,0.6,1261,0.6
2,5,1,4,0,乳卵類,4261,1.3,3004,0.9,3793,1.1,3889,1.1,4421,1.1,4095,1.2,3858,1,4806,1.2,4518,1.8,4272,2.2
2,6,1,4,1,牛乳,1509,0.5,906,0.3,1268,0.4,1558,0.5,1670,0.4,1108,0.3,1141,0.3,1594,0.4,1737,0.7,1758,0.9
2,6,1,4,2,乳製品,1971,0.6,1672,0.5,1858,0.6,1670,0.5,1917,0.5,2089,0.6,1963,0.5,2292,0.6,1983,0.8,1814,0.9
