項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7549,-,1731,-,175,-,545,-
0,0,0,0,0,調査世帯数,342,-,262,-,56,-,6,-,18,-
0,0,0,0,0,世帯人員,3.32,-,3.35,-,3.06,-,3.12,-,3.82,-
0,0,0,0,0,有業人員,1.63,-,1.68,-,1.49,-,1.56,-,1.43,-
0,0,0,0,0,世帯主平均年齢,49.7,-,51.5,-,43.8,-,50.4,-,44,-
1,0,0,0,0,受取,1163117,-,1213358,-,997379,-,553787,-,1189798,-
1,1,0,0,0,実収入,611050,100,617484,100,575531,100,238690,100,754608,100
1,2,0,0,0,経常収入,608603,99.6,614721,99.6,573554,99.7,238690,100,754254,100
1,3,0,0,0,勤め先収入,600871,98.3,607217,98.3,561881,97.6,238690,100,753397,99.8
1,4,0,0,0,世帯主収入,539881,88.4,545819,88.4,502031,87.2,224941,94.2,679228,90
1,6,0,0,0,うち男,506201,82.8,526565,85.3,404849,70.3,186047,77.9,649110,86
1,5,0,0,0,定期収入,407683,66.7,413441,67,370647,64.4,221421,92.8,505525,67
1,5,0,0,0,臨時収入,4308,0.7,4451,0.7,2474,0.4,-,-,9539,1.3
1,5,0,0,0,賞与,127890,20.9,127928,20.7,128909,22.4,3520,1.5,164164,21.8
1,4,0,0,0,世帯主の配偶者の収入,54643,8.9,53441,8.7,59276,10.3,-,-,74169,9.8
1,6,0,0,0,うち女,53070,8.7,53441,8.7,59276,10.3,-,-,45301,6
1,4,0,0,0,他の世帯員収入,6347,1,7957,1.3,574,0.1,13748,5.8,-,-
1,3,0,0,0,事業・内職収入,3514,0.6,2799,0.5,8096,1.4,-,-,-,-
1,4,0,0,0,家賃収入,994,0.2,904,0.1,1802,0.3,-,-,-,-
1,4,0,0,0,他の事業収入,1803,0.3,1545,0.3,3677,0.6,-,-,-,-
1,4,0,0,0,内職収入,717,0.1,350,0.1,2616,0.5,-,-,-,-
1,3,0,0,0,他の経常収入,4217,0.7,4705,0.8,3577,0.6,-,-,857,0.1
1,4,0,0,0,財産収入,1760,0.3,2332,0.4,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,1969,0.3,1726,0.3,3577,0.6,-,-,857,0.1
1,5,0,0,0,公的年金給付,745,0.1,166,0,3577,0.6,-,-,-,-
1,5,0,0,0,他の社会保障給付,1224,0.2,1560,0.3,-,-,-,-,857,0.1
1,4,0,0,0,仕送り金,489,0.1,647,0.1,-,-,-,-,-,-
1,2,0,0,0,特別収入,2447,0.4,2763,0.4,1977,0.3,-,-,354,0
1,3,0,0,0,受贈金,1343,0.2,1430,0.2,1526,0.3,-,-,-,-
1,3,0,0,0,他の特別収入,1104,0.2,1333,0.2,451,0.1,-,-,354,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),473179,-,514096,-,358067,-,173405,-,368568,-
1,2,0,0,0,預貯金引出,373341,-,401972,-,295277,-,172470,-,289405,-
1,2,0,0,0,保険金,1526,-,2021,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,1526,-,2021,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,618,-,818,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,2975,-,2998,-,4113,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,94588,-,106135,-,58586,-,935,-,79163,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,131,-,153,-,91,-,-,-,-,-
1,1,0,0,0,繰入金,78888,-,81778,-,63782,-,141693,-,66622,-
2,0,0,0,0,支払,1163117,-,1213358,-,997379,-,553787,-,1189798,-
2,1,0,0,0,実支出,486664,-,499857,-,437596,-,297612,-,520631,-
2,2,0,0,0,生計支出,369276,-,374435,-,362209,-,271337,-,351791,-
2,3,0,0,0,消費支出,369276,100,374435,100,362209,100,271337,100,351791,100
2,4,1,0,0,食料,89138,24.1,92143,24.6,78973,21.8,71710,26.4,85403,24.3
2,5,1,1,0,穀類,6300,1.7,6575,1.8,5493,1.5,5260,1.9,5393,1.5
2,6,1,1,1,米類,1719,0.5,1855,0.5,1388,0.4,537,0.2,1275,0.4
2,6,1,1,2,パン,2811,0.8,2895,0.8,2504,0.7,3191,1.2,2496,0.7
2,6,1,1,3,麺類,1413,0.4,1432,0.4,1329,0.4,1450,0.5,1411,0.4
2,6,1,1,4,他の穀類,357,0.1,393,0.1,272,0.1,82,0,211,0.1
2,5,1,2,0,魚介類,4607,1.2,5062,1.4,2896,0.8,2953,1.1,4267,1.2
2,6,1,2,1,生鮮魚介,2683,0.7,2999,0.8,1538,0.4,1489,0.5,2323,0.7
2,6,1,2,2,塩干魚介,875,0.2,944,0.3,527,0.1,622,0.2,1109,0.3
2,6,1,2,3,魚肉練製品,406,0.1,432,0.1,354,0.1,249,0.1,257,0.1
2,6,1,2,4,他の魚介加工品,643,0.2,687,0.2,477,0.1,593,0.2,577,0.2
2,5,1,3,0,肉類,7671,2.1,8309,2.2,5320,1.5,5346,2,7058,2
2,6,1,3,1,生鮮肉,6107,1.7,6641,1.8,4075,1.1,4109,1.5,5807,1.7
2,6,1,3,2,加工肉,1564,0.4,1667,0.4,1245,0.3,1237,0.5,1251,0.4
2,5,1,4,0,乳卵類,4033,1.1,4241,1.1,3240,0.9,3664,1.4,3788,1.1
2,6,1,4,1,牛乳,1337,0.4,1391,0.4,1008,0.3,1214,0.4,1671,0.5
2,6,1,4,2,乳製品,1960,0.5,2071,0.6,1638,0.5,1827,0.7,1502,0.4
2,6,1,4,3,卵,736,0.2,779,0.2,595,0.2,623,0.2,616,0.2
2,5,1,5,0,野菜・海藻,9118,2.5,9783,2.6,6535,1.8,5816,2.1,9177,2.6
2,6,1,5,1,生鮮野菜,6560,1.8,7067,1.9,4621,1.3,4358,1.6,6404,1.8
2,6,1,5,2,乾物・海藻,600,0.2,639,0.2,411,0.1,325,0.1,754,0.2
2,6,1,5,3,大豆加工品,1009,0.3,1071,0.3,722,0.2,396,0.1,1267,0.4
2,6,1,5,4,他の野菜・海藻加工品,949,0.3,1006,0.3,781,0.2,737,0.3,750,0.2
