区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,736,-,-,107,-,106,-,107,-,104,-,105,-,104,-,103,-
0,0,世帯人員,2.98,-,-,2.57,-,2.69,-,2.9,-,2.9,-,3.24,-,3.22,-,3.33,-
0,0,有業人員,1.31,-,-,1.04,-,1.2,-,1.35,-,1.29,-,1.26,-,1.54,-,1.53,-
0,0,世帯主平均年齢,59.5,-,-,65.6,-,63.1,-,60.8,-,57,-,56.4,-,57.4,-,56.3,-
0,0,消費支出,339107,100,6.6,106259,100,159167,100,203845,100,250216,100,309862,100,402093,100,935240,100
1,0,商品,156123,46,0.3,79080,74.4,105425,66.2,121753,59.7,136975,54.7,172198,55.6,203921,50.7,272027,29.1
1,1,耐久財,11666,3.4,-32.1,926,0.9,2495,1.6,3864,1.9,4687,1.9,10029,3.2,14459,3.6,44838,4.8
1,2,半耐久財,28365,8.4,16.6,5320,5,10561,6.6,16988,8.3,17157,6.9,33626,10.9,42535,10.6,71880,7.7
1,3,非耐久財,116092,34.2,1.7,72834,68.5,92369,58,100901,49.5,115131,46,128543,41.5,146927,36.5,155310,16.6
1,0,サービス,182984,54,12.7,27178,25.6,53742,33.8,82092,40.3,113241,45.3,137664,44.4,198171,49.3,663213,70.9
2,0,食料,90811,26.8,2.7,52715,49.6,66722,41.9,76905,37.7,83685,33.4,98847,31.9,119241,29.7,136908,14.6
2,3,非耐久財,70824,20.9,1.6,47228,44.4,57347,36,61717,30.3,68379,27.3,77827,25.1,91590,22.8,91348,9.8
2,4,サービス,19987,5.9,6.7,5487,5.2,9375,5.9,15187,7.5,15306,6.1,21020,6.8,27651,6.9,45559,4.9
2,0,住居,22045,6.5,5,2496,2.3,3923,2.5,14204,7,27999,11.2,24535,7.9,27121,6.7,53511,5.7
2,1,耐久財,4080,1.2,108.2,209,0.2,8,0,104,0.1,-,-,1008,0.3,2039,0.5,24977,2.7
2,2,半耐久財,459,0.1,170,131,0.1,190,0.1,216,0.1,796,0.3,265,0.1,373,0.1,1228,0.1
2,4,サービス,17506,5.2,-7.2,2156,2,3724,2.3,13884,6.8,27203,10.9,23262,7.5,24708,6.1,27306,2.9
2,0,光熱・水道（非耐久財）,23556,6.9,-1.6,15656,14.7,20399,12.8,21790,10.7,25746,10.3,26182,8.4,26312,6.5,28712,3.1
2,0,家具・家事用品,10486,3.1,9.5,3476,3.3,4288,2.7,6860,3.4,6953,2.8,12746,4.1,16196,4,22739,2.4
2,1,耐久財,3695,1.1,8.6,524,0.5,563,0.4,1457,0.7,1614,0.6,5045,1.6,6133,1.5,10454,1.1
2,2,半耐久財,3335,1,11.8,1252,1.2,1258,0.8,1992,1,2732,1.1,3887,1.3,5367,1.3,6804,0.7
2,3,非耐久財,2745,0.8,6,1572,1.5,1866,1.2,2567,1.3,2392,1,3450,1.1,3650,0.9,3704,0.4
2,4,サービス,712,0.2,17.7,127,0.1,601,0.4,844,0.4,215,0.1,364,0.1,1046,0.3,1777,0.2
2,0,被服及び履物,15660,4.6,4.9,3319,3.1,6417,4,10511,5.2,9496,3.8,17928,5.8,25187,6.3,36516,3.9
2,2,半耐久財,14186,4.2,8.2,2783,2.6,5628,3.5,9507,4.7,8075,3.2,16517,5.3,22596,5.6,33971,3.6
2,4,サービス,1474,0.4,-18.7,536,0.5,789,0.5,1004,0.5,1421,0.6,1411,0.5,2591,0.6,2545,0.3
2,0,保健医療,15594,4.6,-4.4,4728,4.4,8397,5.3,8814,4.3,12814,5.1,16961,5.5,22442,5.6,34761,3.7
2,1,耐久財,950,0.3,11.5,53,0,226,0.1,132,0.1,1817,0.7,922,0.3,1820,0.5,1657,0.2
2,2,半耐久財,1285,0.4,138.8,25,0,109,0.1,59,0,242,0.1,3814,1.2,123,0,4613,0.5
2,3,非耐久財,5110,1.5,12.7,2067,1.9,3664,2.3,3668,1.8,5178,2.1,5748,1.9,6694,1.7,8696,0.9
2,4,サービス,8250,2.4,-20.5,2583,2.4,4398,2.8,4955,2.4,5577,2.2,6477,2.1,13805,3.4,19794,2.1
2,0,交通・通信,33716,9.9,-18.2,8113,7.6,16125,10.1,23226,11.4,25552,10.2,35156,11.3,53949,13.4,73353,7.8
2,1,耐久財,812,0.2,-91.3,-,-,231,0.1,734,0.4,558,0.2,2535,0.8,6,0,1627,0.2
2,2,半耐久財,837,0.2,-30.4,56,0.1,550,0.3,946,0.5,590,0.2,901,0.3,2317,0.6,494,0.1
2,3,非耐久財,1792,0.5,12.3,529,0.5,1311,0.8,1437,0.7,1564,0.6,2058,0.7,2565,0.6,3064,0.3
2,4,サービス,30275,8.9,4.1,7527,7.1,14034,8.8,20108,9.9,22839,9.1,29661,9.6,49061,12.2,68168,7.3
2,0,教育,61109,18,35.2,343,0.3,1226,0.8,3027,1.5,5882,2.4,9698,3.1,22804,5.7,381416,40.8
2,3,非耐久財,622,0.2,48.4,37,0,33,0,324,0.2,10,0,771,0.2,1121,0.3,2045,0.2
2,4,サービス,60486,17.8,35,306,0.3,1193,0.7,2703,1.3,5872,2.3,8927,2.9,21684,5.4,379371,40.6
2,0,教養娯楽,40798,12,18.8,9400,8.8,17856,11.2,23023,11.3,31236,12.5,38247,12.3,57075,14.2,107893,11.5
