項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4399,-,2432,-,2216,-,953,-
0,0,0,0,0,調査世帯数,736,-,321,-,179,-,166,-,70,-
0,0,0,0,0,世帯人員,2.98,-,2,-,3,-,4,-,5.06,-
0,0,0,0,0,有業人員,1.31,-,0.84,-,1.54,-,1.7,-,2.02,-
0,0,0,0,0,世帯主平均年齢,59.5,-,67.9,-,57.7,-,48,-,52.1,-
2,2,0,0,0,生計支出,401441,-,278909,-,370351,-,510231,-,793604,-
2,3,0,0,0,消費支出,364890,100,278909,100,370351,100,510231,100,409964,100
2,4,1,0,0,食料,85382,23.4,76295,27.4,86126,23.3,94357,18.5,104570,25.5
2,5,1,1,0,穀類,6867,1.9,5667,2,6812,1.8,7900,1.5,10147,2.5
2,6,1,1,1,米類,2112,0.6,1900,0.7,2056,0.6,2155,0.4,3136,0.8
2,6,1,1,2,パン,3052,0.8,2508,0.9,3154,0.9,3570,0.7,4104,1
2,6,1,1,3,麺類,1281,0.4,985,0.4,1216,0.3,1544,0.3,2209,0.5
2,6,1,1,4,他の穀類,421,0.1,275,0.1,387,0.1,631,0.1,698,0.2
2,5,1,2,0,魚介類,6608,1.8,6517,2.3,6854,1.9,6080,1.2,7631,1.9
2,6,1,2,1,生鮮魚介,3946,1.1,3739,1.3,4158,1.1,3843,0.8,4603,1.1
2,6,1,2,2,塩干魚介,1204,0.3,1257,0.5,1243,0.3,974,0.2,1393,0.3
2,6,1,2,3,魚肉練製品,541,0.1,590,0.2,487,0.1,445,0.1,671,0.2
2,6,1,2,4,他の魚介加工品,917,0.3,931,0.3,966,0.3,817,0.2,964,0.2
2,5,1,3,0,肉類,7792,2.1,6128,2.2,7417,2,9784,1.9,11803,2.9
2,6,1,3,1,生鮮肉,6284,1.7,4903,1.8,6007,1.6,7969,1.6,9447,2.3
2,6,1,3,2,加工肉,1509,0.4,1225,0.4,1410,0.4,1815,0.4,2356,0.6
2,5,1,4,0,乳卵類,4306,1.2,3911,1.4,4227,1.1,4852,1,5062,1.2
2,6,1,4,1,牛乳,1386,0.4,1284,0.5,1323,0.4,1539,0.3,1655,0.4
2,6,1,4,2,乳製品,2150,0.6,1971,0.7,2156,0.6,2384,0.5,2412,0.6
2,6,1,4,3,卵,771,0.2,656,0.2,748,0.2,930,0.2,995,0.2
2,5,1,5,0,野菜・海藻,10433,2.9,10398,3.7,10503,2.8,9795,1.9,11899,2.9
