項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,724,-,-,99,-,105,-,107,-,102,-,105,-,107,-,99,-
0,0,0,0,0,世帯人員,2.95,-,-,2.46,-,2.68,-,2.9,-,2.94,-,2.99,-,3.41,-,3.29,-
0,0,0,0,0,有業人員,1.26,-,-,0.78,-,1.08,-,1.21,-,1.37,-,1.28,-,1.59,-,1.53,-
0,0,0,0,0,世帯主平均年齢,60.3,-,-,69.4,-,66.1,-,61.3,-,58.8,-,55.9,-,54.5,-,56,-
2,2,0,0,0,生計支出,320556,-,4.6,101082,-,165628,-,212046,-,261876,-,326414,-,419423,-,754452,-
2,3,0,0,0,消費支出,320556,100,4.6,101082,100,165628,100,212046,100,261876,100,326414,100,419423,100,754452,100
2,4,1,0,0,食料,87048,27.2,3.6,49675,49.1,65725,39.7,73721,34.8,84588,32.3,93511,28.6,109461,26.1,132192,17.5
2,5,1,1,0,穀類,6167,1.9,-2.5,4529,4.5,5616,3.4,5823,2.7,6752,2.6,6165,1.9,7215,1.7,7055,0.9
2,6,1,1,1,米類,1770,0.6,-12.3,1587,1.6,1817,1.1,1665,0.8,2030,0.8,1607,0.5,2101,0.5,1582,0.2
2,6,1,1,2,パン,2627,0.8,1.5,1733,1.7,2360,1.4,2619,1.2,2759,1.1,2732,0.8,2987,0.7,3186,0.4
2,6,1,1,3,麺類,1365,0.4,-0.2,919,0.9,1224,0.7,1215,0.6,1468,0.6,1357,0.4,1735,0.4,1630,0.2
2,6,1,1,4,他の穀類,406,0.1,16.3,290,0.3,215,0.1,324,0.2,495,0.2,469,0.1,393,0.1,657,0.1
2,5,1,2,0,魚介類,5767,1.8,-2.1,4315,4.3,5441,3.3,5788,2.7,6301,2.4,5807,1.8,6406,1.5,6297,0.8
2,6,1,2,1,生鮮魚介,3401,1.1,-1.7,2283,2.3,3251,2,3456,1.6,3781,1.4,3381,1,3813,0.9,3829,0.5
2,6,1,2,2,塩干魚介,1069,0.3,-1.6,1023,1,976,0.6,998,0.5,1152,0.4,1164,0.4,1193,0.3,979,0.1
2,6,1,2,3,魚肉練製品,445,0.1,-6.5,424,0.4,414,0.2,507,0.2,441,0.2,493,0.2,452,0.1,382,0.1
2,6,1,2,4,他の魚介加工品,852,0.3,-2.1,586,0.6,801,0.5,828,0.4,927,0.4,768,0.2,948,0.2,1106,0.1
2,5,1,3,0,肉類,7407,2.3,4.4,4915,4.9,5567,3.4,6935,3.3,7424,2.8,7972,2.4,9507,2.3,9498,1.3
2,6,1,3,1,生鮮肉,5853,1.8,4,3754,3.7,4398,2.7,5412,2.6,6100,2.3,6380,2,7168,1.7,7731,1
2,6,1,3,2,加工肉,1554,0.5,5.7,1161,1.1,1170,0.7,1523,0.7,1325,0.5,1591,0.5,2339,0.6,1768,0.2
2,5,1,4,0,乳卵類,4261,1.3,3.8,3126,3.1,3596,2.2,4236,2,4300,1.6,4589,1.4,4625,1.1,5343,0.7
2,6,1,4,1,牛乳,1509,0.5,6.6,1137,1.1,1429,0.9,1578,0.7,1477,0.6,1435,0.4,1582,0.4,1924,0.3
2,6,1,4,2,乳製品,1971,0.6,0.3,1395,1.4,1470,0.9,1893,0.9,2016,0.8,2379,0.7,2164,0.5,2468,0.3
2,6,1,4,3,卵,782,0.2,7.9,594,0.6,698,0.4,765,0.4,806,0.3,775,0.2,879,0.2,952,0.1
2,5,1,5,0,野菜・海藻,9997,3.1,-1,8292,8.2,8822,5.3,9204,4.3,9714,3.7,10533,3.2,10761,2.6,12628,1.7
2,6,1,5,1,生鮮野菜,7083,2.2,-2.4,5659,5.6,6127,3.7,6369,3,6893,2.6,7501,2.3,7524,1.8,9487,1.3
2,6,1,5,2,乾物・海藻,705,0.2,4.8,584,0.6,617,0.4,719,0.3,603,0.2,785,0.2,800,0.2,823,0.1
2,6,1,5,3,大豆加工品,1086,0.3,1.6,995,1,1019,0.6,1111,0.5,1075,0.4,1059,0.3,1164,0.3,1175,0.2
2,6,1,5,4,他の野菜・海藻加工品,1124,0.4,2,1054,1,1060,0.6,1005,0.5,1144,0.4,1188,0.4,1273,0.3,1143,0.2
2,5,1,6,0,果物,3565,1.1,-3.3,2877,2.8,2747,1.7,3199,1.5,3673,1.4,3461,1.1,3712,0.9,5278,0.7
2,6,1,6,1,生鮮果物,3251,1,-5.3,2726,2.7,2446,1.5,2799,1.3,3274,1.3,3225,1,3400,0.8,4878,0.6
2,6,1,6,2,果物加工品,314,0.1,23.6,150,0.1,302,0.2,400,0.2,399,0.2,236,0.1,313,0.1,400,0.1
2,5,1,7,0,油脂・調味料,3452,1.1,6.3,2421,2.4,2934,1.8,3033,1.4,3631,1.4,3828,1.2,4232,1,4075,0.5
2,6,1,7,1,油脂,390,0.1,1.8,286,0.3,331,0.2,443,0.2,363,0.1,362,0.1,509,0.1,436,0.1
2,6,1,7,2,調味料,3062,1,7,2135,2.1,2603,1.6,2591,1.2,3268,1.2,3466,1.1,3723,0.9,3638,0.5
2,5,1,8,0,菓子類,5621,1.8,0.8,3239,3.2,4328,2.6,4708,2.2,5776,2.2,6007,1.8,7441,1.8,7822,1
