項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,449,-,753,-,891,-,1034,-,835,-,780,-,998,-,4260,-,1921,-
0,0,0,0,0,調査世帯数,730,-,32,-,56,-,67,-,70,-,61,-,58,-,69,-,317,-,146,-
0,0,0,0,0,世帯人員,2.97,-,3.36,-,3.51,-,3.94,-,3.56,-,3.61,-,3.05,-,2.89,-,2.36,-,2.24,-
0,0,0,0,0,有業人員,1.29,-,1.59,-,1.39,-,1.58,-,1.53,-,1.83,-,1.91,-,1.81,-,0.77,-,0.53,-
0,0,0,0,0,世帯主平均年齢,59.6,-,30.9,-,37,-,42.2,-,47.2,-,51.8,-,57.2,-,62,-,74.6,-,80.4,-
2,2,0,0,0,生計支出,308816,-,235910,-,265117,-,311413,-,374723,-,530026,-,304444,-,308570,-,265199,-,274713,-
2,3,0,0,0,消費支出,308816,100,235910,100,265117,100,311413,100,374723,100,530026,100,304444,100,308570,100,265199,100,274713,100
2,4,1,0,0,食料,77814,25.2,60395,25.6,76178,28.7,84255,27.1,87975,23.5,93780,17.7,74580,24.5,84430,27.4,72041,27.2,68413,24.9
2,5,1,1,0,穀類,6099,2,5525,2.3,5897,2.2,6905,2.2,7084,1.9,7093,1.3,5762,1.9,6602,2.1,5538,2.1,5030,1.8
2,6,1,1,1,米類,1675,0.5,1633,0.7,1319,0.5,1411,0.5,1788,0.5,2397,0.5,1161,0.4,1749,0.6,1705,0.6,1734,0.6
2,6,1,1,2,パン,2755,0.9,2423,1,2962,1.1,3392,1.1,3297,0.9,2776,0.5,3168,1,3050,1,2341,0.9,1987,0.7
2,6,1,1,3,麺類,1188,0.4,1098,0.5,1131,0.4,1389,0.4,1453,0.4,1369,0.3,1086,0.4,1374,0.4,1042,0.4,917,0.3
2,6,1,1,4,他の穀類,481,0.2,371,0.2,485,0.2,713,0.2,547,0.1,550,0.1,347,0.1,429,0.1,450,0.2,392,0.1
2,5,1,2,0,魚介類,6076,2,3260,1.4,3943,1.5,4459,1.4,4676,1.2,6555,1.2,5379,1.8,6637,2.2,7329,2.8,7385,2.7
2,6,1,2,1,生鮮魚介,3601,1.2,1708,0.7,2337,0.9,2785,0.9,2756,0.7,4026,0.8,3407,1.1,3742,1.2,4318,1.6,4440,1.6
2,6,1,2,2,塩干魚介,1132,0.4,688,0.3,746,0.3,727,0.2,999,0.3,1132,0.2,775,0.3,1275,0.4,1396,0.5,1288,0.5
2,6,1,2,3,魚肉練製品,505,0.2,248,0.1,297,0.1,325,0.1,408,0.1,482,0.1,469,0.2,621,0.2,614,0.2,628,0.2
2,6,1,2,4,他の魚介加工品,838,0.3,616,0.3,564,0.2,622,0.2,513,0.1,914,0.2,729,0.2,999,0.3,1002,0.4,1029,0.4
2,5,1,3,0,肉類,7177,2.3,5047,2.1,6365,2.4,7899,2.5,8524,2.3,9093,1.7,7318,2.4,8732,2.8,6303,2.4,5923,2.2
2,6,1,3,1,生鮮肉,5964,1.9,3944,1.7,5102,1.9,6400,2.1,7065,1.9,7813,1.5,6167,2,7311,2.4,5255,2,4924,1.8
2,6,1,3,2,加工肉,1214,0.4,1103,0.5,1263,0.5,1499,0.5,1459,0.4,1280,0.2,1151,0.4,1420,0.5,1047,0.4,999,0.4
2,5,1,4,0,乳卵類,4166,1.3,2996,1.3,3620,1.4,4062,1.3,4371,1.2,4423,0.8,3956,1.3,4425,1.4,4285,1.6,4085,1.5
