項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,847,-,1490,-,1451,-,1860,-,1319,-,1244,-,1035,-,754,-
0,0,0,0,0,調査世帯数,358,-,30,-,55,-,53,-,63,-,48,-,45,-,36,-,28,-
0,0,0,0,0,世帯人員,3.4,-,3.33,-,3.55,-,3.91,-,3.63,-,3.65,-,2.93,-,2.94,-,2.58,-
0,0,0,0,0,有業人員,1.64,-,1.58,-,1.4,-,1.59,-,1.45,-,1.89,-,1.93,-,1.87,-,1.6,-
0,0,0,0,0,世帯主平均年齢,48.6,-,30.9,-,36.9,-,42.3,-,47.1,-,52,-,57.2,-,62,-,69.3,-
1,0,0,0,0,受取,1084011,-,959876,-,958372,-,1059039,-,1219907,-,1341997,-,1162473,-,938910,-,803011,-
1,1,0,0,0,実収入,527544,100,587271,100,488043,100,504701,100,597947,100,633414,100,566877,100,389574,100,348094,100
1,2,0,0,0,経常収入,513396,97.3,529737,90.2,471858,96.7,492056,97.5,589754,98.6,627382,99,565641,99.8,366650,94.1,345664,99.3
1,3,0,0,0,勤め先収入,500808,94.9,521048,88.7,464444,95.2,475387,94.2,583179,97.5,618292,97.6,557981,98.4,330977,85,328929,94.5
1,4,0,0,0,世帯主収入,445255,84.4,449034,76.5,413747,84.8,413856,82,528481,88.4,549015,86.7,494225,87.2,302853,77.7,291565,83.8
1,6,0,0,0,うち男,414564,78.6,408398,69.5,383159,78.5,403832,80,494644,82.7,528018,83.4,412524,72.8,285432,73.3,288765,83
1,5,0,0,0,定期収入,427374,81,426119,72.6,380931,78.1,404963,80.2,525493,87.9,498973,78.8,491717,86.7,298176,76.5,267600,76.9
1,5,0,0,0,臨時収入,5757,1.1,14158,2.4,4963,1,3997,0.8,2108,0.4,12733,2,2508,0.4,4677,1.2,4913,1.4
1,5,0,0,0,賞与,12124,2.3,8757,1.5,27853,5.7,4895,1,880,0.1,37309,5.9,-,-,-,-,19051,5.5
1,4,0,0,0,世帯主の配偶者の収入,50497,9.6,70438,12,50697,10.4,61531,12.2,54697,9.1,58025,9.2,50548,8.9,22851,5.9,20795,6
1,6,0,0,0,うち女,46950,8.9,52502,8.9,37083,7.6,61531,12.2,54697,9.1,58025,9.2,50548,8.9,22851,5.9,20795,6
1,4,0,0,0,他の世帯員収入,5056,1,1576,0.3,-,-,-,-,-,-,11252,1.8,13208,2.3,5273,1.4,16569,4.8
1,3,0,0,0,事業・内職収入,5839,1.1,2962,0.5,1676,0.3,1352,0.3,2854,0.5,4440,0.7,-,-,30297,7.8,11810,3.4
1,4,0,0,0,家賃収入,2879,0.5,-,-,-,-,218,0,-,-,3955,0.6,-,-,16418,4.2,8317,2.4
1,4,0,0,0,他の事業収入,2328,0.4,-,-,1676,0.3,-,-,2854,0.5,-,-,-,-,13381,3.4,2163,0.6
1,4,0,0,0,内職収入,631,0.1,2962,0.5,-,-,1134,0.2,-,-,485,0.1,-,-,497,0.1,1330,0.4
