項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,722,-,-,99,-,106,-,99,-,110,-,108,-,104,-,96,-
0,0,0,0,0,世帯人員,2.93,-,-,2.58,-,2.75,-,2.76,-,2.85,-,3.01,-,3.14,-,3.39,-
0,0,0,0,0,有業人員,1.28,-,-,0.97,-,1.21,-,1.09,-,1.2,-,1.43,-,1.51,-,1.51,-
0,0,0,0,0,世帯主平均年齢,61,-,-,65.8,-,62.5,-,62.8,-,62,-,61.4,-,55.8,-,56.4,-
2,2,0,0,0,生計支出,320871,-,-6.1,102852,-,158546,-,200436,-,254217,-,314680,-,399111,-,814241,-
2,3,0,0,0,消費支出,320871,100,-6.1,102852,100,158546,100,200436,100,254217,100,314680,100,399111,100,814241,100
2,4,1,0,0,食料,82143,25.6,-2.6,48386,47,63164,39.8,75066,37.5,79271,31.2,89850,28.6,101879,25.5,117064,14.4
2,5,1,1,0,穀類,6236,1.9,0.6,4261,4.1,5490,3.5,6552,3.3,6589,2.6,6067,1.9,7156,1.8,7523,0.9
2,6,1,1,1,米類,1945,0.6,6.4,1362,1.3,1922,1.2,2205,1.1,2426,1,1689,0.5,1703,0.4,2311,0.3
2,6,1,1,2,パン,2655,0.8,-2.2,1722,1.7,2249,1.4,2917,1.5,2529,1,2650,0.8,3272,0.8,3237,0.4
2,6,1,1,3,麺類,1266,0.4,2.8,906,0.9,1039,0.7,1093,0.5,1332,0.5,1322,0.4,1749,0.4,1417,0.2
2,6,1,1,4,他の穀類,370,0.1,-12.7,272,0.3,279,0.2,336,0.2,302,0.1,407,0.1,433,0.1,558,0.1
2,5,1,2,0,魚介類,6053,1.9,-1.9,4238,4.1,5701,3.6,6042,3,6298,2.5,6759,2.1,5927,1.5,7397,0.9
2,6,1,2,1,生鮮魚介,3579,1.1,-1.3,2448,2.4,3321,2.1,3496,1.7,3842,1.5,4012,1.3,3566,0.9,4363,0.5
2,6,1,2,2,塩干魚介,1075,0.3,-6.3,800,0.8,1130,0.7,1053,0.5,1059,0.4,1209,0.4,997,0.2,1276,0.2
