項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,733,-,-,103,-,102,-,112,-,111,-,101,-,104,-,100,-
0,0,0,0,0,世帯人員,2.94,-,-,2.47,-,2.67,-,2.83,-,2.91,-,3.18,-,3.41,-,3.11,-
0,0,0,0,0,有業人員,1.23,-,-,0.94,-,0.99,-,1.25,-,1.2,-,1.35,-,1.49,-,1.37,-
0,0,0,0,0,世帯主平均年齢,60.4,-,-,67,-,64.6,-,63,-,61,-,56.4,-,54.2,-,56.8,-
2,2,0,0,0,生計支出,331018,-,5.1,99097,-,164044,-,211393,-,262790,-,323488,-,426940,-,826096,-
2,3,0,0,0,消費支出,331018,100,8.2,99097,100,164044,100,211393,100,262790,100,323488,100,426940,100,826096,100
2,4,1,0,0,食料,84972,25.7,1.3,48929,49.4,63831,38.9,76169,36,81335,31,95928,29.7,106673,25,121631,14.7
2,5,1,1,0,穀類,6087,1.8,-1.8,4282,4.3,5109,3.1,5696,2.7,5813,2.2,7117,2.2,7401,1.7,7180,0.9
2,6,1,1,1,米類,1756,0.5,-0.2,1316,1.3,1449,0.9,2023,1,1612,0.6,1897,0.6,1989,0.5,2004,0.2
2,6,1,1,2,パン,2656,0.8,-0.6,1769,1.8,2205,1.3,2269,1.1,2480,0.9,3087,1,3480,0.8,3296,0.4
2,6,1,1,3,麺類,1341,0.4,-2.7,1008,1,1190,0.7,1128,0.5,1370,0.5,1799,0.6,1492,0.3,1398,0.2
2,6,1,1,4,他の穀類,334,0.1,-14.4,189,0.2,264,0.2,276,0.1,350,0.1,334,0.1,441,0.1,482,0.1
2,5,1,2,0,魚介類,5542,1.7,-2,4178,4.2,4716,2.9,6358,3,5654,2.2,5995,1.9,5705,1.3,6179,0.7
2,6,1,2,1,生鮮魚介,3309,1,-0.3,2315,2.3,2709,1.7,3939,1.9,3436,1.3,3585,1.1,3350,0.8,3821,0.5
2,6,1,2,2,塩干魚介,1004,0.3,-4.1,903,0.9,888,0.5,1159,0.5,1012,0.4,1090,0.3,982,0.2,990,0.1
2,6,1,2,3,魚肉練製品,469,0.1,-4.1,484,0.5,398,0.2,521,0.2,515,0.2,433,0.1,517,0.1,414,0.1
2,6,1,2,4,他の魚介加工品,760,0.2,-4.9,476,0.5,720,0.4,739,0.3,690,0.3,887,0.3,856,0.2,954,0.1
2,5,1,3,0,肉類,7454,2.3,4.9,4530,4.6,6050,3.7,7058,3.3,7293,2.8,9180,2.8,8509,2,9543,1.2
2,6,1,3,1,生鮮肉,5949,1.8,4.8,3586,3.6,4844,3,5406,2.6,5781,2.2,7340,2.3,6760,1.6,7907,1
2,6,1,3,2,加工肉,1506,0.5,4.9,944,1,1205,0.7,1652,0.8,1511,0.6,1840,0.6,1748,0.4,1636,0.2
2,5,1,4,0,乳卵類,4247,1.3,-0.8,2921,2.9,3739,2.3,3913,1.9,4317,1.6,4652,1.4,4909,1.1,5267,0.6
2,6,1,4,1,牛乳,1493,0.5,1.5,1157,1.2,1389,0.8,1533,0.7,1382,0.5,1570,0.5,1703,0.4,1713,0.2
2,6,1,4,2,乳製品,1981,0.6,-4.1,1233,1.2,1674,1,1632,0.8,2109,0.8,2304,0.7,2256,0.5,2651,0.3
2,6,1,4,3,卵,774,0.2,4.2,532,0.5,676,0.4,748,0.4,827,0.3,779,0.2,950,0.2,903,0.1
2,5,1,5,0,野菜・海藻,10371,3.1,1.3,7617,7.7,8769,5.3,9533,4.5,10553,4,12472,3.9,11115,2.6,12513,1.5
2,6,1,5,1,生鮮野菜,7428,2.2,0.6,5230,5.3,6034,3.7,6699,3.2,7764,3,8956,2.8,7896,1.8,9390,1.1
2,6,1,5,2,乾物・海藻,667,0.2,-2.2,568,0.6,597,0.4,569,0.3,633,0.2,752,0.2,755,0.2,796,0.1
2,6,1,5,3,大豆加工品,1151,0.3,6.7,948,1,1047,0.6,1126,0.5,1123,0.4,1359,0.4,1236,0.3,1218,0.1
2,6,1,5,4,他の野菜・海藻加工品,1125,0.3,3.3,871,0.9,1090,0.7,1139,0.5,1033,0.4,1405,0.4,1228,0.3,1109,0.1
2,5,1,6,0,果物,3506,1.1,5.3,2598,2.6,3163,1.9,3228,1.5,3372,1.3,3531,1.1,3765,0.9,4876,0.6
2,6,1,6,1,生鮮果物,3164,1,3.3,2379,2.4,2786,1.7,2885,1.4,3069,1.2,3223,1,3420,0.8,4380,0.5
2,6,1,6,2,果物加工品,342,0.1,28.1,219,0.2,377,0.2,343,0.2,302,0.1,308,0.1,346,0.1,496,0.1
2,5,1,7,0,油脂・調味料,3553,1.1,6.7,2322,2.3,3045,1.9,3140,1.5,3376,1.3,4553,1.4,4067,1,4362,0.5
2,6,1,7,1,油脂,422,0.1,11.3,287,0.3,380,0.2,336,0.2,370,0.1,650,0.2,512,0.1,421,0.1
2,6,1,7,2,調味料,3131,0.9,6.1,2035,2.1,2664,1.6,2804,1.3,3006,1.1,3904,1.2,3555,0.8,3941,0.5
2,5,1,8,0,菓子類,5351,1.6,-5.5,3179,3.2,4309,2.6,4534,2.1,5317,2,5952,1.8,7275,1.7,6877,0.8
2,5,1,9,0,調理食品,11799,3.6,2.6,7441,7.5,8820,5.4,12218,5.8,10812,4.1,11909,3.7,15419,3.6,15941,1.9
2,6,1,9,1,主食的調理食品,4903,1.5,3.1,3088,3.1,3913,2.4,5226,2.5,4205,1.6,4976,1.5,5952,1.4,6953,0.8
2,6,1,9,2,他の調理食品,6895,2.1,2.2,4352,4.4,4907,3,6992,3.3,6607,2.5,6932,2.1,9467,2.2,8988,1.1
2,5,1,10,0,飲料,5427,1.6,6.5,3179,3.2,3830,2.3,4488,2.1,5117,1.9,6481,2,7053,1.7,7818,0.9
2,6,1,10,1,茶類,1199,0.4,4,815,0.8,883,0.5,968,0.5,1264,0.5,1449,0.4,1378,0.3,1631,0.2
2,6,1,10,2,コーヒー・ココア,946,0.3,9,538,0.5,712,0.4,708,0.3,1066,0.4,1048,0.3,1190,0.3,1356,0.2
2,6,1,10,3,他の飲料,3282,1,6.7,1826,1.8,2235,1.4,2812,1.3,2787,1.1,3984,1.2,4485,1.1,4831,0.6
2,5,1,11,0,酒類,3830,1.2,17.2,1861,1.9,2828,1.7,3753,1.8,3448,1.3,4913,1.5,3541,0.8,6449,0.8
2,5,1,12,0,外食,17806,5.4,-2.3,4821,4.9,9455,5.8,12251,5.8,16263,6.2,19173,5.9,27914,6.5,34624,4.2
2,6,1,12,1,一般外食,16936,5.1,-2.4,4696,4.7,9078,5.5,11562,5.5,15442,5.9,18124,5.6,26247,6.1,33265,4
2,6,1,12,2,学校給食,870,0.3,0.3,125,0.1,377,0.2,689,0.3,821,0.3,1049,0.3,1667,0.4,1359,0.2
2,4,2,0,0,住居,27748,8.4,5.7,464,0.5,11080,6.8,11091,5.2,17943,6.8,29720,9.2,37577,8.8,86007,10.4
2,5,2,1,0,家賃地代,16452,5,13,215,0.2,9747,5.9,9206,4.4,16013,6.1,27246,8.4,29532,6.9,23115,2.8
2,5,2,2,0,設備修繕・維持,11296,3.4,-3.3,248,0.3,1333,0.8,1885,0.9,1930,0.7,2475,0.8,8045,1.9,62892,7.6
2,6,2,2,1,設備材料,4874,1.5,55.8,26,0,175,0.1,168,0.1,398,0.2,435,0.1,3010,0.7,29776,3.6
2,6,2,2,2,工事その他のサービス,6422,1.9,-25,222,0.2,1158,0.7,1716,0.8,1532,0.6,2039,0.6,5035,1.2,33116,4
2,4,3,0,0,光熱・水道,17418,5.3,10.3,10482,10.6,14257,8.7,17977,8.5,17600,6.7,18194,5.6,21442,5,21928,2.7
2,5,3,1,0,電気代,7928,2.4,10.2,5218,5.3,6523,4,7351,3.5,8198,3.1,8277,2.6,10252,2.4,9656,1.2
2,5,3,2,0,ガス代,4170,1.3,3.6,2684,2.7,3579,2.2,4371,2.1,4018,1.5,4781,1.5,4517,1.1,5234,0.6
2,5,3,3,0,他の光熱,30,0,-6.3,10,0,7,0,32,0,97,0,4,0,58,0,2,0
2,5,3,4,0,上下水道料,5289,1.6,16.4,2571,2.6,4148,2.5,6223,2.9,5286,2,5132,1.6,6614,1.5,7035,0.9
2,4,4,0,0,家具・家事用品,14979,4.5,10.4,3181,3.2,5216,3.2,7211,3.4,9708,3.7,14265,4.4,24142,5.7,40958,5
2,5,4,1,0,家庭用耐久財,6759,2,15.1,55,0.1,1177,0.7,1014,0.5,2515,1,4634,1.4,11704,2.7,26101,3.2
2,6,4,1,1,家事用耐久財,1486,0.4,-0.5,44,0,1044,0.6,136,0.1,1510,0.6,2596,0.8,873,0.2,4182,0.5
2,6,4,1,2,冷暖房用器具,3594,1.1,9.1,10,0,121,0.1,815,0.4,996,0.4,1691,0.5,9430,2.2,12041,1.5
2,6,4,1,3,一般家具,1679,0.5,55.3,-,-,12,0,63,0,10,0,347,0.1,1401,0.3,9878,1.2
2,5,4,2,0,室内装備・装飾品,617,0.2,39.3,204,0.2,278,0.2,719,0.3,368,0.1,766,0.2,765,0.2,1217,0.1
2,5,4,3,0,寝具類,757,0.2,-37.1,215,0.2,271,0.2,397,0.2,729,0.3,1445,0.4,1281,0.3,955,0.1
2,5,4,4,0,家事雑貨,2610,0.8,28.8,543,0.5,943,0.6,1601,0.8,2234,0.9,2840,0.9,4129,1,5956,0.7
2,5,4,5,0,家事用消耗品,3086,0.9,2.2,1944,2,2135,1.3,2698,1.3,3462,1.3,3649,1.1,3621,0.8,4077,0.5
2,5,4,6,0,家事サービス,1150,0.3,14.3,220,0.2,413,0.3,782,0.4,399,0.2,932,0.3,2642,0.6,2652,0.3
2,4,5,0,0,被服及び履物,14237,4.3,0.1,2468,2.5,6453,3.9,7339,3.5,11895,4.5,14004,4.3,19607,4.6,37727,4.6
2,5,5,1,0,和服,171,0.1,-58.9,19,0,1,0,-,-,240,0.1,69,0,236,0.1,631,0.1
2,5,5,2,0,洋服,5411,1.6,9,740,0.7,2637,1.6,1990,0.9,3306,1.3,5287,1.6,7251,1.7,16600,2
2,6,5,2,1,男子用洋服,2091,0.6,62.9,189,0.2,617,0.4,432,0.2,829,0.3,2125,0.7,2203,0.5,8207,1
2,6,5,2,2,婦人用洋服,2941,0.9,-5.6,438,0.4,1700,1,1378,0.7,1900,0.7,2848,0.9,4428,1,7868,1
2,6,5,2,3,子供用洋服,379,0.1,-33,113,0.1,320,0.2,180,0.1,577,0.2,314,0.1,620,0.1,525,0.1
2,5,5,3,0,シャツ・セーター類,3579,1.1,12.3,614,0.6,1603,1,2257,1.1,3025,1.2,3538,1.1,5592,1.3,8391,1
2,6,5,3,1,男子用シャツ・セーター類,1105,0.3,20,228,0.2,498,0.3,721,0.3,883,0.3,581,0.2,1828,0.4,2985,0.4
2,6,5,3,2,婦人用シャツ・セーター類,2290,0.7,13,313,0.3,1057,0.6,1417,0.7,1949,0.7,2787,0.9,3518,0.8,4968,0.6
2,6,5,3,3,子供用シャツ・セーター類,184,0.1,-22.7,73,0.1,49,0,120,0.1,192,0.1,170,0.1,245,0.1,438,0.1
2,5,5,4,0,下着類,1309,0.4,-16.9,345,0.3,812,0.5,897,0.4,1239,0.5,1131,0.3,1873,0.4,2851,0.3
