項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7836,-,1597,-,235,-,332,-
0,0,0,0,0,調査世帯数,344,-,273,-,51,-,9,-,11,-
0,0,0,0,0,世帯人員,3.3,-,3.33,-,3.15,-,2.67,-,3.65,-
0,0,0,0,0,有業人員,1.71,-,1.76,-,1.61,-,1.33,-,1.47,-
0,0,0,0,0,世帯主平均年齢,51,-,52.7,-,43,-,49,-,51.5,-
1,0,0,0,0,受取,1069335,-,1105913,-,952905,-,853741,-,918656,-
1,1,0,0,0,実収入,535457,100,546288,100,491260,100,460305,100,545688,100
1,2,0,0,0,経常収入,533512,99.6,544238,99.6,491079,100,451595,98.1,542540,99.4
1,3,0,0,0,勤め先収入,475837,88.9,483083,88.4,461951,94,316301,68.7,484767,88.8
1,4,0,0,0,世帯主収入,410330,76.6,416771,76.3,386611,78.7,316301,68.7,439105,80.5
1,6,0,0,0,うち男,392461,73.3,400276,73.3,363111,73.9,265731,57.7,439105,80.5
1,5,0,0,0,定期収入,402856,75.2,409699,75,382077,77.8,265814,57.7,438522,80.4
1,5,0,0,0,臨時収入,6239,1.2,5496,1,4534,0.9,50486,11,583,0.1
1,5,0,0,0,賞与,1235,0.2,1576,0.3,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,61862,11.6,61660,11.3,75340,15.3,-,-,45662,8.4
1,6,0,0,0,うち女,61862,11.6,61660,11.3,75340,15.3,-,-,45662,8.4
1,4,0,0,0,他の世帯員収入,3645,0.7,4652,0.9,-,-,-,-,-,-
1,3,0,0,0,事業・内職収入,3545,0.7,3917,0.7,2975,0.6,-,-,-,-
1,4,0,0,0,家賃収入,1782,0.3,1809,0.3,2285,0.5,-,-,-,-
1,4,0,0,0,他の事業収入,1235,0.2,1576,0.3,-,-,-,-,-,-
1,4,0,0,0,内職収入,528,0.1,533,0.1,690,0.1,-,-,-,-
1,3,0,0,0,他の経常収入,54130,10.1,57238,10.5,26154,5.3,135294,29.4,57773,10.6
1,4,0,0,0,財産収入,346,0.1,441,0.1,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,53526,10,56679,10.4,25112,5.1,135294,29.4,57773,10.6
1,5,0,0,0,公的年金給付,39205,7.3,45395,8.3,-,-,117727,25.6,25921,4.8
1,5,0,0,0,他の社会保障給付,14322,2.7,11284,2.1,25112,5.1,17567,3.8,31851,5.8
1,4,0,0,0,仕送り金,258,0,118,0,1041,0.2,-,-,-,-
1,2,0,0,0,特別収入,1944,0.4,2049,0.4,180,0,8710,1.9,3148,0.6
1,3,0,0,0,受贈金,549,0.1,472,0.1,-,-,7612,1.7,-,-
1,3,0,0,0,他の特別収入,1395,0.3,1577,0.3,180,0,1097,0.2,3148,0.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),454915,-,484986,-,366303,-,265740,-,305299,-
1,2,0,0,0,預貯金引出,378113,-,403116,-,304699,-,217467,-,254826,-
1,2,0,0,0,保険金,2574,-,2235,-,-,-,29950,-,3561,-
1,3,0,0,0,個人・企業年金保険金,2574,-,2235,-,-,-,29950,-,3561,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,271,-,-,-,1696,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,473,-,537,-,324,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,73478,-,79091,-,59584,-,18322,-,46911,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,6,-,8,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,78963,-,74639,-,95342,-,127697,-,67668,-
2,0,0,0,0,支払,1069335,-,1105913,-,952905,-,853741,-,918656,-
2,1,0,0,0,実支出,463590,-,468110,-,470003,-,307362,-,436831,-
2,2,0,0,0,生計支出,359705,-,360797,-,378549,-,249055,-,321727,-
2,3,0,0,0,消費支出,359705,100,360797,100,378549,100,249055,100,321727,100
2,4,1,0,0,食料,83476,23.2,85513,23.7,78093,20.6,56715,22.8,80254,24.9
2,5,1,1,0,穀類,6489,1.8,6856,1.9,5102,1.3,5236,2.1,5378,1.7
2,6,1,1,1,米類,1994,0.6,2204,0.6,1163,0.3,1154,0.5,1648,0.5
2,6,1,1,2,パン,2780,0.8,2951,0.8,2281,0.6,2072,0.8,1632,0.5
2,6,1,1,3,麺類,1313,0.4,1281,0.4,1360,0.4,1597,0.6,1640,0.5
2,6,1,1,4,他の穀類,401,0.1,420,0.1,297,0.1,413,0.2,457,0.1
2,5,1,2,0,魚介類,5011,1.4,5412,1.5,3365,0.9,2984,1.2,4910,1.5
2,6,1,2,1,生鮮魚介,2923,0.8,3207,0.9,1645,0.4,2139,0.9,2905,0.9
2,6,1,2,2,塩干魚介,934,0.3,973,0.3,819,0.2,200,0.1,1092,0.3
2,6,1,2,3,魚肉練製品,490,0.1,516,0.1,392,0.1,243,0.1,530,0.2
2,6,1,2,4,他の魚介加工品,664,0.2,715,0.2,509,0.1,402,0.2,382,0.1
2,5,1,3,0,肉類,8281,2.3,8834,2.4,6112,1.6,5759,2.3,7460,2.3
2,6,1,3,1,生鮮肉,6701,1.9,7110,2,5070,1.3,5001,2,6093,1.9
2,6,1,3,2,加工肉,1580,0.4,1724,0.5,1042,0.3,758,0.3,1366,0.4
2,5,1,4,0,乳卵類,4169,1.2,4300,1.2,3339,0.9,4648,1.9,4721,1.5
2,6,1,4,1,牛乳,1359,0.4,1440,0.4,1013,0.3,1375,0.6,1096,0.3
2,6,1,4,2,乳製品,1993,0.6,2003,0.6,1676,0.4,2600,1,2853,0.9
2,6,1,4,3,卵,818,0.2,858,0.2,650,0.2,673,0.3,772,0.2
2,5,1,5,0,野菜・海藻,9042,2.5,9619,2.7,6493,1.7,6781,2.7,9301,2.9
2,6,1,5,1,生鮮野菜,6398,1.8,6843,1.9,4526,1.2,4791,1.9,6037,1.9
2,6,1,5,2,乾物・海藻,691,0.2,735,0.2,510,0.1,422,0.2,700,0.2
2,6,1,5,3,大豆加工品,1011,0.3,1048,0.3,825,0.2,626,0.3,1296,0.4
2,6,1,5,4,他の野菜・海藻加工品,943,0.3,992,0.3,632,0.2,941,0.4,1268,0.4
2,5,1,6,0,果物,2637,0.7,2751,0.8,2234,0.6,1986,0.8,2327,0.7
2,6,1,6,1,生鮮果物,2382,0.7,2479,0.7,2060,0.5,1918,0.8,1960,0.6
2,6,1,6,2,果物加工品,255,0.1,272,0.1,174,0,68,0,367,0.1
2,5,1,7,0,油脂・調味料,3622,1,3731,1,3109,0.8,3251,1.3,3775,1.2
2,6,1,7,1,油脂,357,0.1,387,0.1,228,0.1,240,0.1,362,0.1
2,6,1,7,2,調味料,3265,0.9,3345,0.9,2881,0.8,3011,1.2,3412,1.1
2,5,1,8,0,菓子類,6242,1.7,6484,1.8,4781,1.3,7409,3,6731,2.1
2,5,1,9,0,調理食品,11116,3.1,10932,3,12515,3.3,6451,2.6,12046,3.7
2,6,1,9,1,主食的調理食品,5026,1.4,4764,1.3,6376,1.7,3042,1.2,6109,1.9
2,6,1,9,2,他の調理食品,6091,1.7,6168,1.7,6140,1.6,3409,1.4,5938,1.8
2,5,1,10,0,飲料,4868,1.4,4831,1.3,5059,1.3,4129,1.7,5326,1.7
2,6,1,10,1,茶類,1098,0.3,1123,0.3,1111,0.3,854,0.3,617,0.2
2,6,1,10,2,コーヒー・ココア,1091,0.3,1074,0.3,1130,0.3,1072,0.4,1324,0.4
2,6,1,10,3,他の飲料,2678,0.7,2634,0.7,2819,0.7,2204,0.9,3386,1.1
2,5,1,11,0,酒類,3611,1,3972,1.1,2110,0.6,673,0.3,4383,1.4
2,5,1,12,0,外食,18387,5.1,17790,4.9,23873,6.3,7407,3,13897,4.3
2,6,1,12,1,一般外食,16958,4.7,16458,4.6,22103,5.8,7407,3,10760,3.3
2,6,1,12,2,学校給食,1430,0.4,1331,0.4,1770,0.5,-,-,3137,1
2,4,2,0,0,住居,33251,9.2,16361,4.5,109846,29,49017,19.7,52350,16.3
2,5,2,1,0,家賃地代,20427,5.7,214,0.1,108870,28.8,48838,19.6,52034,16.2
2,5,2,2,0,設備修繕・維持,12824,3.6,16147,4.5,976,0.3,179,0.1,316,0.1
2,6,2,2,1,設備材料,1396,0.4,1761,0.5,73,0,179,0.1,-,-
2,6,2,2,2,工事その他のサービス,11428,3.2,14386,4,902,0.2,-,-,316,0.1
2,4,3,0,0,光熱・水道,17427,4.8,17954,5,15019,4,14017,5.6,19006,5.9
2,5,3,1,0,電気代,8265,2.3,8556,2.4,7312,1.9,3429,1.4,9400,2.9
2,5,3,2,0,ガス代,3821,1.1,3815,1.1,3643,1,3482,1.4,5076,1.6
2,5,3,3,0,他の光熱,63,0,69,0,20,0,263,0.1,-,-
2,5,3,4,0,上下水道料,5278,1.5,5514,1.5,4043,1.1,6842,2.7,4529,1.4
2,4,4,0,0,家具・家事用品,8240,2.3,8192,2.3,7707,2,7221,2.9,12687,3.9
2,5,4,1,0,家庭用耐久財,594,0.2,612,0.2,496,0.1,706,0.3,565,0.2
2,6,4,1,1,家事用耐久財,291,0.1,313,0.1,63,0,706,0.3,565,0.2
2,6,4,1,2,冷暖房用器具,204,0.1,199,0.1,298,0.1,-,-,-,-
2,6,4,1,3,一般家具,100,0,100,0,135,0,-,-,-,-
2,5,4,2,0,室内装備・装飾品,998,0.3,833,0.2,1767,0.5,141,0.1,1808,0.6
2,5,4,3,0,寝具類,581,0.2,524,0.1,772,0.2,1541,0.6,350,0.1
2,5,4,4,0,家事雑貨,2307,0.6,2297,0.6,2162,0.6,2169,0.9,3316,1
2,5,4,5,0,家事用消耗品,3113,0.9,3170,0.9,2442,0.6,2349,0.9,5549,1.7
2,5,4,6,0,家事サービス,647,0.2,756,0.2,66,0,314,0.1,1099,0.3
2,4,5,0,0,被服及び履物,16667,4.6,16977,4.7,14885,3.9,10216,4.1,22509,7
2,5,5,1,0,和服,7,0,-,-,44,0,-,-,-,-
2,5,5,2,0,洋服,7153,2,7410,2.1,6882,1.8,4324,1.7,4389,1.4
2,6,5,2,1,男子用洋服,1642,0.5,1636,0.5,2129,0.6,194,0.1,442,0.1
2,6,5,2,2,婦人用洋服,4285,1.2,4636,1.3,3038,0.8,2752,1.1,3088,1
2,6,5,2,3,子供用洋服,1226,0.3,1138,0.3,1714,0.5,1378,0.6,860,0.3
2,5,5,3,0,シャツ・セーター類,3088,0.9,3191,0.9,2684,0.7,2213,0.9,3217,1
2,6,5,3,1,男子用シャツ・セーター類,874,0.2,875,0.2,680,0.2,586,0.2,1973,0.6
2,6,5,3,2,婦人用シャツ・セーター類,1923,0.5,2078,0.6,1510,0.4,535,0.2,1244,0.4
2,6,5,3,3,子供用シャツ・セーター類,291,0.1,238,0.1,494,0.1,1092,0.4,-,-
2,5,5,4,0,下着類,1258,0.3,1235,0.3,1167,0.3,2159,0.9,1626,0.5
2,6,5,4,1,男子用下着類,312,0.1,318,0.1,163,0,478,0.2,777,0.2
2,6,5,4,2,婦人用下着類,698,0.2,681,0.2,705,0.2,1417,0.6,547,0.2
2,6,5,4,3,子供用下着類,249,0.1,236,0.1,299,0.1,265,0.1,302,0.1
2,5,5,5,0,生地・糸類,300,0.1,350,0.1,24,0,423,0.2,356,0.1
2,5,5,6,0,他の被服,1306,0.4,1323,0.4,1563,0.4,355,0.1,351,0.1
2,5,5,7,0,履物類,2318,0.6,2099,0.6,1913,0.5,664,0.3,10612,3.3
2,5,5,8,0,被服関連サービス,1236,0.3,1368,0.4,609,0.2,77,0,1958,0.6
2,4,6,0,0,保健医療,13970,3.9,10618,2.9,30749,8.1,13188,5.3,12920,4
2,5,6,1,0,医薬品,2014,0.6,2027,0.6,1704,0.5,4227,1.7,1634,0.5
2,5,6,2,0,健康保持用摂取品,855,0.2,926,0.3,332,0.1,-,-,2315,0.7
2,5,6,3,0,保健医療用品・器具,2950,0.8,2733,0.8,3887,1,4739,1.9,2280,0.7
2,5,6,4,0,保健医療サービス,8150,2.3,4932,1.4,24827,6.6,4222,1.7,6690,2.1
2,4,7,0,0,交通・通信,45881,12.8,48420,13.4,39003,10.3,29792,12,30427,9.5
2,5,7,1,0,交通,15251,4.2,15108,4.2,17026,4.5,14255,5.7,10796,3.4
2,5,7,2,0,自動車等関係費,15462,4.3,17855,4.9,6907,1.8,7244,2.9,5947,1.8
2,6,7,2,1,自動車等購入,5726,1.6,7308,2,-,-,-,-,-,-
2,6,7,2,2,自転車購入,561,0.2,-,-,3515,0.9,-,-,-,-
2,6,7,2,3,自動車等維持,9174,2.6,10547,2.9,3392,0.9,7244,2.9,5947,1.8
2,5,7,3,0,通信,15168,4.2,15457,4.3,15070,4,8293,3.3,13685,4.3
2,4,8,0,0,教育,41080,11.4,46242,12.8,26769,7.1,3123,1.3,14942,4.6
2,5,8,1,0,授業料等,33776,9.4,37562,10.4,24938,6.6,3003,1.2,8721,2.7
2,5,8,2,0,教科書・学習参考教材,211,0.1,245,0.1,-,-,121,0,479,0.1
2,5,8,3,0,補習教育,7093,2,8435,2.3,1831,0.5,-,-,5743,1.8
2,4,9,0,0,教養娯楽,38799,10.8,44002,12.2,21532,5.7,14237,5.7,16408,5.1
2,5,9,1,0,教養娯楽用耐久財,1422,0.4,1764,0.5,248,0.1,-,-,-,-
2,5,9,2,0,教養娯楽用品,6916,1.9,7422,2.1,5527,1.5,5588,2.2,2602,0.8
2,5,9,3,0,書籍・他の印刷物,3829,1.1,3958,1.1,3150,0.8,2918,1.2,4703,1.5
2,5,9,4,0,教養娯楽サービス,26632,7.4,30859,8.6,12607,3.3,5732,2.3,9104,2.8
2,6,9,4,1,宿泊料,2332,0.6,2792,0.8,753,0.2,-,-,709,0.2
2,6,9,4,2,パック旅行費,6496,1.8,8185,2.3,514,0.1,-,-,-,-
2,6,9,4,3,月謝類,6814,1.9,7707,2.1,4613,1.2,-,-,1166,0.4
2,6,9,4,4,他の教養娯楽サービス,10990,3.1,12175,3.4,6727,1.8,5732,2.3,7229,2.2
2,4,10,0,0,その他の消費支出,60915,16.9,66518,18.4,34946,9.2,51530,20.7,60224,18.7
2,5,10,1,0,諸雑費,24542,6.8,26838,7.4,15149,4,13142,5.3,23603,7.3
2,6,10,1,1,理美容サービス,3516,1,3737,1,3055,0.8,365,0.1,2742,0.9
2,6,10,1,2,理美容用品,5314,1.5,5852,1.6,3511,0.9,3110,1.2,2843,0.9
2,6,10,1,3,身の回り用品,1827,0.5,2162,0.6,691,0.2,545,0.2,283,0.1
2,6,10,1,4,たばこ,780,0.2,517,0.1,1648,0.4,3652,1.5,774,0.2
2,6,10,1,5,他の諸雑費,13106,3.6,14570,4,6244,1.6,5469,2.2,16961,5.3
2,5,10,2,0,こづかい,11009,3.1,10752,3,10098,2.7,21439,8.6,14061,4.4
2,5,10,3,0,交際費,21368,5.9,24887,6.9,6040,1.6,6528,2.6,22560,7
2,6,10,3,1,食料,3839,1.1,4522,1.3,1253,0.3,2606,1,1029,0.3
2,6,10,3,2,家具・家事用品,367,0.1,332,0.1,672,0.2,-,-,-,-
2,6,10,3,3,被服及び履物,526,0.1,603,0.2,100,0,946,0.4,457,0.1
2,6,10,3,4,教養娯楽,858,0.2,1055,0.3,184,0,85,0,-,-
2,6,10,3,5,他の物品サービス,352,0.1,414,0.1,111,0,330,0.1,65,0
2,6,10,3,6,贈与金,4159,1.2,4169,1.2,2607,0.7,-,-,14347,4.5
2,6,10,3,7,他の交際費,11268,3.1,13793,3.8,1112,0.3,2562,1,6662,2.1
