項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4620,-,2483,-,2179,-,719,-
0,0,0,0,0,調査世帯数,709,-,331,-,175,-,150,-,53,-
0,0,0,0,0,世帯人員,2.94,-,2,-,3,-,4,-,5.56,-
0,0,0,0,0,有業人員,1.31,-,0.77,-,1.64,-,1.83,-,2.16,-
0,0,0,0,0,世帯主平均年齢,60.9,-,69,-,57.7,-,50.5,-,51,-
2,2,0,0,0,生計支出,299426,-,275955,-,296808,-,348865,-,309462,-
2,3,0,0,0,消費支出,299426,100,275955,100,296808,100,348865,100,309462,100
2,4,1,0,0,食料,82922,27.7,74645,27,82347,27.7,95006,27.2,101486,32.8
2,5,1,1,0,穀類,6265,2.1,4987,1.8,6272,2.1,8249,2.4,8435,2.7
2,6,1,1,1,米類,1704,0.6,1237,0.4,1829,0.6,2146,0.6,2931,0.9
2,6,1,1,2,パン,2777,0.9,2291,0.8,2767,0.9,3696,1.1,3150,1
2,6,1,1,3,麺類,1293,0.4,1014,0.4,1243,0.4,1800,0.5,1713,0.6
2,6,1,1,4,他の穀類,492,0.2,445,0.2,434,0.1,607,0.2,641,0.2
2,5,1,2,0,魚介類,6148,2.1,6409,2.3,6080,2,5754,1.6,5902,1.9
2,6,1,2,1,生鮮魚介,3559,1.2,3551,1.3,3675,1.2,3479,1,3451,1.1
2,6,1,2,2,塩干魚介,1160,0.4,1237,0.4,1073,0.4,1157,0.3,978,0.3
2,6,1,2,3,魚肉練製品,585,0.2,639,0.2,576,0.2,441,0.1,707,0.2
2,6,1,2,4,他の魚介加工品,844,0.3,983,0.4,756,0.3,677,0.2,766,0.2
2,5,1,3,0,肉類,7731,2.6,5874,2.1,7775,2.6,10348,3,11586,3.7
2,6,1,3,1,生鮮肉,6285,2.1,4643,1.7,6375,2.1,8548,2.5,9670,3.1
2,6,1,3,2,加工肉,1446,0.5,1230,0.4,1400,0.5,1800,0.5,1917,0.6
2,5,1,4,0,乳卵類,4275,1.4,3922,1.4,4134,1.4,4918,1.4,5088,1.6
2,6,1,4,1,牛乳,1435,0.5,1354,0.5,1333,0.4,1590,0.5,1831,0.6
2,6,1,4,2,乳製品,2041,0.7,1874,0.7,2010,0.7,2369,0.7,2222,0.7
2,6,1,4,3,卵,800,0.3,694,0.3,790,0.3,959,0.3,1035,0.3
2,5,1,5,0,野菜・海藻,10285,3.4,10125,3.7,10094,3.4,10818,3.1,10359,3.3
2,6,1,5,1,生鮮野菜,7092,2.4,6795,2.5,7208,2.4,7569,2.2,7149,2.3
2,6,1,5,2,乾物・海藻,793,0.3,792,0.3,698,0.2,897,0.3,816,0.3
2,6,1,5,3,大豆加工品,1156,0.4,1198,0.4,1071,0.4,1202,0.3,1041,0.3
2,6,1,5,4,他の野菜・海藻加工品,1245,0.4,1341,0.5,1117,0.4,1151,0.3,1352,0.4
2,5,1,6,0,果物,3168,1.1,3671,1.3,2871,1,2795,0.8,2085,0.7
2,6,1,6,1,生鮮果物,2831,0.9,3253,1.2,2609,0.9,2498,0.7,1903,0.6
2,6,1,6,2,果物加工品,336,0.1,418,0.2,262,0.1,297,0.1,182,0.1
2,5,1,7,0,油脂・調味料,3832,1.3,3319,1.2,3587,1.2,4780,1.4,5100,1.6
2,6,1,7,1,油脂,402,0.1,349,0.1,367,0.1,527,0.2,491,0.2
2,6,1,7,2,調味料,3430,1.1,2971,1.1,3219,1.1,4253,1.2,4609,1.5
2,5,1,8,0,菓子類,5617,1.9,4657,1.7,5479,1.8,7190,2.1,7504,2.4
2,5,1,9,0,調理食品,11321,3.8,10400,3.8,11332,3.8,11933,3.4,15351,5
2,6,1,9,1,主食的調理食品,4898,1.6,4462,1.6,5440,1.8,4946,1.4,5685,1.8
2,6,1,9,2,他の調理食品,6423,2.1,5937,2.2,5893,2,6987,2,9666,3.1
2,5,1,10,0,飲料,4092,1.4,3570,1.3,4446,1.5,4797,1.4,4085,1.3
2,6,1,10,1,茶類,1126,0.4,1090,0.4,1211,0.4,1239,0.4,725,0.2
2,6,1,10,2,コーヒー・ココア,881,0.3,745,0.3,1131,0.4,944,0.3,704,0.2
2,6,1,10,3,他の飲料,2084,0.7,1735,0.6,2105,0.7,2614,0.7,2656,0.9
2,5,1,11,0,酒類,3302,1.1,3509,1.3,3177,1.1,2990,0.9,3350,1.1
2,5,1,12,0,外食,16887,5.6,14203,5.1,17101,5.8,20435,5.9,22641,7.3
2,6,1,12,1,一般外食,16010,5.3,14203,5.1,16435,5.5,18367,5.3,19017,6.1
2,6,1,12,2,学校給食,876,0.3,-,-,666,0.2,2068,0.6,3624,1.2
2,4,2,0,0,住居,21685,7.2,26127,9.5,21087,7.1,14812,4.2,16038,5.2
2,5,2,1,0,家賃地代,13392,4.5,11492,4.2,18000,6.1,11591,3.3,15136,4.9
2,5,2,2,0,設備修繕・維持,8294,2.8,14634,5.3,3087,1,3221,0.9,902,0.3
2,6,2,2,1,設備材料,3049,1,4984,1.8,1146,0.4,2090,0.6,100,0
2,6,2,2,2,工事その他のサービス,5244,1.8,9650,3.5,1941,0.7,1132,0.3,802,0.3
2,4,3,0,0,光熱・水道,19130,6.4,15985,5.8,19710,6.6,23225,6.7,24928,8.1
2,5,3,1,0,電気代,8506,2.8,7549,2.7,8617,2.9,9916,2.8,9996,3.2
2,5,3,2,0,ガス代,4983,1.7,4039,1.5,5625,1.9,5929,1.7,5968,1.9
2,5,3,3,0,他の光熱,418,0.1,574,0.2,355,0.1,207,0.1,278,0.1
2,5,3,4,0,上下水道料,5223,1.7,3823,1.4,5113,1.7,7173,2.1,8687,2.8
2,4,4,0,0,家具・家事用品,12264,4.1,11858,4.3,12941,4.4,13184,3.8,9741,3.1
2,5,4,1,0,家庭用耐久財,3510,1.2,4596,1.7,3890,1.3,1388,0.4,1648,0.5
2,6,4,1,1,家事用耐久財,1275,0.4,1160,0.4,2127,0.7,466,0.1,1521,0.5
2,6,4,1,2,冷暖房用器具,1947,0.7,3403,1.2,1258,0.4,284,0.1,-,-
2,6,4,1,3,一般家具,288,0.1,32,0,504,0.2,637,0.2,128,0
2,5,4,2,0,室内装備・装飾品,582,0.2,676,0.2,587,0.2,315,0.1,769,0.2
2,5,4,3,0,寝具類,1949,0.7,1346,0.5,1853,0.6,3792,1.1,571,0.2
2,5,4,4,0,家事雑貨,2153,0.7,1784,0.6,2059,0.7,2837,0.8,2774,0.9
2,5,4,5,0,家事用消耗品,2719,0.9,2259,0.8,2760,0.9,3447,1,3329,1.1
2,5,4,6,0,家事サービス,1351,0.5,1197,0.4,1791,0.6,1406,0.4,650,0.2
