項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9357,-,2870,-,2519,-,7130,-,6838,-,643,-
0,0,0,0,0,調査世帯数,240,-,-,226,-,67,-,59,-,173,-,167,-,14,-
0,0,0,0,0,世帯人員,2.35,-,-,2.36,-,2.14,-,2.16,-,2.43,-,2.43,-,2.18,-
0,0,0,0,0,有業人員,0.43,-,-,0.44,-,0.25,-,0.27,-,0.51,-,0.51,-,0.32,-
0,0,0,0,0,世帯主平均年齢,75,-,-,75.3,-,74.7,-,75.1,-,75,-,75.4,-,70.1,-
1,0,0,0,0,受取,421446,-,3.6,434085,-,279177,-,292868,-,478724,-,486112,-,237385,-
1,1,0,0,0,実収入,37047,100,-9.3,35474,100,19642,100,13754,100,44054,100,43475,100,59954,100
1,2,0,0,0,経常収入,32285,87.1,-7.9,30510,86,19117,97.3,13164,95.7,37586,85.3,36901,84.9,58129,97
1,3,0,0,0,勤め先収入,16277,43.9,23.8,15723,44.3,2704,13.8,3080,22.4,21742,49.4,20381,46.9,24344,40.6
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7307,19.7,64.2,7808,22,-,-,-,-,10248,23.3,10685,24.6,-,-
1,6,0,0,0,うち女,7307,19.7,64.2,7808,22,-,-,-,-,10248,23.3,10685,24.6,-,-
1,4,0,0,0,他の世帯員収入,8970,24.2,3.1,7915,22.3,2704,13.8,3080,22.4,11493,26.1,9696,22.3,24344,40.6
1,3,0,0,0,事業・内職収入,5539,15,-9.3,5919,16.7,2928,14.9,3336,24.3,6590,15,6870,15.8,-,-
1,4,0,0,0,家賃収入,3805,10.3,225.8,4066,11.5,-,-,-,-,5337,12.1,5564,12.8,-,-
1,4,0,0,0,他の事業収入,90,0.2,-57.1,96,0.3,312,1.6,355,2.6,-,-,-,-,-,-
1,4,0,0,0,内職収入,1644,4.4,-65.2,1757,5,2616,13.3,2981,21.7,1253,2.8,1307,3,-,-
1,3,0,0,0,他の経常収入,10469,28.3,-33.7,8868,25,13485,68.7,6747,49.1,9255,21,9649,22.2,33785,56.4
1,4,0,0,0,財産収入,2248,6.1,-68.8,2403,6.8,2169,11,2471,18,2280,5.2,2378,5.5,-,-
1,4,0,0,0,社会保障給付,7143,19.3,-10.3,6119,17.2,8692,44.3,4276,31.1,6519,14.8,6797,15.6,22064,36.8
1,5,0,0,0,公的年金給付,5706,15.4,9,6098,17.2,3691,18.8,4206,30.6,6517,14.8,6795,15.6,-,-
1,5,0,0,0,他の社会保障給付,1437,3.9,-47.4,21,0.1,5001,25.5,70,0.5,3,0,3,0,22064,36.8
1,4,0,0,0,仕送り金,1078,2.9,75.9,347,1,2624,13.4,-,-,455,1,475,1.1,11721,19.5
1,2,0,0,0,特別収入,4762,12.9,-17.8,4964,14,525,2.7,590,4.3,6468,14.7,6575,15.1,1825,3
1,3,0,0,0,受贈金,1321,3.6,100.8,1409,4,36,0.2,41,0.3,1838,4.2,1912,4.4,46,0.1
1,3,0,0,0,他の特別収入,3441,9.3,-33,3555,10,489,2.5,549,4,4629,10.5,4663,10.7,1778,3
1,1,0,0,0,実収入以外の受取(繰入金を除く),291020,-,12,301368,-,191531,-,205089,-,331074,-,336838,-,140321,-
