項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9451,-,2598,-,2353,-,7402,-,7098,-,549,-
0,0,0,0,0,調査世帯数,233,-,-,221,-,60,-,54,-,173,-,167,-,12,-
0,0,0,0,0,世帯人員,2.39,-,-,2.39,-,2.21,-,2.23,-,2.45,-,2.44,-,2.33,-
0,0,0,0,0,有業人員,0.43,-,-,0.44,-,0.3,-,0.33,-,0.48,-,0.47,-,0.39,-
0,0,0,0,0,世帯主平均年齢,74.9,-,-,75,-,75,-,74.9,-,74.9,-,75,-,73.4,-
1,0,0,0,0,受取,668158,-,-3.2,678937,-,462338,-,477832,-,740412,-,745609,-,482575,-
1,1,0,0,0,実収入,300849,100,-1.3,304276,100,208386,100,213294,100,333308,100,334438,100,241853,100
1,2,0,0,0,経常収入,295949,98.4,-0.8,300807,98.9,205139,98.4,210591,98.7,327827,98.4,330717,98.9,212299,87.8
1,3,0,0,0,勤め先収入,16027,5.3,13.3,15361,5,-,-,-,-,21654,6.5,20454,6.1,27499,11.4
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,5742,1.9,7.9,6076,2,-,-,-,-,7758,2.3,8090,2.4,-,-
1,6,0,0,0,うち女,5742,1.9,7.9,6076,2,-,-,-,-,7758,2.3,8090,2.4,-,-
1,4,0,0,0,他の世帯員収入,10285,3.4,16.6,9285,3.1,-,-,-,-,13895,4.2,12363,3.7,27499,11.4
1,3,0,0,0,事業・内職収入,7853,2.6,-8.2,8210,2.7,803,0.4,887,0.4,10327,3.1,10638,3.2,1700,0.7
1,4,0,0,0,家賃収入,3662,1.2,39.2,3875,1.3,-,-,-,-,4948,1.5,5160,1.5,-,-
1,4,0,0,0,他の事業収入,2837,0.9,604,3002,1,803,0.4,887,0.4,3551,1.1,3703,1.1,-,-
1,4,0,0,0,内職収入,1353,0.4,-75.5,1333,0.4,-,-,-,-,1828,0.5,1775,0.5,1700,0.7
1,3,0,0,0,他の経常収入,272069,90.4,-1.3,277236,91.1,204336,98.1,209704,98.3,295846,88.8,299625,89.6,183100,75.7
1,4,0,0,0,財産収入,447,0.1,-92.5,408,0.1,-,-,-,-,604,0.2,544,0.2,1118,0.5
1,4,0,0,0,社会保障給付,270967,90.1,1.4,276828,91,201816,96.8,209704,98.3,295242,88.6,299081,89.4,170052,70.3
1,5,0,0,0,公的年金給付,269797,89.7,2.5,275663,90.6,199390,95.7,207316,97.2,294514,88.4,298322,89.2,168806,69.8
1,5,0,0,0,他の社会保障給付,1169,0.4,-72.4,1165,0.4,2426,1.2,2388,1.1,728,0.2,759,0.2,1247,0.5
1,4,0,0,0,仕送り金,655,0.2,-73,-,-,2520,1.2,-,-,-,-,-,-,11929,4.9
1,2,0,0,0,特別収入,4900,1.6,-24.8,3468,1.1,3247,1.6,2703,1.3,5481,1.6,3722,1.1,29554,12.2
1,3,0,0,0,受贈金,1163,0.4,127.6,1230,0.4,267,0.1,295,0.1,1477,0.4,1540,0.5,-,-
1,3,0,0,0,他の特別収入,3737,1.2,-37.7,2238,0.7,2979,1.4,2408,1.1,4003,1.2,2181,0.7,29554,12.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),279900,-,-5.6,286179,-,188306,-,197552,-,312054,-,315561,-,171798,-
1,2,0,0,0,預貯金引出,225741,-,-1.3,229619,-,160127,-,167346,-,248776,-,250264,-,158987,-
1,2,0,0,0,保険金,27660,-,-35.6,29040,-,5687,-,5370,-,35373,-,36887,-,3899,-
1,3,0,0,0,個人・企業年金保険金,26969,-,-37.3,28309,-,5687,-,5370,-,34440,-,35914,-,3899,-
1,3,0,0,0,他の保険金,691,-,...,731,-,-,-,-,-,933,-,973,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,927,-,...,981,-,-,-,-,-,1252,-,1306,-,-,-
1,2,0,0,0,一括払購入借入金,25536,-,3.4,26501,-,22493,-,24837,-,26604,-,27053,-,8911,-
