項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9413,-,2496,-,2299,-,7504,-,7114,-,587,-
0,0,0,0,0,調査世帯数,254,-,-,241,-,61,-,56,-,193,-,185,-,13,-
0,0,0,0,0,世帯人員,2.36,-,-,2.37,-,2.19,-,2.21,-,2.42,-,2.42,-,2.28,-
0,0,0,0,0,有業人員,0.4,-,-,0.4,-,0.27,-,0.28,-,0.44,-,0.43,-,0.38,-
0,0,0,0,0,世帯主平均年齢,74.9,-,-,75,-,76.1,-,76,-,74.5,-,74.6,-,74.2,-
1,0,0,0,0,受取,765296,-,4.6,783987,-,491110,-,506893,-,856486,-,873536,-,465329,-
1,1,0,0,0,実収入,314984,100,-0.3,320444,100,197550,100,202600,100,354040,100,358528,100,227354,100
1,2,0,0,0,経常収入,311180,98.8,0.6,317315,99,195739,99.1,200653,99,349574,98.7,355017,99,212723,93.6
1,3,0,0,0,勤め先収入,11179,3.5,-6.9,11050,3.4,572,0.3,621,0.3,14706,4.2,14421,4,13238,5.8
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,5259,1.7,45.8,5586,1.7,-,-,-,-,7008,2,7392,2.1,-,-
1,6,0,0,0,うち女,5259,1.7,45.8,5586,1.7,-,-,-,-,7008,2,7392,2.1,-,-
1,4,0,0,0,他の世帯員収入,5920,1.9,-29.6,5464,1.7,572,0.3,621,0.3,7698,2.2,7029,2,13238,5.8
1,3,0,0,0,事業・内職収入,7937,2.5,-33,8325,2.6,-,-,-,-,10576,3,11015,3.1,1705,0.7
1,4,0,0,0,家賃収入,5290,1.7,74.1,5620,1.8,-,-,-,-,7050,2,7436,2.1,-,-
1,4,0,0,0,他の事業収入,1341,0.4,-41.8,1425,0.4,-,-,-,-,1788,0.5,1886,0.5,-,-
1,4,0,0,0,内職収入,1305,0.4,-80,1280,0.4,-,-,-,-,1739,0.5,1694,0.5,1705,0.7
1,3,0,0,0,他の経常収入,292065,92.7,2.3,297939,93,195167,98.8,200031,98.7,324291,91.6,329580,91.9,197781,87
1,4,0,0,0,財産収入,4425,1.4,-60.6,4701,1.5,-,-,-,-,5897,1.7,6220,1.7,-,-
1,4,0,0,0,社会保障給付,286537,91,4.9,292715,91.3,191389,96.9,198584,98,318182,89.9,323136,90.1,187380,82.4
1,5,0,0,0,公的年金給付,284781,90.4,5.7,291876,91.1,188325,95.3,198496,98,316860,89.5,322054,89.8,170905,75.2
1,5,0,0,0,他の社会保障給付,1756,0.6,-51.6,839,0.3,3064,1.6,88,0,1321,0.4,1082,0.3,16475,7.2
1,4,0,0,0,仕送り金,1102,0.3,-8.5,523,0.2,3778,1.9,1447,0.7,213,0.1,224,0.1,10401,4.6
1,2,0,0,0,特別収入,3804,1.2,-42.6,3129,1,1811,0.9,1948,1,4467,1.3,3511,1,14631,6.4
1,3,0,0,0,受贈金,1402,0.4,-47,959,0.3,263,0.1,286,0.1,1781,0.5,1177,0.3,8510,3.7
1,3,0,0,0,他の特別収入,2402,0.8,-39.6,2170,0.7,1548,0.8,1662,0.8,2686,0.8,2334,0.7,6121,2.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),371705,-,11.6,384082,-,224570,-,238189,-,420640,-,431230,-,173066,-
1,2,0,0,0,預貯金引出,292379,-,10.9,300391,-,200513,-,212176,-,322932,-,328900,-,163788,-
