項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,367,-,-,56,-,49,-,54,-,53,-,49,-,52,-,54,-
0,0,世帯人員,3.36,-,-,3.15,-,3.05,-,3.23,-,3.47,-,3.49,-,3.54,-,3.6,-
0,0,有業人員,1.65,-,-,1.47,-,1.59,-,1.57,-,1.47,-,1.87,-,1.82,-,1.75,-
0,0,世帯主平均年齢,49.1,-,-,51.4,-,54,-,47.4,-,44.5,-,50,-,47.2,-,49.3,-
0,0,消費支出,424595,-,4.4,335908,-,368428,-,328120,-,336180,-,384114,-,575825,-,637558,-
0,0,公共的料金,170592,40.2,14.3,103450,30.8,125889,34.2,123583,37.7,100758,30,153607,40,263404,45.7,319305,50.1
1,0,公共料金等,71225,16.8,2,49045,14.6,65800,17.9,56211,17.1,57531,17.1,74348,19.4,97920,17,96757,15.2
1,1,米,2099,0.5,-1.7,2103,0.6,1998,0.5,1885,0.6,2255,0.7,2419,0.6,1961,0.3,2081,0.3
1,1,食塩,37,0,-5.1,24,0,14,0,47,0,46,0,83,0,38,0,9,0
1,1,学校給食,428,0.1,1.4,407,0.1,139,0,258,0.1,361,0.1,749,0.2,475,0.1,607,0.1
1,1,公営家賃,1314,0.3,-44.7,1749,0.5,1427,0.4,1092,0.3,-,-,-,-,4888,0.8,-,-
1,1,電気代,10087,2.4,1.6,8202,2.4,10449,2.8,9817,3,9481,2.8,9716,2.5,12158,2.1,10720,1.7
1,1,都市ガス,7154,1.7,-0.8,6226,1.9,7957,2.2,6684,2,8128,2.4,7520,2,7041,1.2,6530,1
1,1,上下水道料,5244,1.2,11,3988,1.2,4421,1.2,6108,1.9,5440,1.6,5668,1.5,5818,1,5256,0.8
1,1,医科診療代,2335,0.5,-37.2,1664,0.5,3724,1,1968,0.6,2853,0.8,1624,0.4,1697,0.3,2805,0.4
1,1,歯科診療代,2933,0.7,-25.2,1613,0.5,969,0.3,3024,0.9,2641,0.8,798,0.2,1919,0.3,9486,1.5
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,902,0.2,-27,189,0.1,-,-,-,-,-,-,-,-,6067,1.1,-,-
1,1,鉄道運賃,4290,1,16.5,3108,0.9,3472,0.9,2945,0.9,3679,1.1,6078,1.6,4280,0.7,6433,1
1,1,鉄道通学定期代,4655,1.1,38.7,672,0.2,2132,0.6,859,0.3,929,0.3,5829,1.5,9275,1.6,12676,2
1,1,鉄道通勤定期代,5008,1.2,-9.8,2791,0.8,3187,0.9,3260,1,3780,1.1,6056,1.6,8470,1.5,7422,1.2
1,1,バス代,387,0.1,-26.7,171,0.1,389,0.1,335,0.1,81,0,727,0.2,726,0.1,270,0
1,1,バス通学定期代,603,0.1,31.4,255,0.1,757,0.2,198,0.1,82,0,-,-,2145,0.4,751,0.1
1,1,バス通勤定期代,487,0.1,83.8,-,-,848,0.2,198,0.1,-,-,1229,0.3,1121,0.2,-,-
1,1,タクシー代,603,0.1,-32.8,708,0.2,665,0.2,535,0.2,342,0.1,415,0.1,466,0.1,1078,0.2
1,1,航空運賃,2211,0.5,292.7,1255,0.4,8079,2.2,-,-,-,-,-,-,4240,0.7,1792,0.3
1,1,郵便料,179,0,35.6,124,0,161,0,177,0.1,372,0.1,38,0,199,0,182,0
1,1,固定電話通信料,1753,0.4,17.7,1425,0.4,1483,0.4,1146,0.3,2110,0.6,2707,0.7,1992,0.3,1417,0.2
1,1,移動電話通信料,12268,2.9,1.3,7877,2.3,11600,3.1,11387,3.5,11188,3.3,13340,3.5,16278,2.8,14089,2.2
1,1,ＮＨＫ放送受信料,1219,0.3,9.6,954,0.3,480,0.1,835,0.3,837,0.2,1375,0.4,2432,0.4,1598,0.3
1,1,ケーブルテレビ放送受信料,1102,0.3,5.6,975,0.3,613,0.2,422,0.1,1066,0.3,1611,0.4,1668,0.3,1352,0.2
1,1,他の放送受信料,170,0,8.3,127,0,84,0,271,0.1,158,0,253,0.1,203,0,96,0
1,1,国公立小学校,577,0.1,83.8,1315,0.4,134,0,100,0,398,0.1,123,0,309,0.1,1658,0.3
1,1,国公立中学校,183,0,-75.1,801,0.2,-,-,267,0.1,-,-,-,-,6,0,211,0
1,1,国公立高校,287,0.1,-51.4,26,0,-,-,-,-,-,-,864,0.2,978,0.2,133,0
1,1,国公立大学,1520,0.4,...,-,-,-,-,-,-,-,-,3512,0.9,-,-,7060,1.1
1,1,たばこ,1191,0.3,7.8,294,0.1,618,0.2,2391,0.7,1304,0.4,1613,0.4,1068,0.2,1048,0.2
2,0,準公共料金等,99367,23.4,25.1,54404,16.2,60089,16.3,67372,20.5,43227,12.9,79259,20.6,165484,28.7,222547,34.9
2,1,牛乳,1271,0.3,-3.6,1183,0.4,1571,0.4,926,0.3,1286,0.4,976,0.3,1337,0.2,1607,0.3
2,1,灯油,84,0,82.6,-,-,127,0,19,0,35,0,258,0.1,93,0,56,0
2,1,プロパンガス,485,0.1,-13.4,928,0.3,314,0.1,773,0.2,378,0.1,340,0.1,210,0,456,0.1
2,1,理髪料,361,0.1,2.6,318,0.1,476,0.1,252,0.1,183,0.1,213,0.1,340,0.1,737,0.1
2,1,パーマネント代,273,0.1,-27.2,90,0,462,0.1,-,-,560,0.2,424,0.1,376,0.1,-,-
2,1,洗濯代,1704,0.4,1.1,1477,0.4,1673,0.5,1116,0.3,1354,0.4,1647,0.4,2174,0.4,2465,0.4
2,1,新聞,2138,0.5,-4.4,1776,0.5,2235,0.6,2107,0.6,1211,0.4,2178,0.6,3019,0.5,2410,0.4
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,8559,2,185.4,-,-,20086,5.5,-,-,10840,3.2,14687,3.8,11698,2,2504,0.4
2,1,私立高校,16715,3.9,24.3,7033,2.1,23297,6.3,21827,6.7,2240,0.7,25696,6.7,7871,1.4,28675,4.5
2,1,私立大学,51777,12.2,49.4,24630,7.3,-,-,12855,3.9,7177,2.1,13277,3.5,125619,21.8,175976,27.6
2,1,幼児教育費用,3008,0.7,-29.8,2099,0.6,1250,0.3,2780,0.8,7536,2.2,2535,0.7,1361,0.2,3570,0.6
2,1,民営家賃,12682,3,-19,14870,4.4,8094,2.2,24717,7.5,10426,3.1,16279,4.2,11387,2,3180,0.5
2,1,地代,310,0.1,-20.3,-,-,503,0.1,-,-,-,-,746,0.2,-,-,911,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年4月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
