No,生産地  ,Breeding location,検査結果(Bq/kg) ,Level of radioactive contaminants(Bq/kg) ,備考,Notes
42,栃木,Tochigi,検出せず,ND（not detectable),,
43,栃木,Tochigi,検出せず,ND（not detectable),,
44,栃木,Tochigi,検出せず,ND（not detectable),,
45,栃木,Tochigi,検出せず,ND（not detectable),,
46,栃木,Tochigi,検出せず,ND（not detectable),,
47,群馬,Gunma,検出せず,ND（not detectable),,
48,群馬,Gunma,検出せず,ND（not detectable),,
49,群馬,Gunma,検出せず,ND（not detectable),,
50,群馬,Gunma,検出せず,ND（not detectable),,
51,群馬,Gunma,検出せず,ND（not detectable),,
52,群馬,Gunma,検出せず,ND（not detectable),,
53,群馬,Gunma,検出せず,ND（not detectable),,
54,群馬,Gunma,検出せず,ND（not detectable),,
55,群馬,Gunma,検出せず,ND（not detectable),,
56,群馬,Gunma,検出せず,ND（not detectable),,
57,群馬,Gunma,検出せず,ND（not detectable),,
58,群馬,Gunma,検出せず,ND（not detectable),,
59,群馬,Gunma,検出せず,ND（not detectable),,
60,群馬,Gunma,検出せず,ND（not detectable),,
61,群馬,Gunma,検出せず,ND（not detectable),,
62,群馬,Gunma,検出せず,ND（not detectable),,
63,群馬,Gunma,検出せず,ND（not detectable),,
64,群馬,Gunma,検出せず,ND（not detectable),,
65,群馬,Gunma,検出せず,ND（not detectable),,
66,群馬,Gunma,検出せず,ND（not detectable),,
67,群馬,Gunma,検出せず,ND（not detectable),,
68,群馬,Gunma,検出せず,ND（not detectable),,
69,群馬,Gunma,検出せず,ND（not detectable),,
70,群馬,Gunma,検出せず,ND（not detectable),,
71,群馬,Gunma,検出せず,ND（not detectable),,
72,群馬,Gunma,検出せず,ND（not detectable),,
73,群馬,Gunma,検出せず,ND（not detectable),,
74,群馬,Gunma,検出せず,ND（not detectable),,
75,群馬,Gunma,検出せず,ND（not detectable),,
76,群馬,Gunma,検出せず,ND（not detectable),,
77,群馬,Gunma,検出せず,ND（not detectable),,
78,群馬,Gunma,検出せず,ND（not detectable),,
79,群馬,Gunma,検出せず,ND（not detectable),,
80,群馬,Gunma,検出せず,ND（not detectable),,
81,群馬,Gunma,検出せず,ND（not detectable),,
82,群馬,Gunma,検出せず,ND（not detectable),,
83,群馬,Gunma,検出せず,ND（not detectable),,
84,群馬,Gunma,検出せず,ND（not detectable),,
85,埼玉,Saitama,検出せず,ND（not detectable),,
86,埼玉,Saitama,検出せず,ND（not detectable),,
87,栃木,Tochigi,検出せず,ND（not detectable),,
88,栃木,Tochigi,検出せず,ND（not detectable),,
89,栃木,Tochigi,検出せず,ND（not detectable),,
90,栃木,Tochigi,検出せず,ND（not detectable),,
91,栃木,Tochigi,検出せず,ND（not detectable),,
92,栃木,Tochigi,検出せず,ND（not detectable),,
93,栃木,Tochigi,検出せず,ND（not detectable),,
94,栃木,Tochigi,検出せず,ND（not detectable),,
95,栃木,Tochigi,検出せず,ND（not detectable),,
96,栃木,Tochigi,検出せず,ND（not detectable),,
97,栃木,Tochigi,検出せず,ND（not detectable),,
98,栃木,Tochigi,検出せず,ND（not detectable),,
99,栃木,Tochigi,検出せず,ND（not detectable),,
100,群馬,Gunma,検出せず,ND（not detectable),,
101,群馬,Gunma,検出せず,ND（not detectable),,
102,群馬,Gunma,検出せず,ND（not detectable),,
103,群馬,Gunma,検出せず,ND（not detectable),,
104,群馬,Gunma,検出せず,ND（not detectable),,
105,群馬,Gunma,検出せず,ND（not detectable),,
106,群馬,Gunma,検出せず,ND（not detectable),,
107,群馬,Gunma,検出せず,ND（not detectable),,
108,群馬,Gunma,検出せず,ND（not detectable),,
109,群馬,Gunma,検出せず,ND（not detectable),,
110,群馬,Gunma,検出せず,ND（not detectable),,
111,群馬,Gunma,検出せず,ND（not detectable),,
112,群馬,Gunma,検出せず,ND（not detectable),,
113,群馬,Gunma,検出せず,ND（not detectable),,
114,群馬,Gunma,検出せず,ND（not detectable),,
115,群馬,Gunma,検出せず,ND（not detectable),,
116,群馬,Gunma,検出せず,ND（not detectable),,
117,群馬,Gunma,検出せず,ND（not detectable),,
118,群馬,Gunma,検出せず,ND（not detectable),,
119,群馬,Gunma,検出せず,ND（not detectable),,
120,群馬,Gunma,検出せず,ND（not detectable),,
121,群馬,Gunma,検出せず,ND（not detectable),,
122,群馬,Gunma,検出せず,ND（not detectable),,
123,群馬,Gunma,検出せず,ND（not detectable),,
124,群馬,Gunma,検出せず,ND（not detectable),,
125,群馬,Gunma,検出せず,ND（not detectable),,
126,群馬,Gunma,検出せず,ND（not detectable),,
127,群馬,Gunma,検出せず,ND（not detectable),,
128,群馬,Gunma,検出せず,ND（not detectable),,
129,群馬,Gunma,検出せず,ND（not detectable),,
130,栃木,Tochigi,検出せず,ND（not detectable),,
131,栃木,Tochigi,検出せず,ND（not detectable),,
132,栃木,Tochigi,検出せず,ND（not detectable),,
133,栃木,Tochigi,検出せず,ND（not detectable),,
134,栃木,Tochigi,検出せず,ND（not detectable),,
135,栃木,Tochigi,検出せず,ND（not detectable),,
136,栃木,Tochigi,検出せず,ND（not detectable),,
137,栃木,Tochigi,検出せず,ND（not detectable),,
138,栃木,Tochigi,検出せず,ND（not detectable),,
139,栃木,Tochigi,検出せず,ND（not detectable),,
140,栃木,Tochigi,検出せず,ND（not detectable),,
141,栃木,Tochigi,検出せず,ND（not detectable),,
142,栃木,Tochigi,検出せず,ND（not detectable),,
143,栃木,Tochigi,検出せず,ND（not detectable),,
144,栃木,Tochigi,検出せず,ND（not detectable),,
145,栃木,Tochigi,検出せず,ND（not detectable),,
146,栃木,Tochigi,検出せず,ND（not detectable),,
147,栃木,Tochigi,検出せず,ND（not detectable),,
148,栃木,Tochigi,検出せず,ND（not detectable),,
149,栃木,Tochigi,検出せず,ND（not detectable),,
150,栃木,Tochigi,検出せず,ND（not detectable),,
151,宮城,Miyagi,検出せず,ND（not detectable),,
152,宮城,Miyagi,検出せず,ND（not detectable),,
153,宮城,Miyagi,検出せず,ND（not detectable),,
154,宮城,Miyagi,検出せず,ND（not detectable),,
155,宮城,Miyagi,検出せず,ND（not detectable),,
156,宮城,Miyagi,検出せず,ND（not detectable),,
157,宮城,Miyagi,検出せず,ND（not detectable),,
158,宮城,Miyagi,検出せず,ND（not detectable),,
159,宮城,Miyagi,検出せず,ND（not detectable),,
160,宮城,Miyagi,検出せず,ND（not detectable),,
161,宮城,Miyagi,検出せず,ND（not detectable),,
162,宮城,Miyagi,検出せず,ND（not detectable),,
163,宮城,Miyagi,検出せず,ND（not detectable),,
164,宮城,Miyagi,検出せず,ND（not detectable),,
165,宮城,Miyagi,検出せず,ND（not detectable),,
166,宮城,Miyagi,検出せず,ND（not detectable),,
167,宮城,Miyagi,検出せず,ND（not detectable),,
168,宮城,Miyagi,検出せず,ND（not detectable),,
169,宮城,Miyagi,検出せず,ND（not detectable),,
170,宮城,Miyagi,検出せず,ND（not detectable),,
171,宮城,Miyagi,検出せず,ND（not detectable),,
172,宮城,Miyagi,検出せず,ND（not detectable),,
173,宮城,Miyagi,検出せず,ND（not detectable),,
174,宮城,Miyagi,検出せず,ND（not detectable),,
175,宮城,Miyagi,検出せず,ND（not detectable),,
176,宮城,Miyagi,検出せず,ND（not detectable),,
177,宮城,Miyagi,検出せず,ND（not detectable),,
178,宮城,Miyagi,検出せず,ND（not detectable),,
179,宮城,Miyagi,検出せず,ND（not detectable),,
180,宮城,Miyagi,検出せず,ND（not detectable),,
181,宮城,Miyagi,検出せず,ND（not detectable),,
182,宮城,Miyagi,検出せず,ND（not detectable),,
183,宮城,Miyagi,検出せず,ND（not detectable),,
184,宮城,Miyagi,検出せず,ND（not detectable),,
185,宮城,Miyagi,検出せず,ND（not detectable),,
186,宮城,Miyagi,検出せず,ND（not detectable),,
187,宮城,Miyagi,検出せず,ND（not detectable),,
188,北海道,Hokkaido,検出せず,ND（not detectable),,
189,北海道,Hokkaido,検出せず,ND（not detectable),,
190,北海道,Hokkaido,検出せず,ND（not detectable),,
191,北海道,Hokkaido,検出せず,ND（not detectable),,
192,北海道,Hokkaido,検出せず,ND（not detectable),,
193,北海道,Hokkaido,検出せず,ND（not detectable),,
194,北海道,Hokkaido,検出せず,ND（not detectable),,
195,北海道,Hokkaido,検出せず,ND（not detectable),,
196,北海道,Hokkaido,検出せず,ND（not detectable),,
197,北海道,Hokkaido,検出せず,ND（not detectable),,
198,北海道,Hokkaido,検出せず,ND（not detectable),,
199,北海道,Hokkaido,検出せず,ND（not detectable),,
200,北海道,Hokkaido,検出せず,ND（not detectable),,
201,北海道,Hokkaido,検出せず,ND（not detectable),,
202,北海道,Hokkaido,検出せず,ND（not detectable),,
203,北海道,Hokkaido,検出せず,ND（not detectable),,
204,北海道,Hokkaido,検出せず,ND（not detectable),,
205,北海道,Hokkaido,検出せず,ND（not detectable),,
206,北海道,Hokkaido,検出せず,ND（not detectable),,
207,北海道,Hokkaido,検出せず,ND（not detectable),,
208,北海道,Hokkaido,検出せず,ND（not detectable),,
209,北海道,Hokkaido,検出せず,ND（not detectable),,
210,北海道,Hokkaido,検出せず,ND（not detectable),,
211,北海道,Hokkaido,検出せず,ND（not detectable),,
212,神奈川,Kanagawa,検出せず,ND（not detectable),,
213,神奈川,Kanagawa,検出せず,ND（not detectable),,
214,神奈川,Kanagawa,検出せず,ND（not detectable),,
215,神奈川,Kanagawa,検出せず,ND（not detectable),,
216,神奈川,Kanagawa,検出せず,ND（not detectable),,
217,神奈川,Kanagawa,検出せず,ND（not detectable),,
218,神奈川,Kanagawa,検出せず,ND（not detectable),,
219,神奈川,Kanagawa,検出せず,ND（not detectable),,
220,神奈川,Kanagawa,検出せず,ND（not detectable),,
221,神奈川,Kanagawa,検出せず,ND（not detectable),,
222,神奈川,Kanagawa,検出せず,ND（not detectable),,
223,神奈川,Kanagawa,検出せず,ND（not detectable),,
224,神奈川,Kanagawa,検出せず,ND（not detectable),,
225,神奈川,Kanagawa,検出せず,ND（not detectable),,
226,千葉,Chiba,検出せず,ND（not detectable),,
227,千葉,Chiba,検出せず,ND（not detectable),,
228,千葉,Chiba,検出せず,ND（not detectable),,
229,千葉,Chiba,検出せず,ND（not detectable),,
230,千葉,Chiba,検出せず,ND（not detectable),,
231,栃木,Tochigi,検出せず,ND（not detectable),,
232,栃木,Tochigi,検出せず,ND（not detectable),,
233,栃木,Tochigi,検出せず,ND（not detectable),,
234,栃木,Tochigi,検出せず,ND（not detectable),,
235,栃木,Tochigi,検出せず,ND（not detectable),,
236,栃木,Tochigi,検出せず,ND（not detectable),,
237,栃木,Tochigi,検出せず,ND（not detectable),,
238,栃木,Tochigi,検出せず,ND（not detectable),,
239,栃木,Tochigi,検出せず,ND（not detectable),,
240,栃木,Tochigi,検出せず,ND（not detectable),,
241,栃木,Tochigi,検出せず,ND（not detectable),,
242,栃木,Tochigi,検出せず,ND（not detectable),,
243,栃木,Tochigi,検出せず,ND（not detectable),,
244,栃木,Tochigi,検出せず,ND（not detectable),,
245,栃木,Tochigi,検出せず,ND（not detectable),,
246,栃木,Tochigi,検出せず,ND（not detectable),,
247,栃木,Tochigi,検出せず,ND（not detectable),,
248,栃木,Tochigi,検出せず,ND（not detectable),,
249,栃木,Tochigi,検出せず,ND（not detectable),,
250,栃木,Tochigi,検出せず,ND（not detectable),,
251,栃木,Tochigi,検出せず,ND（not detectable),,
252,栃木,Tochigi,検出せず,ND（not detectable),,
253,千葉,Chiba,検出せず,ND（not detectable),,
254,千葉,Chiba,検出せず,ND（not detectable),,
255,千葉,Chiba,検出せず,ND（not detectable),,
256,千葉,Chiba,検出せず,ND（not detectable),,
257,千葉,Chiba,検出せず,ND（not detectable),,
258,千葉,Chiba,検出せず,ND（not detectable),,
259,千葉,Chiba,検出せず,ND（not detectable),,
260,千葉,Chiba,検出せず,ND（not detectable),,
261,千葉,Chiba,検出せず,ND（not detectable),,
262,栃木,Tochigi,検出せず,ND（not detectable),,
263,栃木,Tochigi,検出せず,ND（not detectable),,
264,栃木,Tochigi,検出せず,ND（not detectable),,
265,栃木,Tochigi,検出せず,ND（not detectable),,
266,栃木,Tochigi,検出せず,ND（not detectable),,
267,栃木,Tochigi,検出せず,ND（not detectable),,
268,栃木,Tochigi,検出せず,ND（not detectable),,
269,栃木,Tochigi,検出せず,ND（not detectable),,
270,栃木,Tochigi,検出せず,ND（not detectable),,
271,栃木,Tochigi,検出せず,ND（not detectable),,
272,栃木,Tochigi,検出せず,ND（not detectable),,
273,栃木,Tochigi,検出せず,ND（not detectable),,
274,千葉,Chiba,検出せず,ND（not detectable),,
275,千葉,Chiba,検出せず,ND（not detectable),,
276,千葉,Chiba,検出せず,ND（not detectable),,
277,千葉,Chiba,検出せず,ND（not detectable),,
278,千葉,Chiba,検出せず,ND（not detectable),,
279,千葉,Chiba,検出せず,ND（not detectable),,
280,千葉,Chiba,検出せず,ND（not detectable),,
281,千葉,Chiba,検出せず,ND（not detectable),,
282,千葉,Chiba,検出せず,ND（not detectable),,
283,千葉,Chiba,検出せず,ND（not detectable),,
284,千葉,Chiba,検出せず,ND（not detectable),,
285,千葉,Chiba,検出せず,ND（not detectable),,
286,福島,Fukushima,検出せず,ND（not detectable),,
287,福島,Fukushima,検出せず,ND（not detectable),,
288,福島,Fukushima,検出せず,ND（not detectable),,
289,福島,Fukushima,検出せず,ND（not detectable),,
290,福島,Fukushima,検出せず,ND（not detectable),,
291,福島,Fukushima,検出せず,ND（not detectable),,
292,福島,Fukushima,検出せず,ND（not detectable),,
293,福島,Fukushima,検出せず,ND（not detectable),,
294,福島,Fukushima,検出せず,ND（not detectable),,
295,福島,Fukushima,検出せず,ND（not detectable),,
296,福島,Fukushima,検出せず,ND（not detectable),,
297,福島,Fukushima,検出せず,ND（not detectable),,
298,福島,Fukushima,検出せず,ND（not detectable),,
299,福島,Fukushima,検出せず,ND（not detectable),,
300,福島,Fukushima,検出せず,ND（not detectable),,
301,福島,Fukushima,検出せず,ND（not detectable),,
302,福島,Fukushima,検出せず,ND（not detectable),,
303,福島,Fukushima,検出せず,ND（not detectable),,
304,福島,Fukushima,検出せず,ND（not detectable),,
305,福島,Fukushima,検出せず,ND（not detectable),,
306,福島,Fukushima,検出せず,ND（not detectable),,
307,福島,Fukushima,検出せず,ND（not detectable),,
308,福島,Fukushima,検出せず,ND（not detectable),,
309,福島,Fukushima,検出せず,ND（not detectable),,
310,福島,Fukushima,検出せず,ND（not detectable),,
311,福島,Fukushima,検出せず,ND（not detectable),,
312,福島,Fukushima,検出せず,ND（not detectable),,
313,福島,Fukushima,検出せず,ND（not detectable),,
314,福島,Fukushima,検出せず,ND（not detectable),,
315,福島,Fukushima,検出せず,ND（not detectable),,
316,福島,Fukushima,検出せず,ND（not detectable),,
317,福島,Fukushima,検出せず,ND（not detectable),,
318,福島,Fukushima,検出せず,ND（not detectable),,
319,福島,Fukushima,検出せず,ND（not detectable),,
320,福島,Fukushima,検出せず,ND（not detectable),,
321,福島,Fukushima,検出せず,ND（not detectable),,
322,福島,Fukushima,検出せず,ND（not detectable),,
323,福島,Fukushima,検出せず,ND（not detectable),,
324,福島,Fukushima,検出せず,ND（not detectable),,
325,福島,Fukushima,検出せず,ND（not detectable),,
326,福島,Fukushima,検出せず,ND（not detectable),,
327,福島,Fukushima,検出せず,ND（not detectable),,
328,福島,Fukushima,検出せず,ND（not detectable),,
329,福島,Fukushima,検出せず,ND（not detectable),,
330,福島,Fukushima,検出せず,ND（not detectable),,
331,福島,Fukushima,検出せず,ND（not detectable),,
332,福島,Fukushima,検出せず,ND（not detectable),,
333,福島,Fukushima,検出せず,ND（not detectable),,
334,福島,Fukushima,検出せず,ND（not detectable),,
335,福島,Fukushima,検出せず,ND（not detectable),,
336,福島,Fukushima,検出せず,ND（not detectable),,
337,福島,Fukushima,検出せず,ND（not detectable),,
338,福島,Fukushima,検出せず,ND（not detectable),,
339,福島,Fukushima,検出せず,ND（not detectable),,
340,福島,Fukushima,検出せず,ND（not detectable),,
341,福島,Fukushima,検出せず,ND（not detectable),,
342,福島,Fukushima,検出せず,ND（not detectable),,
343,福島,Fukushima,検出せず,ND（not detectable),,
344,福島,Fukushima,検出せず,ND（not detectable),,
345,福島,Fukushima,検出せず,ND（not detectable),,
346,福島,Fukushima,検出せず,ND（not detectable),,
347,福島,Fukushima,検出せず,ND（not detectable),,
348,福島,Fukushima,検出せず,ND（not detectable),,
349,福島,Fukushima,検出せず,ND（not detectable),,
350,茨城,Ibaraki,検出せず,ND（not detectable),,
351,茨城,Ibaraki,検出せず,ND（not detectable),,
352,茨城,Ibaraki,検出せず,ND（not detectable),,
353,茨城,Ibaraki,検出せず,ND（not detectable),,
354,茨城,Ibaraki,検出せず,ND（not detectable),,
355,茨城,Ibaraki,検出せず,ND（not detectable),,
356,茨城,Ibaraki,検出せず,ND（not detectable),,
357,茨城,Ibaraki,検出せず,ND（not detectable),,
358,茨城,Ibaraki,検出せず,ND（not detectable),,
359,茨城,Ibaraki,検出せず,ND（not detectable),,
360,茨城,Ibaraki,検出せず,ND（not detectable),,
361,茨城,Ibaraki,検出せず,ND（not detectable),,
362,茨城,Ibaraki,検出せず,ND（not detectable),,
363,茨城,Ibaraki,検出せず,ND（not detectable),,
364,茨城,Ibaraki,検出せず,ND（not detectable),,
365,茨城,Ibaraki,検出せず,ND（not detectable),,
366,岩手,Iwate,検出せず,ND（not detectable),,
367,岩手,Iwate,検出せず,ND（not detectable),,
368,岩手,Iwate,検出せず,ND（not detectable),,
369,岩手,Iwate,検出せず,ND（not detectable),,
370,岩手,Iwate,検出せず,ND（not detectable),,
371,岩手,Iwate,検出せず,ND（not detectable),,
372,岩手,Iwate,検出せず,ND（not detectable),,
373,岩手,Iwate,検出せず,ND（not detectable),,
374,岩手,Iwate,検出せず,ND（not detectable),,
375,岩手,Iwate,検出せず,ND（not detectable),,
376,岩手,Iwate,検出せず,ND（not detectable),,
377,岩手,Iwate,検出せず,ND（not detectable),,
378,岩手,Iwate,検出せず,ND（not detectable),,
379,岩手,Iwate,検出せず,ND（not detectable),,
380,岩手,Iwate,検出せず,ND（not detectable),,
381,岩手,Iwate,検出せず,ND（not detectable),,
382,岩手,Iwate,検出せず,ND（not detectable),,
383,岩手,Iwate,検出せず,ND（not detectable),,
384,岩手,Iwate,検出せず,ND（not detectable),,
385,岩手,Iwate,検出せず,ND（not detectable),,
386,岩手,Iwate,検出せず,ND（not detectable),,
387,島根,Shimane,検出せず,ND（not detectable),,
388,島根,Shimane,検出せず,ND（not detectable),,
389,島根,Shimane,検出せず,ND（not detectable),,
390,島根,Shimane,検出せず,ND（not detectable),,
391,島根,Shimane,検出せず,ND（not detectable),,
392,島根,Shimane,検出せず,ND（not detectable),,
393,島根,Shimane,検出せず,ND（not detectable),,
394,島根,Shimane,検出せず,ND（not detectable),,
395,島根,Shimane,検出せず,ND（not detectable),,
396,島根,Shimane,検出せず,ND（not detectable),,
397,島根,Shimane,検出せず,ND（not detectable),,
398,島根,Shimane,検出せず,ND（not detectable),,
399,栃木,Tochigi,検出せず,ND（not detectable),,
400,栃木,Tochigi,検出せず,ND（not detectable),,
401,栃木,Tochigi,検出せず,ND（not detectable),,
402,栃木,Tochigi,検出せず,ND（not detectable),,
403,栃木,Tochigi,検出せず,ND（not detectable),,
