No,生産地  ,Breeding location,検査結果(Bq/kg) ,Level of radioactive contaminants(Bq/kg) ,備考,Notes
40,北海道,Hokkaido,検出せず,ND（not detectable),,
41,北海道,Hokkaido,検出せず,ND（not detectable),,
42,北海道,Hokkaido,検出せず,ND（not detectable),,
43,北海道,Hokkaido,検出せず,ND（not detectable),,
44,北海道,Hokkaido,検出せず,ND（not detectable),,
45,北海道,Hokkaido,検出せず,ND（not detectable),,
46,北海道,Hokkaido,検出せず,ND（not detectable),,
47,北海道,Hokkaido,検出せず,ND（not detectable),,
48,北海道,Hokkaido,検出せず,ND（not detectable),,
49,群馬,Gunma,検出せず,ND（not detectable),,
50,群馬,Gunma,検出せず,ND（not detectable),,
51,群馬,Gunma,検出せず,ND（not detectable),,
52,群馬,Gunma,検出せず,ND（not detectable),,
53,群馬,Gunma,検出せず,ND（not detectable),,
54,群馬,Gunma,検出せず,ND（not detectable),,
55,群馬,Gunma,検出せず,ND（not detectable),,
56,群馬,Gunma,検出せず,ND（not detectable),,
57,群馬,Gunma,検出せず,ND（not detectable),,
58,群馬,Gunma,検出せず,ND（not detectable),,
59,群馬,Gunma,検出せず,ND（not detectable),,
60,群馬,Gunma,検出せず,ND（not detectable),,
61,群馬,Gunma,検出せず,ND（not detectable),,
62,栃木,Tochigi,検出せず,ND（not detectable),,
63,栃木,Tochigi,検出せず,ND（not detectable),,
64,栃木,Tochigi,検出せず,ND（not detectable),,
65,栃木,Tochigi,検出せず,ND（not detectable),,
66,栃木,Tochigi,検出せず,ND（not detectable),,
67,栃木,Tochigi,検出せず,ND（not detectable),,
68,栃木,Tochigi,検出せず,ND（not detectable),,
69,栃木,Tochigi,検出せず,ND（not detectable),,
70,栃木,Tochigi,検出せず,ND（not detectable),,
71,栃木,Tochigi,検出せず,ND（not detectable),,
72,栃木,Tochigi,検出せず,ND（not detectable),,
73,栃木,Tochigi,検出せず,ND（not detectable),,
74,群馬,Gunma,検出せず,ND（not detectable),,
75,群馬,Gunma,検出せず,ND（not detectable),,
76,群馬,Gunma,検出せず,ND（not detectable),,
77,群馬,Gunma,検出せず,ND（not detectable),,
78,群馬,Gunma,検出せず,ND（not detectable),,
79,群馬,Gunma,検出せず,ND（not detectable),,
80,群馬,Gunma,検出せず,ND（not detectable),,
81,群馬,Gunma,検出せず,ND（not detectable),,
82,群馬,Gunma,検出せず,ND（not detectable),,
83,群馬,Gunma,検出せず,ND（not detectable),,
84,群馬,Gunma,検出せず,ND（not detectable),,
85,群馬,Gunma,検出せず,ND（not detectable),,
86,群馬,Gunma,検出せず,ND（not detectable),,
87,群馬,Gunma,検出せず,ND（not detectable),,
88,群馬,Gunma,検出せず,ND（not detectable),,
89,群馬,Gunma,検出せず,ND（not detectable),,
90,群馬,Gunma,検出せず,ND（not detectable),,
91,群馬,Gunma,検出せず,ND（not detectable),,
92,群馬,Gunma,検出せず,ND（not detectable),,
93,群馬,Gunma,検出せず,ND（not detectable),,
94,群馬,Gunma,検出せず,ND（not detectable),,
95,群馬,Gunma,検出せず,ND（not detectable),,
96,群馬,Gunma,検出せず,ND（not detectable),,
97,群馬,Gunma,検出せず,ND（not detectable),,
98,栃木,Tochigi,検出せず,ND（not detectable),,
99,栃木,Tochigi,検出せず,ND（not detectable),,
100,栃木,Tochigi,検出せず,ND（not detectable),,
101,栃木,Tochigi,検出せず,ND（not detectable),,
102,栃木,Tochigi,検出せず,ND（not detectable),,
103,栃木,Tochigi,検出せず,ND（not detectable),,
104,栃木,Tochigi,検出せず,ND（not detectable),,
105,栃木,Tochigi,検出せず,ND（not detectable),,
106,栃木,Tochigi,検出せず,ND（not detectable),,
107,栃木,Tochigi,検出せず,ND（not detectable),,
108,栃木,Tochigi,検出せず,ND（not detectable),,
109,栃木,Tochigi,検出せず,ND（not detectable),,
110,栃木,Tochigi,検出せず,ND（not detectable),,
111,栃木,Tochigi,検出せず,ND（not detectable),,
112,栃木,Tochigi,検出せず,ND（not detectable),,
113,栃木,Tochigi,検出せず,ND（not detectable),,
114,栃木,Tochigi,検出せず,ND（not detectable),,
115,栃木,Tochigi,検出せず,ND（not detectable),,
116,栃木,Tochigi,検出せず,ND（not detectable),,
117,栃木,Tochigi,検出せず,ND（not detectable),,
118,栃木,Tochigi,検出せず,ND（not detectable),,
119,栃木,Tochigi,検出せず,ND（not detectable),,
120,栃木,Tochigi,検出せず,ND（not detectable),,
121,栃木,Tochigi,検出せず,ND（not detectable),,
122,栃木,Tochigi,検出せず,ND（not detectable),,
123,栃木,Tochigi,検出せず,ND（not detectable),,
124,栃木,Tochigi,検出せず,ND（not detectable),,
125,栃木,Tochigi,検出せず,ND（not detectable),,
126,栃木,Tochigi,検出せず,ND（not detectable),,
127,栃木,Tochigi,検出せず,ND（not detectable),,
128,栃木,Tochigi,検出せず,ND（not detectable),,
129,栃木,Tochigi,検出せず,ND（not detectable),,
130,栃木,Tochigi,検出せず,ND（not detectable),,
131,栃木,Tochigi,検出せず,ND（not detectable),,
132,宮城,Miyagi,検出せず,ND（not detectable),,
133,宮城,Miyagi,検出せず,ND（not detectable),,
134,宮城,Miyagi,検出せず,ND（not detectable),,
135,宮城,Miyagi,検出せず,ND（not detectable),,
136,宮城,Miyagi,検出せず,ND（not detectable),,
137,宮城,Miyagi,検出せず,ND（not detectable),,
138,宮城,Miyagi,検出せず,ND（not detectable),,
139,宮城,Miyagi,検出せず,ND（not detectable),,
140,宮城,Miyagi,検出せず,ND（not detectable),,
141,宮城,Miyagi,検出せず,ND（not detectable),,
142,宮城,Miyagi,検出せず,ND（not detectable),,
143,宮城,Miyagi,検出せず,ND（not detectable),,
144,千葉,Chiba,検出せず,ND（not detectable),,
145,千葉,Chiba,検出せず,ND（not detectable),,
146,千葉,Chiba,検出せず,ND（not detectable),,
147,千葉,Chiba,検出せず,ND（not detectable),,
148,千葉,Chiba,検出せず,ND（not detectable),,
149,千葉,Chiba,検出せず,ND（not detectable),,
150,千葉,Chiba,検出せず,ND（not detectable),,
151,千葉,Chiba,検出せず,ND（not detectable),,
152,宮城,Miyagi,検出せず,ND（not detectable),,
153,宮城,Miyagi,検出せず,ND（not detectable),,
154,宮城,Miyagi,検出せず,ND（not detectable),,
155,宮城,Miyagi,検出せず,ND（not detectable),,
156,宮城,Miyagi,検出せず,ND（not detectable),,
157,宮城,Miyagi,検出せず,ND（not detectable),,
158,宮城,Miyagi,検出せず,ND（not detectable),,
159,宮城,Miyagi,検出せず,ND（not detectable),,
160,宮城,Miyagi,検出せず,ND（not detectable),,
161,宮城,Miyagi,検出せず,ND（not detectable),,
162,宮城,Miyagi,検出せず,ND（not detectable),,
163,宮城,Miyagi,検出せず,ND（not detectable),,
164,宮城,Miyagi,検出せず,ND（not detectable),,
165,宮城,Miyagi,検出せず,ND（not detectable),,
166,宮城,Miyagi,検出せず,ND（not detectable),,
167,宮城,Miyagi,検出せず,ND（not detectable),,
168,宮城,Miyagi,検出せず,ND（not detectable),,
169,宮城,Miyagi,検出せず,ND（not detectable),,
170,宮城,Miyagi,検出せず,ND（not detectable),,
171,宮城,Miyagi,検出せず,ND（not detectable),,
172,宮城,Miyagi,検出せず,ND（not detectable),,
173,宮城,Miyagi,検出せず,ND（not detectable),,
174,宮城,Miyagi,検出せず,ND（not detectable),,
175,宮城,Miyagi,検出せず,ND（not detectable),,
176,鹿児島,Kagoshima,検出せず,ND（not detectable),,
177,鹿児島,Kagoshima,検出せず,ND（not detectable),,
178,鹿児島,Kagoshima,検出せず,ND（not detectable),,
179,鹿児島,Kagoshima,検出せず,ND（not detectable),,
180,鹿児島,Kagoshima,検出せず,ND（not detectable),,
181,鹿児島,Kagoshima,検出せず,ND（not detectable),,
182,鹿児島,Kagoshima,検出せず,ND（not detectable),,
183,鹿児島,Kagoshima,検出せず,ND（not detectable),,
184,鹿児島,Kagoshima,検出せず,ND（not detectable),,
185,鹿児島,Kagoshima,検出せず,ND（not detectable),,
186,鹿児島,Kagoshima,検出せず,ND（not detectable),,
187,鹿児島,Kagoshima,検出せず,ND（not detectable),,
188,北海道,Hokkaido,検出せず,ND（not detectable),,
189,北海道,Hokkaido,検出せず,ND（not detectable),,
190,北海道,Hokkaido,検出せず,ND（not detectable),,
191,北海道,Hokkaido,検出せず,ND（not detectable),,
192,北海道,Hokkaido,検出せず,ND（not detectable),,
193,北海道,Hokkaido,検出せず,ND（not detectable),,
194,北海道,Hokkaido,検出せず,ND（not detectable),,
195,北海道,Hokkaido,検出せず,ND（not detectable),,
196,北海道,Hokkaido,検出せず,ND（not detectable),,
197,北海道,Hokkaido,検出せず,ND（not detectable),,
198,北海道,Hokkaido,検出せず,ND（not detectable),,
199,北海道,Hokkaido,検出せず,ND（not detectable),,
200,北海道,Hokkaido,検出せず,ND（not detectable),,
201,北海道,Hokkaido,検出せず,ND（not detectable),,
202,北海道,Hokkaido,検出せず,ND（not detectable),,
203,北海道,Hokkaido,検出せず,ND（not detectable),,
204,北海道,Hokkaido,検出せず,ND（not detectable),,
205,北海道,Hokkaido,検出せず,ND（not detectable),,
206,北海道,Hokkaido,検出せず,ND（not detectable),,
207,北海道,Hokkaido,検出せず,ND（not detectable),,
208,北海道,Hokkaido,検出せず,ND（not detectable),,
209,北海道,Hokkaido,検出せず,ND（not detectable),,
210,北海道,Hokkaido,検出せず,ND（not detectable),,
211,北海道,Hokkaido,検出せず,ND（not detectable),,
212,北海道,Hokkaido,検出せず,ND（not detectable),,
213,北海道,Hokkaido,検出せず,ND（not detectable),,
214,北海道,Hokkaido,検出せず,ND（not detectable),,
215,北海道,Hokkaido,検出せず,ND（not detectable),,
216,北海道,Hokkaido,検出せず,ND（not detectable),,
217,北海道,Hokkaido,検出せず,ND（not detectable),,
218,北海道,Hokkaido,検出せず,ND（not detectable),,
219,北海道,Hokkaido,検出せず,ND（not detectable),,
220,北海道,Hokkaido,検出せず,ND（not detectable),,
221,北海道,Hokkaido,検出せず,ND（not detectable),,
222,北海道,Hokkaido,検出せず,ND（not detectable),,
223,埼玉,Saitama,検出せず,ND（not detectable),,
224,埼玉,Saitama,検出せず,ND（not detectable),,
225,埼玉,Saitama,検出せず,ND（not detectable),,
226,埼玉,Saitama,検出せず,ND（not detectable),,
227,埼玉,Saitama,検出せず,ND（not detectable),,
228,埼玉,Saitama,検出せず,ND（not detectable),,
229,埼玉,Saitama,検出せず,ND（not detectable),,
230,埼玉,Saitama,検出せず,ND（not detectable),,
231,埼玉,Saitama,検出せず,ND（not detectable),,
232,埼玉,Saitama,検出せず,ND（not detectable),,
233,埼玉,Saitama,検出せず,ND（not detectable),,
234,埼玉,Saitama,検出せず,ND（not detectable),,
235,栃木,Tochigi,検出せず,ND（not detectable),,
236,栃木,Tochigi,検出せず,ND（not detectable),,
237,栃木,Tochigi,検出せず,ND（not detectable),,
238,栃木,Tochigi,検出せず,ND（not detectable),,
239,栃木,Tochigi,検出せず,ND（not detectable),,
240,栃木,Tochigi,検出せず,ND（not detectable),,
241,栃木,Tochigi,検出せず,ND（not detectable),,
242,栃木,Tochigi,検出せず,ND（not detectable),,
243,栃木,Tochigi,検出せず,ND（not detectable),,
244,栃木,Tochigi,検出せず,ND（not detectable),,
245,栃木,Tochigi,検出せず,ND（not detectable),,
246,栃木,Tochigi,検出せず,ND（not detectable),,
247,栃木,Tochigi,検出せず,ND（not detectable),,
248,栃木,Tochigi,検出せず,ND（not detectable),,
249,栃木,Tochigi,検出せず,ND（not detectable),,
250,栃木,Tochigi,検出せず,ND（not detectable),,
251,栃木,Tochigi,検出せず,ND（not detectable),,
252,栃木,Tochigi,検出せず,ND（not detectable),,
253,栃木,Tochigi,検出せず,ND（not detectable),,
254,栃木,Tochigi,検出せず,ND（not detectable),,
255,栃木,Tochigi,検出せず,ND（not detectable),,
256,栃木,Tochigi,検出せず,ND（not detectable),,
257,栃木,Tochigi,検出せず,ND（not detectable),,
258,栃木,Tochigi,検出せず,ND（not detectable),,
259,栃木,Tochigi,検出せず,ND（not detectable),,
260,栃木,Tochigi,検出せず,ND（not detectable),,
261,栃木,Tochigi,検出せず,ND（not detectable),,
262,栃木,Tochigi,検出せず,ND（not detectable),,
263,青森,Aomori,検出せず,ND（not detectable),,
264,青森,Aomori,検出せず,ND（not detectable),,
265,青森,Aomori,検出せず,ND（not detectable),,
266,岩手,Iwate,検出せず,ND（not detectable),,
267,岩手,Iwate,検出せず,ND（not detectable),,
268,宮城,Miyagi,検出せず,ND（not detectable),,
269,宮城,Miyagi,検出せず,ND（not detectable),,
270,宮城,Miyagi,検出せず,ND（not detectable),,
271,宮城,Miyagi,検出せず,ND（not detectable),,
272,福島,Fukushima,検出せず,ND（not detectable),,
273,福島,Fukushima,検出せず,ND（not detectable),,
274,福島,Fukushima,検出せず,ND（not detectable),,
275,福島,Fukushima,検出せず,ND（not detectable),,
276,福島,Fukushima,検出せず,ND（not detectable),,
277,福島,Fukushima,検出せず,ND（not detectable),,
278,福島,Fukushima,検出せず,ND（not detectable),,
279,福島,Fukushima,検出せず,ND（not detectable),,
280,福島,Fukushima,検出せず,ND（not detectable),,
281,福島,Fukushima,検出せず,ND（not detectable),,
282,福島,Fukushima,検出せず,ND（not detectable),,
283,福島,Fukushima,検出せず,ND（not detectable),,
284,福島,Fukushima,検出せず,ND（not detectable),,
285,福島,Fukushima,検出せず,ND（not detectable),,
286,福島,Fukushima,検出せず,ND（not detectable),,
287,福島,Fukushima,検出せず,ND（not detectable),,
288,福島,Fukushima,検出せず,ND（not detectable),,
289,福島,Fukushima,検出せず,ND（not detectable),,
290,茨城,Ibaraki,検出せず,ND（not detectable),,
291,茨城,Ibaraki,検出せず,ND（not detectable),,
292,茨城,Ibaraki,検出せず,ND（not detectable),,
293,福島,Fukushima,検出せず,ND（not detectable),,
294,福島,Fukushima,検出せず,ND（not detectable),,
295,福島,Fukushima,検出せず,ND（not detectable),,
296,福島,Fukushima,検出せず,ND（not detectable),,
297,福島,Fukushima,検出せず,ND（not detectable),,
298,福島,Fukushima,検出せず,ND（not detectable),,
299,福島,Fukushima,検出せず,ND（not detectable),,
300,福島,Fukushima,検出せず,ND（not detectable),,
301,福島,Fukushima,検出せず,ND（not detectable),,
302,福島,Fukushima,検出せず,ND（not detectable),,
303,福島,Fukushima,検出せず,ND（not detectable),,
304,福島,Fukushima,検出せず,ND（not detectable),,
305,福島,Fukushima,検出せず,ND（not detectable),,
306,福島,Fukushima,検出せず,ND（not detectable),,
307,福島,Fukushima,検出せず,ND（not detectable),,
308,福島,Fukushima,検出せず,ND（not detectable),,
309,福島,Fukushima,検出せず,ND（not detectable),,
310,福島,Fukushima,検出せず,ND（not detectable),,
311,福島,Fukushima,検出せず,ND（not detectable),,
312,茨城,Ibaraki,検出せず,ND（not detectable),,
313,茨城,Ibaraki,検出せず,ND（not detectable),,
314,茨城,Ibaraki,検出せず,ND（not detectable),,
315,福島,Fukushima,検出せず,ND（not detectable),,
316,福島,Fukushima,検出せず,ND（not detectable),,
317,福島,Fukushima,検出せず,ND（not detectable),,
318,福島,Fukushima,検出せず,ND（not detectable),,
319,福島,Fukushima,検出せず,ND（not detectable),,
320,福島,Fukushima,検出せず,ND（not detectable),,
321,福島,Fukushima,検出せず,ND（not detectable),,
322,福島,Fukushima,検出せず,ND（not detectable),,
323,福島,Fukushima,検出せず,ND（not detectable),,
324,新潟,Niigata,検出せず,ND（not detectable),,
325,新潟,Niigata,検出せず,ND（not detectable),,
326,新潟,Niigata,検出せず,ND（not detectable),,
327,新潟,Niigata,検出せず,ND（not detectable),,
328,茨城,Ibaraki,検出せず,ND（not detectable),,
329,山形,Yamagata,検出せず,ND（not detectable),,
330,山形,Yamagata,検出せず,ND（not detectable),,
331,山形,Yamagata,検出せず,ND（not detectable),,
332,山形,Yamagata,検出せず,ND（not detectable),,
333,山形,Yamagata,検出せず,ND（not detectable),,
334,山形,Yamagata,検出せず,ND（not detectable),,
335,山形,Yamagata,検出せず,ND（not detectable),,
336,山形,Yamagata,検出せず,ND（not detectable),,
337,山形,Yamagata,検出せず,ND（not detectable),,
338,山形,Yamagata,検出せず,ND（not detectable),,
339,山形,Yamagata,検出せず,ND（not detectable),,
340,山形,Yamagata,検出せず,ND（not detectable),,
341,茨城,Ibaraki,検出せず,ND（not detectable),,
342,茨城,Ibaraki,検出せず,ND（not detectable),,
343,茨城,Ibaraki,検出せず,ND（not detectable),,
344,茨城,Ibaraki,検出せず,ND（not detectable),,
345,茨城,Ibaraki,検出せず,ND（not detectable),,
346,茨城,Ibaraki,検出せず,ND（not detectable),,
347,茨城,Ibaraki,検出せず,ND（not detectable),,
348,茨城,Ibaraki,検出せず,ND（not detectable),,
349,茨城,Ibaraki,検出せず,ND（not detectable),,
350,青森,Aomori,検出せず,ND（not detectable),,
351,青森,Aomori,検出せず,ND（not detectable),,
352,青森,Aomori,検出せず,ND（not detectable),,
353,青森,Aomori,検出せず,ND（not detectable),,
354,青森,Aomori,検出せず,ND（not detectable),,
355,青森,Aomori,検出せず,ND（not detectable),,
356,青森,Aomori,検出せず,ND（not detectable),,
357,青森,Aomori,検出せず,ND（not detectable),,
358,青森,Aomori,検出せず,ND（not detectable),,
359,青森,Aomori,検出せず,ND（not detectable),,
360,北海道,Hokkaido,検出せず,ND（not detectable),,
361,北海道,Hokkaido,検出せず,ND（not detectable),,
362,北海道,Hokkaido,検出せず,ND（not detectable),,
363,北海道,Hokkaido,検出せず,ND（not detectable),,
364,北海道,Hokkaido,検出せず,ND（not detectable),,
365,北海道,Hokkaido,検出せず,ND（not detectable),,
366,北海道,Hokkaido,検出せず,ND（not detectable),,
367,北海道,Hokkaido,検出せず,ND（not detectable),,
368,北海道,Hokkaido,検出せず,ND（not detectable),,
369,北海道,Hokkaido,検出せず,ND（not detectable),,
370,北海道,Hokkaido,検出せず,ND（not detectable),,
371,北海道,Hokkaido,検出せず,ND（not detectable),,
372,岩手,Iwate,検出せず,ND（not detectable),,
373,岩手,Iwate,検出せず,ND（not detectable),,
374,岩手,Iwate,検出せず,ND（not detectable),,
375,岩手,Iwate,検出せず,ND（not detectable),,
376,岩手,Iwate,検出せず,ND（not detectable),,
377,岩手,Iwate,検出せず,ND（not detectable),,
378,岩手,Iwate,検出せず,ND（not detectable),,
379,岩手,Iwate,検出せず,ND（not detectable),,
380,岩手,Iwate,検出せず,ND（not detectable),,
381,岩手,Iwate,検出せず,ND（not detectable),,
382,岩手,Iwate,検出せず,ND（not detectable),,
383,岩手,Iwate,検出せず,ND（not detectable),,
384,茨城,Ibaraki,検出せず,ND（not detectable),,
385,茨城,Ibaraki,検出せず,ND（not detectable),,
386,茨城,Ibaraki,検出せず,ND（not detectable),,
387,茨城,Ibaraki,検出せず,ND（not detectable),,
388,茨城,Ibaraki,検出せず,ND（not detectable),,
389,茨城,Ibaraki,検出せず,ND（not detectable),,
390,茨城,Ibaraki,検出せず,ND（not detectable),,
391,茨城,Ibaraki,検出せず,ND（not detectable),,
392,茨城,Ibaraki,検出せず,ND（not detectable),,
393,茨城,Ibaraki,検出せず,ND（not detectable),,
394,茨城,Ibaraki,検出せず,ND（not detectable),,
395,茨城,Ibaraki,検出せず,ND（not detectable),,
396,岩手,Iwate,検出せず,ND（not detectable),,
397,岩手,Iwate,検出せず,ND（not detectable),,
398,岩手,Iwate,検出せず,ND（not detectable),,
399,岩手,Iwate,検出せず,ND（not detectable),,
400,岩手,Iwate,検出せず,ND（not detectable),,
401,岩手,Iwate,検出せず,ND（not detectable),,
402,岩手,Iwate,検出せず,ND（not detectable),,
403,岩手,Iwate,検出せず,ND（not detectable),,
404,岩手,Iwate,検出せず,ND（not detectable),,
405,岩手,Iwate,検出せず,ND（not detectable),,
406,岩手,Iwate,検出せず,ND（not detectable),,
407,岩手,Iwate,検出せず,ND（not detectable),,
408,青森,Aomori,検出せず,ND（not detectable),,
409,青森,Aomori,検出せず,ND（not detectable),,
410,青森,Aomori,検出せず,ND（not detectable),,
411,青森,Aomori,検出せず,ND（not detectable),,
412,青森,Aomori,検出せず,ND（not detectable),,
413,青森,Aomori,検出せず,ND（not detectable),,
414,青森,Aomori,検出せず,ND（not detectable),,
415,青森,Aomori,検出せず,ND（not detectable),,
416,青森,Aomori,検出せず,ND（not detectable),,
417,青森,Aomori,検出せず,ND（not detectable),,
418,青森,Aomori,検出せず,ND（not detectable),,
419,島根,Shimane,検出せず,ND（not detectable),,
420,島根,Shimane,検出せず,ND（not detectable),,
421,島根,Shimane,検出せず,ND（not detectable),,
422,島根,Shimane,検出せず,ND（not detectable),,
423,島根,Shimane,検出せず,ND（not detectable),,
424,島根,Shimane,検出せず,ND（not detectable),,
425,島根,Shimane,検出せず,ND（not detectable),,
426,島根,Shimane,検出せず,ND（not detectable),,
427,島根,Shimane,検出せず,ND（not detectable),,
428,島根,Shimane,検出せず,ND（not detectable),,
429,島根,Shimane,検出せず,ND（not detectable),,
430,島根,Shimane,検出せず,ND（not detectable),,
