No,生産地  ,Breeding location,検査結果(Bq/kg) ,Level of radioactive contaminants(Bq/kg) ,備考,Notes
40,北海道,Hokkaido,検出せず,ND（not detectable),,
41,北海道,Hokkaido,検出せず,ND（not detectable),,
42,北海道,Hokkaido,検出せず,ND（not detectable),,
43,北海道,Hokkaido,検出せず,ND（not detectable),,
44,北海道,Hokkaido,検出せず,ND（not detectable),,
45,北海道,Hokkaido,検出せず,ND（not detectable),,
46,北海道,Hokkaido,検出せず,ND（not detectable),,
47,北海道,Hokkaido,検出せず,ND（not detectable),,
48,宮城,Miyagi,検出せず,ND（not detectable),,
49,宮城,Miyagi,検出せず,ND（not detectable),,
50,宮城,Miyagi,検出せず,ND（not detectable),,
51,宮城,Miyagi,検出せず,ND（not detectable),,
52,宮城,Miyagi,検出せず,ND（not detectable),,
53,宮城,Miyagi,検出せず,ND（not detectable),,
54,宮城,Miyagi,検出せず,ND（not detectable),,
55,宮城,Miyagi,検出せず,ND（not detectable),,
56,宮城,Miyagi,検出せず,ND（not detectable),,
57,宮城,Miyagi,検出せず,ND（not detectable),,
58,宮城,Miyagi,検出せず,ND（not detectable),,
59,宮城,Miyagi,検出せず,ND（not detectable),,
60,宮城,Miyagi,検出せず,ND（not detectable),,
61,宮城,Miyagi,検出せず,ND（not detectable),,
62,宮城,Miyagi,検出せず,ND（not detectable),,
63,宮城,Miyagi,検出せず,ND（not detectable),,
64,宮城,Miyagi,検出せず,ND（not detectable),,
65,宮城,Miyagi,検出せず,ND（not detectable),,
66,宮城,Miyagi,検出せず,ND（not detectable),,
67,宮城,Miyagi,検出せず,ND（not detectable),,
68,宮城,Miyagi,検出せず,ND（not detectable),,
69,宮城,Miyagi,検出せず,ND（not detectable),,
70,宮城,Miyagi,検出せず,ND（not detectable),,
71,宮城,Miyagi,検出せず,ND（not detectable),,
72,鹿児島,Kagoshima,検出せず,ND（not detectable),,
73,鹿児島,Kagoshima,検出せず,ND（not detectable),,
74,鹿児島,Kagoshima,検出せず,ND（not detectable),,
75,鹿児島,Kagoshima,検出せず,ND（not detectable),,
76,鹿児島,Kagoshima,検出せず,ND（not detectable),,
77,鹿児島,Kagoshima,検出せず,ND（not detectable),,
78,鹿児島,Kagoshima,検出せず,ND（not detectable),,
79,鹿児島,Kagoshima,検出せず,ND（not detectable),,
80,鹿児島,Kagoshima,検出せず,ND（not detectable),,
81,鹿児島,Kagoshima,検出せず,ND（not detectable),,
82,鹿児島,Kagoshima,検出せず,ND（not detectable),,
83,鹿児島,Kagoshima,検出せず,ND（not detectable),,
84,千葉,Chiba,検出せず,ND（not detectable),,
85,千葉,Chiba,検出せず,ND（not detectable),,
86,千葉,Chiba,検出せず,ND（not detectable),,
87,千葉,Chiba,検出せず,ND（not detectable),,
88,千葉,Chiba,検出せず,ND（not detectable),,
89,千葉,Chiba,検出せず,ND（not detectable),,
90,千葉,Chiba,検出せず,ND（not detectable),,
91,千葉,Chiba,検出せず,ND（not detectable),,
92,埼玉,Saitama,検出せず,ND（not detectable),,
93,埼玉,Saitama,検出せず,ND（not detectable),,
94,埼玉,Saitama,検出せず,ND（not detectable),,
95,埼玉,Saitama,検出せず,ND（not detectable),,
96,埼玉,Saitama,検出せず,ND（not detectable),,
97,埼玉,Saitama,検出せず,ND（not detectable),,
98,埼玉,Saitama,検出せず,ND（not detectable),,
99,埼玉,Saitama,検出せず,ND（not detectable),,
100,埼玉,Saitama,検出せず,ND（not detectable),,
101,埼玉,Saitama,検出せず,ND（not detectable),,
102,埼玉,Saitama,検出せず,ND（not detectable),,
103,埼玉,Saitama,検出せず,ND（not detectable),,
104,千葉,Chiba,検出せず,ND（not detectable),,
105,千葉,Chiba,検出せず,ND（not detectable),,
106,千葉,Chiba,検出せず,ND（not detectable),,
107,千葉,Chiba,検出せず,ND（not detectable),,
108,福島,Fukushima,検出せず,ND（not detectable),,
109,福島,Fukushima,検出せず,ND（not detectable),,
110,福島,Fukushima,検出せず,ND（not detectable),,
111,福島,Fukushima,検出せず,ND（not detectable),,
112,福島,Fukushima,検出せず,ND（not detectable),,
113,福島,Fukushima,検出せず,ND（not detectable),,
114,福島,Fukushima,検出せず,ND（not detectable),,
115,福島,Fukushima,検出せず,ND（not detectable),,
116,福島,Fukushima,検出せず,ND（not detectable),,
117,福島,Fukushima,検出せず,ND（not detectable),,
118,福島,Fukushima,検出せず,ND（not detectable),,
119,福島,Fukushima,検出せず,ND（not detectable),,
120,鹿児島,Kagoshima,検出せず,ND（not detectable),,
121,鹿児島,Kagoshima,検出せず,ND（not detectable),,
122,鹿児島,Kagoshima,検出せず,ND（not detectable),,
123,鹿児島,Kagoshima,検出せず,ND（not detectable),,
124,鹿児島,Kagoshima,検出せず,ND（not detectable),,
125,鹿児島,Kagoshima,検出せず,ND（not detectable),,
126,鹿児島,Kagoshima,検出せず,ND（not detectable),,
127,鹿児島,Kagoshima,検出せず,ND（not detectable),,
128,鹿児島,Kagoshima,検出せず,ND（not detectable),,
129,鹿児島,Kagoshima,検出せず,ND（not detectable),,
130,鹿児島,Kagoshima,検出せず,ND（not detectable),,
131,鹿児島,Kagoshima,検出せず,ND（not detectable),,
132,鹿児島,Kagoshima,検出せず,ND（not detectable),,
133,鹿児島,Kagoshima,検出せず,ND（not detectable),,
134,鹿児島,Kagoshima,検出せず,ND（not detectable),,
135,鹿児島,Kagoshima,検出せず,ND（not detectable),,
136,鹿児島,Kagoshima,検出せず,ND（not detectable),,
137,鹿児島,Kagoshima,検出せず,ND（not detectable),,
138,鹿児島,Kagoshima,検出せず,ND（not detectable),,
139,鹿児島,Kagoshima,検出せず,ND（not detectable),,
140,鹿児島,Kagoshima,検出せず,ND（not detectable),,
141,鹿児島,Kagoshima,検出せず,ND（not detectable),,
142,鹿児島,Kagoshima,検出せず,ND（not detectable),,
143,鹿児島,Kagoshima,検出せず,ND（not detectable),,
144,鹿児島,Kagoshima,検出せず,ND（not detectable),,
145,鹿児島,Kagoshima,検出せず,ND（not detectable),,
146,鹿児島,Kagoshima,検出せず,ND（not detectable),,
147,鹿児島,Kagoshima,検出せず,ND（not detectable),,
148,鹿児島,Kagoshima,検出せず,ND（not detectable),,
149,鹿児島,Kagoshima,検出せず,ND（not detectable),,
150,鹿児島,Kagoshima,検出せず,ND（not detectable),,
151,鹿児島,Kagoshima,検出せず,ND（not detectable),,
152,鹿児島,Kagoshima,検出せず,ND（not detectable),,
153,鹿児島,Kagoshima,検出せず,ND（not detectable),,
154,鹿児島,Kagoshima,検出せず,ND（not detectable),,
155,鹿児島,Kagoshima,検出せず,ND（not detectable),,
156,三重,Mie,検出せず,ND（not detectable),,
157,三重,Mie,検出せず,ND（not detectable),,
158,三重,Mie,検出せず,ND（not detectable),,
159,三重,Mie,検出せず,ND（not detectable),,
160,三重,Mie,検出せず,ND（not detectable),,
161,三重,Mie,検出せず,ND（not detectable),,
162,三重,Mie,検出せず,ND（not detectable),,
163,三重,Mie,検出せず,ND（not detectable),,
164,三重,Mie,検出せず,ND（not detectable),,
165,三重,Mie,検出せず,ND（not detectable),,
166,三重,Mie,検出せず,ND（not detectable),,
167,三重,Mie,検出せず,ND（not detectable),,
168,茨城,Ibaraki,検出せず,ND（not detectable),,
169,茨城,Ibaraki,検出せず,ND（not detectable),,
170,茨城,Ibaraki,検出せず,ND（not detectable),,
171,茨城,Ibaraki,検出せず,ND（not detectable),,
172,福島,Fukushima,検出せず,ND（not detectable),,
173,福島,Fukushima,検出せず,ND（not detectable),,
174,福島,Fukushima,検出せず,ND（not detectable),,
175,福島,Fukushima,検出せず,ND（not detectable),,
176,福島,Fukushima,検出せず,ND（not detectable),,
177,福島,Fukushima,検出せず,ND（not detectable),,
178,北海道,Hokkaido,検出せず,ND（not detectable),,
179,北海道,Hokkaido,検出せず,ND（not detectable),,
180,北海道,Hokkaido,検出せず,ND（not detectable),,
181,北海道,Hokkaido,検出せず,ND（not detectable),,
182,北海道,Hokkaido,検出せず,ND（not detectable),,
183,北海道,Hokkaido,検出せず,ND（not detectable),,
184,北海道,Hokkaido,検出せず,ND（not detectable),,
185,北海道,Hokkaido,検出せず,ND（not detectable),,
186,北海道,Hokkaido,検出せず,ND（not detectable),,
187,北海道,Hokkaido,検出せず,ND（not detectable),,
188,北海道,Hokkaido,検出せず,ND（not detectable),,
189,北海道,Hokkaido,検出せず,ND（not detectable),,
190,北海道,Hokkaido,検出せず,ND（not detectable),,
191,北海道,Hokkaido,検出せず,ND（not detectable),,
192,北海道,Hokkaido,検出せず,ND（not detectable),,
193,北海道,Hokkaido,検出せず,ND（not detectable),,
194,北海道,Hokkaido,検出せず,ND（not detectable),,
195,北海道,Hokkaido,検出せず,ND（not detectable),,
196,北海道,Hokkaido,検出せず,ND（not detectable),,
197,北海道,Hokkaido,検出せず,ND（not detectable),,
198,北海道,Hokkaido,検出せず,ND（not detectable),,
199,北海道,Hokkaido,検出せず,ND（not detectable),,
200,北海道,Hokkaido,検出せず,ND（not detectable),,
201,北海道,Hokkaido,検出せず,ND（not detectable),,
202,茨城,Ibaraki,検出せず,ND（not detectable),,
203,茨城,Ibaraki,検出せず,ND（not detectable),,
204,茨城,Ibaraki,検出せず,ND（not detectable),,
205,茨城,Ibaraki,検出せず,ND（not detectable),,
206,茨城,Ibaraki,検出せず,ND（not detectable),,
207,茨城,Ibaraki,検出せず,ND（not detectable),,
208,茨城,Ibaraki,検出せず,ND（not detectable),,
209,東京,Tokyo,検出せず,ND（not detectable),,
210,東京,Tokyo,検出せず,ND（not detectable),,
211,東京,Tokyo,検出せず,ND（not detectable),,
212,東京,Tokyo,検出せず,ND（not detectable),,
213,埼玉,Saitama,検出せず,ND（not detectable),,
214,埼玉,Saitama,検出せず,ND（not detectable),,
215,埼玉,Saitama,検出せず,ND（not detectable),,
216,埼玉,Saitama,検出せず,ND（not detectable),,
217,埼玉,Saitama,検出せず,ND（not detectable),,
218,埼玉,Saitama,検出せず,ND（not detectable),,
219,埼玉,Saitama,検出せず,ND（not detectable),,
220,埼玉,Saitama,検出せず,ND（not detectable),,
221,埼玉,Saitama,検出せず,ND（not detectable),,
222,茨城,Ibaraki,検出せず,ND（not detectable),,
223,茨城,Ibaraki,検出せず,ND（not detectable),,
224,茨城,Ibaraki,検出せず,ND（not detectable),,
225,茨城,Ibaraki,検出せず,ND（not detectable),,
226,茨城,Ibaraki,検出せず,ND（not detectable),,
227,茨城,Ibaraki,検出せず,ND（not detectable),,
228,茨城,Ibaraki,検出せず,ND（not detectable),,
229,茨城,Ibaraki,検出せず,ND（not detectable),,
230,茨城,Ibaraki,検出せず,ND（not detectable),,
231,茨城,Ibaraki,検出せず,ND（not detectable),,
232,茨城,Ibaraki,検出せず,ND（not detectable),,
233,茨城,Ibaraki,検出せず,ND（not detectable),,
234,茨城,Ibaraki,検出せず,ND（not detectable),,
235,茨城,Ibaraki,検出せず,ND（not detectable),,
236,茨城,Ibaraki,検出せず,ND（not detectable),,
237,茨城,Ibaraki,検出せず,ND（not detectable),,
238,茨城,Ibaraki,検出せず,ND（not detectable),,
239,茨城,Ibaraki,検出せず,ND（not detectable),,
240,茨城,Ibaraki,検出せず,ND（not detectable),,
241,茨城,Ibaraki,検出せず,ND（not detectable),,
242,茨城,Ibaraki,検出せず,ND（not detectable),,
243,山口,Yamaguchi,検出せず,ND（not detectable),,
244,山口,Yamaguchi,検出せず,ND（not detectable),,
245,山口,Yamaguchi,検出せず,ND（not detectable),,
246,山口,Yamaguchi,検出せず,ND（not detectable),,
247,山口,Yamaguchi,検出せず,ND（not detectable),,
248,山口,Yamaguchi,検出せず,ND（not detectable),,
249,山口,Yamaguchi,検出せず,ND（not detectable),,
250,山口,Yamaguchi,検出せず,ND（not detectable),,
251,山口,Yamaguchi,検出せず,ND（not detectable),,
252,山口,Yamaguchi,検出せず,ND（not detectable),,
253,山口,Yamaguchi,検出せず,ND（not detectable),,
254,山口,Yamaguchi,検出せず,ND（not detectable),,
255,山口,Yamaguchi,検出せず,ND（not detectable),,
256,山口,Yamaguchi,検出せず,ND（not detectable),,
257,山口,Yamaguchi,検出せず,ND（not detectable),,
258,山口,Yamaguchi,検出せず,ND（not detectable),,
259,山口,Yamaguchi,検出せず,ND（not detectable),,
260,山口,Yamaguchi,検出せず,ND（not detectable),,
261,山口,Yamaguchi,検出せず,ND（not detectable),,
262,山口,Yamaguchi,検出せず,ND（not detectable),,
263,山口,Yamaguchi,検出せず,ND（not detectable),,
264,山口,Yamaguchi,検出せず,ND（not detectable),,
265,山口,Yamaguchi,検出せず,ND（not detectable),,
266,山口,Yamaguchi,検出せず,ND（not detectable),,
267,茨城,Ibaraki,検出せず,ND（not detectable),,
268,茨城,Ibaraki,検出せず,ND（not detectable),,
269,茨城,Ibaraki,検出せず,ND（not detectable),,
270,青森,Aomori,検出せず,ND（not detectable),,
271,青森,Aomori,検出せず,ND（not detectable),,
272,青森,Aomori,検出せず,ND（not detectable),,
273,青森,Aomori,検出せず,ND（not detectable),,
274,青森,Aomori,検出せず,ND（not detectable),,
275,青森,Aomori,検出せず,ND（not detectable),,
276,青森,Aomori,検出せず,ND（not detectable),,
277,青森,Aomori,検出せず,ND（not detectable),,
278,青森,Aomori,検出せず,ND（not detectable),,
279,青森,Aomori,検出せず,ND（not detectable),,
280,青森,Aomori,検出せず,ND（not detectable),,
281,青森,Aomori,検出せず,ND（not detectable),,
282,青森,Aomori,検出せず,ND（not detectable),,
283,岩手,Iwate,検出せず,ND（not detectable),,
284,岩手,Iwate,検出せず,ND（not detectable),,
285,岩手,Iwate,検出せず,ND（not detectable),,
286,岩手,Iwate,検出せず,ND（not detectable),,
287,岩手,Iwate,検出せず,ND（not detectable),,
288,岩手,Iwate,検出せず,ND（not detectable),,
289,岩手,Iwate,検出せず,ND（not detectable),,
290,岩手,Iwate,検出せず,ND（not detectable),,
291,岩手,Iwate,検出せず,ND（not detectable),,
292,岩手,Iwate,検出せず,ND（not detectable),,
293,岩手,Iwate,検出せず,ND（not detectable),,
294,岩手,Iwate,検出せず,ND（not detectable),,
295,岩手,Iwate,検出せず,ND（not detectable),,
296,青森,Aomori,検出せず,ND（not detectable),,
297,青森,Aomori,検出せず,ND（not detectable),,
298,青森,Aomori,検出せず,ND（not detectable),,
299,青森,Aomori,検出せず,ND（not detectable),,
300,青森,Aomori,検出せず,ND（not detectable),,
301,青森,Aomori,検出せず,ND（not detectable),,
302,青森,Aomori,検出せず,ND（not detectable),,
303,青森,Aomori,検出せず,ND（not detectable),,
304,青森,Aomori,検出せず,ND（not detectable),,
305,青森,Aomori,検出せず,ND（not detectable),,
306,青森,Aomori,検出せず,ND（not detectable),,
307,青森,Aomori,検出せず,ND（not detectable),,
308,群馬,Gunma,検出せず,ND（not detectable),,
309,群馬,Gunma,検出せず,ND（not detectable),,
310,群馬,Gunma,検出せず,ND（not detectable),,
311,群馬,Gunma,検出せず,ND（not detectable),,
312,群馬,Gunma,検出せず,ND（not detectable),,
313,群馬,Gunma,検出せず,ND（not detectable),,
314,群馬,Gunma,検出せず,ND（not detectable),,
315,群馬,Gunma,検出せず,ND（not detectable),,
316,群馬,Gunma,検出せず,ND（not detectable),,
317,群馬,Gunma,検出せず,ND（not detectable),,
318,群馬,Gunma,検出せず,ND（not detectable),,
319,群馬,Gunma,検出せず,ND（not detectable),,
320,群馬,Gunma,検出せず,ND（not detectable),,
321,群馬,Gunma,検出せず,ND（not detectable),,
322,群馬,Gunma,検出せず,ND（not detectable),,
323,群馬,Gunma,検出せず,ND（not detectable),,
324,群馬,Gunma,検出せず,ND（not detectable),,
325,群馬,Gunma,検出せず,ND（not detectable),,
326,群馬,Gunma,検出せず,ND（not detectable),,
327,群馬,Gunma,検出せず,ND（not detectable),,
328,群馬,Gunma,検出せず,ND（not detectable),,
329,群馬,Gunma,検出せず,ND（not detectable),,
330,群馬,Gunma,検出せず,ND（not detectable),,
331,群馬,Gunma,検出せず,ND（not detectable),,
332,群馬,Gunma,検出せず,ND（not detectable),,
333,群馬,Gunma,検出せず,ND（not detectable),,
334,群馬,Gunma,検出せず,ND（not detectable),,
335,群馬,Gunma,検出せず,ND（not detectable),,
336,群馬,Gunma,検出せず,ND（not detectable),,
337,群馬,Gunma,検出せず,ND（not detectable),,
338,群馬,Gunma,検出せず,ND（not detectable),,
339,群馬,Gunma,検出せず,ND（not detectable),,
340,群馬,Gunma,検出せず,ND（not detectable),,
341,群馬,Gunma,検出せず,ND（not detectable),,
342,群馬,Gunma,検出せず,ND（not detectable),,
343,群馬,Gunma,検出せず,ND（not detectable),,
344,群馬,Gunma,検出せず,ND（not detectable),,
345,群馬,Gunma,検出せず,ND（not detectable),,
346,群馬,Gunma,検出せず,ND（not detectable),,
347,群馬,Gunma,検出せず,ND（not detectable),,
348,群馬,Gunma,検出せず,ND（not detectable),,
349,群馬,Gunma,検出せず,ND（not detectable),,
350,群馬,Gunma,検出せず,ND（not detectable),,
351,群馬,Gunma,検出せず,ND（not detectable),,
352,北海道,Hokkaido,検出せず,ND（not detectable),,
353,北海道,Hokkaido,検出せず,ND（not detectable),,
354,北海道,Hokkaido,検出せず,ND（not detectable),,
355,北海道,Hokkaido,検出せず,ND（not detectable),,
356,北海道,Hokkaido,検出せず,ND（not detectable),,
357,北海道,Hokkaido,検出せず,ND（not detectable),,
358,北海道,Hokkaido,検出せず,ND（not detectable),,
359,北海道,Hokkaido,検出せず,ND（not detectable),,
360,北海道,Hokkaido,検出せず,ND（not detectable),,
361,北海道,Hokkaido,検出せず,ND（not detectable),,
362,北海道,Hokkaido,検出せず,ND（not detectable),,
363,北海道,Hokkaido,検出せず,ND（not detectable),,
364,佐賀,Saga,検出せず,ND（not detectable),,
365,佐賀,Saga,検出せず,ND（not detectable),,
366,佐賀,Saga,検出せず,ND（not detectable),,
367,佐賀,Saga,検出せず,ND（not detectable),,
368,佐賀,Saga,検出せず,ND（not detectable),,
369,佐賀,Saga,検出せず,ND（not detectable),,
370,佐賀,Saga,検出せず,ND（not detectable),,
371,佐賀,Saga,検出せず,ND（not detectable),,
372,佐賀,Saga,検出せず,ND（not detectable),,
373,佐賀,Saga,検出せず,ND（not detectable),,
374,佐賀,Saga,検出せず,ND（not detectable),,
375,佐賀,Saga,検出せず,ND（not detectable),,
376,栃木,Tochigi,検出せず,ND（not detectable),,
377,栃木,Tochigi,検出せず,ND（not detectable),,
378,栃木,Tochigi,検出せず,ND（not detectable),,
379,栃木,Tochigi,検出せず,ND（not detectable),,
380,栃木,Tochigi,検出せず,ND（not detectable),,
381,栃木,Tochigi,検出せず,ND（not detectable),,
382,栃木,Tochigi,検出せず,ND（not detectable),,
383,栃木,Tochigi,検出せず,ND（not detectable),,
384,栃木,Tochigi,検出せず,ND（not detectable),,
385,栃木,Tochigi,検出せず,ND（not detectable),,
386,栃木,Tochigi,検出せず,ND（not detectable),,
387,栃木,Tochigi,検出せず,ND（not detectable),,
388,栃木,Tochigi,検出せず,ND（not detectable),,
389,栃木,Tochigi,検出せず,ND（not detectable),,
390,栃木,Tochigi,検出せず,ND（not detectable),,
391,栃木,Tochigi,検出せず,ND（not detectable),,
392,栃木,Tochigi,検出せず,ND（not detectable),,
393,栃木,Tochigi,検出せず,ND（not detectable),,
394,栃木,Tochigi,検出せず,ND（not detectable),,
395,栃木,Tochigi,検出せず,ND（not detectable),,
396,栃木,Tochigi,検出せず,ND（not detectable),,
397,栃木,Tochigi,検出せず,ND（not detectable),,
398,栃木,Tochigi,検出せず,ND（not detectable),,
399,栃木,Tochigi,検出せず,ND（not detectable),,
400,栃木,Tochigi,検出せず,ND（not detectable),,
401,栃木,Tochigi,検出せず,ND（not detectable),,
402,栃木,Tochigi,検出せず,ND（not detectable),,
403,栃木,Tochigi,検出せず,ND（not detectable),,
404,静岡,Shizuoka,検出せず,ND（not detectable),,
405,静岡,Shizuoka,検出せず,ND（not detectable),,
406,静岡,Shizuoka,検出せず,ND（not detectable),,
407,静岡,Shizuoka,検出せず,ND（not detectable),,
408,静岡,Shizuoka,検出せず,ND（not detectable),,
409,静岡,Shizuoka,検出せず,ND（not detectable),,
410,静岡,Shizuoka,検出せず,ND（not detectable),,
411,静岡,Shizuoka,検出せず,ND（not detectable),,
412,静岡,Shizuoka,検出せず,ND（not detectable),,
413,静岡,Shizuoka,検出せず,ND（not detectable),,
414,静岡,Shizuoka,検出せず,ND（not detectable),,
415,静岡,Shizuoka,検出せず,ND（not detectable),,
416,栃木,Tochigi,検出せず,ND（not detectable),,
417,栃木,Tochigi,検出せず,ND（not detectable),,
418,栃木,Tochigi,検出せず,ND（not detectable),,
419,栃木,Tochigi,検出せず,ND（not detectable),,
420,栃木,Tochigi,検出せず,ND（not detectable),,
421,栃木,Tochigi,検出せず,ND（not detectable),,
422,栃木,Tochigi,検出せず,ND（not detectable),,
423,栃木,Tochigi,検出せず,ND（not detectable),,
424,栃木,Tochigi,検出せず,ND（not detectable),,
425,栃木,Tochigi,検出せず,ND（not detectable),,
426,栃木,Tochigi,検出せず,ND（not detectable),,
427,茨城,Ibaraki,検出せず,ND（not detectable),,
