全国地方公共団体コード,ID,法人番号,地方公共団体名,名称,名称_カナ,住所,方書,緯度,経度,電話番号,FAX番号,メールアドレス,URL,連絡先備考（その他、SNSなど）,画像,画像_ライセンス,備考
131105,,,東京都目黒区,株式会社　あおば葬祭,アオバソウサイ,東京都目黒区下目黒5-7-1,,,,,,,,,,,
131105,,,東京都目黒区,勝山葬祭　株式会社,カツヤマソウサイ,東京都目黒区洗足2-21-17,,,,,,,,,,,
131105,,,東京都目黒区,葬祭総合センター　株式会社　門脇,ソウサイソウゴウセンターカドワキ,東京都目黒区目黒本町4-14-14,,,,,,,,,,,
131105,,,東京都目黒区,株式会社　式典,シキテン,東京都目黒区平町1-26-20,,,,,,,,,,,
131105,,,東京都目黒区,すみやセレモニー　株式会社,スミヤセレモニー,東京都目黒区祐天寺2-10-3,,,,,,,,,,,
131105,,,東京都目黒区,東京式典　株式会社,トウキョウシキテン,東京都目黒区鷹番3-8-6,,,,,,,,,,,
131105,,,東京都目黒区,株式会社　花会,ハナエ,東京都目黒区碑文谷1-5-1,,,,,,,,,,,
131105,,,東京都目黒区,有限会社　花心,ハナココロ,東京都目黒区柿の木坂1-34-15,,,,,,,,,,,
131105,,,東京都目黒区,有限会社　大和屋企画葬祭,ヤマトヤキカクソウサイ,東京都目黒区自由が丘1-26-8-306,,,,,,,,,,,
131105,,,東京都目黒区,有限会社　横山葬祭,ヨコヤマソウサイ,東京都目黒区五本木2-20-3,,,,,,,,,,,
131105,,,東京都目黒区,有限会社　吉田葬儀社,ヨシダソウギシャ,東京都目黒区原町1-12-6,,,,,,,,,,,
