分類,問い合わせ内容,担当部署,連絡先,受付時間
総合,都内での避難生活全般に関する相談窓口,都内避難者電話相談窓口,0120-978-885,平日9時３０分～17時
総合,福島県に関するお問い合わせ,被災者のくらし再建相談ダイヤル,0120-303-059,月～金9時～17時（年末年始・祝日を除く）
総合,宮城県に関するお問い合わせ,宮城県東京事務所,03-5212-9045,月～金9時15分～1７時30分（年末年始・祝日を除く）
総合,岩手県に関するお問い合わせ,いわて内陸避難者支援センター,019-601-7640,月～金9時～1７時（年末年始・祝日を除く）
住宅,都営住宅の募集に関すること,ＪＫＫ東京＜東京都住宅供給公社＞都営住宅募集センター,03-3498-8894,平日9時～12時、13時～18時（土日祝日を除く）
住宅,公社住宅の募集に関すること,ＪＫＫ東京＜東京都住宅供給公社＞公社住宅募集センター,03-3409-2244,月～土9時30分～18時（年末年始・祝日を除く）
就学,公立小・中学校に関すること,教育庁地域教育支援部義務教育課,03-5320-6752,平日9時～17時
就学,転入学に関するお問い合わせ（都立高等学校）,教育庁都立学校教育部高等学校教育課,03-5320-7854,平日9時～17時
就学,転入学に関するお問い合わせ(都立特別支援学校),東京都特別支援教育推進室,03-5228-3433,平日9時～17時
就学,転入学に関するお問い合わせ（都立産業技術高等専門学校）,高専品川キャンパス管理課教務学生係,03-3471-6331,平日9時～17時
就学,私立学校の被災者支援助成金についてのお問い合わせ（幼稚園、小学校、中学校、高等学校等）,生活文化局私学部私学振興課,03-5320-7708,平日９時～17時
子育て・家庭,子供自身や子育て家庭からのあらゆる相談,滞在先の地域の子供家庭支援センター,滞在先の区市町村の暮らしの便利帳を参照（注１）,
子育て・家庭,ひとり親家庭のさまざまな相談,東京都ひとり親家庭支援センター,03-5261-8687,9時～16時30分（年末年始を除く）
子育て・家庭,保育施設に関するお問い合わせ,区市町村の保育担当,滞在先の区市町村の暮らしの便利帳を参照（注１）,
子ども,教育相談センター電話相談,東京都教育相談センター,0120-53-8288,24時間365日
子ども,いじめに関するご相談,東京都いじめ相談ホットライン,0120-53-8288,24時間365日
女性,緊急の保護や自立のために支援が必要な女性の相談,東京都女性相談センター,03-5261-3110,平日9時～20時（年末年始を除く）
女性,緊急の保護や自立のために支援が必要な女性の相談,東京都女性相談センター多摩支所,042-522-4232,平日9時～16時（年末年始を除く）
女性,暴力の防止と被害者支援および女性の抱える悩みや問題についての相談窓口,東京ウィメンズプラザ,03-5467-2455,9時～21時（年末年始を除く）
女性,暴力の防止と被害者支援および女性の抱える悩みや問題についての相談窓口,女性のための電話相談・ふくしま,0120-207-440,月～金10時～17時（祝日を除く）
若者,若者を対象とした相談窓口,東京都若者総合相談センター「若ナビα」,03-3267-0808,月～土11時～20時（年末年始を除く）
若者,ひきこもりで悩んでいる若者や家族等の相談窓口,東京都ひきこもりサポートネット,0120-529-528,月～金10時～17時（年末年始・祝日を除く）
