規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7399653,4390586,3009067,189172,82593,106579,188669,98592,90077,7400156,4374587,3025569,24.1,13.6,39.4
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,349026,297353,51673,3362,2931,431,7087,5931,1156,345301,294353,50948,2.3,1.5,6.7
５人以上,製造業,674587,484155,190432,7415,4171,3244,8284,5921,2363,673718,482405,191313,8.5,2.5,23.3
５人以上,電気・ガス・熱供給・水道業,14150,11301,2849,10,10,0,251,202,49,13909,11109,2800,1.6,1.7,0.8
５人以上,情報通信業,788759,596131,192628,11127,6295,4832,16594,11629,4965,783292,590797,192495,3.1,1.3,8.6
５人以上,"運輸業,郵便業",460952,365443,95509,7737,5376,2361,13198,9299,3899,455491,361520,93971,11.7,9.2,21.4
５人以上,"卸売業,小売業",1435522,825061,610461,31851,15682,16169,28525,15581,12944,1438848,825162,613686,29.8,16.7,47.3
５人以上,"金融業,保険業",394028,211710,182318,5884,2280,3604,4859,2534,2325,395053,211456,183597,8.5,1.6,16.5
５人以上,"不動産業,物品賃貸業",204252,132279,71973,5137,2432,2705,4541,3273,1268,204848,131438,73410,15.7,9.3,27.2
５人以上,"学術研究,専門・技術サービス業",404004,267545,136459,4859,2171,2688,6511,3570,2941,402352,266146,136206,6.6,2.3,14.9
５人以上,"宿泊業,飲食サービス業",616612,277985,338627,40791,16816,23975,29455,15487,13968,627948,279314,348634,74.3,60.9,85
５人以上,"生活関連サービス業,娯楽業",227333,100324,127009,7555,2721,4834,8094,3354,4740,226794,99691,127103,41.5,31.2,49.6
５人以上,"教育,学習支援業",417653,199152,218501,15022,5945,9077,8449,4755,3694,424226,200342,223884,32,28.1,35.4
５人以上,"医療,福祉",589353,149367,439986,19408,4069,15339,19940,5716,14224,588821,147720,441101,34.4,22.9,38.3
５人以上,複合サービス事業,20768,10453,10315,49,0,49,4,3,1,20813,10450,10363,17.7,3.5,32
５人以上,サービス業（他に分類されないもの）,802654,462327,340327,28965,11694,17271,32877,11337,21540,798742,462684,336058,27.6,18.5,40.1
30人以上,調査産業計,5137582,3150809,1986773,114331,49645,64686,125087,65180,59907,5126826,3135274,1991552,18.7,10.2,32.3
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,219018,188986,30032,1804,1511,293,3073,2675,398,217749,187822,29927,0.6,0.4,1.9
30人以上,製造業,511641,373315,138326,4970,2775,2195,5158,3601,1557,511453,372489,138964,6.1,2,17.2
30人以上,電気・ガス・熱供給・水道業,14150,11301,2849,10,10,0,251,202,49,13909,11109,2800,1.6,1.7,0.8
30人以上,情報通信業,664114,508344,155770,9435,5343,4092,14439,10438,4001,659110,503249,155861,2.3,0.9,6.9
30人以上,"運輸業,郵便業",380207,299220,80987,6520,4342,2178,12776,8877,3899,373951,294685,79266,11.1,9.4,17.7
30人以上,"卸売業,小売業",859425,504131,355294,16786,7722,9064,15408,8896,6512,860803,502957,357846,23.8,11,41.7
30人以上,"金融業,保険業",331332,177754,153578,5176,2071,3105,4406,2250,2156,332102,177575,154527,7.9,1.6,15.1
30人以上,"不動産業,物品賃貸業",133841,86325,47516,2162,1085,1077,3046,1922,1124,132957,85488,47469,17.5,9.5,31.9
30人以上,"学術研究,専門・技術サービス業",292298,202378,89920,4149,2038,2111,5094,2876,2218,291353,201540,89813,3.8,2.2,7.3
30人以上,"宿泊業,飲食サービス業",212831,97327,115504,10531,4910,5621,8972,4400,4572,214390,97837,116553,67.7,54,79.2
30人以上,"生活関連サービス業,娯楽業",124775,52130,72645,3843,1565,2278,3028,1225,1803,125590,52470,73120,41.9,29.7,50.7
30人以上,"教育,学習支援業",327595,166866,160729,13855,5237,8618,6887,3890,2997,334563,168213,166350,29.4,26.1,32.8
30人以上,"医療,福祉",401796,109165,292631,11864,2443,9421,12403,4174,8229,401257,107434,293823,28.3,17.5,32.3
30人以上,複合サービス事業,7098,4602,2496,5,0,5,4,3,1,7099,4599,2500,8.2,3.7,16.6
30人以上,サービス業（他に分類されないもの）,657461,368965,288496,23221,8593,14628,30142,9751,20391,650540,367807,282733,30.2,20.8,42.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年５月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
