規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7286076,4324397,2961679,126792,63915,62877,134778,64245,70533,7278090,4324067,2954023,24.6,13.9,40.3
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,343644,293827,49817,3043,2760,283,2978,2110,868,343709,294477,49232,1.9,1,7.3
５人以上,製造業,669840,484426,185414,4691,3183,1508,6384,4057,2327,668147,483552,184595,8.3,2.6,23.3
５人以上,電気・ガス・熱供給・水道業,16796,13850,2946,8,8,0,124,90,34,16680,13768,2912,1.3,1.4,1
５人以上,情報通信業,767493,574322,193171,6549,4730,1819,7230,4435,2795,766812,574617,192195,3.1,1.3,8.5
５人以上,"運輸業,郵便業",455224,361575,93649,8529,6600,1929,7213,5186,2027,456540,362989,93551,12.7,9.5,25.1
５人以上,"卸売業,小売業",1422116,802734,619382,23401,12531,10870,25110,12013,13097,1420407,803252,617155,31.6,17.7,49.7
５人以上,"金融業,保険業",385736,210502,175234,2667,1509,1158,4000,2082,1918,384403,209929,174474,9.1,2.1,17.5
５人以上,"不動産業,物品賃貸業",195293,128748,66545,3273,2141,1132,2828,1582,1246,195738,129307,66431,14.7,8,27.8
５人以上,"学術研究,専門・技術サービス業",394115,265691,128424,4980,2466,2514,4083,2926,1157,395012,265231,129781,7.8,2.7,18.3
５人以上,"宿泊業,飲食サービス業",628777,292421,336356,24258,9749,14509,29880,13801,16079,623155,288369,334786,74,61.3,85
５人以上,"生活関連サービス業,娯楽業",219133,95939,123194,6373,2246,4127,6457,2469,3988,219049,95716,123333,43,31.4,51.9
５人以上,"教育,学習支援業",419232,196386,222846,6798,4608,2190,10287,4042,6245,415743,196952,218791,32,27.7,35.8
５人以上,"医療,福祉",570014,145730,424284,8617,1482,7135,10208,1915,8293,568423,145297,423126,34.6,23.7,38.4
５人以上,複合サービス事業,20732,10974,9758,272,59,213,229,114,115,20775,10919,9856,17,4.3,31.1
５人以上,サービス業（他に分類されないもの）,777931,447272,330659,23333,9843,13490,17767,7423,10344,783497,449692,333805,27.5,18.5,39.6
30人以上,調査産業計,5041120,3084623,1956497,75663,41306,34357,76955,37411,39544,5039828,3088518,1951310,19.3,10.3,33.5
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,213951,185427,28524,1141,1016,125,985,871,114,214107,185572,28535,0.6,0.4,2.5
30人以上,製造業,508163,372789,135374,3677,2411,1266,4680,3015,1665,507160,372185,134975,6.3,2,18.1
30人以上,電気・ガス・熱供給・水道業,13801,11085,2716,8,8,0,124,90,34,13685,11003,2682,1.6,1.8,1
30人以上,情報通信業,645616,489709,155907,5383,3941,1442,5604,3286,2318,645395,490364,155031,2.4,0.9,7.2
30人以上,"運輸業,郵便業",373057,296365,76692,7715,6255,1460,6208,4922,1286,374564,297698,76866,11.6,9.2,21
30人以上,"卸売業,小売業",853965,490664,363301,12106,6882,5224,13863,6704,7159,852208,490842,361366,26.3,12.9,44.5
30人以上,"金融業,保険業",322854,175363,147491,2234,1161,1073,3038,1621,1417,322050,174903,147147,8.7,2.1,16.5
30人以上,"不動産業,物品賃貸業",129234,84009,45225,1225,766,459,1442,953,489,129017,83822,45195,14.9,7.3,28.9
30人以上,"学術研究,専門・技術サービス業",282292,202437,79855,2549,1604,945,2450,1948,502,282391,202093,80298,4.1,2,9.4
30人以上,"宿泊業,飲食サービス業",215170,99470,115700,7402,3326,4076,5925,2809,3116,216647,99987,116660,68.2,53.4,80.9
30人以上,"生活関連サービス業,娯楽業",119325,47886,71439,3221,957,2264,3592,1304,2288,118954,47539,71415,46.5,33.6,55.2
30人以上,"教育,学習支援業",332467,164192,168275,5469,4043,1426,9089,3430,5659,328847,164805,164042,29,25.4,32.7
30人以上,"医療,福祉",388842,106178,282664,3732,918,2814,5201,1065,4136,387373,106031,281342,28.2,18.1,32
30人以上,複合サービス事業,7154,4766,2388,228,59,169,173,114,59,7209,4711,2498,10,4.8,19.6
30人以上,サービス業（他に分類されないもの）,635229,354283,280946,19573,7959,11614,14581,5279,9302,640221,356963,283258,29.5,20,41.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年２月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
