規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5593040,71822,71679,5594862,1802074,76385,60656,1816124
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
５人以上,建設業,339172,3717,2551,340474,6129,17,3,6007
５人以上,製造業,612840,5035,7679,610347,55836,1232,1364,55553
５人以上,電気・ガス・熱供給・水道業,13674,6,90,13590,235,0,0,235
５人以上,情報通信業,758106,7960,7534,758528,25186,886,441,25635
５人以上,"運輸業,郵便業",402255,7385,6929,402689,53236,3839,1504,55593
５人以上,"卸売業,小売業",1006879,11384,12197,1007055,431969,14473,12982,432471
５人以上,"金融業,保険業",361827,3412,3812,361431,33226,601,605,33218
５人以上,"不動産業,物品賃貸業",174134,2804,2129,174794,30714,1090,494,31325
５人以上,"学術研究,専門・技術サービス業",375611,2680,3623,374869,26741,521,411,26650
５人以上,"宿泊業,飲食サービス業",162417,4675,3837,163097,465531,29185,24139,470735
５人以上,"生活関連サービス業,娯楽業",128799,2689,2077,129422,97995,4385,3702,98667
５人以上,"教育,学習支援業",281705,2739,1176,283268,142521,6838,3353,146006
５人以上,"医療,福祉",384379,5319,5196,384912,204442,5264,5130,204166
５人以上,複合サービス事業,17133,211,83,17298,3680,76,0,3719
５人以上,サービス業（他に分類されないもの）,574109,11806,12766,573088,224633,7978,6528,226144
30人以上,調査産業計,4146282,49988,54636,4142291,975502,34695,27462,982078
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
30人以上,建設業,216375,1231,1578,216029,1374,17,3,1387
30人以上,製造業,474776,3664,6385,471991,31635,700,567,31832
30人以上,電気・ガス・熱供給・水道業,13674,6,90,13590,235,0,0,235
30人以上,情報通信業,644011,7409,6902,644513,15099,286,298,15092
30人以上,"運輸業,郵便業",333656,6659,6467,333827,40295,1839,1504,40651
30人以上,"卸売業,小売業",654772,7054,7699,654991,206031,5028,4101,206094
30人以上,"金融業,保険業",306634,2659,2993,306304,25468,424,341,25547
30人以上,"不動産業,物品賃貸業",111079,1042,1164,110942,21878,768,445,22216
30人以上,"学術研究,専門・技術サービス業",279477,2293,3187,278605,11876,161,110,11905
30人以上,"宿泊業,飲食サービス業",71727,1454,1448,71733,142663,8243,6891,144015
30人以上,"生活関連サービス業,娯楽業",67254,1809,1163,67910,58336,2979,1873,59432
30人以上,"教育,学習支援業",228400,1790,706,229484,106163,5686,2709,109140
30人以上,"医療,福祉",287668,3397,3797,287266,113589,1848,2938,112501
30人以上,複合サービス事業,6514,61,4,6571,585,0,0,585
30人以上,サービス業（他に分類されないもの）,450265,9460,11053,448535,200275,6716,5682,201446
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年６月分,,,,,,,,,
第７表  産業、就業形態別常用労働者数,,,,,,,,,
