規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.2,19,17.1,144.7,157.8,125.9,133.1,143.1,118.8,11.6,14.7,7.1
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,ー,－,－,－,－,－
５人以上,建設業,21,21.3,19.3,180.3,184.6,158.1,161.3,164.1,147,19,20.5,11.1
５人以上,製造業,19.5,19.8,18.5,160.2,166.6,144.7,148.8,153.8,136.5,11.4,12.8,8.2
５人以上,電気・ガス・熱供給・水道業,18.5,18.7,17.5,160.9,164,146.9,144.3,146.3,135.4,16.6,17.7,11.5
５人以上,情報通信業,18.9,19.2,18.1,161.4,165.6,149.2,143.7,146.6,135.2,17.7,19,14
５人以上,"運輸業,郵便業",19.3,19.6,18.1,167.8,174.3,142.9,148.6,152.6,133.2,19.2,21.7,9.7
５人以上,"卸売業,小売業",18.3,19.2,17.3,142.2,155.2,125.3,133.9,144.5,120,8.3,10.7,5.3
５人以上,"金融業,保険業",18.2,18.8,17.5,150.6,162.1,137.8,133.4,140.7,125.2,17.2,21.4,12.6
５人以上,"不動産業,物品賃貸業",19.2,19.9,17.8,156.4,166.6,137.6,141.9,149.7,127.4,14.5,16.9,10.2
５人以上,"学術研究,専門・技術サービス業",18.9,19.3,18.1,155.9,160.7,145.2,140.4,143.8,132.8,15.5,16.9,12.4
５人以上,"宿泊業,飲食サービス業",14.7,16.1,13.6,102.3,122.8,86.1,95.3,111.2,82.7,7,11.6,3.4
５人以上,"生活関連サービス業,娯楽業",17.4,18.3,16.6,131.9,142.1,123,125.7,134.6,117.9,6.2,7.5,5.1
５人以上,"教育,学習支援業",15.9,15.8,15.9,116.7,115.8,117.5,111.7,110.9,112.4,5,4.9,5.1
５人以上,"医療,福祉",17.6,17.7,17.6,125.9,136.3,122.5,120.4,128.8,117.7,5.5,7.5,4.8
５人以上,複合サービス事業,18.1,18.7,17.6,143.8,151.7,136.3,137,142.7,131.6,6.8,9,4.7
５人以上,サービス業（他に分類されないもの）,18.7,19.4,17.7,146.8,158.2,131.1,135,144.1,122.5,11.8,14.1,8.6
30人以上,調査産業計,18.5,19.1,17.5,148.2,159.4,130.9,135.4,143.6,122.6,12.8,15.8,8.3
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,20.9,21,19.6,182.9,185.5,165.6,159.9,161.2,151.3,23,24.3,14.3
30人以上,製造業,19.2,19.5,18.4,159.9,165.5,146.1,147.4,151.7,136.7,12.5,13.8,9.4
30人以上,電気・ガス・熱供給・水道業,18.4,18.6,17.7,162.2,164.8,151.8,145.2,146.7,139.1,17,18.1,12.7
30人以上,情報通信業,18.8,19.1,17.9,162.2,166.2,149.3,143.2,146,134.3,19,20.2,15
30人以上,"運輸業,郵便業",19,19.2,18,166.4,172.5,144.2,147.4,151,134.5,19,21.5,9.7
30人以上,"卸売業,小売業",18.8,19.5,17.8,146.4,157.9,130.5,137.2,146.5,124.3,9.2,11.4,6.2
30人以上,"金融業,保険業",18.1,18.7,17.5,151.2,162.5,138,132.6,139.6,124.5,18.6,22.9,13.5
30人以上,"不動産業,物品賃貸業",18.7,19.3,17.7,150.6,159.8,134,136.3,143.7,123,14.3,16.1,11
30人以上,"学術研究,専門・技術サービス業",19.1,19.4,18.3,158.3,161.3,149.9,140.8,143.1,134.3,17.5,18.2,15.6
30人以上,"宿泊業,飲食サービス業",15.5,16.8,14.4,106.9,126,92,100.2,115.6,88.2,6.7,10.4,3.8
30人以上,"生活関連サービス業,娯楽業",17.4,18.6,16.5,128.9,142.9,118.9,123.9,136.6,114.8,5,6.3,4.1
30人以上,"教育,学習支援業",15.9,15.9,16,116.7,115.9,117.5,111.9,111.3,112.4,4.8,4.6,5.1
30人以上,"医療,福祉",18.1,17.9,18.2,128.8,137,125.9,123,130.1,120.5,5.8,6.9,5.4
30人以上,複合サービス事業,18.9,19.3,18.1,149,154.1,139.8,139.7,142.3,135,9.3,11.8,4.8
30人以上,サービス業（他に分類されないもの）,18.6,19.4,17.7,145.3,157.6,129.8,133.7,143.4,121.5,11.6,14.2,8.3
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年１１月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
