規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7387959,4361681,3026278,147015,68098,78917,133182,65140,68042,7401792,4364639,3037153,24.9,14.2,40.2
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,346927,292325,54602,4444,3268,1176,3703,3299,404,347668,292294,55374,2.4,0.7,11
５人以上,製造業,664773,475121,189652,6563,3640,2923,5575,3410,2165,665761,475351,190410,8.1,2.4,22.4
５人以上,電気・ガス・熱供給・水道業,16537,13499,3038,457,446,11,98,55,43,16896,13890,3006,4.2,3.8,5.9
５人以上,情報通信業,774267,586137,188130,6349,3530,2819,7446,4750,2696,773170,584917,188253,3.2,1.1,9.7
５人以上,"運輸業,郵便業",454504,361433,93071,4306,3316,990,6991,4052,2939,451819,360697,91122,10.4,8.4,18.2
５人以上,"卸売業,小売業",1443146,823370,619776,26000,12637,13363,25071,13243,11828,1444075,822764,621311,29.8,17.2,46.6
５人以上,"金融業,保険業",393279,210226,183053,3368,1690,1678,4506,2146,2360,392141,209770,182371,8.3,1.7,16
５人以上,"不動産業,物品賃貸業",204221,132081,72140,2941,1361,1580,2498,1732,766,204664,131710,72954,14.4,6.7,28.3
５人以上,"学術研究,専門・技術サービス業",403044,277013,126031,6939,4050,2889,5552,3163,2389,404431,277900,126531,6.9,3.4,14.6
５人以上,"宿泊業,飲食サービス業",638546,280350,358196,26033,11253,14780,25967,12029,13938,638612,279574,359038,78,65.6,87.6
５人以上,"生活関連サービス業,娯楽業",232637,108699,123938,6883,2972,3911,7462,3615,3847,232058,108056,124002,47.4,37.7,55.8
５人以上,"教育,学習支援業",412726,194257,218469,24408,11567,12841,10135,3560,6575,426999,202264,224735,36.5,32.8,39.8
５人以上,"医療,福祉",586784,143992,442792,11995,1794,10201,9831,2259,7572,588948,143527,445421,33.2,20.4,37.4
５人以上,複合サービス事業,20789,10293,10496,47,5,42,4,2,2,20832,10296,10536,16.7,5.1,28
５人以上,サービス業（他に分類されないもの）,795779,452885,342894,16282,6569,9713,18343,7825,10518,793718,451629,342089,28,18.8,40
30人以上,調査産業計,5080639,3110711,1969928,92687,45093,47594,75071,37343,37728,5098255,3118461,1979794,19.6,10.6,33.7
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,217011,189101,27910,1553,1381,172,2493,2297,196,216071,188185,27886,0.7,0.4,2.3
30人以上,製造業,502818,364771,138047,4541,2836,1705,4183,2700,1483,503176,364907,138269,6.5,1.9,18.6
30人以上,電気・ガス・熱供給・水道業,13542,10819,2723,142,131,11,98,55,43,13586,10895,2691,1.7,2,0.7
30人以上,情報通信業,650727,501791,148936,5673,3379,2294,6102,4126,1976,650298,501044,149254,2.7,1,8.5
30人以上,"運輸業,郵便業",371111,293110,78001,3641,2746,895,4698,3400,1298,370054,292456,77598,9.2,8,14
30人以上,"卸売業,小売業",858304,500677,357627,10711,5713,4998,8851,4101,4750,860164,502289,357875,25.2,12.3,43.2
30人以上,"金融業,保険業",331404,178398,153006,2779,1360,1419,3806,1772,2034,330377,177986,152391,8.1,1.8,15.5
30人以上,"不動産業,物品賃貸業",131876,85545,46331,1682,950,732,1908,1142,766,131650,85353,46297,15.8,8.2,29.9
30人以上,"学術研究,専門・技術サービス業",291901,213058,78843,3968,2764,1204,3269,2125,1144,292600,213697,78903,4.4,2.9,8.3
30人以上,"宿泊業,飲食サービス業",214723,95283,119440,8404,4268,4136,8243,3636,4607,214884,95915,118969,70.5,57.1,81.2
30人以上,"生活関連サービス業,娯楽業",126369,53029,73340,3790,1565,2225,3044,1280,1764,127115,53314,73801,49.9,37.3,59
30人以上,"教育,学習支援業",322163,161536,160627,24239,11567,12672,7515,3049,4466,338887,170054,168833,34.1,31.4,36.8
30人以上,"医療,福祉",395055,104555,290500,7202,769,6433,6661,2055,4606,395596,103269,292327,27.7,16.2,31.7
30人以上,複合サービス事業,7161,4623,2538,6,5,1,4,2,2,7163,4626,2537,7.2,7,7.6
30人以上,サービス業（他に分類されないもの）,646474,354415,292059,14356,5659,8697,14196,5603,8593,646634,354471,292163,30.2,20.5,42.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年９月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
