規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.6,19.4,17.5,148.4,161.5,129.2,136.1,146.1,121.5,12.3,15.4,7.7
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,21.5,21.9,19.6,185.2,189.4,160.7,166.1,169,149.2,19.1,20.4,11.5
５人以上,製造業,19.7,20,18.8,163.4,170,146.4,150.8,155.8,137.9,12.6,14.2,8.5
５人以上,電気・ガス・熱供給・水道業,20.2,20.4,19.2,179.9,182.3,170,158.6,160.3,151.6,21.3,22,18.4
５人以上,情報通信業,19.8,20.1,19,170.1,174.4,157.2,149.1,151.9,140.7,21,22.5,16.5
５人以上,"運輸業,郵便業",19.4,19.7,18.2,169.6,175.9,145.3,150.5,154.7,134.4,19.1,21.2,10.9
５人以上,"卸売業,小売業",18.5,19.4,17.4,142.2,155.4,125,134,145.1,119.6,8.2,10.3,5.4
５人以上,"金融業,保険業",19.3,19.9,18.5,160,171.7,145.9,141,148.3,132.2,19,23.4,13.7
５人以上,"不動産業,物品賃貸業",19.9,20.5,18.7,161.5,170.5,144.2,146.5,153.3,133.5,15,17.2,10.7
５人以上,"学術研究,専門・技術サービス業",19.3,19.9,18,161.1,168,146.2,144.2,149.3,133.3,16.9,18.7,12.9
５人以上,"宿泊業,飲食サービス業",15.2,16.4,14.2,106.1,126.3,89.1,99.3,116,85.3,6.8,10.3,3.8
５人以上,"生活関連サービス業,娯楽業",18.4,19.1,17.8,140,148.2,133.8,133.4,141.2,127.6,6.6,7,6.2
５人以上,"教育,学習支援業",15.1,15.1,15.2,109.7,107.6,111.7,105.2,102.7,107.5,4.5,4.9,4.2
５人以上,"医療,福祉",17.9,18,17.9,129.2,138.8,125.9,123.2,130.9,120.6,6,7.9,5.3
５人以上,複合サービス事業,19.1,19.7,18.5,153.2,160.4,145.1,145.9,152.2,138.8,7.3,8.2,6.3
５人以上,サービス業（他に分類されないもの）,19.2,19.7,18.4,150.7,161,136.9,138.5,146.2,128.1,12.2,14.8,8.8
30人以上,調査産業計,18.9,19.5,17.8,152.5,163.9,134.4,138.6,146.9,125.4,13.9,17,9
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,21.4,21.7,19.6,190.6,194.3,166.5,167.1,169.4,152.2,23.5,24.9,14.3
30人以上,製造業,19.4,19.8,18.5,163.4,169.1,148.1,149.6,153.9,138,13.8,15.2,10.1
30人以上,電気・ガス・熱供給・水道業,20.2,20.4,19.2,179.9,182.3,170,158.6,160.3,151.6,21.3,22,18.4
30人以上,情報通信業,19.7,20.1,18.7,170.1,174.8,155.4,148.2,151.4,138.3,21.9,23.4,17.1
30人以上,"運輸業,郵便業",19.2,19.5,18.2,169.3,175.2,146.8,150.2,154.1,135.3,19.1,21.1,11.5
30人以上,"卸売業,小売業",18.9,19.7,17.8,147,159.1,130.4,137.4,147.5,123.5,9.6,11.6,6.9
30人以上,"金融業,保険業",19.2,19.9,18.4,161.3,173.6,146.4,140.3,147.7,131.3,21,25.9,15.1
30人以上,"不動産業,物品賃貸業",19.6,20.3,18.4,158.3,167.6,141.1,142.7,150.3,128.7,15.6,17.3,12.4
30人以上,"学術研究,専門・技術サービス業",19.2,19.8,17.7,160.8,167,144.5,142.7,147.6,129.8,18.1,19.4,14.7
30人以上,"宿泊業,飲食サービス業",15.8,16.9,14.9,111.2,130.1,95.6,104.3,119.5,91.8,6.9,10.6,3.8
30人以上,"生活関連サービス業,娯楽業",17.8,18.9,17.1,134.8,146.9,126.7,128,139,120.7,6.8,7.9,6
30人以上,"教育,学習支援業",15.1,15.1,15.2,110.5,108.9,112,105.9,103.9,107.9,4.6,5,4.1
30人以上,"医療,福祉",18.7,18.6,18.7,135.6,143.4,132.6,129.2,135.8,126.7,6.4,7.6,5.9
30人以上,複合サービス事業,19.4,19.5,19.2,155.2,157.2,151.5,147.8,148.6,146.4,7.4,8.6,5.1
30人以上,サービス業（他に分類されないもの）,19.1,19.6,18.4,149.7,160.1,136.8,136.9,144.3,127.7,12.8,15.8,9.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年３月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
