規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.5,19.3,17.4,146.5,159.3,128,135.3,145.1,121.1,11.2,14.2,6.9
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,21.4,21.6,20.1,181.7,185.5,162.4,165,167.3,153.1,16.7,18.2,9.3
５人以上,製造業,19.8,20.1,19.1,163.3,169,148.8,151.6,155.9,140.6,11.7,13.1,8.2
５人以上,電気・ガス・熱供給・水道業,18.3,18.4,17.6,160.3,162.4,151.5,143.5,144.8,138,16.8,17.6,13.5
５人以上,情報通信業,19.4,19.6,18.6,165.4,169.6,152.8,147.4,150.4,138.4,18,19.2,14.4
５人以上,"運輸業,郵便業",19.6,19.8,18.6,169.2,175.2,145.6,150.4,154,136.2,18.8,21.2,9.4
５人以上,"卸売業,小売業",18.6,19.4,17.7,144.4,156.9,128.1,136.2,146.3,123,8.2,10.6,5.1
５人以上,"金融業,保険業",18.5,19.3,17.6,154.1,166.8,139.7,135.8,144,126.5,18.3,22.8,13.2
５人以上,"不動産業,物品賃貸業",19.6,20.3,18.2,159.3,169.3,141,145.2,152.9,131,14.1,16.4,10
５人以上,"学術研究,専門・技術サービス業",19,19.4,18.2,156,161,145,141.3,144.9,133.2,14.7,16.1,11.8
５人以上,"宿泊業,飲食サービス業",15.1,16.5,14.1,104.7,126.2,87.8,98.3,115.7,84.6,6.4,10.5,3.2
５人以上,"生活関連サービス業,娯楽業",17.8,18.3,17.5,135.9,142.1,130.5,129.3,134.7,124.6,6.6,7.4,5.9
５人以上,"教育,学習支援業",15.8,15.8,15.9,110.8,109.3,112,107.5,106.2,108.6,3.3,3.1,3.4
５人以上,"医療,福祉",17.7,17.8,17.6,128.7,137.9,125.8,123.4,130.8,121,5.3,7.1,4.8
５人以上,複合サービス事業,18,18.6,17.4,141.1,149,133.8,134.4,141.3,128,6.7,7.7,5.8
５人以上,サービス業（他に分類されないもの）,18.9,19.5,18,145.7,156.7,130.9,135.3,144.3,123.3,10.4,12.4,7.6
30人以上,調査産業計,18.7,19.4,17.8,149.8,160.7,132.8,137.5,145.6,124.8,12.3,15.1,8
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,ー
30人以上,建設業,21.3,21.5,20.3,185,187.3,170,165.3,166.5,157.5,19.7,20.8,12.5
30人以上,製造業,19.6,19.8,18.8,162.5,167.5,149.4,149.7,153.4,140,12.8,14.1,9.4
30人以上,電気・ガス・熱供給・水道業,18.4,18.6,17.9,164.1,166,156.6,146,147.2,141.5,18.1,18.8,15.1
30人以上,情報通信業,19.3,19.5,18.6,165.3,168.9,153.4,146.4,148.9,138.2,18.9,20,15.2
30人以上,"運輸業,郵便業",19.4,19.6,18.7,169.5,174.7,149.5,151.4,154.3,140.1,18.1,20.4,9.4
30人以上,"卸売業,小売業",19,19.6,18.1,147.8,158.9,132.6,138.7,147.7,126.3,9.1,11.2,6.3
30人以上,"金融業,保険業",18.4,19.2,17.5,154.5,167.6,139.6,134.8,143,125.5,19.7,24.6,14.1
30人以上,"不動産業,物品賃貸業",19.2,19.8,18.1,153.8,163.2,136.5,140,147.7,125.9,13.8,15.5,10.6
30人以上,"学術研究,専門・技術サービス業",19.2,19.6,18.1,157,161,146.2,141.4,144.6,132.7,15.6,16.4,13.5
30人以上,"宿泊業,飲食サービス業",15.9,17.1,14.9,110.1,128.8,94.9,103.9,119.3,91.4,6.2,9.5,3.5
30人以上,"生活関連サービス業,娯楽業",17.9,18.7,17.2,132.9,142.8,125.7,127.6,136.3,121.3,5.3,6.5,4.4
30人以上,"教育,学習支援業",16,15.9,16.1,111.3,109.7,112.7,108.1,106.9,109.2,3.2,2.8,3.5
30人以上,"医療,福祉",18.2,18.3,18.2,132.5,141.1,129.3,126.8,134.5,124,5.7,6.6,5.3
30人以上,複合サービス事業,18.6,19.1,17.9,142.6,148.8,132.5,137.1,142.1,129,5.5,6.7,3.5
30人以上,サービス業（他に分類されないもの）,18.8,19.5,18,144.5,156.3,130.3,134,143.5,122.7,10.5,12.8,7.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年７月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
