規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.7,19.5,17.6,149.1,162.1,130.3,137,147,122.6,12.1,15.1,7.7
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,21.3,21.6,19.9,182,185.1,163.5,164.8,167,151.8,17.2,18.1,11.7
５人以上,製造業,19.9,20.2,19.2,165,170.7,150.7,152.6,156.9,141.6,12.4,13.8,9.1
５人以上,電気・ガス・熱供給・水道業,19.4,19.5,18.8,170.4,172.3,162.8,151.1,152.4,146,19.3,19.9,16.8
５人以上,情報通信業,19.5,19.8,18.6,168.1,172.7,154.4,148.8,152,139.3,19.3,20.7,15.1
５人以上,"運輸業,郵便業",19.6,19.9,18.4,171.7,178,147.6,152.3,156.3,137.1,19.4,21.7,10.5
５人以上,"卸売業,小売業",18.7,19.6,17.6,144.7,157.9,127.7,136.1,147.1,121.9,8.6,10.8,5.8
５人以上,"金融業,保険業",19,19.6,18.3,158.7,169.9,145.3,139.4,146.3,131.1,19.3,23.6,14.2
５人以上,"不動産業,物品賃貸業",19.9,20.6,18.7,161.7,171.1,144.1,147.1,154.4,133.4,14.6,16.7,10.7
５人以上,"学術研究,専門・技術サービス業",19.3,19.9,18.2,160.6,167.1,146.8,144,148.6,134.2,16.6,18.5,12.6
５人以上,"宿泊業,飲食サービス業",15.2,16.4,14.1,106.2,127.6,89.2,99.2,116.7,85.3,7,10.9,3.9
５人以上,"生活関連サービス業,娯楽業",18.6,19.4,18,141.6,150.7,134.4,135.2,143.5,128.7,6.4,7.2,5.7
５人以上,"教育,学習支援業",16.1,16,16.1,115.5,113.9,117,110.7,108.9,112.4,4.8,5,4.6
５人以上,"医療,福祉",18.3,18.7,18.2,132.4,145.6,127.9,126.4,137,122.8,6,8.6,5.1
５人以上,複合サービス事業,18.5,19.1,17.9,149.7,156.7,142.2,140.8,146.6,134.6,8.9,10.1,7.6
５人以上,サービス業（他に分類されないもの）,19,19.7,18.2,148.1,158.9,134,136.7,145.3,125.4,11.4,13.6,8.6
30人以上,調査産業計,18.9,19.5,18,152.8,163.6,135.6,139.1,147,126.5,13.7,16.6,9.1
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,21.1,21.2,20,184.5,186.7,170.3,164.1,165.4,155.8,20.4,21.3,14.5
30人以上,製造業,19.7,19.9,19,164.6,169.1,152.1,151,154.3,141.9,13.6,14.8,10.2
30人以上,電気・ガス・熱供給・水道業,19.4,19.5,18.8,170.4,172.3,162.8,151.1,152.4,146,19.3,19.9,16.8
30人以上,情報通信業,19.4,19.7,18.4,168.3,173,153.4,148,151.4,137.3,20.3,21.6,16.1
30人以上,"運輸業,郵便業",19.2,19.4,18.4,170,175.7,149.2,150.2,153.4,138.4,19.8,22.3,10.8
30人以上,"卸売業,小売業",19,19.8,18,148.9,161.2,132.4,138.8,149,125.2,10.1,12.2,7.2
30人以上,"金融業,保険業",18.9,19.5,18.2,159.4,171.1,145.7,138.2,145,130.2,21.2,26.1,15.5
30人以上,"不動産業,物品賃貸業",19.4,20,18.3,156.5,165.6,140.1,141,148.5,127.5,15.5,17.1,12.6
30人以上,"学術研究,専門・技術サービス業",19.5,19.9,18.4,162.3,167,150.4,143.7,147.4,134.4,18.6,19.6,16
30人以上,"宿泊業,飲食サービス業",15.9,16.8,15.1,111.7,129,97.6,104.8,118.4,93.7,6.9,10.6,3.9
30人以上,"生活関連サービス業,娯楽業",17.8,18.9,17.1,136.1,148.7,127.1,129.5,140.8,121.4,6.6,7.9,5.7
30人以上,"教育,学習支援業",16.2,16.1,16.3,116.7,115.2,118.3,111.8,110.1,113.5,4.9,5.1,4.8
30人以上,"医療,福祉",19,19.2,18.9,137.9,149.1,133.6,131.4,140.8,127.8,6.5,8.3,5.8
30人以上,複合サービス事業,18.9,19.5,17.8,150.7,156.7,139.6,141.7,146.2,133.4,9,10.5,6.2
30人以上,サービス業（他に分類されないもの）,19,19.6,18.2,147,158.1,133.5,135,143.4,124.7,12,14.7,8.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年４月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
