規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7395114,4362883,3032231,148207,76085,72122,132335,69975,62360,7410986,4368993,3041993,24.5,13.8,39.9
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,345301,293429,51872,3734,3601,133,2554,2192,362,346481,294838,51643,1.7,1,6.2
５人以上,製造業,668676,478330,190346,6267,4218,2049,9043,6042,3001,665900,476506,189394,8.3,2.5,23.1
５人以上,電気・ガス・熱供給・水道業,13909,11050,2859,6,6,0,90,72,18,13825,10984,2841,1.7,1.9,0.9
５人以上,情報通信業,783292,592006,191286,8846,5912,2934,7975,5231,2744,784163,592687,191476,3.3,1.4,9
５人以上,"運輸業,郵便業",455491,359579,95912,11224,7670,3554,8433,6222,2211,458282,361027,97255,12.1,9.3,22.8
５人以上,"卸売業,小売業",1438848,826268,612580,25857,13163,12694,25179,14758,10421,1439526,824673,614853,30,16.9,47.6
５人以上,"金融業,保険業",395053,210327,184726,4013,2001,2012,4417,2450,1967,394649,209878,184771,8.4,1.7,16.1
５人以上,"不動産業,物品賃貸業",204848,131884,72964,3894,2103,1791,2623,1460,1163,206119,132527,73592,15.2,8.8,26.7
５人以上,"学術研究,専門・技術サービス業",402352,276897,125455,3201,1518,1683,4034,2766,1268,401519,275649,125870,6.6,2.6,15.5
５人以上,"宿泊業,飲食サービス業",627948,275351,352597,33860,16583,17277,27976,12640,15336,633832,279294,354538,74.3,61,84.7
５人以上,"生活関連サービス業,娯楽業",226794,101226,125568,7074,2852,4222,5779,2489,3290,228089,101589,126500,43.3,33,51.5
５人以上,"教育,学習支援業",424226,202073,222153,9577,3677,5900,4529,2005,2524,429274,203745,225529,34,30.5,37.1
５人以上,"医療,福祉",588821,144959,443862,10583,3411,7172,10326,2743,7583,589078,145627,443451,34.7,23.8,38.2
５人以上,複合サービス事業,20813,10450,10363,287,154,133,83,3,80,21017,10601,10416,17.7,3.5,32.2
５人以上,サービス業（他に分類されないもの）,798742,449054,349688,19784,9216,10568,19294,8902,10392,799232,449368,349864,28.3,18.7,40.6
30人以上,調査産業計,5121784,3128320,1993464,84683,43765,40918,82098,43874,38224,5124369,3128211,1996158,19.2,10.3,33
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,217749,187611,30138,1248,1189,59,1581,1520,61,217416,187280,30136,0.6,0.4,1.9
30人以上,製造業,506411,368034,138377,4364,2986,1378,6952,4977,1975,503823,366043,137780,6.3,2,17.9
30人以上,電気・ガス・熱供給・水道業,13909,11050,2859,6,6,0,90,72,18,13825,10984,2841,1.7,1.9,0.9
30人以上,情報通信業,659110,506881,152229,7695,5239,2456,7200,4925,2275,659605,507195,152410,2.3,0.8,7.3
30人以上,"運輸業,郵便業",373951,293961,79990,8498,6433,2065,7971,5760,2211,374478,294634,79844,10.9,9,17.6
30人以上,"卸売業,小売業",860803,505340,355463,12082,6623,5459,11800,7074,4726,861085,504889,356196,23.9,11,42.3
30人以上,"金融業,保険業",332102,176693,155409,3083,1480,1603,3334,1832,1502,331851,176341,155510,7.7,1.6,14.6
30人以上,"不動産業,物品賃貸業",132957,85936,47021,1810,932,878,1609,847,762,133158,86021,47137,16.7,8.9,30.9
30人以上,"学術研究,専門・技術サービス業",291353,212282,79071,2454,1432,1022,3297,2467,830,290510,211247,79263,4.1,2.6,8
30人以上,"宿泊業,飲食サービス業",214390,97057,117333,9697,4298,5399,8339,3895,4444,215748,97460,118288,66.8,53,78.1
30人以上,"生活関連サービス業,娯楽業",125590,53043,72547,4788,1809,2979,3036,920,2116,127342,53932,73410,46.7,34.5,55.6
30人以上,"教育,学習支援業",334563,169360,165203,7476,2810,4666,3415,1418,1997,338624,170752,167872,32.2,29.1,35.4
30人以上,"医療,福祉",401257,102864,298393,5245,1695,3550,6735,983,5752,399767,103576,296191,28.1,17.4,31.9
30人以上,複合サービス事業,7099,4599,2500,61,57,4,4,3,1,7156,4653,2503,8.2,3.6,16.6
30人以上,サービス業（他に分類されないもの）,650540,353609,296931,16176,6776,9400,16735,7181,9554,649981,353204,296777,31,21.3,42.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年６月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
