規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5561196,63846,66688,5558719,1844694,60075,76648,1827756
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
５人以上,建設業,336224,1925,2148,336004,10879,472,425,10923
５人以上,製造業,612331,4526,5346,611509,51940,781,943,51780
５人以上,電気・ガス・熱供給・水道業,15921,62,155,15828,709,0,0,709
５人以上,情報通信業,751192,6153,7846,749508,24560,1141,933,24759
５人以上,"運輸業,郵便業",402271,4160,5857,400508,55732,1987,3789,53996
５人以上,"卸売業,小売業",1000124,14008,10881,1003476,440565,11670,12340,439670
５人以上,"金融業,保険業",361125,4153,4780,360478,32917,459,595,32801
５人以上,"不動産業,物品賃貸業",181998,1692,3586,179998,23650,854,387,24223
５人以上,"学術研究,専門・技術サービス業",373881,5726,4385,375228,27659,764,601,27816
５人以上,"宿泊業,飲食サービス業",152961,2584,2620,153075,485283,24559,24221,485471
５人以上,"生活関連サービス業,娯楽業",123619,5876,2355,127140,106041,3143,3687,105497
５人以上,"教育,学習支援業",268508,1236,1245,268498,159379,1249,16401,144228
５人以上,"医療,福祉",393065,2478,5537,390106,196048,6336,5606,196678
５人以上,複合サービス事業,17318,73,121,17270,3516,3,0,3519
５人以上,サービス業（他に分類されないもの）,570658,9194,9826,570093,225816,6657,6720,225686
30人以上,調査産業計,4097983,40743,48004,4090334,1005107,26587,43261,988821
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
30人以上,建設業,216366,687,1373,215682,1343,21,33,1329
30人以上,製造業,471143,3016,4034,470121,30895,582,268,31213
30人以上,電気・ガス・熱供給・水道業,13399,62,155,13306,236,0,0,236
30人以上,情報通信業,635160,4995,6820,633201,17427,593,628,17526
30人以上,"運輸業,郵便業",331199,4160,5549,329744,42072,1870,2641,41367
30人以上,"卸売業,小売業",641295,6754,6935,641080,218229,3414,4453,217224
30人以上,"金融業,保険業",304557,3055,3316,304277,27085,459,436,27127
30人以上,"不動産業,物品賃貸業",115666,821,1297,115190,16702,272,288,16686
30人以上,"学術研究,専門・技術サービス業",277637,5044,2927,279760,12077,373,303,12141
30人以上,"宿泊業,飲食サービス業",67044,468,1337,66175,148500,6703,6655,148548
30人以上,"生活関連サービス業,娯楽業",66550,736,1193,66093,60735,2355,2814,60276
30人以上,"教育,学習支援業",219610,1096,1042,219663,117608,799,15908,102500
30人以上,"医療,福祉",284372,1524,3608,282080,112710,3294,3237,112975
30人以上,複合サービス事業,6607,1,2,6607,552,3,0,554
30人以上,サービス業（他に分類されないもの）,447378,8324,8416,447355,198936,5849,5597,199119
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年８月分,,,,,,,,,
第７表  産業、就業形態別常用労働者数,,,,,,,,,
