規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7405890,4347860,3058030,123921,59523,64398,143336,70424,72912,7386475,4336959,3049516,24.7,14,40
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,347103,290995,56108,2397,1798,599,2573,1962,611,346927,290831,56096,3.1,1.3,12.5
５人以上,製造業,664271,475263,189008,5307,3695,1612,6289,4258,2031,663289,474700,188589,7.8,2.3,21.7
５人以上,電気・ガス・熱供給・水道業,16630,13540,3090,62,54,8,155,95,60,16537,13499,3038,4.3,3.9,5.9
５人以上,情報通信業,775752,578524,197228,7294,4579,2715,8779,5355,3424,774267,577748,196519,3.2,1.2,9.1
５人以上,"運輸業,郵便業",458003,362669,95334,6147,4693,1454,9646,6829,2817,454504,360533,93971,11.9,8.9,23.2
５人以上,"卸売業,小売業",1440689,819512,621177,25678,12168,13510,23221,12097,11124,1443146,819583,623563,30.5,17.5,47.6
５人以上,"金融業,保険業",394042,208726,185316,4612,2743,1869,5375,3095,2280,393279,208374,184905,8.3,1.6,16
５人以上,"不動産業,物品賃貸業",205648,135231,70417,2546,1040,1506,3973,2332,1641,204221,133939,70282,11.9,5.3,24.3
５人以上,"学術研究,専門・技術サービス業",401540,272338,129202,6490,3426,3064,4986,3153,1833,403044,272611,130433,6.9,3.4,14.3
５人以上,"宿泊業,飲食サービス業",638244,280496,357748,27143,11778,15365,26841,12037,14804,638546,280237,358309,76,64,85.4
５人以上,"生活関連サービス業,娯楽業",229660,107722,121938,9019,4593,4426,6042,2673,3369,232637,109642,122995,45.3,36.6,53.1
５人以上,"教育,学習支援業",427887,197921,229966,2485,905,1580,17646,7249,10397,412726,191577,221149,34.9,30.3,39
５人以上,"医療,福祉",589113,142183,446930,8814,2017,6797,11143,2283,8860,586784,141917,444867,33.5,20.2,37.8
５人以上,複合サービス事業,20834,10384,10450,76,1,75,121,33,88,20789,10352,10437,16.9,3.7,30
５人以上,サービス業（他に分類されないもの）,796474,452356,344118,15851,6033,9818,16546,6973,9573,795779,451416,344363,28.4,18.7,41
30人以上,調査産業計,5103090,3094537,2008553,67330,32887,34443,91265,45429,45836,5079155,3081995,1997160,19.5,10.4,33.5
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,217709,187850,29859,708,407,301,1406,795,611,217011,187462,29549,0.6,0.4,1.9
30人以上,製造業,502038,364974,137064,3598,2418,1180,4302,3029,1273,501334,364363,136971,6.2,1.9,17.8
30人以上,電気・ガス・熱供給・水道業,13635,10860,2775,62,54,8,155,95,60,13542,10819,2723,1.7,2,0.7
30人以上,情報通信業,652587,494216,158371,5588,3523,2065,7448,4734,2714,650727,493005,157722,2.7,1,8
30人以上,"運輸業,郵便業",373271,293791,79480,6030,4576,1454,8190,6330,1860,371111,292037,79074,11.1,9.1,18.6
30人以上,"卸売業,小売業",859524,497403,362121,10168,4903,5265,11388,5921,5467,858304,496385,361919,25.3,11.9,43.7
30人以上,"金融業,保険業",331642,178214,153428,3514,2230,1284,3752,2415,1337,331404,178029,153375,8.2,1.7,15.8
30人以上,"不動産業,物品賃貸業",132368,87019,45349,1093,623,470,1585,923,662,131876,86719,45157,12.7,6.1,25.2
30人以上,"学術研究,専門・技術サービス業",289714,207795,81919,5417,3042,2375,3230,1989,1241,291901,208848,83053,4.2,2.7,7.7
30人以上,"宿泊業,飲食サービス業",215544,94170,121374,7171,2913,4258,7992,3468,4524,214723,93615,121108,69.2,55.3,79.9
30人以上,"生活関連サービス業,娯楽業",127285,53899,73386,3091,963,2128,4007,1697,2310,126369,53165,73204,47.7,36.7,55.7
30人以上,"教育,学習支援業",337218,164721,172497,1895,625,1270,16950,7098,9852,322163,158248,163915,31.8,28.2,35.3
30人以上,"医療,福祉",397082,102231,294851,4818,1312,3506,6845,1319,5526,395055,102224,292831,28.6,17.1,32.6
30人以上,複合サービス事業,7159,4682,2477,4,1,3,2,1,1,7161,4682,2479,7.7,3.8,15.2
30人以上,サービス業（他に分類されないもの）,646314,352712,293602,14173,5297,8876,14013,5615,8398,646474,352394,294080,30.8,20.7,42.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年８月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
