規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18,18.7,16.9,143,155.7,124.4,131.3,140.9,117.3,11.7,14.8,7.1
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,20.9,21.2,19.4,179.7,183.7,156.1,160.8,163.4,145.6,18.9,20.3,10.5
５人以上,製造業,19,19.3,18.3,157.6,163.4,142.7,145.1,149.2,134.4,12.5,14.2,8.3
５人以上,電気・ガス・熱供給・水道業,18.6,18.8,17.6,163.7,165.6,154.8,144.4,145.7,138.1,19.3,19.9,16.7
５人以上,情報通信業,18.4,18.7,17.7,159.9,164,147.6,140.2,142.9,132.2,19.7,21.1,15.4
５人以上,"運輸業,郵便業",18.8,19.2,17.1,163.7,171.4,133.8,144.9,150.2,124.5,18.8,21.2,9.3
５人以上,"卸売業,小売業",18.2,18.9,17.2,138.7,151.3,122.3,130.8,141.1,117.3,7.9,10.2,5
５人以上,"金融業,保険業",17.7,18.4,16.9,146.7,158.3,132.9,129.6,136.8,120.9,17.1,21.5,12
５人以上,"不動産業,物品賃貸業",19.1,19.8,17.6,154.9,165,135.3,141.4,149.3,126,13.5,15.7,9.3
５人以上,"学術研究,専門・技術サービス業",18.7,19.3,17.6,155.7,163,140.7,139.3,144.4,128.9,16.4,18.6,11.8
５人以上,"宿泊業,飲食サービス業",15,16.1,14,104.8,124.6,87.7,98.2,114.5,84.1,6.6,10.1,3.6
５人以上,"生活関連サービス業,娯楽業",17.7,18.6,17,135.9,146.3,127.9,129.8,139.7,122.1,6.1,6.6,5.8
５人以上,"教育,学習支援業",15.3,15.2,15.5,112.3,111,113.5,107.7,105.9,109.4,4.6,5.1,4.1
５人以上,"医療,福祉",17.5,17.6,17.5,126.5,136.2,123.2,120.6,128.4,118,5.9,7.8,5.2
５人以上,複合サービス事業,17.6,18.4,16.6,143.8,153.2,133.5,133.5,140.6,125.7,10.3,12.6,7.8
５人以上,サービス業（他に分類されないもの）,18.3,19,17.4,142.8,153.7,127.9,132,140.7,120.2,10.8,13,7.7
30人以上,調査産業計,18,18.6,17.1,145.6,156.5,128.3,132.5,140.3,120,13.1,16.2,8.3
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,20.4,20.6,18.9,180.1,183.4,158.5,157.8,159.7,145.5,22.3,23.7,13
30人以上,製造業,18.6,18.8,18,155.9,160.5,143.2,142.3,145.5,133.4,13.6,15,9.8
30人以上,電気・ガス・熱供給・水道業,18.3,18.5,17.4,163.9,166.7,152.4,144,145.6,137.4,19.9,21.1,15
30人以上,情報通信業,18.3,18.6,17.4,159.5,164,145.4,139.1,142.2,129.3,20.4,21.8,16.1
30人以上,"運輸業,郵便業",18.5,18.8,17.1,162.7,169.6,135.8,143.9,148.5,125.8,18.8,21.1,10
30人以上,"卸売業,小売業",18.5,19,17.7,141.7,152.6,126.8,132.7,141.6,120.6,9,11,6.2
30人以上,"金融業,保険業",17.6,18.3,16.9,147.6,159.4,133.8,128.6,135.5,120.5,19,23.9,13.3
30人以上,"不動産業,物品賃貸業",18.6,19.2,17.4,150.6,159.8,133.5,136.4,143.8,122.8,14.2,16,10.7
30人以上,"学術研究,専門・技術サービス業",18.6,19,17.4,155.6,161.3,141.4,137.8,141.8,127.8,17.8,19.5,13.6
30人以上,"宿泊業,飲食サービス業",15.4,16.5,14.4,108.1,126.6,92.1,101.6,116.5,88.8,6.5,10.1,3.3
30人以上,"生活関連サービス業,娯楽業",16.6,17.8,15.8,126.7,139.3,118.2,119.7,131.1,112,7,8.2,6.2
30人以上,"教育,学習支援業",15.2,15.1,15.4,112.7,111.4,113.9,108.2,106.4,109.9,4.5,5,4
30人以上,"医療,福祉",18,18.1,18,131,140,127.7,124.7,132.5,121.8,6.3,7.5,5.9
30人以上,複合サービス事業,18.3,18.6,17.6,148.5,152.9,140,136.2,137.9,132.9,12.3,15,7.1
30人以上,サービス業（他に分類されないもの）,18.3,19,17.3,142.2,154,127.3,131,140.2,119.4,11.2,13.8,7.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
