規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7386534,4351590,3034944,180996,96095,84901,164797,91214,73583,7402733,4356471,3046262,25,14.2,40.3
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,347668,293551,54117,4421,3355,1066,4260,3904,356,347829,293002,54827,2.4,0.8,11.3
５人以上,製造業,650503,462486,188017,8884,6464,2420,7357,5349,2008,652030,463601,188429,8,2.3,21.9
５人以上,電気・ガス・熱供給・水道業,16896,13890,3006,70,63,7,67,57,10,16899,13896,3003,4.2,3.8,6.1
５人以上,情報通信業,773170,579162,194008,16893,11031,5862,13092,8671,4421,776971,581522,195449,3.6,1.3,10.4
５人以上,"運輸業,郵便業",451819,365620,86199,5387,3925,1462,6618,4865,1753,450588,364680,85908,10.5,8.4,19.4
５人以上,"卸売業,小売業",1444075,818875,625200,33334,17944,15390,31397,18521,12876,1446012,818298,627714,30.5,17.8,47
５人以上,"金融業,保険業",392141,207897,184244,8879,4691,4188,8610,5087,3523,392410,207501,184909,8.6,1.6,16.5
５人以上,"不動産業,物品賃貸業",204664,133412,71252,3892,2358,1534,4587,2524,2063,203969,133246,70723,12,5.5,24.3
５人以上,"学術研究,専門・技術サービス業",404431,275193,129238,7335,5565,1770,8598,6589,2009,403168,274169,128999,6.8,3.2,14.5
５人以上,"宿泊業,飲食サービス業",638612,278245,360367,34202,17283,16919,24594,11420,13174,648220,284108,364112,78,65.9,87.4
５人以上,"生活関連サービス業,娯楽業",232058,106984,125074,4694,1703,2991,6499,2809,3690,230253,105878,124375,46.9,38.2,54.3
５人以上,"教育,学習支援業",426999,205535,221464,17459,6803,10656,13389,7311,6078,431069,205027,226042,35.3,30.4,39.8
５人以上,"医療,福祉",588948,142140,446808,13264,4614,8650,11695,3341,8354,590517,143413,447104,34.2,21.4,38.3
５人以上,複合サービス事業,20832,10295,10537,817,104,713,754,459,295,20895,9940,10955,16.2,3.8,27.4
５人以上,サービス業（他に分類されないもの）,793718,458305,335413,21465,10192,11273,23280,10307,12973,791903,458190,333713,26.9,17.7,39.4
30人以上,調査産業計,5082997,3108431,1974566,113437,61424,52013,110168,62745,47423,5086266,3107110,1979156,19.6,10.5,33.8
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,216071,188172,27899,1234,1074,160,2502,2380,122,214803,186866,27937,0.7,0.4,2.5
30人以上,製造業,487918,351479,136439,6789,4990,1799,5320,3893,1427,489387,352576,136811,6.3,1.7,18.1
30人以上,電気・ガス・熱供給・水道業,13586,10895,2691,70,63,7,67,57,10,13589,10901,2688,1.8,2,0.9
30人以上,情報通信業,650298,496234,154064,14981,9844,5137,10756,7631,3125,654523,498447,156076,2.9,1,9.3
30人以上,"運輸業,郵便業",370054,297185,72869,4384,2971,1413,5731,4252,1479,368707,295904,72803,9.8,8.3,15.7
30人以上,"卸売業,小売業",860164,502495,357669,18553,11015,7538,18686,11443,7243,860031,502067,357964,25.7,12.7,43.9
30人以上,"金融業,保険業",330377,176906,153471,7763,4142,3621,7592,4241,3351,330548,176807,153741,8.3,1.8,15.9
30人以上,"不動産業,物品賃貸業",131650,87318,44332,2096,1321,775,1904,1347,557,131842,87292,44550,12.6,6.1,25.4
30人以上,"学術研究,専門・技術サービス業",292600,211512,81088,5755,4415,1340,6809,5141,1668,291546,210786,80760,4.3,2.8,8.3
30人以上,"宿泊業,飲食サービス業",214884,93128,121756,8459,3974,4485,6997,2919,4078,216346,94183,122163,69.6,56.3,79.9
30人以上,"生活関連サービス業,娯楽業",127115,52105,75010,3058,1346,1712,4962,2126,2836,125211,51325,73886,48.1,37.7,55.3
30人以上,"教育,学習支援業",338887,172911,165976,14906,6237,8669,11303,6507,4796,342490,172641,169849,32.6,28.5,36.7
30人以上,"医療,福祉",395596,102036,293560,8250,3734,4516,7591,2452,5139,396255,103318,292937,29.9,18.4,34
30人以上,複合サービス事業,7163,4625,2538,12,11,1,161,160,1,7014,4476,2538,5.1,3.8,7.6
30人以上,サービス業（他に分類されないもの）,646634,361430,285204,17127,6287,10840,19787,8196,11591,643974,359521,284453,29.2,19.6,41.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年１０月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
