規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7260456,4297130,2963326,487077,270263,216814,344323,193220,151103,7403210,4374173,3029037,24.4,13.8,39.8
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,343201,293383,49818,13219,10714,2505,7394,6107,1287,349026,297990,51036,1.9,1.1,7.1
５人以上,製造業,667863,481313,186550,32491,24731,7760,22210,17940,4270,678144,488104,190040,8.3,2.6,22.9
５人以上,電気・ガス・熱供給・水道業,13596,10922,2674,1057,796,261,503,416,87,14150,11302,2848,1.5,1.7,0.8
５人以上,情報通信業,765546,575141,190405,45571,31593,13978,22358,15350,7008,788759,591384,197375,3,1.4,8.1
５人以上,"運輸業,郵便業",453572,361174,92398,24927,16464,8463,17547,13828,3719,460952,363810,97142,12.2,9.8,20.8
５人以上,"卸売業,小売業",1416208,796759,619449,77136,50181,26955,57822,32556,25266,1435522,814384,621138,31.6,17.7,49.7
５人以上,"金融業,保険業",382218,207867,174351,31371,16889,14482,19561,11463,8098,394028,213293,180735,8.4,1.7,16.2
５人以上,"不動産業,物品賃貸業",197289,129187,68102,15978,9878,6100,9015,6164,2851,204252,132901,71351,15.9,9.5,27.9
５人以上,"学術研究,専門・技術サービス業",398971,271889,127082,15968,9566,6402,10935,6936,3999,404004,274519,129485,6.7,2.6,15.5
５人以上,"宿泊業,飲食サービス業",620769,277130,343639,46294,21041,25253,50451,26990,23461,616612,271181,345431,73.9,60.6,84.4
５人以上,"生活関連サービス業,娯楽業",225450,97796,127654,16601,7688,8913,14718,6725,7993,227333,98759,128574,43.6,34.5,50.5
５人以上,"教育,学習支援業",404006,193254,210752,63227,30716,32511,49580,23201,26379,417653,200769,216884,32.7,29.5,35.6
５人以上,"医療,福祉",568022,145845,422177,52330,14404,37926,30999,10177,20822,589353,150072,439281,33.5,21.9,37.4
５人以上,複合サービス事業,20369,10690,9679,2888,1273,1615,2489,1510,979,20768,10453,10315,17.7,3.5,32.1
５人以上,サービス業（他に分類されないもの）,783376,444780,338596,48019,24329,23690,28741,13857,14884,802654,455252,347402,28.3,18.7,40.9
30人以上,調査産業計,5024216,3072022,1952194,353255,204523,148732,236332,135844,100488,5141139,3140701,2000438,19.1,10.5,32.7
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,214487,185970,28517,9983,8219,1764,5452,4542,910,219018,189647,29371,0.6,0.4,1.9
30人以上,製造業,506166,370659,135507,28187,21674,6513,19155,15338,3817,515198,376995,138203,6.1,1.9,17.5
30人以上,電気・ガス・熱供給・水道業,13596,10922,2674,1057,796,261,503,416,87,14150,11302,2848,1.5,1.7,0.8
30人以上,情報通信業,643787,490336,153451,39192,28285,10907,18865,13501,5364,664114,505120,158994,2.2,0.9,6.5
30人以上,"運輸業,郵便業",372794,294426,78368,22763,15471,7292,15350,12293,3057,380207,297604,82603,11.6,10.1,17.2
30人以上,"卸売業,小売業",850216,485806,364410,46174,30967,15207,36965,22675,14290,859425,494098,365327,26.5,12.8,44.9
30人以上,"金融業,保険業",320281,172378,147903,26322,14112,12210,15271,9327,5944,331332,177163,154169,8,1.6,15.4
30人以上,"不動産業,物品賃貸業",129554,83394,46160,8616,5294,3322,4329,2746,1583,133841,85942,47899,17.3,9.6,31
30人以上,"学術研究,専門・技術サービス業",285825,207192,78633,12782,7629,5153,6309,4664,1645,292298,210157,82141,3.8,2.2,7.9
30人以上,"宿泊業,飲食サービス業",214546,96405,118141,14065,6385,7680,15780,6642,9138,212831,96148,116683,66.3,52.7,77.5
30人以上,"生活関連サービス業,娯楽業",124724,52273,72451,10476,4564,5912,10425,4628,5797,124775,52209,72566,43.7,32.3,51.9
30人以上,"教育,学習支援業",316314,160668,155646,51301,27077,24224,40020,19699,20321,327595,168046,159549,30.1,27.7,32.7
30人以上,"医療,福祉",386103,106471,279632,37629,11217,26412,21936,7475,14461,401796,110213,291583,26.4,16.3,30.3
30人以上,複合サービス事業,6966,4528,2438,823,534,289,691,460,231,7098,4602,2496,8.2,3.7,16.7
30人以上,サービス業（他に分類されないもの）,638857,350594,288263,43885,22299,21586,25281,11438,13843,657461,361455,296006,30.9,21,43
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年４月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
