規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.7,18.4,16.7,140.2,152.6,122.9,129.5,138.9,116.3,10.7,13.7,6.6
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,19.3,19.6,17.8,166,169.8,146,150.1,152.6,137,15.9,17.2,9
５人以上,製造業,18.1,18.3,17.4,148.7,153.8,135.7,138.3,142.2,128.4,10.4,11.6,7.3
５人以上,電気・ガス・熱供給・水道業,18.5,18.7,17.8,169.2,171.7,158.2,153.9,155.5,146.9,15.3,16.2,11.3
５人以上,情報通信業,18.9,19.1,18.3,162.1,165.8,150.9,144.5,147.2,136.4,17.6,18.6,14.5
５人以上,"運輸業,郵便業",19.2,19.6,17.8,166.7,174,138.9,148.3,153.1,130.2,18.4,20.9,8.7
５人以上,"卸売業,小売業",17.9,18.6,17.1,138.6,150,123.6,130.9,140.2,118.7,7.7,9.8,4.9
５人以上,"金融業,保険業",18.5,19,18,152.7,162.8,141.2,135.9,141.9,129.1,16.8,20.9,12.1
５人以上,"不動産業,物品賃貸業",18.7,19.2,17.6,151.1,159.1,135.7,138.2,144.1,127,12.9,15,8.7
５人以上,"学術研究,専門・技術サービス業",18.3,18.7,17.3,150.5,156.3,138.1,135.8,140,126.9,14.7,16.3,11.2
５人以上,"宿泊業,飲食サービス業",14.7,16.2,13.6,104,126.8,86,96.9,115.2,82.5,7.1,11.6,3.5
５人以上,"生活関連サービス業,娯楽業",17.3,17.7,16.9,134.4,141.1,128.4,127.7,133.7,122.3,6.7,7.4,6.1
５人以上,"教育,学習支援業",12.5,12.4,12.5,91,90.9,91.2,87.3,86.8,87.7,3.7,4.1,3.5
５人以上,"医療,福祉",17.5,17.9,17.4,125.9,137.8,122,120.9,130.7,117.7,5,7.1,4.3
５人以上,複合サービス事業,18.4,18.9,17.9,145.2,151.9,138.4,140,145.7,134.2,5.2,6.2,4.2
５人以上,サービス業（他に分類されないもの）,18.3,18.7,17.7,141.5,150.6,129.4,131.5,138.5,122.3,10,12.1,7.1
30人以上,調査産業計,18,18.5,17.2,144,154.3,128.4,132.2,139.7,120.8,11.8,14.6,7.6
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,19.2,19.3,18,167.2,169.6,152.1,149,150.4,140.3,18.2,19.2,11.8
30人以上,製造業,17.9,18.1,17.3,149.2,153.5,137.9,137.7,140.9,129.3,11.5,12.6,8.6
30人以上,電気・ガス・熱供給・水道業,18.5,18.7,18,173.8,176.3,163.6,156.8,158.2,151,17,18.1,12.6
30人以上,情報通信業,18.8,19,18.3,162.9,166.4,151.9,144.5,147,136.5,18.4,19.4,15.4
30人以上,"運輸業,郵便業",19.1,19.4,18.2,166.3,172.5,143.5,148.4,152.1,134.8,17.9,20.4,8.7
30人以上,"卸売業,小売業",18.5,19,17.8,143.2,153.3,129.4,134.6,142.8,123.5,8.6,10.5,5.9
30人以上,"金融業,保険業",18.6,19,18,153.7,164.2,141.6,135.5,141.7,128.4,18.2,22.5,13.2
30人以上,"不動産業,物品賃貸業",18.6,19,17.8,148.9,155.5,136,136.5,141.7,126.4,12.4,13.8,9.6
30人以上,"学術研究,専門・技術サービス業",18.4,18.8,17.5,152.5,156.7,141.8,136,139.1,128.1,16.5,17.6,13.7
30人以上,"宿泊業,飲食サービス業",15.4,16.6,14.4,107.8,127.4,92.6,101.5,117.2,89.3,6.3,10.2,3.3
30人以上,"生活関連サービス業,娯楽業",17.3,18.2,16.6,133.9,145,125.8,127.9,137.9,120.7,6,7.1,5.1
30人以上,"教育,学習支援業",12.4,12.3,12.6,90,89.1,90.9,87.3,86.4,88.1,2.7,2.7,2.8
30人以上,"医療,福祉",18.3,18.3,18.3,130.4,139.7,127.2,125.1,132.9,122.4,5.3,6.8,4.8
30人以上,複合サービス事業,18.9,19,18.6,148,151.1,142.2,141.9,143.6,138.8,6.1,7.5,3.4
30人以上,サービス業（他に分類されないもの）,18.4,18.9,17.8,141.2,151.3,129,131.1,138.6,122,10.1,12.7,7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年８月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
