規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19,19.7,17.9,148.6,161.5,130.2,137.4,147.3,123.2,11.2,14.2,7
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,21.5,21.6,20.4,182.7,185.4,167.8,167.1,168.8,157.5,15.6,16.6,10.3
５人以上,製造業,19.9,20.2,19.2,164,169.9,149.2,152.4,156.9,141.1,11.6,13,8.1
５人以上,電気・ガス・熱供給・水道業,20.3,20.5,19.5,168.8,170.6,162,151.3,152.4,147.3,17.5,18.2,14.7
５人以上,情報通信業,19.8,20,19.2,169.5,173,158.2,150.3,152.7,142.6,19.2,20.3,15.6
５人以上,"運輸業,郵便業",19.8,20.2,18.6,170.4,177.4,144.2,152.4,157.1,134.9,18,20.3,9.3
５人以上,"卸売業,小売業",19.2,20,18.1,142.3,153.6,127,134.3,143.6,121.8,8,10,5.2
５人以上,"金融業,保険業",19.2,20,18.3,159.2,172.5,144.2,141,149.8,131.1,18.2,22.7,13.1
５人以上,"不動産業,物品賃貸業",20,20.7,18.8,159.4,168.5,143,147.3,154.4,134.4,12.1,14.1,8.6
５人以上,"学術研究,専門・技術サービス業",19.7,20.1,18.9,163,167.7,152.8,146.5,149.4,140.2,16.5,18.3,12.6
５人以上,"宿泊業,飲食サービス業",15.4,16.8,14.3,106.3,130,87.8,99.2,118.6,84.1,7.1,11.4,3.7
５人以上,"生活関連サービス業,娯楽業",18.6,19.3,18.1,141.2,150.7,133.5,135.7,144.3,128.7,5.5,6.4,4.8
５人以上,"教育,学習支援業",17,16.9,17.1,122.2,120.3,123.9,118.1,115.9,120.1,4.1,4.4,3.8
５人以上,"医療,福祉",18.3,18.2,18.3,130.1,139.5,127,124.6,132,122.2,5.5,7.5,4.8
５人以上,複合サービス事業,19.4,20.4,18.4,156.1,167.2,144.9,148.2,157.4,138.9,7.9,9.8,6
５人以上,サービス業（他に分類されないもの）,19.2,20,18.2,147.6,159.7,132.2,137.6,147.5,124.9,10,12.2,7.3
30人以上,調査産業計,19.2,19.8,18.3,152,162.6,135.3,139.3,147.1,126.9,12.7,15.5,8.4
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,21.4,21.5,20.7,186.5,188.5,173.8,168.3,169.5,161.1,18.2,19,12.7
30人以上,製造業,19.4,19.6,18.8,162.4,167,150,149.5,152.8,140.6,12.9,14.2,9.4
30人以上,電気・ガス・熱供給・水道業,20.3,20.5,19.5,168.8,170.6,162,151.3,152.4,147.3,17.5,18.2,14.7
30人以上,情報通信業,19.7,19.9,19.1,170.1,173.7,158.4,149.9,152.4,141.8,20.2,21.3,16.6
30人以上,"運輸業,郵便業",19.7,19.9,18.7,170,176,147.8,151.7,155.4,138.1,18.3,20.6,9.7
30人以上,"卸売業,小売業",19.6,20.3,18.6,143.5,153,130.2,134.6,142.5,123.5,8.9,10.5,6.7
30人以上,"金融業,保険業",19.1,20,18.2,160,173.8,144.3,140.1,148.9,130.1,19.9,24.9,14.2
30人以上,"不動産業,物品賃貸業",19.7,20.3,18.5,156.7,165.7,140.1,143.3,150.8,129.5,13.4,14.9,10.6
30人以上,"学術研究,専門・技術サービス業",19.7,20.1,18.7,163.1,167,152.6,144.5,147.4,136.6,18.6,19.6,16
30人以上,"宿泊業,飲食サービス業",16.1,17.1,15.2,112,130.5,96.7,105.6,120.7,93.2,6.4,9.8,3.5
30人以上,"生活関連サービス業,娯楽業",18.1,19.1,17.3,135,147.3,126.2,129.7,140.7,121.7,5.3,6.6,4.5
30人以上,"教育,学習支援業",17.1,16.9,17.2,123.1,121.2,125.1,119,116.8,121.2,4.1,4.4,3.9
30人以上,"医療,福祉",19,19,19.1,135.1,144.5,131.7,129,137.3,126.1,6.1,7.2,5.6
30人以上,複合サービス事業,19.8,20.1,19.4,157.6,161.7,150.2,148.8,151,144.9,8.8,10.7,5.3
30人以上,サービス業（他に分類されないもの）,19.1,19.8,18.2,146,158.3,131.4,135.5,145.3,123.9,10.5,13,7.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年６月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
