規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18.2,152.7,138.6,14.1,13.1,79.9,77.1,2.8
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
５人以上,建設業,18.6,159.5,142.6,16.9,12.6,91,88.3,2.7
５人以上,製造業,17.5,147.6,135.9,11.7,14.2,95.5,91.9,3.6
５人以上,電気・ガス・熱供給・水道業,17.6,153.2,135.2,18,13,109.2,108.7,0.5
５人以上,情報通信業,17.7,154.6,135.2,19.4,12.6,82,78.4,3.6
５人以上,"運輸業,郵便業",18.7,165.5,145.7,19.8,14.4,104.2,94,10.2
５人以上,"卸売業,小売業",18.3,151.3,141.1,10.2,14.8,89.8,87.3,2.5
５人以上,"金融業,保険業",17.7,150.3,131.7,18.6,13.8,86.6,85.2,1.4
５人以上,"不動産業,物品賃貸業",18.7,155.9,141.5,14.4,13.8,84.9,79,5.9
５人以上,"学術研究,専門・技術サービス業",17.2,143.7,128.5,15.2,12.5,85.7,84,1.7
５人以上,"宿泊業,飲食サービス業",21.1,184.9,166.3,18.6,12.6,76.1,72.7,3.4
５人以上,"生活関連サービス業,娯楽業",19.9,160.6,152.3,8.3,14.3,92.7,90.5,2.2
５人以上,"教育,学習支援業",17.4,131.2,125.6,5.6,7.7,41.2,40.6,0.6
５人以上,"医療,福祉",18.7,149,140.7,8.3,11.8,62.6,61.5,1.1
５人以上,複合サービス事業,17.4,144.6,135.2,9.4,14.6,102.9,99.3,3.6
５人以上,サービス業（他に分類されないもの）,18.1,152.6,138.2,14.4,15.1,93,89.5,3.5
30人以上,調査産業計,18,152,137.1,14.9,13.5,82.1,79.2,2.9
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
30人以上,建設業,18.4,161.6,142.2,19.4,13.3,92.2,87,5.2
30人以上,製造業,17.5,148.2,135.9,12.3,13.3,93.5,88.7,4.8
30人以上,電気・ガス・熱供給・水道業,17.3,153.3,135,18.3,13,109.2,108.7,0.5
30人以上,情報通信業,17.7,154.7,134.8,19.9,12,78.5,75.5,3
30人以上,"運輸業,郵便業",18.5,163.8,144.9,18.9,14.9,110.9,99.4,11.5
30人以上,"卸売業,小売業",18.2,151.2,139.9,11.3,16,96.7,93.8,2.9
30人以上,"金融業,保険業",17.6,151,130.7,20.3,13.9,87.8,86.2,1.6
30人以上,"不動産業,物品賃貸業",18.5,153.9,138.6,15.3,14.1,80.9,75.9,5
30人以上,"学術研究,専門・技術サービス業",17,142.8,126.5,16.3,13.1,88.5,86,2.5
30人以上,"宿泊業,飲食サービス業",20.2,174.9,158.8,16.1,13.1,76.2,73.5,2.7
30人以上,"生活関連サービス業,娯楽業",19.5,154.2,144.5,9.7,13.7,91.9,89.5,2.4
30人以上,"教育,学習支援業",17.4,130.5,124.8,5.7,7,38.4,37.9,0.5
30人以上,"医療,福祉",18.9,149.7,141.7,8,12.7,65.6,64,1.6
30人以上,複合サービス事業,17.4,142.7,132.7,10,15,106.6,101.2,5.4
30人以上,サービス業（他に分類されないもの）,18.3,154.3,138.8,15.5,15.4,96.3,92.4,3.9
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年１月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
