"全国地方公共団体コード","法人番号","ID","地方公共団体名","名称","名称_カナ","名称_英語","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","設置者","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","SSID","提供エリア","URL","備考"
"131032",,"EE0000000041","東京都港区","港区役所（芝地区総合支所）","ミナトクヤクショ（シバチクソウゴウシショ）","Minato City Hall（Shiba Regional City Office）","131032",,"東京都港区芝公園一丁目5番25号","東京都","港区","芝公園一丁目","5番25号",,"35.65802","139.751476","企画経営部企画課デジタル改革担当","03-3578-2111",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html","議会棟含む"
"131032",,"EE0000000042","東京都港区","麻布地区総合支所","アザブチクソウゴウシショ","Azabu Regional City Office","131032",,"東京都港区六本木五丁目16番45号","東京都","港区","六本木五丁目","16番45号",,"35.660606","139.735062","企画経営部企画課デジタル改革担当","03-3583-4151",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html",
"131032",,"EE0000000043","東京都港区","赤坂地区総合支所","アカサカチクソウゴウシショ","Akasaka Regional City Office","131032",,"東京都港区赤坂四丁目18番13号","東京都","港区","赤坂四丁目","18番13号",,"35.674754","139.731628","企画経営部企画課デジタル改革担当","03-5413-7011",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html",
"131032",,"EE0000000044","東京都港区","高輪地区総合支所","タカナワチクソウゴウシショ","Takanawa Regional City Office","131032",,"東京都港区高輪一丁目16番25号","東京都","港区","高輪一丁目","16番25号",,"35.641957","139.73408","企画経営部企画課デジタル改革担当","03-5421-7611",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html",
"131032",,"EE0000000045","東京都港区","芝浦港南地区総合支所","シバウラコウナンチクソウゴウシショ","Shibaura-konan Regional City Office","131032",,"東京都港区芝浦一丁目16番1号","東京都","港区","芝浦一丁目","16番1号",,"35.646566","139.751907","企画経営部企画課デジタル改革担当","03-3456-4151",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html",
"131032",,"EE0000000046","東京都港区","麻布区民センター","アザブクミンセンター","Azabu Civic Center","131032",,"東京都港区六本木五丁目16番45号","東京都","港区","六本木五丁目","16番45号",,"35.660753","139.735016","企画経営部企画課デジタル改革担当","03-3583-5487",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html","区民ホール含む"
"131032",,"EE0000000047","東京都港区","赤坂区民センター","アカサカクミンセンター","Akasaka Civic Center","131032",,"東京都港区赤坂四丁目18番13号　赤坂コミュニティーぷらざ内","東京都","港区","赤坂四丁目","18番13号","赤坂コミュニティーぷらざ内","35.674864","139.731621","企画経営部企画課デジタル改革担当","03-5413-2711",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html","区民ホール含む"
"131032",,"EE0000000048","東京都港区","高輪区民センター","タカナワクミンセンター","Takanawa Civic Center","131032",,"東京都港区高輪一丁目16番25号　高輪コミュニティーぷらざ内","東京都","港区","高輪一丁目","16番25号","高輪コミュニティーぷらざ内","35.64217","139.734013","企画経営部企画課デジタル改革担当","03-5421-7616",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html","区民ホール含む"
"131032",,"EE0000000049","東京都港区","芝浦港南区民センター","シバウラコウナンクミンセンター","Shibaura-konan Civic Center","131032",,"東京都港区芝浦四丁目13番1号　トリニティー芝浦1・2階","東京都","港区","芝浦四丁目","13番1号","トリニティー芝浦1・2階","35.640607","139.748642","企画経営部企画課デジタル改革担当","03-3769-8864",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html","区民ホール含む"
"131032",,"EE0000000050","東京都港区","台場区民センター","ダイバクミンセンター","Daiba Civic Center","131032",,"東京都港区台場一丁目5番1号　台場コミュニティーぷらざ内","東京都","港区","台場一丁目","5番1号","台場コミュニティーぷらざ内","35.630048","139.777081","企画経営部企画課デジタル改革担当","03-5500-2355",,,,,,"Minato_City_Wi-Fi_02",,"https://www.city.minato.tokyo.jp/jouhokanri/kuse/minatocitywi-fi_01.html",
