"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2019120101,"麻布",,10,39,49,1,,,,15,,9,"N",78,"欠測",
2019120102,"麻布",,11,38,49,1,,,,13,,15,"WSW",76,"欠測",
2019120103,"麻布",,4,33,37,2,,,,15,,14,"NNE",62,"欠測",
2019120104,"麻布",,2,19,21,9,,,,11,,13,"NE",56,"欠測",
2019120105,"麻布",,2,16,18,11,,,,11,,14,"NE",62,"欠測",
2019120106,"麻布",,2,18,20,10,,,,11,,9,"NNE",65,"欠測",
2019120107,"麻布",,3,14,17,15,,,,9,,8,"NE",67,"欠測",
2019120108,"麻布",,3,17,20,15,,,,8,,11,"NNE",69,"欠測",
2019120109,"麻布",,5,16,21,16,,,,10,,11,"NE",74,"欠測",
2019120110,"麻布",,8,18,26,14,,,,11,,7,"ENE",84,"欠測",
2019120111,"麻布",,6,15,21,20,,,,11,,9,"E",95,"欠測",
2019120112,"麻布",,7,21,28,20,,,,13,,2,"Calm",110,"欠測",
2019120113,"麻布",,11,32,43,15,,,,16,,9,"ESE",110,"欠測",
2019120114,"麻布",,9,35,44,13,,,,22,,6,"E",113,"欠測",
2019120115,"麻布",,6,36,42,13,,,,19,,3,"Calm",117,"欠測",
2019120116,"麻布",,9,42,51,8,,,,22,,6,"NNE",120,"欠測",
2019120117,"麻布",,8,44,52,4,,,,20,,4,"Calm",109,"欠測",
2019120118,"麻布",,18,49,67,3,,,,28,,7,"N",114,"欠測",
2019120119,"麻布",,12,47,59,5,,,,34,,8,"E",109,"欠測",
2019120120,"麻布",,8,45,53,4,,,,30,,4,"Calm",103,"欠測",
2019120121,"麻布",,7,45,52,4,,,,34,,3,"Calm",94,"欠測",
2019120122,"麻布",,13,46,59,2,,,,33,,2,"Calm",92,"欠測",
2019120123,"麻布",,32,49,81,2,,,,33,,6,"ENE",93,"欠測",
2019120124,"麻布",,41,50,91,2,,,,32,,6,"NE",102,"欠測",
2019120201,"麻布",,45,52,97,3,,,,36,,8,"NNE",101,"欠測",
2019120202,"麻布",,42,48,90,2,,,,36,,7,"NNE",92,"欠測",
2019120203,"麻布",,47,42,89,2,,,,33,,7,"NNE",95,"欠測",
2019120204,"麻布",,18,34,52,2,,,,32,,7,"NNE",87,"欠測",
2019120205,"麻布",,7,29,36,3,,,,29,,7,"NNE",87,"欠測",
2019120206,"麻布",,13,30,43,2,,,,27,,12,"WSW",92,"欠測",
2019120207,"麻布",,20,32,52,2,,,,32,,5,"E",92,"欠測",
2019120208,"麻布",,51,34,85,2,,,,37,,15,"S",94,"欠測",
2019120209,"麻布",,62,37,99,2,,,,41,,7,"E",97,"欠測",
2019120210,"麻布",,89,38,127,3,,,,31,,7,"NE",96,"欠測",
2019120211,"麻布",,75,37,112,2,,,,33,,10,"NNE",96,"欠測",
2019120212,"麻布",,71,41,112,2,,,,31,,14,"N",93,"欠測",
2019120213,"麻布",,62,39,101,2,,,,33,,2,"Calm",120,"欠測",
2019120214,"麻布",,"調整","調整","調整","調整",,,,"調整",,7,"W",141,"欠測",
2019120215,"麻布",,"調整","調整","調整",8,,,,41,,5,"N",156,"欠測",
2019120216,"麻布",,30,40,70,0,,,,10,,21,"NNE",117,"欠測",
2019120217,"麻布",,27,40,67,1,,,,15,,10,"NNE",108,"欠測",
2019120218,"麻布",,22,42,64,2,,,,23,,11,"NNE",116,"欠測",
2019120219,"麻布",,20,44,64,3,,,,21,,6,"E",120,"欠測",
2019120220,"麻布",,15,42,57,3,,,,24,,6,"NNW",126,"欠測",
2019120221,"麻布",,11,35,46,5,,,,24,,7,"NE",130,"欠測",
2019120222,"麻布",,4,29,33,7,,,,14,,9,"NNE",128,"欠測",
2019120223,"麻布",,4,31,35,5,,,,17,,8,"NNE",125,"欠測",
2019120224,"麻布",,3,27,30,8,,,,7,,12,"NNE",133,"欠測",
2019120301,"麻布",,2,18,20,16,,,,9,,9,"NNE",134,"欠測",
2019120302,"麻布",,1,11,12,24,,,,4,,10,"ENE",134,"欠測",
2019120303,"麻布",,1,11,12,27,,,,3,,12,"ENE",134,"欠測",
2019120304,"麻布",,1,9,10,31,,,,2,,16,"NE",131,"欠測",
2019120305,"麻布",,7,12,19,28,,,,6,,16,"ENE",127,"欠測",
2019120306,"麻布",,6,12,18,30,,,,1,,15,"NNE",123,"欠測",
2019120307,"麻布",,12,17,29,26,,,,2,,15,"NNE",121,"欠測",
2019120308,"麻布",,10,19,29,24,,,,6,,14,"NE",121,"欠測",
2019120309,"麻布",,6,17,23,25,,,,5,,14,"NNE",128,"欠測",
2019120310,"麻布",,7,15,22,26,,,,5,,11,"NNE",135,"欠測",
2019120311,"麻布",,5,13,18,28,,,,4,,13,"ENE",142,"欠測",
2019120312,"麻布",,4,13,17,30,,,,6,,10,"E",150,"欠測",
2019120313,"麻布",,2,9,11,33,,,,6,,9,"ENE",156,"欠測",
2019120314,"麻布",,2,10,12,33,,,,3,,4,"Calm",159,"欠測",
2019120315,"麻布",,2,14,16,30,,,,5,,2,"Calm",155,"欠測",
2019120316,"麻布",,7,32,39,17,,,,10,,1,"Calm",152,"欠測",
2019120317,"麻布",,3,40,43,11,,,,11,,1,"Calm",138,"欠測",
2019120318,"麻布",,11,52,63,3,,,,14,,4,"Calm",138,"欠測",
2019120319,"麻布",,21,58,79,1,,,,13,,2,"Calm",145,"欠測",
2019120320,"麻布",,21,51,72,3,,,,13,,9,"NE",142,"欠測",
2019120321,"麻布",,5,27,32,14,,,,11,,9,"NE",126,"欠測",
2019120322,"麻布",,3,25,28,14,,,,8,,7,"ENE",122,"欠測",
2019120323,"麻布",,2,15,17,22,,,,5,,9,"E",117,"欠測",
2019120324,"麻布",,1,13,14,22,,,,6,,10,"E",109,"欠測",
2019120401,"麻布",,2,16,18,19,,,,9,,7,"ENE",104,"欠測",
2019120402,"麻布",,1,14,15,20,,,,4,,14,"NNE",99,"欠測",
2019120403,"麻布",,2,12,14,21,,,,4,,11,"NNE",92,"欠測",
2019120404,"麻布",,27,19,46,14,,,,2,,8,"NE",90,"欠測",
2019120405,"麻布",,27,19,46,12,,,,5,,7,"NE",87,"欠測",
2019120406,"麻布",,22,25,47,10,,,,5,,5,"W",85,"欠測",
2019120407,"麻布",,4,24,28,8,,,,5,,10,"NNE",90,"欠測",
2019120408,"麻布",,12,23,35,12,,,,5,,6,"NNE",96,"欠測",
2019120409,"麻布",,15,25,40,12,,,,6,,8,"NE",112,"欠測",
2019120410,"麻布",,12,25,37,15,,,,6,,11,"ESE",125,"欠測",
2019120411,"麻布",,9,22,31,18,,,,8,,14,"WSW",134,"欠測",
2019120412,"麻布",,10,23,33,20,,,,9,,5,"WSW",140,"欠測",
2019120413,"麻布",,22,47,69,12,,,,21,,3,"Calm",140,"欠測",
2019120414,"麻布",,18,42,60,12,,,,18,,7,"WSW",149,"欠測",
2019120415,"麻布",,9,38,47,13,,,,13,,5,"W",147,"欠測",
2019120416,"麻布",,13,45,58,6,,,,19,,4,"Calm",141,"欠測",
2019120417,"麻布",,4,42,46,6,,,,13,,1,"Calm",132,"欠測",
2019120418,"麻布",,11,46,57,2,,,,15,,1,"Calm",123,"欠測",
