規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,17.9,147.9,135.7,12.2,12,71.6,69.2,2.4
５人以上,"鉱業,採石業,砂利採取業",18.6,155.7,136.1,19.6,16.1,122.5,122.5,－
５人以上,建設業,18.3,156.9,139.2,17.7,13.7,92.6,87.7,4.9
５人以上,製造業,17.3,143.7,133.8,9.9,15.1,109.9,97.8,12.1
５人以上,電気・ガス・熱供給・水道業,17.3,147.2,130.2,17,13.6,97,94.9,2.1
５人以上,情報通信業,18.4,156.2,140.8,15.4,12.2,80.9,78.7,2.2
５人以上,"運輸業,郵便業",17.7,152.4,133.9,18.5,13.7,95,85.3,9.7
５人以上,"卸売業,小売業",17.9,147.1,137.9,9.2,13.7,83.8,81.7,2.1
５人以上,"金融業,保険業",17.8,148.6,130.2,18.4,14.5,95,93.2,1.8
５人以上,"不動産業,物品賃貸業",18.2,153.8,139.9,13.9,14,78.5,75.6,2.9
５人以上,"学術研究,専門・技術サービス業",17.7,146.5,133.4,13.1,11.1,74.7,72.9,1.8
５人以上,"宿泊業,飲食サービス業",18.2,148.9,137.6,11.3,10.2,55,53.4,1.6
５人以上,"生活関連サービス業,娯楽業",18.2,143.7,137.8,5.9,11.5,65.8,64.3,1.5
５人以上,"教育,学習支援業",14.3,114.2,106.3,7.9,7.1,39.5,39,0.5
５人以上,"医療,福祉",19,152.2,145.5,6.7,11.7,65,63.9,1.1
５人以上,複合サービス事業,17.4,142.9,134.9,8,16.8,94.6,90.4,4.2
５人以上,サービス業（他に分類されないもの）,17.8,143.4,131.9,11.5,14.8,91.2,88.2,3
30人以上,調査産業計,17.8,148,134.8,13.2,12.4,75.8,72.7,3.1
30人以上,"鉱業,採石業,砂利採取業",18.6,155.7,136.1,19.6,16.1,122.5,122.5,－
30人以上,建設業,18.1,158.1,137.8,20.3,13.4,100.7,91.3,9.4
30人以上,製造業,17.4,146.5,134.9,11.6,16.5,127.7,109.6,18.1
30人以上,電気・ガス・熱供給・水道業,17.3,147.2,130.2,17,13.6,97,94.9,2.1
30人以上,情報通信業,18.4,156.6,140.7,15.9,12.3,82.2,80.2,2
30人以上,"運輸業,郵便業",17.5,152.3,132.3,20,13.1,93.6,83.1,10.5
30人以上,"卸売業,小売業",17.8,147,136.9,10.1,14.7,88.6,86.2,2.4
30人以上,"金融業,保険業",17.9,151.6,131,20.6,14.8,98.8,96.4,2.4
30人以上,"不動産業,物品賃貸業",18.1,153.9,139.2,14.7,15,75.8,72.8,3
30人以上,"学術研究,専門・技術サービス業",18,149.4,135,14.4,11,75.8,73.8,2
30人以上,"宿泊業,飲食サービス業",15.9,126.9,120.8,6.1,9.7,51.5,50.1,1.4
30人以上,"生活関連サービス業,娯楽業",17.8,141.5,134.8,6.7,11.1,59,57,2
30人以上,"教育,学習支援業",13.7,107.5,100.9,6.6,6.2,35.7,35.3,0.4
30人以上,"医療,福祉",19.4,155,147.5,7.5,12.2,72.5,71.3,1.2
30人以上,複合サービス事業,17.8,151.1,140.1,11,18.2,93.8,88.3,5.5
30人以上,サービス業（他に分類されないもの）,17.8,141.9,130.8,11.1,15,93.3,90,3.3
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年８月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
