規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.1,17.9,16.1,134.6,146.7,118.6,124.5,133.6,112.4,10.1,13.1,6.2
５人以上,"鉱業,採石業,砂利採取業",18.3,18.4,17.9,154,156.9,143.8,133.4,134.1,131,20.6,22.8,12.8
５人以上,建設業,19.3,19.5,18.4,163.8,167.5,145.7,146.1,148,136.8,17.7,19.5,8.9
５人以上,製造業,18.6,18.9,18,151.7,156.3,141.2,141.4,145.3,132.5,10.3,11,8.7
５人以上,電気・ガス・熱供給・水道業,18.1,18.2,17.5,154.5,156.8,142.4,135.8,137.2,128.3,18.7,19.6,14.1
５人以上,情報通信業,18.2,18.4,17.6,154.5,158.4,144.5,138.7,141.4,131.6,15.8,17,12.9
５人以上,"運輸業,郵便業",17.7,18.7,15,148.7,162.6,114.1,131.6,141.1,107.9,17.1,21.5,6.2
５人以上,"卸売業,小売業",17.6,18.3,16.8,137.4,149.6,122.2,129.5,139.6,117,7.9,10,5.2
５人以上,"金融業,保険業",17.8,18.3,17.3,146.8,156.9,136.8,130.3,136.1,124.5,16.5,20.8,12.3
５人以上,"不動産業,物品賃貸業",18.2,18.7,17.3,145.6,152.2,133.8,133.5,138.2,125.1,12.1,14,8.7
５人以上,"学術研究,専門・技術サービス業",17.7,17.8,17.4,145.7,149,139.1,133.3,135.6,128.7,12.4,13.4,10.4
５人以上,"宿泊業,飲食サービス業",12.3,13.5,11.3,78.6,95.3,64.8,74.5,88.8,62.7,4.1,6.5,2.1
５人以上,"生活関連サービス業,娯楽業",15.7,16.1,15.4,113.2,123.1,105.8,108.7,116.7,102.7,4.5,6.4,3.1
５人以上,"教育,学習支援業",13.6,14.1,13.1,100.4,104,96.7,94.9,97.5,92.2,5.5,6.5,4.5
５人以上,"医療,福祉",16.7,17,16.5,124.5,132.9,121.4,119.7,126.5,117.2,4.8,6.4,4.2
５人以上,複合サービス事業,18,18.2,17.6,140.1,148.9,125.2,131.5,138.2,120.2,8.6,10.7,5
５人以上,サービス業（他に分類されないもの）,17.7,18.3,16.8,134.3,144.2,120.9,124.5,131.5,115,9.8,12.7,5.9
30人以上,調査産業計,17.3,17.9,16.4,138.5,148.1,124.3,126.9,133.8,116.7,11.6,14.3,7.6
30人以上,"鉱業,採石業,砂利採取業",18.3,18.4,17.9,154,156.9,143.8,133.4,134.1,131,20.6,22.8,12.8
30人以上,建設業,18.6,18.7,17.5,161.6,164.2,145.1,141.1,142.4,133,20.5,21.8,12.1
30人以上,製造業,18.4,18.6,17.8,152.9,156.6,144.1,140.7,143.8,133.3,12.2,12.8,10.8
30人以上,電気・ガス・熱供給・水道業,18.1,18.2,17.5,154.5,156.8,142.4,135.8,137.2,128.3,18.7,19.6,14.1
30人以上,情報通信業,18.1,18.3,17.6,154.5,158,145.5,138.1,140.5,131.7,16.4,17.5,13.8
30人以上,"運輸業,郵便業",17.4,18.5,14.5,147.6,162,111,129.3,138.9,104.7,18.3,23.1,6.3
30人以上,"卸売業,小売業",17.8,18.3,17.2,141.4,150.4,128.5,132.1,139.4,121.8,9.3,11,6.7
30人以上,"金融業,保険業",17.8,18.2,17.4,149.1,158.5,139.4,130.6,135.8,125.2,18.5,22.7,14.2
30人以上,"不動産業,物品賃貸業",17.9,18.3,17.3,142.9,148.1,133.6,130.2,134,123.5,12.7,14.1,10.1
30人以上,"学術研究,専門・技術サービス業",17.7,18,17.1,146.9,150.7,139.1,133.5,136.6,127.1,13.4,14.1,12
30人以上,"宿泊業,飲食サービス業",11.8,12.5,11.2,77.7,91.9,66.5,74.5,87.1,64.6,3.2,4.8,1.9
30人以上,"生活関連サービス業,娯楽業",15.3,16.2,14.6,109.5,125.5,97.1,104.2,117.1,94.1,5.3,8.4,3
30人以上,"教育,学習支援業",13.6,14,13,100.5,103.1,97.6,95.2,97.2,93,5.3,5.9,4.6
30人以上,"医療,福祉",17.1,17.3,17,130.2,134.9,128.1,124.6,127.7,123.2,5.6,7.2,4.9
30人以上,複合サービス事業,18.2,18.2,18.1,144.1,152.3,123.5,132.2,138.7,115.9,11.9,13.6,7.6
30人以上,サービス業（他に分類されないもの）,17.6,18.2,16.8,132.3,141.1,121.5,123,129.2,115.4,9.3,11.9,6.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年９月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
